period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,4,40,23,17,1.0,0.575,0.42500000000000004,40,0,0,0,0,0,0,0,362.305497463092,0.4989182692307692,0.38103836819600145,0.15651669842976215,118690.91800838006,600.4744186754436,119291.3924270555,0,0,0.0,36,4,17,47.56466928618206,0.5037615740740741,56.39076576576577,974.4369369369374,27.067692692692706,0
2,4,28,27,18,0.6222222222222222,0.6,0.4,45,150,0,150,0.0,3,0,3,277.29630306627917,0.4979166666666666,0.28048152557723194,0.13000422212025298,122274.97936521958,-2368.7200529038373,119906.25931231574,1,0,0.37777777777777777,45,0,10,45.88360884696402,0.5275462962962962,52.74003623188404,989.0398550724601,21.978663446054668,0
3,4,19,18,19,0.5135135135135135,0.4864864864864865,0.5135135135135135,37,250,200,50,0.8,3,2,1,324.06793714908395,0.49436936936936937,0.24830969189547303,0.15564196048231177,123306.2156144197,241.91818636502558,123548.13380078474,2,0,0.8108108108108109,37,0,13,43.65294031059101,0.5501126126126126,51.69956140350877,993.201754385964,26.843290659080107,0
4,4,21,18,22,0.525,0.45,0.55,40,600,400,200,0.6666666666666666,8,4,4,289.00365086698145,0.4952857905982906,0.22080308761885292,0.13945459837838936,123505.51016466746,-1561.2913320443909,121944.21883262307,3,0,0.925,40,0,13,44.31721364550321,0.5471354166666667,51.49898373983741,994.0040650406526,24.850101626016315,8
5,4,16,16,22,0.42105263157894735,0.42105263157894735,0.5789473684210527,38,700,700,0,1.0,7,7,0,310.7171339962059,0.49262091038406824,0.23611215711264966,0.15184858323590786,124042.41118661489,-1191.5795004232382,122850.83168619165,4,0,1.3421052631578947,37,1,14,43.22131260319205,0.5577139639639639,50.95942982456139,996.1622807017526,26.92330488383115,7
6,4,10,11,21,0.3125,0.34375,0.65625,32,450,300,150,0.6666666666666666,6,3,3,340.53691998281266,0.4896043346774193,0.167720067080116,0.1678466752828575,124400.97191931958,972.6247640546987,125373.59668337427,5,0,1.84375,32,0,17,42.10674809095893,0.5719401041666667,50.59974747474748,997.6010101010111,31.175031565656596,0
7,4,5,3,23,0.19230769230769232,0.11538461538461539,0.8846153846153846,26,650,400,250,0.6153846153846154,9,4,5,400.77137105261636,0.4827884615384615,0.11305506110600061,0.19301173210230324,123423.21399653245,3642.898138622148,127066.11213515459,6,0,2.3846153846153846,26,0,21,41.625899466790905,0.5797275641025641,51.581790123456784,993.6728395061721,38.21818613485277,0
8,4,5,2,26,0.17857142857142858,0.07142857142857142,0.9285714285714286,28,900,500,400,0.5555555555555556,13,5,8,370.3179686186126,0.48440255731922394,0.10696819003781077,0.18388932270261382,124712.80882547227,2136.6788049940487,126849.48763046632,7,0,3.0357142857142856,28,0,17,41.04004842731109,0.5863095238095238,50.28735632183908,998.8505747126432,35.67323481116583,0
9,4,4,4,26,0.13333333333333333,0.13333333333333333,0.8666666666666667,30,1000,700,300,0.7,13,7,6,350.182083962681,0.483860153256705,0.12362303290414833,0.17737483818109714,125538.2125101168,1242.2465747485246,126780.45908486533,8,0,3.566666666666667,30,0,14,40.688986498569385,0.5888888888888889,49.46236559139785,1002.1505376344088,33.40501792114696,0
10,4,0,1,25,0.0,0.038461538461538464,0.9615384615384616,26,1150,1100,50,0.9565217391304348,12,11,1,416.5778292803381,0.4814423076923077,0.15967620166093432,0.19705328564115643,122657.68187490485,3169.294172001241,125826.9760469061,9,1,4.769230769230769,26,0,17,42.03698655034535,0.5717147435897436,52.353395061728406,990.5864197530874,38.099477682811056,8
