firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,attraction_res,attraction_no_res,attraction_inn,attraction_imi,wealth,previous_wealth,profits,previous_profits,profits_growthrate,output,previous_output,output_growthrate,revenues,previous_revenues,revenues_growthrate,pcm
152446,5000,1188,3,45.66532258064517,0.625,37.5,0.03210463733650416,0,0,0,0,165,278,260,183,25303.35031384022,25304.994227793326,-1.6439139531070737,-7.758658490409573,0,24.292498439323165,23.068960981150866,0.05303825600000045,1109.3247775215116,1057.327378302748,0.049178145090909675,0.17880794701986766
165926,5000,851,3,45.66532258064517,0.65625,34.375,0.04439159730479587,50,1,0,1,114,233,204,143,73856.37501853,73727.1372890113,129.237729518705,163.45628629156954,-0.20934377960738848,33.58962747165671,31.719821349082448,0.05894756158922543,1533.8811738569045,1453.8251451662786,0.05506578900275505,0.24724061810154535
167171,5000,820,3,45.66532258064517,0.6458333333333333,35.416666666666664,0.04029594398203198,0,0,0,0,134,213,183,164,17264.417937264254,17151.930428508607,112.4875087556473,0.3770961087352589,297.29930924749846,30.49058446087887,28.836201226438593,0.05737174676543222,1392.3623750784407,1321.6592228784355,0.053495750626262994,0.22442972774098618
170247,5000,743,3,45.66532258064517,0.6458333333333333,35.416666666666664,0.04029594398203198,100,1,1,0,102,191,158,135,8523.17275097924,8510.685242223593,12.487508755647298,100.37709610873526,-0.8755940424684134,30.49058446087887,28.836201226438593,0.05737174676543222,1392.3623750784407,1321.6592228784355,0.053495750626262994,0.22442972774098618
180968,5000,475,3,45.66532258064517,0.6145833333333333,38.541666666666664,0.02800898401374027,0,0,0,0,69,122,108,83,30028.903022149698,30077.9281380485,-49.025115898803335,-52.815222906719725,0,21.19345542854532,20.185340858507015,0.04994290545326319,967.8059787430475,925.1614560149047,0.046094141137085654,0.15599705665930846
184173,5000,395,2,45.66532258064517,0.53125,46.875,0.0,0,0,0,0,65,105,85,85,41952.08290443229,42152.08290443229,-200.0,-300.0,0,0,0,0,0.0,0.0,0,-0.026490066225165428
187825,5000,304,2,45.66532258064517,0.5208333333333333,47.916666666666664,0.0,0,0,0,0,57,91,87,61,16708.661205084358,16908.661205084358,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.04930095658572461
190823,5000,229,3,45.66532258064517,0.6145833333333333,38.541666666666664,0.02800898401374027,0,0,0,0,35,77,54,58,73597.2802483047,73646.30536420351,-49.025115898803335,-52.815222906719725,0,21.19345542854532,20.185340858507015,0.04994290545326319,967.8059787430475,925.1614560149047,0.046094141137085654,0.15599705665930846
191919,5000,202,3,45.66532258064517,0.65625,34.375,0.04439159730479587,50,1,0,1,42,60,57,45,17802.732693123966,17673.494963605262,129.237729518705,0.3770961087352589,341.7182793059173,33.58962747165671,28.836201226438593,0.16484231774814773,1533.8811738569045,1321.6592228784355,0.1605723679030302,0.24724061810154535
191978,5000,200,3,45.66532258064517,0.6354166666666667,36.458333333333336,0.03620029065926805,100,1,1,0,32,67,54,45,31031.50320268267,31079.309575084295,-47.80637240162372,-56.69455215192468,0,27.391541450101005,25.95258110379472,0.05544575086968462,1250.8435762999754,1189.4933005905912,0.05157681483277243,0.20161883738042682
192223,5000,194,3,45.66532258064517,0.5625,43.75,0.007530717399920748,0,0,0,0,35,70,59,46,18244.84165838985,18433.92768993033,-189.08603154047725,-187.98491615565064,0,5.698240374656065,5.767240245287707,-0.011964105481477083,260.21198485072557,264.33184457568655,-0.01558593793938945,0.041942604856512265
192833,5000,179,3,45.66532258064517,0.7083333333333333,29.166666666666668,0.06486986391861538,50,1,0,1,35,64,54,45,30714.907965745377,30155.074038324576,559.8339274208022,568.9653660383622,-0.01604919941110139,49.08484252554596,46.137921962301746,0.06387198291357965,2241.475167749226,2114.6547566054965,0.05997215892929253,0.36129506990434146
193105,5000,172,3,45.66532258064517,0.59375,40.625,0.019817677368212456,50,1,0,1,19,50,40,29,18750.246759406004,18924.66526037884,-174.41850097283452,-124.90572597281628,0,14.995369406989614,14.418100613219288,0.0400377837037047,684.7683811861185,660.8296114392173,0.03622532848484972,0.11037527593818997
193107,5000,172,3,45.66532258064517,0.5520833333333333,44.791666666666664,0.003435064077156854,0,0,0,0,31,61,53,39,8918.226075455428,9115.955271306879,-197.72919585145047,-246.99622903891267,0,2.5991973638782215,2.8836201226438534,-0.09863392079011368,118.69318607226154,132.16592228784327,-0.10193804864645484,0.019131714495953085
193130,5000,171,2,45.66532258064517,0.5104166666666667,48.958333333333336,0.0,0,0,0,0,22,49,34,37,-89.8681506600442,110.1318493399558,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.07211184694628395
193534,5000,161,3,45.66532258064517,0.6041666666666667,39.583333333333336,0.02391333069097635,0,0,0,0,41,58,56,43,24337.42468220727,24427.374660445985,-89.94997823871265,-91.86424540085551,0,18.094412417767458,17.30172073586314,0.04581577139094728,826.2871799645826,792.9955337270604,0.04198213586532096,0.13318616629874913
194038,5000,149,3,45.66532258064517,0.5833333333333333,41.666666666666664,0.015722024045448563,50,1,0,1,23,52,41,34,34666.348249876595,34868.77893397777,-202.43068410116922,-151.93966462260238,0,11.896326396211771,11.534480490575433,0.03137080217284116,543.2495824076545,528.663689151374,0.0275901174141433,0.08756438557763079
194378,5000,140,3,45.66532258064517,0.65625,34.375,0.04439159730479587,0,0,0,0,37,49,48,38,23171.807204851262,22992.56947533256,179.237729518705,163.45628629156954,0.09654840193166314,33.58962747165671,31.719821349082448,0.05894756158922543,1533.8811738569045,1453.8251451662786,0.05506578900275505,0.24724061810154535
