firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,attraction_res,attraction_no_res,attraction_inn,attraction_imi,wealth,previous_wealth,profits,previous_profits,profits_growthrate,output,previous_output,output_growthrate,revenues,previous_revenues,revenues_growthrate,pcm
197790,4998,53,3,46.03494623655914,0.6145833333333333,38.541666666666664,0.029505160095263307,100,1,1,0,18,23,23,18,1986.7528199457938,2131.413142256528,-144.66032231073405,-47.507472997807895,0,20.730532771446416,20.72818774118292,0.00011313243071575663,954.3289615887631,951.3914295269504,0.003087616695552242,0.16277372262773734
197790,4999,54,3,45.83333333333333,0.625,37.5,0.032786885245901634,50,1,0,1,19,23,23,19,1928.9941614553843,1986.7528199457938,-57.75865849040957,-144.66032231073405,0,23.068960981150866,20.730532771446416,0.11280116316765998,1057.327378302748,954.3289615887631,0.10792758143115933,0.18181818181818174
197790,5000,55,3,45.66532258064517,0.625,37.5,0.03210463733650416,0,0,0,0,19,23,23,19,1927.3502475022772,1928.9941614553843,-1.6439139531070737,-57.75865849040957,0,24.292498439323165,23.068960981150866,0.05303825600000045,1109.3247775215116,1057.327378302748,0.049178145090909675,0.17880794701986766
197944,4961,12,3,47.68518518518517,0.6354166666666667,36.458333333333336,0.04449541284403672,0,0,0,0,13,12,14,11,2289.2179230095544,2067.973742854484,221.24418015507047,98.70186872649742,1.2415399324215168,37.521131098348604,35.404725942913,0.05977747600272698,1789.2020847823635,1689.499168728534,0.059013296898431156,0.2354368932038832
197944,4962,13,3,47.03947368421052,0.6458333333333333,35.416666666666664,0.04594711746857394,100,1,1,0,14,12,15,11,2465.044628021731,2289.2179230095544,175.82670501217672,221.24418015507047,-0.2052821236294693,40.93905235576465,37.521131098348604,0.09109323619421694,1925.751475945508,1789.2020847823635,0.07631859605157687,0.24708624708624705
197944,4963,14,3,46.60087719298245,0.6458333333333333,35.416666666666664,0.04413673734314154,0,0,0,0,14,12,15,11,2684.7351057763153,2465.044628021731,219.69047775458398,175.82670501217672,0.24947161888388636,37.52526624629222,40.93905235576465,-0.08338703299251471,1748.7103239774333,1925.751475945508,-0.09193354084340022,0.24
197944,4964,15,3,46.23397435897436,0.6458333333333333,35.416666666666664,0.04262709188506473,0,0,0,0,14,12,15,11,2937.1718078397166,2684.7351057763153,252.43670206340147,219.69047775458398,0.14905618415286193,41.82525956852778,37.52526624629222,0.1145892821655976,1933.7479784487603,1748.7103239774333,0.10581378283995013,0.23396880415944543
197944,4965,16,3,45.723684210526315,0.6458333333333333,35.416666666666664,0.040534713238464866,50,1,0,1,14,13,16,11,3068.4808588912965,2937.1718078397166,131.30905105158,252.43670206340147,-0.47983375642975756,36.99509091053627,41.82525956852778,-0.11548448731268746,1691.5518541330728,1933.7479784487603,-0.12524699547971896,0.22541966426858517
197944,4966,17,3,46.13486842105263,0.6458333333333333,35.416666666666664,0.04222006262822592,100,1,1,0,14,14,16,12,3141.878684930841,3068.4808588912965,73.39782603954427,131.30905105158,-0.4410299560331711,34.83773067499379,36.99509091053627,-0.058314770485617506,1607.2341207789077,1691.5518541330728,-0.049846378133869385,0.23232323232323235
197944,4967,18,3,45.997807017543856,0.6458333333333333,35.416666666666664,0.04165767321390029,100,1,1,0,14,15,16,13,3192.110292799,3141.878684930841,50.23160786815919,73.39782603954427,-0.3156253995711522,33.09960895085609,34.83773067499379,-0.04989193298360606,1522.5094248776456,1607.2341207789077,-0.05271459509595422,0.2300357568533969
197944,4968,19,3,46.26736111111112,0.65625,34.375,0.046869654464591154,100,1,1,0,15,15,17,13,3325.155897764346,3192.110292799,133.04560496534577,50.23160786815919,1.6486431673567972,36.41376181898379,33.09960895085609,0.10012664720747355,1684.7686674929134,1522.5094248776456,0.10657355544994895,0.25703564727954986
197944,4969,20,3,45.88963963963965,0.6666666666666667,33.333333333333336,0.04941280744515838,50,1,0,1,16,15,17,14,3517.225384443869,3325.155897764346,192.06948667952338,133.04560496534577,0.4436364638242014,35.20696898398355,36.41376181898379,-0.03314111958548294,1615.6351194789752,1684.7686674929134,-0.041034445468893455,0.2736196319018406
197944,4970,21,3,46.04166666666667,0.6666666666666667,33.333333333333336,0.050041017227235425,100,1,1,0,16,16,17,15,3660.059517834784,3517.225384443869,142.8341333909147,192.06948667952338,-0.256341359264213,34.84596459469492,35.20696898398355,-0.010253776445591223,1604.366286547412,1615.6351194789752,-0.006974862576147212,0.27601809954751133
197944,4971,22,3,45.89285714285714,0.6666666666666667,33.333333333333336,0.04942609510423987,0,0,0,0,16,16,17,15,3957.4303838119445,3660.059517834784,297.3708659771604,142.8341333909147,1.0819313907502965,39.601092646522744,34.84596459469492,0.13646136954842003,1817.4072875279187,1604.366286547412,0.13278825587825693,0.2736705577172502
197944,4972,23,3,45.77380952380952,0.6666666666666667,33.333333333333336,0.04893467571997192,50,1,0,1,16,17,18,15,4212.190244177817,3957.4303838119445,254.75986036587176,297.3708659771604,-0.14329246905633786,40.573998345199286,39.601092646522744,0.024567647851554186,1857.2264718725146,1817.4072875279187,0.02190988482210776,0.271781534460338
197944,4973,24,3,47.721354166666664,0.65625,34.375,0.05290322580645162,100,1,1,0,16,18,18,16,4430.2012813603405,4212.190244177817,218.0110371825242,254.75986036587176,-0.14424887472685444,38.81292454206621,40.573998345199286,-0.04340399948139306,1852.2053183160504,1857.2264718725146,-0.002703576344893377,0.2796725784447476
197944,4974,25,3,47.6010101010101,0.65625,34.375,0.052401200600300166,50,1,0,1,16,19,19,16,4682.502875195714,4430.2012813603405,252.30159383537335,218.0110371825242,0.15728816804875922,37.97831621170557,38.81292454206621,-0.021503361063557103,1807.8062136127523,1852.2053183160504,-0.023970941160920467,0.2778514588859416
197944,4975,26,3,47.721354166666664,0.65625,34.375,0.05290322580645163,0,0,0,0,16,19,19,16,5072.599864863734,4682.502875195714,390.0969896680198,252.30159383537335,0.5461534893138957,44.2140963965892,37.97831621170557,0.16419317144348944,2109.9565533007735,1807.8062136127523,0.1671364648560414,0.2796725784447476
197944,4976,27,3,47.25378787878788,0.65625,34.375,0.05095541401273885,0,0,0,0,16,19,19,16,5465.079780740671,5072.599864863734,392.4799158769363,390.0969896680198,0.006108548058636476,46.00432287985622,44.2140963965892,0.04048994843656062,2173.878514871994,2109.9565533007735,0.030295392325127457,0.27254509018036077
197944,4977,28,3,46.78030303030304,0.65625,34.375,0.048990276738967824,100,1,1,0,16,20,19,17,5709.860882117722,5465.079780740671,244.78110137705198,392.4799158769363,-0.37632196839900434,43.915178859096685,46.00432287985622,-0.04541190675092621,2054.3653746585005,2173.878514871994,-0.054976917705325756,0.26518218623481793
197944,4978,29,3,46.80989583333333,0.65625,34.375,0.04911288248907175,0,0,0,0,16,20,19,17,6051.037015898572,5709.860882117722,341.1761337808498,244.78110137705198,0.3938009587403335,43.5207613344181,43.915178859096685,-0.008981348475070261,2037.2023046514719,2054.3653746585005,-0.008354438903002692,0.26564673157162716
197944,4979,30,3,46.02272727272726,0.6666666666666667,33.333333333333336,0.0499627143922446,100,1,1,0,17,20,20,17,6352.557589365307,6051.037015898572,301.5205734667355,341.1761337808498,-0.11623192945725369,47.40341235678161,43.5207613344181,0.08921376610415455,2181.6343186927893,2037.2023046514719,0.07089723672093884,0.27572016460905324
197944,4980,31,3,45.959595959595944,0.6666666666666667,33.333333333333336,0.049701789264413536,50,1,0,1,17,21,21,17,6655.723622813366,6352.557589365307,303.1660334480597,301.5205734667355,0.005457206327267983,43.81074984908639,47.40341235678161,-0.0757891115655357,2013.5243617509395,2181.6343186927893,-0.07705689056201648,0.2747252747252744
197944,4981,32,3,45.41666666666666,0.6666666666666667,33.333333333333336,0.0474631751227496,100,1,1,0,17,22,21,18,6843.610381139507,6655.723622813366,187.88675832614098,303.1660334480597,-0.3802512894033331,40.376835171818605,43.81074984908639,-0.07838064148859569,1833.781264053428,2013.5243617509395,-0.08926790314134014,0.2660550458715594
197944,4982,33,3,45.20833333333332,0.6666666666666667,33.333333333333336,0.0466067048242028,0,0,0,0,17,22,21,18,7065.86173897074,6843.610381139507,222.25135783123324,187.88675832614098,0.1829005929488703,35.55800908052495,40.376835171818605,-0.11934630514719002,1607.518327182065,1833.781264053428,-0.12338600099513874,0.2626728110599076
197944,4983,34,3,47.47023809523809,0.625,37.5,0.03948143783146731,0,0,0,0,17,22,21,18,7132.731880819374,7065.86173897074,66.87014184863398,222.25135783123324,-0.6991238096308421,26.76667691377346,35.55800908052495,-0.24723915635553628,1270.6205261151388,1607.518327182065,-0.20957633600202785,0.21003134796238232
197944,4984,35,3,47.42647058823529,0.625,37.5,0.03930131004366813,0,0,0,0,17,22,21,18,7185.5755108635485,7132.731880819374,52.84363004417483,66.87014184863398,-0.20975747047477933,25.471654582227995,26.76667691377346,-0.048381886766043714,1208.0306768777245,1270.6205261151388,-0.04925927761357651,0.20930232558139528
197944,4985,36,3,47.12752525252525,0.625,37.5,0.03807265010610412,50,1,0,1,17,23,22,18,7171.037286000051,7185.5755108635485,-14.538224863497533,52.84363004417483,0,24.45714438139147,25.471654582227995,-0.03982898706330473,1152.6046894386825,1208.0306768777245,-0.04588127478872972,0.2042866711319491
197944,4986,37,3,47.298177083333336,0.625,37.5,0.03877366997294859,0,0,0,0,17,23,22,18,7253.894291095165,7171.037286000051,82.85700509511412,-14.538224863497533,0,28.868329556551174,24.45714438139147,0.18036386858459297,1365.4193634657831,1152.6046894386825,0.1846380428408123,0.207157604955265
197944,4987,38,3,46.87500000000001,0.625,37.5,0.03703703703703703,0,0,0,0,17,23,22,18,7357.1721760343025,7253.894291095165,103.277884939138,82.85700509511412,0.24645930444362696,32.3496410601747,28.868329556551174,0.12059275881563769,1516.389424695689,1365.4193634657831,0.11056680846147171,0.20000000000000012
197944,4988,39,3,46.68560606060607,0.625,37.5,0.03626168224299066,0,0,0,0,17,23,22,18,7435.2938937042,7357.1721760343025,78.12171766989735,103.277884939138,-0.24357748306004978,30.277993181382612,32.3496410601747,-0.06403928485446064,1413.5464619717454,1516.389424695689,-0.06782094430959396,0.19675456389452348
197944,4989,40,3,46.622474747474755,0.625,37.5,0.03600348822723307,0,0,0,0,17,23,22,18,7484.145571624499,7435.2938937042,48.85167792029952,78.12171766989735,-0.3746722502093225,27.278965939498555,30.277993181382612,-0.09904973635201508,1271.8129006514953,1413.5464619717454,-0.10026805989988263,0.1956668923493569
197944,4990,41,3,46.43308080808082,0.625,37.5,0.03522967757998256,100,1,1,0,17,24,22,19,7448.016022810875,7484.145571624499,-36.12954881362418,48.85167792029952,0,29.538572062135607,27.278965939498555,0.08283327629238535,1371.566903516461,1271.8129006514953,0.07843449521062884,0.19238613188307288
197944,4991,42,3,46.582031250000014,0.625,37.5,0.03583815028901734,50,1,0,1,17,25,23,19,7451.579138104409,7448.016022810875,3.563115293533599,-36.12954881362418,0,27.919207533395483,29.538572062135607,-0.054822031523180104,1300.5333977958642,1371.566903516461,-0.05179004067426762,0.19496855345911973
197944,4992,43,3,46.48437500000001,0.625,37.5,0.03543913713405239,0,0,0,0,17,25,23,19,7486.314191714136,7451.579138104409,34.73505360972612,3.563115293533599,8.748506783590157,26.127032053952103,27.919207533395483,-0.06419148814663433,1214.49875563293,1300.5333977958642,-0.06615335085492247,0.19327731092436987
197944,4993,44,3,46.45182291666668,0.625,37.5,0.03530620105276672,100,1,1,0,17,26,23,20,7410.35174579677,7486.314191714136,-75.96244591736584,34.73505360972612,0,25.027031496067316,26.127032053952103,-0.04210200973510103,1162.5512351851585,1214.49875563293,-0.042772806647051076,0.19271198318149985
197944,4994,45,3,46.28906250000001,0.625,37.5,0.03464203233256351,0,0,0,0,17,26,23,20,7406.679159529933,7410.35174579677,-3.672586266836987,-75.96244591736584,0,22.33769685141764,25.027031496067316,-0.10745719663445785,1033.9910456613245,1162.5512351851585,-0.11058453652011158,0.1898734177215191
197944,4995,46,3,46.28906250000001,0.625,37.5,0.03464203233256351,0,0,0,0,17,26,23,20,7405.885464779161,7406.679159529933,-0.793694750771806,-3.672586266836987,0,22.665250730578833,22.33769685141764,0.014663726584704051,1049.1532076459343,1033.9910456613245,0.014663726584704051,0.1898734177215191
197944,4996,47,3,46.37096774193548,0.625,37.5,0.034976152623211444,50,1,0,1,17,27,24,20,7372.870578372335,7405.885464779161,-33.014886406825724,-0.793694750771806,0,24.460140077776018,22.665250730578833,0.07919124162944335,1134.240366509775,1049.1532076459343,0.08110079466349562,0.1913043478260869
197944,4997,48,3,45.8984375,0.625,37.5,0.033051498847040735,0,0,0,0,17,27,24,20,7371.604084664408,7372.870578372335,-1.266493707927225,-33.014886406825724,0,23.66315237710262,24.460140077776018,-0.03258312087090309,1086.101720433421,1134.240366509775,-0.04244130917724587,0.1829787234042553
197944,4998,49,3,46.03494623655914,0.625,37.5,0.03360677427890976,0,0,0,0,17,27,24,20,7373.134271191398,7371.604084664408,1.5301865269897803,-1.266493707927225,0,23.612355712768554,23.66315237710262,-0.00214665668903935,1086.9935257558107,1086.101720433421,0.0008211066289756097,0.18540145985401466
197944,4999,50,3,45.83333333333333,0.625,37.5,0.032786885245901634,0,0,0,0,17,27,24,20,7365.375612700988,7373.134271191398,-7.758658490409573,1.5301865269897803,0,23.068960981150866,23.612355712768554,-0.02301315202209342,1057.327378302748,1086.9935257558107,-0.027291926538785205,0.18181818181818174
197944,5000,51,3,45.66532258064517,0.6354166666666667,36.458333333333336,0.03620029065926805,50,1,0,1,18,27,24,21,7367.5692402993645,7365.375612700988,2.193627598376281,-7.758658490409573,0,27.391541450101005,23.068960981150866,0.18737646972839506,1250.8435762999754,1057.327378302748,0.1830239166868688,0.20161883738042682
197994,4961,11,3,47.68518518518517,0.625,37.5,0.04036697247706424,0,0,0,0,11,11,12,10,1576.7238151758422,1430.022260162465,146.70155501337723,128.35341587638658,0.14295014286695107,34.03978903767709,32.12978879319355,0.0594463990030385,1623.1936439262681,1533.2204956211447,0.058682458630109346,0.21359223300970848
197994,4962,12,3,47.03947368421052,0.625,37.5,0.037711313394018224,100,1,1,0,11,12,12,11,1597.2589104265687,1576.7238151758422,20.535095250726556,146.70155501337723,-0.8600212843766105,33.60092032973136,34.03978903767709,-0.012892815154052939,1580.5696076156526,1623.1936439262681,-0.026259366200765966,0.2027972027972027
197994,4963,13,3,46.60087719298245,0.625,37.5,0.0359151882302034,50,1,0,1,11,13,13,11,1625.1566133534552,1597.2589104265687,27.897702926886495,20.535095250726556,0.35853779036644307,30.535265671002485,33.60092032973136,-0.09123722292857162,1422.9701655894796,1580.5696076156526,-0.0997105355352983,0.19529411764705876
197994,4964,14,3,46.23397435897436,0.6354166666666667,36.458333333333336,0.03852226081465108,100,1,1,0,12,13,14,11,1694.6527929700073,1625.1566133534552,69.49617961655207,27.897702926886495,1.491107594008212,37.79764198044731,30.535265671002485,0.23783570078257,1747.5352101536937,1422.9701655894796,0.228089845038852,0.21143847487001727
197994,4965,15,3,45.723684210526315,0.6354166666666667,36.458333333333336,0.03643811987925829,100,1,1,0,12,14,14,12,1702.7833895941633,1694.6527929700073,8.130596624155942,69.49617961655207,-0.8830065671376925,33.25622533979057,37.79764198044731,-0.12015079255489036,1520.597145470687,1747.5352101536937,-0.1298617981282607,0.20263788968824933
197994,4966,16,3,46.13486842105263,0.6354166666666667,36.458333333333336,0.038116834035201386,100,1,1,0,12,15,14,13,1707.129447671763,1702.7833895941633,4.346058077599707,8.130596624155942,-0.46546873759699237,31.451966568472642,33.25622533979057,-0.05425326394932617,1451.0323392198316,1520.597145470687,-0.045748347258222966,0.20974450386215085
197994,4967,17,3,45.997807017543856,0.6354166666666667,36.458333333333336,0.03755665875242823,0,0,0,0,12,15,14,13,1791.7978188982759,1707.129447671763,84.66837122651287,4.346058077599707,18.48164744113924,29.841098225124128,31.451966568472642,-0.05121677653578727,1372.6250773508302,1451.0323392198316,-0.054035502689869785,0.20738974970202612
197994,4968,18,3,46.26736111111112,0.6354166666666667,36.458333333333336,0.03865891207663357,0,0,0,0,12,15,14,13,1886.409110379042,1791.7978188982759,94.61129148076611,84.66837122651287,0.1174337017497713,30.03470865361436,29.841098225124128,0.006488046352369992,1389.6267111437896,1372.6250773508302,0.01238621825689834,0.21200750469043164
197994,4969,19,3,45.88963963963965,0.6354166666666667,36.458333333333336,0.037115001107910446,0,0,0,0,12,15,14,13,1935.8171426268727,1886.409110379042,49.408032247830846,94.61129148076611,-0.47777869348844904,26.44469643415805,30.03470865361436,-0.11952878454255589,1213.5375897431766,1389.6267111437896,-0.12671685135907873,0.2055214723926381
197994,4970,20,3,46.04166666666667,0.6458333333333333,35.416666666666664,0.041837571780147666,100,1,1,0,13,15,15,13,1945.3607010654027,1935.8171426268727,9.543558438529999,49.408032247830846,-0.8068419646696416,29.133511382449864,26.44469643415805,0.10167690731434265,1341.355419900296,1213.5375897431766,0.10532663449194835,0.2307692307692309
197994,4971,21,3,45.89285714285714,0.6458333333333333,35.416666666666664,0.04122745373623801,0,0,0,0,13,15,15,13,2091.412226065033,1945.3607010654027,146.0515249996301,9.543558438529999,14.30367587104402,33.03219102269197,29.133511382449864,0.13382113776338977,1515.9416237199705,1341.355419900296,0.1301565574861967,0.22827496757457846
197994,4972,22,3,45.77380952380952,0.6458333333333333,35.416666666666664,0.04073987356590965,100,1,1,0,13,16,15,14,2141.269361488607,2091.412226065033,49.857135423574164,146.0515249996301,-0.6586332431400463,33.77930962710372,33.03219102269197,0.022617894280718698,1546.207684716831,1515.9416237199705,0.019965188977785653,0.2262678803641092
197994,4973,23,3,47.721354166666664,0.625,37.5,0.04051612903225806,50,1,0,1,14,16,15,15,2195.099321167656,2141.269361488607,53.82995967904907,49.857135423574164,0.07968416600197248,29.725020259045827,33.77930962710372,-0.12002286052657596,1418.5182193932676,1546.207684716831,-0.08258235073184761,0.21418826739427008
197994,4974,24,3,47.6010101010101,0.625,37.5,0.04002001000500251,0,0,0,0,14,16,15,15,2288.07830402115,2195.099321167656,92.97898285349379,53.82995967904907,0.7272720137236466,29.004919302495896,29.725020259045827,-0.024225415164546127,1380.66345669709,1418.5182193932676,-0.0266861307656443,0.21220159151193627
197994,4975,25,3,47.721354166666664,0.625,37.5,0.040516129032258076,0,0,0,0,14,16,15,15,2434.18896906165,2288.07830402115,146.11066504050012,92.97898285349379,0.5714375502550451,33.86152748421709,29.004919302495896,0.16744084446748597,1615.917945698641,1380.66345669709,0.17039234859184416,0.21418826739427008
197994,4976,26,3,47.25378787878788,0.625,37.5,0.03859123267141251,100,1,1,0,14,17,15,16,2474.025659564376,2434.18896906165,39.8366905027259,146.11066504050012,-0.7273526166506488,34.84150923989111,33.86152748421709,0.028940860867271434,1646.3932869986425,1615.917945698641,0.01885946089102042,0.20641282565130267
197994,4977,27,3,46.78030303030304,0.625,37.5,0.03664921465968586,0,0,0,0,14,17,15,16,2578.907525284626,2474.025659564376,104.88186572025,39.8366905027259,1.6327956563829837,32.85257655107997,34.84150923989111,-0.05708514734872483,1536.853486385749,1646.3932869986425,-0.06653319196446883,0.19838056680161956
197994,4978,28,3,46.80989583333333,0.625,37.5,0.03677037798920031,0,0,0,0,14,17,15,16,2682.257509103178,2578.907525284626,103.349983818552,104.88186572025,-0.014605784242854414,32.58360665351721,32.85257655107997,-0.008187178169863252,1525.2352333254473,1536.853486385749,-0.007559766212734131,0.1988873435326842
197994,4979,29,3,46.02272727272726,0.6354166666666667,36.458333333333336,0.037658463832960475,50,1,0,1,15,17,15,17,2773.9879262302757,2682.257509103178,91.73041712709761,103.349983818552,-0.11242930344192859,35.729437671902545,32.58360665351721,0.09654643366638371,1644.366165581878,1525.2352333254473,0.07810659605383719,0.20781893004115198
197994,4980,30,3,45.959595959595944,0.6458333333333333,35.416666666666664,0.04150099403578531,50,1,0,1,16,17,15,18,2909.669113901099,2773.9879262302757,135.6811876708236,91.73041712709761,0.47912973602670683,36.58197612398715,35.729437671902545,0.023860953533982876,1681.2928420620349,1644.366165581878,0.02245648034669334,0.2293956043956042
