period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,4,40,25,15,1.0,0.625,0.375,40,0,0,0,0,0,0,0,427.7608757428526,1.0009615384615385,0.08438726948245101,0.1831548731848538,118292.70518529248,3120.198232810371,121412.90341810285,0,0,0.0,35,5,15,46.39661411858023,0.5014880952380951,56.799768518518526,972.800925925927,27.7943121693122,0
2,4,37,36,16,0.7115384615384616,0.6923076923076923,0.3076923076923077,52,550,300,250,0.5454545454545454,8,3,5,321.35163524363975,1.0014768728004022,-0.24415774099318388,0.1493339952014561,121894.53125,-365.798611111111,121528.73263888889,1,0,0.28846153846153844,41,11,13,45.191631504922654,0.5289634146341463,53.125,987.5,24.085365853658537,0
3,4,35,31,20,0.6862745098039216,0.6078431372549019,0.3921568627450981,51,500,300,200,0.6,7,3,4,338.76741815386237,0.9962418300653596,-0.16015905312567613,0.1620198428944511,123127.53627290769,-657.6804866361899,122469.8557862715,2,0,0.5098039215686274,45,6,18,43.47401584983726,0.5363425925925924,51.87952898550726,992.4818840579727,22.05515297906606,0
4,4,23,21,22,0.5348837209302325,0.4883720930232558,0.5116279069767442,43,650,500,150,0.7692307692307693,8,5,3,323.65277320444613,0.9897102251753415,-0.11529096234604952,0.16036629890355622,124621.49908172629,-533.1812442607957,124088.3178374655,3,0,1.0,43,0,14,42.29972812341932,0.554263565891473,50.378787878787875,998.4848484848479,23.220577871740648,0
5,4,18,20,20,0.45,0.5,0.5,40,600,400,200,0.6666666666666666,8,4,4,312.3561676017632,0.9826655982905983,-0.15680387777890537,0.15723150776928826,125279.62775340414,-173.6271192742309,125106.00063412992,4,0,1.475,40,0,13,41.90289479917438,0.5653645833333333,49.72052845528456,1001.1178861788625,25.027947154471562,0
6,4,17,17,20,0.4594594594594595,0.4594594594594595,0.5405405405405406,37,850,700,150,0.8235294117647058,10,7,3,325.126492549762,0.9763513513513513,-0.10087173468995625,0.16505449868864397,125631.27747239555,769.2113198291952,126400.48879222474,5,0,1.945945945945946,37,0,16,41.220856575157654,0.5740427927927927,49.36951754385966,1002.5219298245631,27.09518729255576,0
7,4,19,19,20,0.48717948717948717,0.48717948717948717,0.5128205128205128,39,650,500,150,0.7692307692307693,8,5,3,327.2866745400157,0.9739091318038687,-0.18442797512564924,0.1669716763331269,125834.72222222247,436.80555555557925,126271.52777777804,6,0,2.0256410256410255,39,0,19,40.95722591362126,0.5726495726495726,49.16666666666668,1003.3333333333353,25.726495726495777,0
8,4,11,10,21,0.3548387096774194,0.3225806451612903,0.6774193548387097,31,550,400,150,0.7272727272727273,7,4,3,371.94511103049496,0.9713261648745519,-0.16225995340735,0.18670138329649613,125162.81339857321,3110.739305284292,128273.55270385751,7,0,2.7419354838709675,31,0,21,40.53255801344609,0.5823252688172043,49.837239583333336,1000.6510416666673,32.27906586021508,0
9,4,10,7,24,0.3225806451612903,0.22580645161290322,0.7741935483870968,31,750,500,250,0.6666666666666666,10,5,5,361.419227459846,0.964516129032258,-0.08962199082879407,0.18606218667829463,126207.32837253173,2922.7510240343263,129130.07939656606,8,0,3.4193548387096775,31,0,24,39.71656191957152,0.5930779569892471,48.795572916666686,1004.8177083333355,32.41347446236566,0
10,4,9,6,27,0.2727272727272727,0.18181818181818182,0.8181818181818181,33,850,700,150,0.8235294117647058,10,7,3,328.3257637696534,0.9550978535353536,-0.013485968642919177,0.175795968647853,127803.53597474546,1792.2387122741516,129595.77468701961,9,0,3.9393939393939394,33,0,20,38.912328808629276,0.6044823232323231,47.21200980392158,1011.1519607843152,30.64096850861561,0
11,4,3,4,26,0.1,0.13333333333333333,0.8666666666666667,30,1050,900,150,0.8571428571428571,12,9,3,354.6207053247302,0.9561781609195402,-0.0067412239826034615,0.1879714973672582,127397.13631995031,3035.5324676263203,130432.66878757664,10,0,5.1,30,0,20,38.66412594860871,0.6079861111111111,47.61424731182796,1009.5430107526885,33.65143369175628,0
12,4,3,3,26,0.10344827586206896,0.10344827586206896,0.896551724137931,29,1150,1000,150,0.8695652173913043,13,10,3,373.99963135852965,0.959975369458128,-0.0074248589990719704,0.19423851822168792,126567.3828125,3667.2309027777783,130234.61371527778,11,0,6.0344827586206895,29,0,17,39.029071773636986,0.6023706896551724,48.4375,1006.25,34.69827586206897,2
