period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,4,40,24,16,1.0,0.6,0.4,40,0,0,0,0,0,0,0,352.92239164135987,1.0038461538461538,-0.040552995391705204,0.15502866191533415,119432.77737196651,1230.1002860968995,120662.87765806341,0,0,0.0,36,4,16,47.006288402457734,0.5115740740740742,55.63063063063063,977.4774774774771,27.15215215215214,0
2,4,37,36,17,0.6981132075471698,0.6792452830188679,0.3207547169811321,53,400,300,100,0.75,5,3,2,324.5058038218522,0.9971879535558781,-0.17697716351338522,0.15341422242939695,122633.58968868139,-1040.9376805030533,121592.65200817834,1,0,0.3018867924528302,45,8,10,44.34223060509069,0.53125,52.377717391304344,990.4891304347818,22.010869565217373,0
3,4,32,33,16,0.6530612244897959,0.673469387755102,0.326530612244898,49,550,400,150,0.7272727272727273,7,4,3,320.74970591108956,0.9968820861678005,-0.15829470870009732,0.15670999333389474,124031.24035992034,-643.4032261535708,123387.83713376676,2,0,0.5918367346938775,43,6,15,42.983034667427184,0.5482073643410852,50.970643939393945,996.1174242424252,23.165521494009887,0
4,4,27,23,20,0.627906976744186,0.5348837209302325,0.4651162790697675,43,450,300,150,0.6666666666666666,6,3,3,349.2542544214049,0.9964470284237725,-0.26344345562925,0.17275612227630235,124549.95536076635,1499.9203595487584,126049.87572031512,3,0,0.7674418604651163,36,7,17,41.73482626353792,0.5648148148148147,50.45045045045046,998.1981981981997,27.72772772772777,0
5,4,14,11,23,0.4117647058823529,0.3235294117647059,0.6764705882352942,34,400,200,200,0.5,6,2,4,343.7199639132491,0.9809120617944148,-0.12270647016836733,0.1725991646747173,125178.63520408137,1805.2791950113065,126983.91439909267,4,0,1.4705882352941178,34,0,20,41.222291617098875,0.5753676470588237,49.821428571428555,1000.7142857142835,29.432773109243634,0
6,4,12,11,24,0.34285714285714286,0.3142857142857143,0.6857142857142857,35,800,600,200,0.75,10,6,4,317.4171652523756,0.9719187675070027,-0.05137530210611152,0.16426669141619332,126421.84452428386,1025.6927029749324,127447.5372272588,5,0,2.085714285714286,35,0,16,40.60174262477461,0.5860119047619049,48.58217592592591,1005.6712962962943,28.73346560846555,0
7,4,10,9,25,0.29411764705882354,0.2647058823529412,0.7352941176470589,34,950,800,150,0.8421052631578947,11,8,3,328.3832977182299,0.9709967320261439,-0.024059095699022315,0.1676525025116268,125864.58510487522,1466.365504535142,127330.95060941037,6,0,2.676470588235294,34,0,18,40.89897971289596,0.5824142156862746,49.13690476190476,1003.4523809523805,29.51330532212884,8
8,4,11,11,25,0.3055555555555556,0.3055555555555556,0.6944444444444444,36,600,400,200,0.6666666666666666,8,4,4,310.06074535560344,0.9595899470899472,-0.027355302070130705,0.16175981242530954,126751.58900454505,660.1384323512666,127411.72743689631,7,0,2.7777777777777777,36,0,19,40.4488649071796,0.5873842592592593,48.2545045045045,1006.9819819819817,27.971721721721714,0
9,4,9,9,25,0.2647058823529412,0.2647058823529412,0.7352941176470589,34,800,500,300,0.625,11,5,6,325.0870456996908,0.958407605466429,-0.038450841329439656,0.16976767942094959,126792.0918367346,1443.6933106575839,128235.78514739219,8,0,3.3529411764705883,34,0,21,40.02905831363279,0.5919117647058825,48.21428571428571,1007.1428571428564,29.62184873949578,0
10,4,5,2,28,0.16666666666666666,0.06666666666666667,0.9333333333333333,30,800,600,200,0.75,10,6,4,353.319930208022,0.9574712643678162,-0.005515523529934896,0.18464292587021733,126821.10106659727,2961.6845155509345,129782.78558214821,9,0,4.266666666666667,30,0,24,39.28837514456011,0.6020833333333333,48.185483870967744,1007.2580645161289,33.5752688172043,0
11,4,7,7,28,0.2,0.2,0.8,35,1000,700,300,0.7,13,7,6,317.887828477551,0.9542016806722688,0.01691767969323643,0.17254233963552146,128349.69142500439,1160.160938571684,129509.85236357608,10,0,4.457142857142857,35,0,22,38.61947934513609,0.6056547619047619,46.67245370370371,1013.310185185186,28.9517195767196,0
12,4,0,1,27,0.0,0.03571428571428571,0.9642857142857143,28,600,500,100,0.8333333333333334,7,5,2,378.9252055457631,0.9465388007054674,0.03449432719287526,0.20077892112854673,127381.92999405462,4053.644801162623,131435.57479521725,11,1,5.785714285714286,28,0,22,38.06634879969637,0.6138392857142858,47.62931034482758,1009.4827586206891,36.05295566502461,0
13,4,3,3,27,0.1,0.1,0.9,30,800,500,300,0.625,11,5,6,352.9958182320152,0.9431513409961686,-0.0009599646095999059,0.19094210268329032,128212.58463767484,3051.701244363505,131264.28588203836,12,0,5.933333333333334,30,0,25,37.87021676620218,0.6163194444444444,46.80779569892473,1012.7688172043008,33.75896057347669,0
14,4,5,6,26,0.15625,0.1875,0.8125,32,900,500,400,0.5555555555555556,13,5,8,334.3166858182852,0.9409022177419356,-0.02783695111332274,0.1834520025456105,128784.53290799407,2210.9636452912905,130995.49655328537,13,0,6.0625,32,0,20,37.76018990753409,0.6168619791666667,46.243686868686865,1015.0252525252524,31.71953914141414,0
15,4,1,0,27,0.037037037037037035,0.0,1.0,27,900,600,300,0.6666666666666666,12,6,6,384.5958441294516,0.9324548907882242,-0.00914494741655214,0.207681755829904,128144.53125000001,4456.770833333334,132601.30208333334,14,0,7.148148148148148,27,0,27,37.139917695473244,0.625,46.875,1012.5000000000001,37.50000000000001,0
16,4,1,0,28,0.03571428571428571,0.0,1.0,28,1050,800,250,0.7619047619047619,13,8,5,372.9068526350425,0.9324294532627866,-0.008215297450425041,0.20377108201264707,128617.75829039505,3992.4886874091753,132610.24697780423,15,0,7.857142857142857,28,0,23,36.9514282341832,0.6264880952380951,46.4080459770115,1014.3678160919543,36.22742200328408,0
17,4,0,0,28,0.0,0.0,1.0,28,950,800,150,0.8421052631578947,11,8,3,372.7116510705863,0.9301146384479717,0.0011726173628239245,0.2047885323845072,128836.46493922581,4003.7703131193093,132840.23525234513,16,1,8.857142857142858,28,0,23,36.7328285687329,0.628720238095238,46.19252873563219,1015.2298850574714,36.258210180623976,0
18,4,0,3,25,0.0,0.10714285714285714,0.8928571428571429,28,1050,400,650,0.38095238095238093,17,4,13,372.4536810116655,0.9282407407407407,-0.0005859769650435886,0.2054015229916128,128982.37258884928,4007.9918912670146,132990.3644801163,17,2,9.857142857142858,28,0,24,36.59034653465347,0.6302083333333333,46.048850574712645,1015.8045977011496,36.27873563218392,0
19,4,4,3,26,0.13793103448275862,0.10344827586206896,0.896551724137931,29,850,600,250,0.7058823529411765,11,6,5,364.5642130547838,0.9284688013136289,-0.014114923708837157,0.2038055772294823,129519.29253472235,3643.6197916666856,133162.91232638902,18,0,9.482758620689655,29,0,19,36.24343361986629,0.6325431034482758,45.52083333333334,1017.9166666666677,35.10057471264371,0
20,4,1,1,26,0.037037037037037035,0.037037037037037035,0.962962962962963,27,650,500,150,0.7692307692307693,8,5,3,388.0005374899221,0.9211775878442545,0.00941105039465695,0.21516393442622936,129201.38888888885,4626.041666666658,133827.4305555555,19,0,11.148148148148149,27,0,25,35.97165300546448,0.6358024691358024,45.83333333333333,1016.6666666666663,37.65432098765431,0
