period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1.0,4.0,40.0,24.138,15.862,1.0,0.6034500000000002,0.39655000000000024,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.48099138061576,0.49991583867521355,-0.007352900721742726,0.1686725021970646,119248.63397421397,1193.6852074934638,120442.31918170751,0.0,0.0,0.0,35.002,4.998,15.862,46.407793695671316,0.5117815053581787,55.820484984436405,976.7180600622534,27.994542081017002,1.052
2.0,4.0,28.268,26.336,17.794,0.6356259023176621,0.5919232186889631,0.4080767813110365,44.13,427.3,284.4,142.9,0.6358550278754631,5.702,2.844,2.858,319.05674599534944,0.4976772723905089,-0.09631849997564795,0.1511991349326359,122735.68904161721,-994.5270219059618,121741.1620197114,1.0,0.0,0.3643740976823387,41.858,2.272,13.91,44.37194980896362,0.5368141081243922,52.27553531866557,990.8978587253374,23.827784524419098,0.808
3.0,4.0,19.126,16.952,19.968,0.5086285326968931,0.44844144302297456,0.5515585569770249,36.92,492.3,330.0,162.3,0.6432066580650189,6.546,3.3,3.246,335.8202625659064,0.49371220357436135,-0.07679915655027283,0.16236498338021124,123599.65307544191,916.1030403701866,124515.75611581204,2.0,0.0,0.7945717235474435,36.614,0.306,16.022,43.05775088885984,0.5547308350142233,51.40538237366621,994.3784705053348,27.513863500354354,1.044
4.0,4.0,12.35,10.344,21.974,0.37273875012145746,0.3080182002805124,0.6919817997194875,32.318,547.7,362.6,185.1,0.6396295321039784,7.328,3.626,3.702,354.7198983730328,0.49015658808978396,-0.03941386127058493,0.1733371860362945,124065.45898181203,2335.4071004258567,126400.86608223805,3.0,0.0,1.3644869622352587,32.292,0.026,17.78,42.10415085008561,0.5688200696801385,50.9375406505521,996.2498373977918,31.27819047426394,0.9
5.0,4.0,8.546,7.058,23.462,0.2733271537002092,0.2222039599826829,0.7777960400173176,30.52,623.6,417.4,206.2,0.648097895682937,8.298,4.174,4.124,363.8392631680522,0.4872473492604333,-0.014501110475475244,0.17981516726933394,124542.2762918473,2955.7433087416603,127498.01960058893,4.0,0.002,1.982760363758931,30.51,0.01,19.12,41.38165201598204,0.5780493670667787,50.4594477518865,998.1622089924542,33.05753783425742,0.716
6.0,4.0,6.2,5.162,24.5,0.20360065263090418,0.16590325287500168,0.8340967471249977,29.662,685.5,457.8,227.7,0.6466707962429882,9.132,4.578,4.554,369.60477210246216,0.48511825753832455,-0.002060022122577125,0.1843917195920286,124935.6898422024,3299.9180702068447,128235.60791240913,5.0,0.0,2.611259755993223,29.64,0.022,19.976,40.8295580399051,0.5844380736186874,50.06572295203983,999.7371081918405,34.03812125563403,0.724
7.0,4.0,4.68,3.926,25.254,0.15703347352167155,0.12911939676505532,0.8708806032349462,29.18,734.0,495.0,239.0,0.657526041152778,9.73,4.95,4.78,373.2134080000698,0.48330800448070577,0.005972750247863876,0.1876527738067388,125255.3066392188,3510.7397610812536,128766.04640030001,6.0,0.014,3.2501001218271544,29.156,0.024,20.494,40.40773638305224,0.5889882346413966,49.74621709990013,1001.0151316003999,34.580162256159056,0.734
8.0,4.0,3.79,3.294,25.75,0.1267174397418858,0.1083575698143517,0.8916424301856487,29.044,770.8,523.2,247.6,0.6627134527699168,10.184,5.232,4.952,374.21582080644754,0.48192622532196944,0.00798364346079,0.18969421951304014,125588.75939675454,3588.3139370765807,129177.07333383111,7.0,0.042,3.8760387283721207,29.022,0.022,21.022,40.037125174718476,0.592875674328312,49.41330467016086,1002.3467813193558,34.803488411968544,0.6
9.0,4.0,3.32,2.78,26.29,0.1106012545323546,0.09143410687056108,0.908565893129439,29.07,786.2,528.6,257.6,0.6610170472677774,10.438,5.286,5.152,374.48982984643374,0.4804720747135448,0.013043059379799778,0.1911287602653637,125868.13009325272,3610.9755291504407,129479.10562240322,8.0,0.062,4.492866633820554,29.046,0.024,21.0,39.74131877544388,0.5956666717598835,49.13482208059776,1003.460711677609,34.805957026344096,0.974
10.0,4.0,2.9,2.716,26.474,0.09680103339253761,0.08928735420868528,0.9107126457913146,29.19,815.6,555.0,260.6,0.6627713608718891,10.762,5.55,5.212,373.09223339254146,0.4791053026964848,0.0145093740649956,0.19180503322897569,126167.66129026258,3573.9502687173726,129741.61155898002,9.0,0.086,5.094345845288916,29.17,0.02,20.978,39.46727942876725,0.5982835289524868,48.836747276162036,1004.6530108953519,34.66040068564267,0.766
