period,mktsize,meanmktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,avgmagtechshock
25.0,4.0,4.0,3.17,3.068,32.036,0.0878516729610597,0.0847220489059131,0.9152779510940877,35.104,1021.9,685.0,336.9,0.658404660592291,13.588,6.85,6.738,361.579917155,0.4784238730683067,0.2816369443117079,0.18486212358539042,125924.0874246447,1062.6876639498003,126986.77508859467,23.892,0.076,10.360145077923587,32.956,2.148,17.332,40.006551547093636,0.5798829211816111,49.0788882237491,1003.6844471050042,30.64383864530319,0.844
26.0,4.0,4.0,2.71,2.704,32.042,0.07601024077556454,0.0754673847752295,0.9245326152247707,34.746,1007.4,675.4,332.0,0.6552955374130732,13.394,6.754,6.64,361.49571286673523,0.47772855692663296,0.2737324835670219,0.18620849641970985,126233.9609489988,1168.8418069713002,127402.80275597019,24.862,0.104,10.821669251403332,32.736,2.01,17.504,39.68921376780733,0.5838325408640125,48.7704733445497,1004.9181066218003,30.882322019298343,0.802
27.0,4.0,4.0,2.406,2.5,31.948,0.06790222013218013,0.07020187250667387,0.9297981274933269,34.448,1018.7,694.6,324.1,0.6719632562539463,13.428,6.946,6.482,360.72910265398804,0.47695719373450923,0.2653613065336352,0.1870627823907484,126508.90335887086,1217.6040128677625,127726.50737173879,25.852,0.15,11.27270142215639,32.624,1.824,17.616,39.4251452241789,0.5873841573522696,48.49700132383521,1006.0119947046602,31.02374201710393,0.87
28.0,4.0,4.0,2.05,2.27,31.728,0.058835811515367924,0.06504071714956354,0.9349592828504371,33.998,1011.7,681.2,330.5,0.661773432397775,13.422,6.812,6.61,362.4177502102325,0.4761687720927801,0.259055168208025,0.18891908135210297,126722.8452126558,1372.6849387770703,128095.53015143296,26.838,0.2,11.804714264257806,32.262,1.736,17.598,39.16253146042291,0.5905454885916492,48.28448412745248,1006.8620634901898,31.388731910456066,0.742
29.0,4.0,4.0,1.832,1.994,31.566,0.053243856918442856,0.057754900356850075,0.9422450996431512,33.56,1018.1,685.4,332.7,0.660548014132766,13.508,6.854,6.654,364.1150571492695,0.4752479314402296,0.25266209579170595,0.19057068902449986,126888.21031809426,1508.6869628933057,128396.89728098753,27.814,0.256,12.326255086122435,31.972,1.588,17.838,38.95001917376045,0.593275923436986,48.12053726850709,1007.5178509259724,31.68150430831842,0.776
30.0,4.0,4.0,1.712,1.936,31.342,0.05038317103966157,0.05679543100864992,0.9432045689913512,33.278,1013.5,689.8,323.7,0.6687418505515551,13.372,6.898,6.474,365.3150741947705,0.4745066984493235,0.24903086117515563,0.19193393633783443,127043.64354064503,1611.5765192578822,128655.22005990306,28.802,0.238,12.860147606979359,31.814,1.464,17.75,38.75982950271027,0.595561778107152,47.966249957406305,1008.1350001703743,31.854546931092933,0.89
31.0,4.0,4.0,1.586,2.19,30.738,0.047088490458164454,0.06553929182202502,0.934460708177976,32.928,997.8,683.0,314.8,0.6726219603002899,13.126,6.83,6.296,410.7746387334402,0.4747665061744875,0.32982256671884425,0.19561957081114778,122948.89727308125,2515.6446602324713,125464.54193331367,29.79,0.306,13.354503006486375,30.862,2.066,16.162,41.87799913273109,0.5538499010423199,52.06175898330005,991.7529640667994,32.298501143487854,23.6
32.0,4.0,4.0,6.708,5.024,32.422,0.17479769829625913,0.1302258243523069,0.8697741756476929,37.446,1028.7,699.0,329.7,0.6667476012915647,13.584,6.99,6.594,363.3644550573595,0.47919676032425884,0.33030527567755946,0.17997480769137197,124605.90448660748,536.6955216486189,125142.60000825615,30.778,0.002,12.1481433729579,34.402,3.044,15.694,41.3264347848736,0.5613972594507747,50.395727998134944,998.4170880074593,29.239473906357286,0.882
33.0,4.0,4.0,4.81,3.81,33.422,0.1264310905396287,0.09930621943660485,0.9006937805633941,37.232,1032.2,696.6,335.6,0.6642000783176719,13.678,6.966,6.712,361.49309473561317,0.4790856996634549,0.3229402252520373,0.18158066737446898,125197.78289439666,571.7266957601656,125769.50959015678,31.756,0.016,12.500129722640239,34.162,3.07,16.43,40.759818789148376,0.5677293689548775,49.80359600271997,1000.7856159891206,29.49408086443069,0.728
34.0,4.0,4.0,3.76,3.21,33.972,0.09913780321543841,0.08370535878390148,0.9162946412160988,37.182,1044.6,709.4,335.2,0.6662415544968029,13.798,7.094,6.704,358.24950137916414,0.4786928090622316,0.31605250335675633,0.18193770083122748,125648.96725702802,520.6801319815113,126169.64738900945,32.736,0.024,12.868525329635604,34.124,3.058,16.946,40.374340606353584,0.5723523370976034,49.353221676735075,1002.5871132930607,29.574425059262722,0.776
