period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,4,40,22,18,1.0,0.55,0.44999999999999996,40,0,0,0,0,0,0,0,357.49628859988246,0.5002136752136752,-0.09915430267062342,0.15501318741399897,118856.338480045,1498.1399766374643,120354.47845668247,0,0,0.0,35,5,18,47.5060583580613,0.5074404761904762,56.22106481481479,975.115740740737,27.860449735449627,0
2,4,23,23,18,0.5609756097560976,0.5609756097560976,0.4390243902439024,41,350,300,50,0.8571428571428571,4,3,1,320.94646947613415,0.4990091463414634,-0.054765913953984335,0.14889222926606102,121821.06761975614,-380.39168792517745,121440.67593183096,1,0,0.43902439024390244,41,0,18,45.27842679127728,0.5282012195121951,53.19940476190476,987.2023809523802,24.078106852497076,0
3,4,13,9,22,0.41935483870967744,0.2903225806451613,0.7096774193548387,31,550,200,350,0.36363636363636365,9,2,7,349.15585014690004,0.4917562724014337,-0.014887686783371601,0.16759041340908798,123280.69263034406,2408.8350084092963,125689.52763875335,2,0,0.8387096774193549,31,0,17,43.05660263974476,0.5628360215053764,51.72526041666667,993.0989583333342,32.03545026881723,0
4,4,6,3,25,0.21428571428571427,0.10714285714285714,0.8928571428571429,28,550,300,250,0.5454545454545454,8,3,5,374.53843816003007,0.48476080246913583,0.034289225304116266,0.1805353572650124,123460.23097915841,3648.12041716211,127108.35139632052,3,0,1.6071428571428572,28,0,22,42.23892824442196,0.5732886904761905,51.54454022988506,993.8218390804598,35.49363711001642,0
5,4,5,3,27,0.16666666666666666,0.1,0.9,30,700,500,200,0.7142857142857143,9,5,4,349.3964778297395,0.48522509578544065,0.04102184542233012,0.17343789089865003,124697.76356009344,2713.791876228441,127411.55543632188,4,0,2.1333333333333333,30,0,24,41.57807383483605,0.5802083333333333,50.3024193548387,998.7903225806434,33.29301075268811,0
6,4,2,2,27,0.06896551724137931,0.06896551724137931,0.9310344827586207,29,600,300,300,0.5,9,3,6,357.0144639605116,0.4845545977011494,0.0158111856951888,0.17806189169257086,124895.85503472199,3117.9253472221885,128013.78038194418,5,0,2.793103448275862,29,0,26,41.18252396832012,0.5851293103448276,50.10416666666665,999.5833333333314,34.46839080459763,0
7,4,3,2,28,0.1,0.06666666666666667,0.9333333333333333,30,1100,1000,100,0.9090909090909091,12,10,2,343.96458191045167,0.4832375478927203,0.008040425722207756,0.1739424690339554,125470.87271649878,2631.5072551739836,128102.37997167277,6,0,3.466666666666667,30,0,22,40.9142742151865,0.5881944444444445,49.529569892473106,1001.8817204301055,33.39605734767018,0
8,4,3,3,28,0.0967741935483871,0.0967741935483871,0.9032258064516129,31,600,400,200,0.6666666666666666,8,4,4,332.3344193197549,0.4824820788530466,0.0243482332480478,0.17095282529808184,126174.62158203124,2186.433919270833,128361.05550130206,7,0,4.129032258064516,31,0,26,40.48081907724209,0.592741935483871,48.828125,1004.6874999999999,32.409274193548384,0
9,4,3,3,28,0.0967741935483871,0.0967741935483871,0.9032258064516129,31,1150,1000,150,0.8695652173913043,13,10,3,355.0327114044959,0.47992831541218633,0.027312664742061177,0.1817597745636564,125978.46984863291,2745.2955457899448,128723.76539442287,8,0,4.709677419354839,31,0,22,40.112948551664516,0.5907258064516129,49.02343750000001,1003.9062500000008,32.38407258064519,6
10,4,1,2,27,0.034482758620689655,0.06896551724137931,0.9310344827586207,29,750,400,350,0.5333333333333333,11,4,7,367.4482405476581,0.47875615763546797,0.023185695475449908,0.18809602568544434,125974.1126543211,3457.7932098765586,129431.90586419766,9,0,5.586206896551724,29,0,24,39.805847629588634,0.5962643678160919,49.027777777777786,1003.8888888888897,34.61685823754792,0
