firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,wealth,previous_wealth,profits,previous_profits,profits_growthrate,output,previous_output,output_growthrate,revenues,previous_revenues,revenues_growthrate,pcm
3,10,9,3,48.61111111111111,0.625,37.5,0.04419889502762429,50,1,0,1,4024.225204052151,3780.3980435583244,243.8271604938268,268.8271604938275,-0.09299655568312526,44.44444444444443,45.55555555555557,-0.024390243902439712,2160.493827160493,2227.1604938271616,-0.029933481152994323,0.2285714285714285
11,10,9,3,48.61111111111111,0.59375,40.625,0.031767955801104954,50,0,0,0,1106.941146633311,1101.8292639172619,5.111882716049138,23.167438271605192,-0.7793505412156666,31.94444444444443,33.05555555555557,-0.03361344537815225,1552.854938271604,1616.0493827160503,-0.03910427807486749,0.16428571428571423
18,10,9,3,48.61111111111111,0.6041666666666667,39.583333333333336,0.03591160220994472,100,0,0,0,1535.0708994341162,1509.0678130143635,26.003086419752606,46.373456790123555,-0.43926788685525286,36.111111111111086,37.22222222222223,-0.02985074626865758,1755.4012345678998,1819.7530864197536,-0.035362957937585815,0.1857142857142856
19,10,9,3,48.61111111111111,0.6041666666666667,39.583333333333336,0.03591160220994472,50,1,0,1,1676.6011005312034,1600.5980141114508,76.0030864197526,96.37345679012356,-0.21136909527622672,36.111111111111086,37.22222222222223,-0.02985074626865758,1755.4012345678998,1819.7530864197536,-0.035362957937585815,0.1857142857142856
25,10,9,3,48.61111111111111,0.5833333333333333,41.666666666666664,0.027624309392265185,100,0,0,0,602.7464409156248,709.8452063477237,-107.09876543209884,-91.35802469135766,0,27.77777777777777,28.888888888888914,-0.038461538461539546,1350.3086419753083,1412.345679012347,-0.04392482517482632,0.14285714285714285
30,10,9,3,48.61111111111111,0.5729166666666667,42.708333333333336,0.023480662983425386,50,0,0,0,243.26143941969875,353.8902974443904,-110.62885802469165,-97.20293209876536,0,23.611111111111086,24.72222222222223,-0.04494382022472032,1147.762345679011,1208.6419753086425,-0.05037027579162556,0.1214285714285713
34,10,9,3,48.61111111111111,0.5729166666666667,42.708333333333336,0.023480662983425386,50,0,0,0,-6.738560580301083,103.89029744439057,-110.62885802469165,-97.20293209876536,0,23.611111111111086,24.72222222222223,-0.04494382022472032,1147.762345679011,1208.6419753086425,-0.05037027579162556,0.1214285714285713
98,10,7,3,48.61111111111111,0.6041666666666667,39.583333333333336,0.03591160220994472,50,1,0,1,1399.775358629303,1323.7722722095502,76.0030864197526,46.373456790123555,0.6389351081530643,36.111111111111086,37.22222222222223,-0.02985074626865758,1755.4012345678998,1819.7530864197536,-0.035362957937585815,0.1857142857142856
103,10,7,3,48.61111111111111,0.65625,34.375,0.05662983425414363,50,0,0,0,5543.475012465801,4982.807574194197,560.6674382716045,592.6118827160499,-0.05390449529637853,56.94444444444443,58.05555555555557,-0.019138755980861788,2768.1327160493815,2838.2716049382725,-0.02471183123097076,0.2928571428571428
107,10,7,3,48.61111111111111,0.6145833333333333,38.541666666666664,0.04005524861878452,100,0,0,0,2119.6264005077164,2014.0515548287044,105.57484567901224,128.26003086419803,-0.17686870206046423,40.27777777777777,41.388888888888914,-0.026845637583893356,1957.947530864197,2023.4567901234582,-0.032374923733985095,0.20714285714285713
120,10,7,3,48.61111111111111,0.6354166666666667,36.458333333333336,0.048342541436464055,50,1,0,1,3767.661817597867,3426.90178673367,340.7600308641969,368.07484567901247,-0.07420994706776574,48.611111111111086,49.72222222222223,-0.02234636871508444,2363.0401234567885,2430.8641975308647,-0.02790121889283992,0.2499999999999999
123,10,6,3,48.61111111111111,0.5833333333333333,41.666666666666664,0.027624309392265185,50,1,0,1,49.05647103160729,106.15523646370613,-57.098765432098844,-41.358024691357656,0,27.77777777777777,28.888888888888914,-0.038461538461539546,1350.3086419753083,1412.345679012347,-0.04392482517482632,0.14285714285714285
157,10,6,3,48.61111111111111,0.59375,40.625,0.031767955801104954,50,0,0,0,391.0385630136987,385.92668029764957,5.111882716049138,23.167438271605192,-0.7793505412156666,31.94444444444443,33.05555555555557,-0.03361344537815225,1552.854938271604,1616.0493827160503,-0.03910427807486749,0.16428571428571423
159,10,6,3,48.61111111111111,0.59375,40.625,0.031767955801104954,50,0,0,0,651.2184697001401,646.106586984091,5.111882716049138,23.167438271605192,-0.7793505412156666,31.94444444444443,33.05555555555557,-0.03361344537815225,1552.854938271604,1616.0493827160503,-0.03910427807486749,0.16428571428571423
172,10,5,3,48.61111111111111,0.6145833333333333,38.541666666666664,0.04005524861878452,100,0,0,0,1098.7188439701217,993.1439982911096,105.57484567901224,128.26003086419803,-0.17686870206046423,40.27777777777777,41.388888888888914,-0.026845637583893356,1957.947530864197,2023.4567901234582,-0.032374923733985095,0.20714285714285713
183,10,5,3,48.61111111111111,0.5833333333333333,41.666666666666664,0.027624309392265185,50,0,0,0,2.5162279399200713,59.614993372018915,-57.098765432098844,-41.358024691357656,0,27.77777777777777,28.888888888888914,-0.038461538461539546,1350.3086419753083,1412.345679012347,-0.04392482517482632,0.14285714285714285
187,10,5,3,48.61111111111111,0.5833333333333333,41.666666666666664,0.027624309392265185,100,0,0,0,-97.48377206007993,9.614993372018915,-107.09876543209884,-91.35802469135766,0,27.77777777777777,28.888888888888914,-0.038461538461539546,1350.3086419753083,1412.345679012347,-0.04392482517482632,0.14285714285714285
204,10,4,3,48.61111111111111,0.625,37.5,0.04419889502762429,50,1,0,1,1097.449893316138,853.6227328223113,243.8271604938268,268.8271604938275,-0.09299655568312526,44.44444444444443,45.55555555555557,-0.024390243902439712,2160.493827160493,2227.1604938271616,-0.029933481152994323,0.2285714285714285
212,10,4,3,48.61111111111111,0.5833333333333333,41.666666666666664,0.027624309392265185,100,1,1,0,87.65771789896323,194.75648333106207,-107.09876543209884,8.641975308642344,0,27.77777777777777,28.888888888888914,-0.038461538461539546,1350.3086419753083,1412.345679012347,-0.04392482517482632,0.14285714285714285
220,10,4,3,48.61111111111111,0.5833333333333333,41.666666666666664,0.027624309392265185,50,0,0,0,87.65771789896323,144.75648333106207,-57.098765432098844,-41.358024691357656,0,27.77777777777777,28.888888888888914,-0.038461538461539546,1350.3086419753083,1412.345679012347,-0.04392482517482632,0.14285714285714285
225,10,4,3,48.61111111111111,0.6145833333333333,38.541666666666664,0.04005524861878452,50,1,0,1,1143.8123271785735,988.2374814995611,155.57484567901224,178.26003086419803,-0.12725895465858972,40.27777777777777,41.388888888888914,-0.026845637583893356,1957.947530864197,2023.4567901234582,-0.032374923733985095,0.20714285714285713
