firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,attraction_res,attraction_no_res,attraction_inn,attraction_imi,wealth,previous_wealth,profits,previous_profits,profits_growthrate,output,previous_output,output_growthrate,revenues,previous_revenues,revenues_growthrate,pcm
7835,5000,4804,2,41.22023809523812,0.5833333333333333,41.666666666666664,0.0,100,1,1,0,573,1088,934,727,25803.6917162228,26103.6917162228,-300.0,-250.0,0,0,0,0,0.0,0.0,0,-0.010830324909746546
11036,5000,4724,2,41.22023809523812,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,647,1115,997,765,695213.1801521243,695413.1801521243,-200.0,-250.0,0,0,0,0,0.0,0.0,0,-0.11191335740072132
11162,5000,4720,2,41.22023809523812,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,638,1126,1010,754,333824.06775049656,334024.06775049656,-200.0,-250.0,0,0,0,0,0.0,0.0,0,-0.08664259927797754
11376,5000,4715,2,41.22023809523812,0.5416666666666667,45.833333333333336,0.0,50,1,0,1,542,1096,914,724,313120.0743988298,313370.0743988298,-250.0,-200.0,0,0,0,0,0.0,0.0,0,-0.11191335740072132
11400,5000,4715,2,41.22023809523812,0.5729166666666667,42.708333333333336,0.0,100,1,1,0,543,1077,924,696,1005036.9705529393,1005336.9705529393,-300.0,-200.0,0,0,0,0,0.0,0.0,0,-0.03610108303249033
11781,5000,4705,2,41.22023809523812,0.5,50.0,0.0,0,0,0,0,503,1042,860,685,73968.83293997994,74168.83293997994,-200.0,-250.0,0,0,0,0,0.0,0.0,0,-0.21299638989169592
12502,5000,4687,2,41.22023809523812,0.5416666666666667,45.833333333333336,0.0,50,1,0,1,617,1114,966,765,259666.68107719475,259916.68107719475,-250.0,-300.0,0,0,0,0,0.0,0.0,0,-0.11191335740072132
12691,5000,4682,2,41.22023809523812,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,525,1058,882,701,467609.70819856226,467809.70819856226,-200.0,-250.0,0,0,0,0,0.0,0.0,0,-0.08664259927797754
15895,5000,4602,2,41.22023809523812,0.46875,53.125,0.0,0,0,0,0,501,1037,885,653,176310.24122029782,176510.24122029782,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.2888086642599269
22068,5000,4448,2,41.22023809523812,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,517,1005,849,673,100219.2921443381,100419.2921443381,-200.0,-250.0,0,0,0,0,0.0,0.0,0,-0.03610108303249033
22195,5000,4445,2,41.22023809523812,0.5,50.0,0.0,0,0,0,0,565,1103,911,757,637113.1213187284,637313.1213187284,-200.0,-250.0,0,0,0,0,0.0,0.0,0,-0.21299638989169592
25204,5000,4369,2,41.22023809523812,0.5104166666666667,48.958333333333336,0.0,0,0,0,0,551,1057,918,690,220642.98494512195,220842.98494512195,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.18772563176895232
27598,5000,4310,2,41.22023809523812,0.53125,46.875,0.0,0,0,0,0,561,1036,903,694,153970.02767137534,154170.02767137534,-200.0,-250.0,0,0,0,0,0.0,0.0,0,-0.13718411552346493
28640,5000,4284,3,41.22023809523812,0.59375,40.625,0.0023001725129385593,0,0,0,0,527,999,873,653,193576.48952438746,193765.55599133015,-189.06646694270128,-280.05267741341004,0,18.368335536260965,24.76219355576613,-0.25821048547681236,757.1471642179004,1025.911435789589,-0.261976094812546,0.014440433212997062
28863,5000,4278,2,41.22023809523812,0.5520833333333333,44.791666666666664,0.0,100,1,1,0,488,976,809,655,251243.87222714,251543.87222714,-300.0,-200.0,0,0,0,0,0.0,0.0,0,-0.08664259927797754
29862,5000,4253,2,41.22023809523812,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,552,1070,909,713,153855.6258875727,154055.6258875727,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.03610108303249033
40659,5000,3983,2,41.22023809523812,0.5104166666666667,48.958333333333336,0.0,100,1,1,0,523,965,843,645,306602.1075289249,306902.1075289249,-300.0,-250.0,0,0,0,0,0.0,0.0,0,-0.18772563176895232
42860,5000,3928,3,41.22023809523812,0.6354166666666667,36.458333333333336,0.018401380103507704,100,1,1,0,448,871,725,594,334958.02336365904,334558.277247992,399.7461156670589,509.9669001152171,-0.21613321261292828,146.94668429008158,152.84250505110447,-0.038574483969963436,6057.17731374295,6332.349896770068,-0.04345505025985297,0.11552346570397166
43126,5000,3921,2,41.22023809523812,0.5625,43.75,0.0,0,0,0,0,480,909,776,613,668467.5571801249,668667.5571801249,-200.0,-300.0,0,0,0,0,0.0,0.0,0,-0.06137184115523393
43621,5000,3909,3,41.22023809523812,0.6770833333333333,32.291666666666664,0.03450258769407688,0,0,0,0,475,907,798,584,372435.9198208749,370175.87488298287,2260.044937891994,2367.322406771667,-0.045315952137659155,275.5250330439024,280.922816546443,-0.019214471679085743,11357.207463268009,11638.788357750554,-0.02419331684943249,0.21660649819494643
43769,5000,3905,3,41.22023809523812,0.6458333333333333,35.416666666666664,0.022426682001150014,100,1,1,0,566,974,866,674,263527.2998421447,262787.9308558853,739.3689862593715,861.7430334235976,-0.14200758511275602,179.0912714785369,184.86258292493923,-0.031219467753221264,7382.18485112422,7658.959512015195,-0.0361373709388042,0.14079422382671544
46178,5000,3845,3,41.22023809523812,0.6041666666666667,39.583333333333336,0.006325474410580839,0,0,0,0,454,856,736,574,143704.40633328902,143821.7214895432,-117.31515625418372,-145.11052638698652,0,50.51292272471606,56.78227142960066,-0.11041031904927245,2082.1547015991605,2352.5210510347065,-0.11492621896693811,0.03971119133574067
47716,5000,3807,2,41.22023809523812,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,455,866,744,577,289281.1641689758,289481.1641689758,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.03610108303249033
50642,5000,3733,2,41.22023809523812,0.5729166666666667,42.708333333333336,0.0,50,1,0,1,485,875,776,584,134820.06680527783,135070.06680527783,-250.0,-300.0,0,0,0,0,0.0,0.0,0,-0.03610108303249033
50927,5000,3726,3,41.22023809523812,0.6041666666666667,39.583333333333336,0.006325474410580839,0,0,0,0,498,923,788,633,699684.0176312586,699801.3327875128,-117.31515625418372,-195.11052638698652,0,50.51292272471606,56.78227142960066,-0.11041031904927245,2082.1547015991605,2352.5210510347065,-0.11492621896693811,0.03971119133574067
51404,5000,3714,2,41.22023809523812,0.45833333333333337,54.166666666666664,0.0,50,1,0,1,480,886,778,588,192492.48067045936,192742.48067045936,-250.0,-250.0,0,0,0,0,0.0,0.0,0,-0.3140794223826705
51858,5000,3703,2,41.22023809523812,0.5625,43.75,0.0,50,1,0,1,428,845,705,568,637276.9532182816,637526.9532182816,-250.0,-250.0,0,0,0,0,0.0,0.0,0,-0.06137184115523393
53324,5000,3666,2,41.22023809523812,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,449,892,762,579,249801.63172689488,250001.63172689488,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.03610108303249033
53723,5000,3656,2,41.22023809523812,0.45833333333333337,54.166666666666664,0.0,50,1,0,1,412,833,718,527,459598.5087577849,459848.5087577849,-250.0,-200.0,0,0,0,0,0.0,0.0,0,-0.3140794223826705
62445,5000,3438,2,41.22023809523812,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,389,753,660,482,251881.99541621222,252081.99541621222,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.010830324909746546
66004,5000,3349,2,41.22023809523812,0.5104166666666667,48.958333333333336,0.0,0,0,0,0,439,801,687,553,25125.559805462188,25325.559805462188,-200.0,-250.0,0,0,0,0,0.0,0.0,0,-0.18772563176895232
66502,5000,3337,2,41.22023809523812,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,397,794,647,544,55883.10302504392,56083.10302504392,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.010830324909746546
66937,5000,3326,2,41.22023809523812,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,432,786,665,553,444056.0219537506,444256.0219537506,-200.0,-250.0,0,0,0,0,0.0,0.0,0,-0.11191335740072132
67777,5000,3305,2,41.22023809523812,0.45833333333333337,54.166666666666664,0.0,0,0,0,0,409,783,657,535,30349.704879023433,30549.704879023433,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.3140794223826705
67956,5000,3301,2,41.22023809523812,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,404,753,633,524,244226.8596521825,244426.8596521825,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.08664259927797754
68721,5000,3281,2,41.22023809523812,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,408,799,700,507,345778.05642836314,345978.05642836314,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.08664259927797754
72669,5000,3183,3,41.22023809523812,0.625,37.5,0.014376078205865428,0,0,0,0,393,717,650,460,168667.35764824704,168440.26651319634,227.091135050697,274.89926237732766,-0.17391144273428083,114.80209710162649,120.82242717726994,-0.049827918676145,4732.16977636169,5005.740281524951,-0.054651358196298516,0.09025270758122805
72993,5000,3175,2,41.22023809523812,0.5625,43.75,0.0,0,0,0,0,472,756,698,530,397591.92141568783,397791.92141568783,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.06137184115523393
73676,5000,3158,2,41.22023809523812,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,377,714,617,474,134130.23839500188,134330.23839500188,-200.0,-300.0,0,0,0,0,0.0,0.0,0,-0.010830324909746546
74756,5000,3131,2,41.22023809523812,0.53125,46.875,0.0,100,1,1,0,351,749,614,486,806992.7254676429,807292.7254676429,-300.0,-200.0,0,0,0,0,0.0,0.0,0,-0.13718411552346493
75192,5000,3120,2,41.22023809523812,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,394,728,632,490,293891.7308484193,294091.7308484193,-200.0,-300.0,0,0,0,0,0.0,0.0,0,-0.11191335740072132
76126,5000,3096,2,41.22023809523812,0.5625,43.75,0.0,0,0,0,0,352,713,590,475,326271.1137005749,326471.1137005749,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.06137184115523393
76901,5000,3077,2,41.22023809523812,0.5833333333333333,41.666666666666664,0.0,100,1,1,0,354,728,609,473,617985.597473253,618285.597473253,-300.0,-200.0,0,0,0,0,0.0,0.0,0,-0.010830324909746546
79076,5000,3023,2,41.22023809523812,0.5625,43.75,0.0,50,1,0,1,371,717,598,490,229452.4372182002,229702.4372182002,-250.0,-200.0,0,0,0,0,0.0,0.0,0,-0.06137184115523393
79227,5000,3019,3,41.22023809523812,0.59375,40.625,0.0023001725129385593,50,1,0,1,355,664,564,455,5542.4413313184405,5781.507798261142,-239.06646694270128,-180.05267741341004,0,18.368335536260965,24.76219355576613,-0.25821048547681236,757.1471642179004,1025.911435789589,-0.261976094812546,0.014440433212997062
86434,5000,2839,2,41.22023809523812,0.5729166666666667,42.708333333333336,0.0,100,1,1,0,340,650,542,448,437888.8355451305,438188.8355451305,-300.0,-300.0,0,0,0,0,0.0,0.0,0,-0.03610108303249033
86664,5000,2833,2,41.22023809523812,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,315,636,540,411,60238.2344191602,60438.2344191602,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.11191335740072132
88537,5000,2786,2,41.22023809523812,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,324,666,565,425,570006.4180351301,570206.4180351301,-200.0,-300.0,0,0,0,0,0.0,0.0,0,-0.03610108303249033
89383,5000,2765,3,41.22023809523812,0.65625,34.375,0.026451983898792292,0,0,0,0,384,690,591,483,40969.02572581281,39723.06597898518,1245.9597468276297,1330.227662302464,-0.06334849128680475,211.235858666992,216.88266079877374,-0.02603620829339104,8707.192388505478,8985.56912726031,-0.030980423700742166,0.16606498194945904
89484,5000,2762,2,41.22023809523812,0.5833333333333333,41.666666666666664,0.0,100,1,1,0,384,632,589,427,684113.6457229403,684413.6457229403,-300.0,-200.0,0,0,0,0,0.0,0.0,0,-0.010830324909746546
91953,5000,2701,2,41.22023809523812,0.5625,43.75,0.0,0,0,0,0,292,628,512,408,288753.90871730127,288953.90871730127,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.06137184115523393
93276,5000,2668,2,41.22023809523812,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,314,580,491,403,203632.4411796808,203832.4411796808,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.08664259927797754
95806,5000,2604,2,41.22023809523812,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,325,573,519,379,193604.7359126186,193804.7359126186,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.010830324909746546
96234,5000,2594,2,41.22023809523812,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,313,617,516,414,310880.3341205199,311080.3341205199,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.03610108303249033
102541,5000,2436,2,41.22023809523812,0.48958333333333337,51.041666666666664,0.0,0,0,0,0,299,566,480,385,924801.4354474719,925001.4354474719,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.23826714801443954
104173,5000,2395,2,41.22023809523812,0.53125,46.875,0.0,0,0,0,0,304,583,519,368,31110.43393419426,31310.43393419426,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.13718411552346493
106451,5000,2338,2,41.22023809523812,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,250,488,416,322,202871.44666069472,203071.44666069472,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.010830324909746546
106750,5000,2331,3,41.22023809523812,0.65625,34.375,0.026451983898792292,50,1,0,1,264,516,432,348,174289.73968073152,173093.7799339039,1195.9597468276297,811.7430334235976,0.4733230808074378,211.235858666992,184.86258292493923,0.14266421752184022,8707.192388505478,7658.959512015195,0.13686361376448586,0.16606498194945904
107900,5000,2302,3,41.22023809523812,0.6145833333333333,38.541666666666664,0.010350776308223146,0,0,0,0,233,495,402,326,119091.3165021826,119069.91245777231,21.404044410283007,56.54012020992673,-0.6214361707967309,82.65750991317138,88.8023493034354,-0.06919681110313036,3407.1622389804297,3679.130666279833,-0.07392192666383468,0.06498194945848446
110451,5000,2238,2,41.22023809523812,0.5520833333333333,44.791666666666664,0.0,50,1,0,1,282,518,444,356,342605.2458800798,342855.2458800798,-250.0,-200.0,0,0,0,0,0.0,0.0,0,-0.08664259927797754
111309,5000,2217,3,41.22023809523812,0.6041666666666667,39.583333333333336,0.006325474410580839,0,0,0,0,241,485,407,319,13467.49032093906,13584.805477193244,-117.31515625418372,-95.1105263869865,0,50.51292272471606,56.78227142960066,-0.11041031904927245,2082.1547015991605,2352.5210510347065,-0.11492621896693811,0.03971119133574067
115165,5000,2120,2,41.22023809523812,0.47916666666666663,52.083333333333336,0.0,0,0,0,0,263,510,444,329,565600.1747835847,565800.1747835847,-200.0,-250.0,0,0,0,0,0.0,0.0,0,-0.2635379061371833
115872,5000,2103,3,41.22023809523812,0.6145833333333333,38.541666666666664,0.010350776308223146,0,0,0,0,272,509,434,347,455762.4506529001,455741.0466084898,21.404044410283007,6.540120209926727,2.272729510047157,82.65750991317138,88.8023493034354,-0.06919681110313036,3407.1622389804297,3679.130666279833,-0.07392192666383468,0.06498194945848446
131701,5000,1707,2,41.22023809523812,0.5208333333333333,47.916666666666664,0.0,0,0,0,0,258,432,396,294,105598.65065458839,105798.65065458839,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.16245487364620853
131734,5000,1706,2,41.22023809523812,0.5625,43.75,0.0,0,0,0,0,215,396,353,258,10889.633137072677,11089.633137072677,-200.0,-300.0,0,0,0,0,0.0,0.0,0,-0.06137184115523393
134198,5000,1645,2,41.22023809523812,0.5208333333333333,47.916666666666664,0.0,0,0,0,0,211,384,324,271,38832.94937212045,39032.94937212045,-200.0,-300.0,0,0,0,0,0.0,0.0,0,-0.16245487364620853
134292,5000,1642,2,41.22023809523812,0.48958333333333337,51.041666666666664,0.0,50,1,0,1,189,378,319,248,148467.81610919224,148717.81610919224,-250.0,-200.0,0,0,0,0,0.0,0.0,0,-0.23826714801443954
134965,5000,1625,2,41.22023809523812,0.5625,43.75,0.0,100,1,1,0,213,384,321,276,195087.29200614887,195387.29200614887,-300.0,-250.0,0,0,0,0,0.0,0.0,0,-0.06137184115523393
139454,5000,1513,2,41.22023809523812,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,205,383,336,252,45400.24633398625,45600.24633398625,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.010830324909746546
139984,5000,1500,2,41.22023809523812,0.53125,46.875,0.0,0,0,0,0,208,362,314,256,258943.34079240425,259143.34079240425,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.13718411552346493
142695,5000,1432,3,41.22023809523812,0.6770833333333333,32.291666666666664,0.03450258769407688,0,0,0,0,210,383,328,265,45119.902686080226,42859.85774818823,2260.044937891994,2267.322406771667,-0.0032097194725980716,275.5250330439024,280.922816546443,-0.019214471679085743,11357.207463268009,11638.788357750554,-0.02419331684943249,0.21660649819494643
143023,5000,1424,2,41.22023809523812,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,187,339,293,233,429420.6604180705,429620.6604180705,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.11191335740072132
146058,5000,1348,2,41.22023809523812,0.5833333333333333,41.666666666666664,0.0,100,1,1,0,164,337,288,213,66631.17960705684,66931.17960705684,-300.0,-250.0,0,0,0,0,0.0,0.0,0,-0.010830324909746546
146689,5000,1332,3,41.22023809523812,0.6145833333333333,38.541666666666664,0.010350776308223146,0,0,0,0,148,316,246,218,248485.46803917034,248464.06399476007,21.404044410283007,56.54012020992673,-0.6214361707967309,82.65750991317138,88.8023493034354,-0.06919681110313036,3407.1622389804297,3679.130666279833,-0.07392192666383468,0.06498194945848446
146793,5000,1330,2,41.22023809523812,0.5104166666666667,48.958333333333336,0.0,0,0,0,0,163,286,248,201,69230.4863093723,69430.4863093723,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.18772563176895232
147476,5000,1313,2,41.22023809523812,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,158,322,277,203,356347.7521378095,356547.7521378095,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.03610108303249033
147689,5000,1307,2,41.22023809523812,0.5520833333333333,44.791666666666664,0.0,50,1,0,1,140,314,255,199,503235.02394401573,503485.02394401573,-250.0,-200.0,0,0,0,0,0.0,0.0,0,-0.08664259927797754
147944,5000,1301,2,41.22023809523812,0.5625,43.75,0.0,0,0,0,0,192,318,280,230,20803.589198257818,21003.589198257818,-200.0,-250.0,0,0,0,0,0.0,0.0,0,-0.06137184115523393
148057,5000,1298,2,41.22023809523812,0.5625,43.75,0.0,0,0,0,0,144,291,245,190,130816.66051680132,131016.66051680132,-200.0,-300.0,0,0,0,0,0.0,0.0,0,-0.06137184115523393
148187,5000,1295,2,41.22023809523812,0.5208333333333333,47.916666666666664,0.0,100,1,1,0,180,305,282,203,45488.32121427504,45788.32121427504,-300.0,-200.0,0,0,0,0,0.0,0.0,0,-0.16245487364620853
148696,5000,1282,2,41.22023809523812,0.5104166666666667,48.958333333333336,0.0,100,1,1,0,137,282,239,180,456404.433764447,456704.433764447,-300.0,-300.0,0,0,0,0,0.0,0.0,0,-0.18772563176895232
149451,5000,1263,2,41.22023809523812,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,191,338,307,222,176293.89268727537,176493.89268727537,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.010830324909746546
149484,5000,1262,2,41.22023809523812,0.5625,43.75,0.0,0,0,0,0,166,293,262,197,203558.26801440545,203758.26801440545,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.06137184115523393
150137,5000,1246,2,41.22023809523812,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,163,292,247,208,157762.25980307566,157962.25980307566,-200.0,-300.0,0,0,0,0,0.0,0.0,0,-0.08664259927797754
150458,5000,1238,2,41.22023809523812,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,138,276,229,185,42317.08446788769,42517.08446788769,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.010830324909746546
152084,5000,1197,3,41.22023809523812,0.6666666666666667,33.333333333333336,0.030477285796434574,0,0,0,0,164,300,263,201,231913.44940230474,230193.9310049329,1719.518397371836,1715.4207867518194,0.0023886912480379774,243.3804458554471,248.90273867260828,-0.02218654903763384,10032.19992588674,10312.17874250543,-0.027150306798373713,0.19133574007220266
156911,5000,1077,2,41.22023809523812,0.5625,43.75,0.0,0,0,0,0,152,255,238,169,138480.3769323103,138680.3769323103,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.06137184115523393
160501,5000,987,2,41.22023809523812,0.53125,46.875,0.0,0,0,0,0,130,227,202,155,69717.69398544461,69917.69398544461,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.13718411552346493
160942,5000,976,2,41.22023809523812,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,133,238,210,161,141530.6685361015,141730.6685361015,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.08664259927797754
160996,5000,975,2,41.22023809523812,0.53125,46.875,0.0,0,0,0,0,140,237,231,146,368270.8009325548,368470.8009325548,-200.0,-300.0,0,0,0,0,0.0,0.0,0,-0.13718411552346493
162097,5000,947,3,41.22023809523812,0.6041666666666667,39.583333333333336,0.006325474410580839,0,0,0,0,142,258,230,170,145627.591649316,145744.90680557018,-117.31515625418372,-95.1105263869865,0,50.51292272471606,56.78227142960066,-0.11041031904927245,2082.1547015991605,2352.5210510347065,-0.11492621896693811,0.03971119133574067
162519,5000,937,2,41.22023809523812,0.5625,43.75,0.0,100,1,1,0,143,247,216,174,128300.62554032254,128600.62554032254,-300.0,-250.0,0,0,0,0,0.0,0.0,0,-0.06137184115523393
163299,5000,917,2,41.22023809523812,0.5,50.0,0.0,0,0,0,0,102,233,166,169,249643.0561035449,249843.0561035449,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.21299638989169592
163347,5000,916,2,41.22023809523812,0.5520833333333333,44.791666666666664,0.0,50,1,0,1,145,223,206,162,41962.83529555968,42212.83529555968,-250.0,-200.0,0,0,0,0,0.0,0.0,0,-0.08664259927797754
165646,5000,858,3,41.22023809523812,0.59375,40.625,0.0023001725129385593,0,0,0,0,131,212,205,138,69259.06401726295,69448.13048420566,-189.06646694270128,-180.05267741341004,0,18.368335536260965,24.76219355576613,-0.25821048547681236,757.1471642179004,1025.911435789589,-0.261976094812546,0.014440433212997062
165664,5000,858,2,41.22023809523812,0.5520833333333333,44.791666666666664,0.0,100,1,1,0,112,218,181,149,78883.0766028658,79183.0766028658,-300.0,-200.0,0,0,0,0,0.0,0.0,0,-0.08664259927797754
166394,5000,840,2,41.22023809523812,0.5625,43.75,0.0,0,0,0,0,132,219,197,154,159899.1033602189,160099.1033602189,-200.0,-300.0,0,0,0,0,0.0,0.0,0,-0.06137184115523393
166573,5000,835,2,41.22023809523812,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,136,214,202,148,55546.6895758594,55746.6895758594,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.010830324909746546
166806,5000,829,3,41.22023809523812,0.6145833333333333,38.541666666666664,0.010350776308223146,0,0,0,0,134,227,208,153,63249.32264200595,63227.918597595664,21.404044410283007,56.54012020992673,-0.6214361707967309,82.65750991317138,88.8023493034354,-0.06919681110313036,3407.1622389804297,3679.130666279833,-0.07392192666383468,0.06498194945848446
167772,5000,805,3,41.22023809523812,0.625,37.5,0.014376078205865428,100,1,1,0,126,197,180,143,108504.10542616594,108377.01429111525,127.091135050697,56.54012020992673,1.2478044719187502,114.80209710162649,88.8023493034354,0.2927822068012029,4732.16977636169,3679.130666279833,0.28621954630022484,0.09025270758122805
168324,5000,791,2,41.22023809523812,0.53125,46.875,0.0,0,0,0,0,88,189,156,121,94244.67243441884,94444.67243441884,-200.0,-200.0,0,0,0,0,0.0,0.0,0,-0.13718411552346493
168446,5000,788,3,41.22023809523812,0.6041666666666667,39.583333333333336,0.006325474410580839,0,0,0,0,112,205,171,146,248089.81215059373,248207.12730684792,-117.31515625418372,-195.11052638698652,0,50.51292272471606,56.78227142960066,-0.11041031904927245,2082.1547015991605,2352.5210510347065,-0.11492621896693811,0.03971119133574067
171810,5000,704,2,41.22023809523812,0.5104166666666667,48.958333333333336,0.0,0,0,0,0,86,178,137,127,62138.06895846156,62338.06895846156,-200.0,-250.0,0,0,0,0,0.0,0.0,0,-0.18772563176895232
171992,5000,700,3,41.22023809523812,0.6458333333333333,35.416666666666664,0.022426682001150014,50,1,0,1,132,176,178,130,200355.7240925901,199566.35510633074,789.3689862593715,911.7430334235976,-0.13421988726879686,179.0912714785369,184.86258292493923,-0.031219467753221264,7382.18485112422,7658.959512015195,-0.0361373709388042,0.14079422382671544
172314,5000,692,2,41.22023809523812,0.5208333333333333,47.916666666666664,0.0,0,0,0,0,78,173,145,106,255139.35179407347,255339.35179407347,-200.0,-300.0,0,0,0,0,0.0,0.0,0,-0.16245487364620853
