firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,wealth,previous_wealth,profits,previous_profits,profits_growthrate,output,previous_output,output_growthrate,revenues,previous_revenues,revenues_growthrate,pcm
1,1,0,2,56.39076576576577,0.41666666666666663,58.333333333333336,0.0,0,0,0,0,-200.0,0,-200.0,0,0,0,0,0,0.0,0,0,-0.034448327508736845
2,1,0,3,56.39076576576577,0.5208333333333333,47.916666666666664,0.034785623483185035,0,0,0,0,87.24142216540918,0,87.24142216540918,0,0,33.896396396396426,0,0,1911.4437494927379,0,0,0.15027458811782338
3,1,0,3,56.39076576576577,0.45833333333333337,54.166666666666664,0.00912978157864327,0,0,0,0,-180.21353278954618,0,-180.21353278954618,0,0,8.896396396396426,0,0,501.67460534859356,0,0,0.0394408387418873
4,1,0,3,56.39076576576577,0.5208333333333333,47.916666666666664,0.034785623483185035,0,0,0,0,87.24142216540918,0,87.24142216540918,0,0,33.896396396396426,0,0,1911.4437494927379,0,0,0.15027458811782338
5,1,0,3,56.39076576576577,0.53125,46.875,0.039061597133941986,0,0,0,0,162.19919243567932,0,162.19919243567932,0,0,38.06306306306308,0,0,2146.4052735167616,0,0,0.16874687968047936
6,1,0,3,56.39076576576577,0.5208333333333333,47.916666666666664,0.034785623483185035,0,0,0,0,87.24142216540918,0,87.24142216540918,0,0,33.896396396396426,0,0,1911.4437494927379,0,0,0.15027458811782338
7,1,0,3,56.39076576576577,0.5625,43.75,0.05188951808621287,0,0,0,0,439.1558365798236,0,439.1558365798236,0,0,50.56306306306308,0,0,2851.2898455888335,0,0,0.2241637543684474
8,1,0,3,56.39076576576577,0.4375,56.25,0.0005778342771293398,0,0,0,0,-199.9207399967535,0,-199.9207399967535,0,0,0.5630630630630833,0,0,31.75155730054493,0,0,0.002496255616575227
9,1,0,3,56.39076576576577,0.5625,43.75,0.05188951808621287,0,0,0,0,439.1558365798236,0,439.1558365798236,0,0,50.56306306306308,0,0,2851.2898455888335,0,0,0.2241637543684474
10,1,0,3,56.39076576576577,0.5,50.0,0.026233676181671106,0,0,0,0,-36.63245170846497,0,-36.63245170846497,0,0,25.563063063063083,0,0,1441.5207014446892,0,0,0.11333000499251131
11,1,0,3,56.39076576576577,0.53125,46.875,0.039061597133941986,0,0,0,0,162.19919243567932,0,162.19919243567932,0,0,38.06306306306308,0,0,2146.4052735167616,0,0,0.16874687968047936
12,1,0,3,56.39076576576577,0.48958333333333337,51.041666666666664,0.021957702530914155,0,0,0,0,-85.5485553120685,0,-85.5485553120685,0,0,21.396396396396426,0,0,1206.5591774206657,0,0,0.09485771342985534
13,1,0,2,56.39076576576577,0.40625,59.375,0.0,0,0,0,0,-200.0,0,-200.0,0,0,0,0,0,0.0,0,0,-0.05292061907139282
14,1,0,3,56.39076576576577,0.45833333333333337,54.166666666666664,0.00912978157864327,0,0,0,0,-180.21353278954618,0,-180.21353278954618,0,0,8.896396396396426,0,0,501.67460534859356,0,0,0.0394408387418873
15,1,0,3,56.39076576576577,0.4375,56.25,0.0005778342771293398,0,0,0,0,-199.9207399967535,0,-199.9207399967535,0,0,0.5630630630630833,0,0,31.75155730054493,0,0,0.002496255616575227
16,1,0,3,56.39076576576577,0.53125,46.875,0.039061597133941986,0,0,0,0,162.19919243567932,0,162.19919243567932,0,0,38.06306306306308,0,0,2146.4052735167616,0,0,0.16874687968047936
17,1,0,3,56.39076576576577,0.5208333333333333,47.916666666666664,0.034785623483185035,0,0,0,0,87.24142216540918,0,87.24142216540918,0,0,33.896396396396426,0,0,1911.4437494927379,0,0,0.15027458811782338
18,1,0,3,56.39076576576577,0.47916666666666663,52.083333333333336,0.017681728880157174,0,0,0,0,-125.78410336011679,0,-125.78410336011679,0,0,17.22972972972974,0,0,971.5976533966406,0,0,0.07638542186719924
19,1,0,3,56.39076576576577,0.48958333333333337,51.041666666666664,0.021957702530914155,0,0,0,0,-85.5485553120685,0,-85.5485553120685,0,0,21.396396396396426,0,0,1206.5591774206657,0,0,0.09485771342985534
20,1,0,3,56.39076576576577,0.44791666666666663,55.208333333333336,0.004853807927886291,0,0,0,0,-194.40741417092767,0,-194.40741417092767,0,0,4.7297297297297405,0,0,266.71308132456846,0,0,0.0209685471792312
21,1,0,3,56.39076576576577,0.5416666666666667,45.833333333333336,0.04333757078469894,0,0,0,0,245.83751826150495,0,245.83751826150495,0,0,42.22972972972974,0,0,2381.366797540785,0,0,0.18721917124313533
22,1,0,3,56.39076576576577,0.45833333333333337,54.166666666666664,0.00912978157864327,0,0,0,0,-180.21353278954618,0,-180.21353278954618,0,0,8.896396396396426,0,0,501.67460534859356,0,0,0.0394408387418873
23,1,0,3,56.39076576576577,0.5208333333333333,47.916666666666664,0.034785623483185035,0,0,0,0,87.24142216540918,0,87.24142216540918,0,0,33.896396396396426,0,0,1911.4437494927379,0,0,0.15027458811782338
24,1,0,3,56.39076576576577,0.5,50.0,0.026233676181671106,0,0,0,0,-36.63245170846497,0,-36.63245170846497,0,0,25.563063063063083,0,0,1441.5207014446892,0,0,0.11333000499251131
25,1,0,3,56.39076576576577,0.5729166666666667,42.708333333333336,0.05616549173696982,0,0,0,0,548.8358290723158,0,548.8358290723158,0,0,54.72972972972974,0,0,3086.251369612857,0,0,0.24263604593110338
26,1,0,3,56.39076576576577,0.48958333333333337,51.041666666666664,0.021957702530914155,0,0,0,0,-85.5485553120685,0,-85.5485553120685,0,0,21.396396396396426,0,0,1206.5591774206657,0,0,0.09485771342985534
27,1,0,3,56.39076576576577,0.44791666666666663,55.208333333333336,0.004853807927886291,0,0,0,0,-194.40741417092767,0,-194.40741417092767,0,0,4.7297297297297405,0,0,266.71308132456846,0,0,0.0209685471792312
28,1,0,2,56.39076576576577,0.42708333333333337,57.291666666666664,0.0,0,0,0,0,-200.0,0,-200.0,0,0,0,0,0,0.0,0,0,-0.015976035946080745
29,1,0,3,56.39076576576577,0.5416666666666667,45.833333333333336,0.04333757078469894,0,0,0,0,245.83751826150495,0,245.83751826150495,0,0,42.22972972972974,0,0,2381.366797540785,0,0,0.18721917124313533
30,1,0,3,56.39076576576577,0.4375,56.25,0.0005778342771293398,0,0,0,0,-199.9207399967535,0,-199.9207399967535,0,0,0.5630630630630833,0,0,31.75155730054493,0,0,0.002496255616575227
31,1,0,3,56.39076576576577,0.5,50.0,0.026233676181671106,0,0,0,0,-36.63245170846497,0,-36.63245170846497,0,0,25.563063063063083,0,0,1441.5207014446892,0,0,0.11333000499251131
32,1,0,3,56.39076576576577,0.53125,46.875,0.039061597133941986,0,0,0,0,162.19919243567932,0,162.19919243567932,0,0,38.06306306306308,0,0,2146.4052735167616,0,0,0.16874687968047936
33,1,0,3,56.39076576576577,0.48958333333333337,51.041666666666664,0.021957702530914155,0,0,0,0,-85.5485553120685,0,-85.5485553120685,0,0,21.396396396396426,0,0,1206.5591774206657,0,0,0.09485771342985534
34,1,0,2,56.39076576576577,0.41666666666666663,58.333333333333336,0.0,0,0,0,0,-200.0,0,-200.0,0,0,0,0,0,0.0,0,0,-0.034448327508736845
35,1,0,3,56.39076576576577,0.5520833333333333,44.791666666666664,0.04761354443545592,0,0,0,0,338.15639964288687,0,338.15639964288687,0,0,46.396396396396426,0,0,2616.32832156481,0,0,0.20569146280579143
36,1,0,3,56.39076576576577,0.48958333333333337,51.041666666666664,0.021957702530914155,0,0,0,0,-85.5485553120685,0,-85.5485553120685,0,0,21.396396396396426,0,0,1206.5591774206657,0,0,0.09485771342985534
37,1,0,3,56.39076576576577,0.5,50.0,0.026233676181671106,0,0,0,0,-36.63245170846497,0,-36.63245170846497,0,0,25.563063063063083,0,0,1441.5207014446892,0,0,0.11333000499251131
38,1,0,3,56.39076576576577,0.5,50.0,0.026233676181671106,0,0,0,0,-36.63245170846497,0,-36.63245170846497,0,0,25.563063063063083,0,0,1441.5207014446892,0,0,0.11333000499251131
