firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,wealth,previous_wealth,profits,previous_profits,profits_growthrate,output,previous_output,output_growthrate,revenues,previous_revenues,revenues_growthrate,pcm
1107,50,22,3,45.563271604938265,0.6354166666666667,36.458333333333336,0.03578468536770279,50,0,0,0,4824.260002143991,4742.660398425047,81.59960371894465,119.13794581618595,-0.31508300600681816,36.41975308641972,38.425925925925895,-0.05220883534136567,1659.4031016613303,1770.0831618655677,-0.06252816962994379,0.19983065198983896
1116,50,22,3,45.563271604938265,0.6666666666666667,33.333333333333336,0.04806671721000757,50,0,0,0,8665.257186647561,8316.971626138493,348.28556050906786,398.3624828532228,-0.12570692396905714,48.91975308641972,50.925925925925895,-0.03939393939393954,2228.9439967230587,2345.8933470507527,-0.04985279935028686,0.26841659610499563
1237,50,19,3,45.563271604938265,0.6875,31.25,0.056254738438210765,50,1,0,1,7257.874467227437,6688.395491080509,569.4789761469281,577.9149519890254,-0.014597261782314241,57.25308641975306,59.25925925925924,-0.03385416666666674,2608.6379267642114,2729.7668038408765,-0.044373342406476834,0.31414055884843345
1254,50,18,3,45.563271604938265,0.625,37.5,0.031690674753601204,50,0,0,0,1488.9234622420838,1478.858066342069,10.065395900014835,43.42421124828496,-0.7682077437753722,32.25308641975306,34.25925925925924,-0.05855855855855874,1469.5561366407546,1578.1464334705063,-0.0688087585072511,0.17696867061812013
1283,50,17,3,45.563271604938265,0.6458333333333333,35.416666666666664,0.0398786959818044,100,0,0,0,1955.4981286604275,1843.683761566997,111.81436709343052,153.5322359396431,-0.2717205842205854,40.5864197530864,42.59259259259258,-0.04710144927536242,1849.2500666819071,1962.0198902606303,-0.057476391619935674,0.22269263336155795
1331,50,16,3,45.563271604938265,0.7083333333333333,29.166666666666668,0.06444275966641395,100,0,0,0,9737.483807756667,8962.089193749658,775.3946140070102,842.1896433470499,-0.07931115024708846,65.58641975308639,67.59259259259257,-0.029680365296803735,2988.3318568053633,3113.640260631,-0.04024498443511326,0.35986452159187116
1457,50,13,3,45.563271604938265,0.625,37.5,0.031690674753601204,50,1,0,1,478.62812418871636,468.5627282887015,10.065395900014835,-6.575788751715038,0,32.25308641975306,34.25925925925924,-0.05855855855855874,1469.5561366407546,1578.1464334705063,-0.0688087585072511,0.17696867061812013
1487,50,12,3,45.563271604938265,0.6354166666666667,36.458333333333336,0.03578468536770279,50,1,0,1,1259.673090852551,1178.0734871336062,81.59960371894465,43.42421124828496,0.8791269057804112,36.41975308641972,34.25925925925924,0.06306306306306264,1659.4031016613303,1578.1464334705063,0.051488674604252216,0.19983065198983896
1545,50,11,3,45.563271604938265,0.6354166666666667,36.458333333333336,0.03578468536770279,100,0,0,0,1137.116178166028,1105.5165744470835,31.59960371894465,69.13794581618595,-0.5429484728551649,36.41975308641972,38.425925925925895,-0.05220883534136567,1659.4031016613303,1770.0831618655677,-0.06252816962994379,0.19983065198983896
1591,50,10,3,45.563271604938265,0.65625,34.375,0.043972706595905985,100,1,1,0,1968.801885269144,1768.0921992456724,200.70968602347148,153.5322359396431,0.307280420916783,44.75308641975306,42.59259259259258,0.0507246376811592,2039.0970317024828,1962.0198902606303,0.039284587187143005,0.24555461473327678
1745,50,6,3,45.563271604938265,0.6354166666666667,36.458333333333336,0.03578468536770279,50,1,0,1,318.99846576660633,237.39886204766168,81.59960371894465,-6.575788751715038,0,36.41975308641972,34.25925925925924,0.06306306306306264,1659.4031016613303,1578.1464334705063,0.051488674604252216,0.19983065198983896
1820,50,4,3,45.563271604938265,0.6354166666666667,36.458333333333336,0.03578468536770279,50,1,0,1,480.38547053922235,398.7858668202777,81.59960371894465,119.13794581618595,-0.31508300600681816,36.41975308641972,38.425925925925895,-0.05220883534136567,1659.4031016613303,1770.0831618655677,-0.06252816962994379,0.19983065198983896
1823,50,4,3,45.563271604938265,0.65625,34.375,0.043972706595905985,100,0,0,0,1150.8384422074728,950.1287561840012,200.70968602347148,246.60708161865523,-0.18611548092587993,44.75308641975306,46.75925925925924,-0.04290429042904298,2039.0970317024828,2153.9566186556917,-0.053324930482998356,0.24555461473327678
1825,50,4,3,45.563271604938265,0.65625,34.375,0.043972706595905985,100,0,0,0,1296.658420839951,1095.9487348164796,200.70968602347148,246.60708161865523,-0.18611548092587993,44.75308641975306,46.75925925925924,-0.04290429042904298,2039.0970317024828,2153.9566186556917,-0.053324930482998356,0.24555461473327678
1995,50,0,3,45.563271604938265,0.625,37.5,0.031690674753601204,0,0,0,0,60.065395900014835,0,60.065395900014835,0,0,32.25308641975306,0,0,1469.5561366407546,0,0,0.17696867061812013
