period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1.0,4.0,40.0,24.042,15.958,1.0,0.6010500000000006,0.39894999999999997,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.50426912566394,0.499901709401709,0.0034901857533529194,0.16797819266334751,119177.32039917355,2156.1256643332626,121333.44606350684,0.0,0.0,0.0,35.044,4.956,15.958,46.50754908060881,0.5109249564316948,55.893589595933534,976.4256416162648,27.94434095641215,0.394
2.0,4.0,35.642,33.828,17.772,0.68967497535367,0.6547817115194646,0.34521828848053504,51.6,426.2,278.8,147.4,0.6165916309181021,5.736,2.788,2.948,315.7808401757042,0.4988753876519918,-0.14413605830098847,0.1498438922105214,122788.16076355547,-863.4917820027582,121924.6689815527,1.0,0.0,0.3103250246463295,43.096,8.504,13.92,44.39854345716926,0.5355427900328363,52.22272912562695,991.109083497491,23.108032515642293,0.364
3.0,4.0,27.93,26.254,19.448,0.6049883908141376,0.5693722548778589,0.4306277451221406,45.702,486.6,319.0,167.6,0.6261689494887652,6.542,3.19,3.352,322.60909224347876,0.49628548915996,-0.16418207501553272,0.15677459598137153,123805.43941992705,-251.34696756150183,123554.0924523655,2.0,0.0,0.6354441367761651,41.19,4.512,15.312,43.17231319416014,0.5487613099845804,51.19853831663667,995.2058467334535,24.298677260378906,0.378
4.0,4.0,21.296,20.14,20.604,0.5130709247131903,0.48548844161500443,0.5145115583849956,40.744,543.9,364.4,179.5,0.6464264444705634,7.234,3.644,3.59,326.86497941069695,0.49315426097690584,-0.13971643150354868,0.16157396695760715,124522.54083678436,283.51325565111813,124806.05409243553,3.0,0.0,1.0661467069342871,39.28,1.464,16.188,42.323148422180516,0.5592677847239869,50.47883906826283,998.0846437269494,25.622470162645985,0.486
5.0,4.0,16.696,15.87,21.43,0.4367460314806988,0.4143064767346675,0.5856935232653321,37.3,596.0,400.4,195.6,0.6484594232839751,7.916,4.004,3.912,334.8042406349476,0.49035222720953614,-0.11792931161336437,0.1672558355623452,124969.87151199399,992.7400141326425,125962.61152612657,4.0,0.0,1.5542591416137643,36.87,0.43,17.144,41.66252679530076,0.5683148469425257,50.03108951021518,999.8756419591398,27.450296817870992,0.394
6.0,4.0,13.612,12.828,22.214,0.37852229826188444,0.3557621011003429,0.6442378988996568,35.042,623.5,416.6,206.9,0.6515232306714551,8.304,4.166,4.138,341.6459099260789,0.4879775556528111,-0.09831468193251697,0.17218567902502682,125337.80926894353,1584.7281101618762,126922.5373791054,5.0,0.0,2.077324332209083,34.886,0.156,17.974,41.1114159169892,0.5759241187977779,49.663478757971575,1001.3460849681132,29.0235625509976,0.424
7.0,4.0,11.124,10.446,22.892,0.3242817571709735,0.3034243370174941,0.6965756629825053,33.338,646.9,432.4,214.5,0.6547268824354043,8.614,4.324,4.29,349.0285256927037,0.48576317627661314,-0.0809290515568843,0.17725249242721938,125659.62495106724,2110.1424948656586,127769.76744593283,6.0,0.002,2.6464446887366786,33.296,0.042,18.532,40.594446010747156,0.5827289152278777,49.34230416276882,1002.6307833489254,30.460782742226236,0.298
8.0,4.0,9.422,8.91,23.404,0.28418728392301396,0.26760870313240703,0.7323912968675937,32.314,701.1,471.2,229.9,0.6534215837384981,9.31,4.712,4.598,351.8337792833124,0.483840469617601,-0.06287854287293469,0.18018654151560629,126003.90235015296,2402.2756447724296,128406.1779949254,6.998,0.008,3.224957279391542,32.31,0.004,18.976,40.16877829853583,0.5884280683663956,48.99913050005826,1004.0034779997668,31.3677493467911,0.428
9.0,4.0,7.902,7.43,23.876,0.2451445107608646,0.22926033879079147,0.7707396612092087,31.306,719.8,492.0,227.8,0.664368391046295,9.476,4.92,4.556,357.6179176991235,0.4819911093442598,-0.0505071047821323,0.18410391870034232,126221.74931142497,2765.6718991808666,128987.42121060593,7.996,0.002,3.837482416549153,31.302,0.004,19.878,39.799161098283044,0.59320304087581,48.78228106601158,1004.8708757359542,32.41034061437032,0.414
10.0,4.0,6.778,6.256,24.398,0.21475639795232632,0.196764377973565,0.8032356220264355,30.654,746.6,506.2,240.4,0.6614664119578448,9.87,5.062,4.808,362.03371995049235,0.48030065341559375,-0.042944163245396884,0.18738822288866747,126446.22618215058,3022.881607831232,129469.10778998178,8.992,0.004,4.449107795576777,30.648,0.006,20.102,39.45693906204741,0.5972053311941744,48.55896940943331,1005.7641223622666,33.11801011540287,0.304
