period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,4,40,25,15,1.0,0.625,0.375,40,0,0,0,0,0,0,0,362.1597912611311,1.0020299145299145,-0.03113679829002125,0.1566539359863841,118747.95760474373,1201.1471077639226,119949.10471250766,0,0,0.0,37,3,15,47.507570217872264,0.5025337837837838,56.33223684210526,974.6710526315786,26.342460881934556,0
2,4,39,34,20,0.7222222222222222,0.6296296296296297,0.37037037037037035,54,350,300,50,0.8571428571428571,4,3,1,284.4961576097561,0.9937834847426043,-0.09238091680518967,0.13528917998564682,122884.03125000017,-2807.9930555555406,120076.03819444463,1,0,0.2777777777777778,49,5,17,45.07305149324816,0.5293367346938775,52.12500000000001,991.5000000000014,20.23469387755105,0
3,4,19,19,20,0.48717948717948717,0.48717948717948717,0.5128205128205128,39,650,400,250,0.6153846153846154,9,4,5,319.91526354882234,0.9861673414304993,-0.10277912164704606,0.15414099061897804,123442.38281250001,98.22048611111109,123540.60329861112,2,0,0.8205128205128205,39,0,15,43.61460517120894,0.5480769230769231,51.5625,993.7500000000001,25.480769230769234,0
4,4,25,21,24,0.5555555555555556,0.4666666666666667,0.5333333333333333,45,950,700,250,0.7368421052631579,12,7,5,307.1912769279702,0.9913299663299664,-0.14372974170038866,0.15342883777063024,124954.71424726925,-1323.000354442363,123631.71389282688,3,0,0.9777777777777777,45,0,21,42.36689919671436,0.5550925925925926,50.045289855072454,999.8188405797082,22.218196457326847,8
5,4,8,6,26,0.25,0.1875,0.8125,32,450,300,150,0.6666666666666666,6,3,3,340.8198022601955,0.9828629032258065,-0.045346853677028065,0.1696382336532822,124810.6778007346,2107.590105601467,126918.26790633607,4,0,1.9375,32,0,23,41.6753538033864,0.576171875,50.18939393939394,999.2424242424241,31.226325757575754,0
6,4,14,19,21,0.35,0.475,0.525,40,850,600,250,0.7058823529411765,11,6,5,284.670338219869,0.9812232905982906,-0.0796397096941418,0.1464344219803009,126174.62158203151,-816.2220796386897,125358.39950239283,5,0,2.2,39,1,17,41.67800673924313,0.5761217948717947,48.828125000000014,1004.687500000002,25.761217948718002,0
7,4,8,5,24,0.27586206896551724,0.1724137931034483,0.8275862068965517,29,850,700,150,0.8235294117647058,10,7,3,373.1168260147816,0.9733169129720853,-0.03474598578573318,0.18733844818372855,125173.67139274706,3540.880594135824,128714.55198688289,6,0,3.1724137931034484,29,0,23,40.491990515845465,0.5880028735632183,49.8263888888889,1000.6944444444457,34.506704980842954,0
8,4,9,10,23,0.2727272727272727,0.30303030303030304,0.696969696969697,33,900,700,200,0.7777777777777778,11,7,4,337.4542521160091,0.9713541666666667,-0.0811776750305837,0.17368408117383305,126197.70828827855,1917.1906538350636,128114.8989421136,7,0,3.515151515151515,33,0,21,40.32846993535798,0.5880681818181819,48.80514705882353,1004.7794117647059,30.447860962566843,0
9,4,8,7,24,0.25806451612903225,0.22580645161290322,0.7741935483870968,31,650,400,250,0.6153846153846154,9,4,5,349.67408684885095,0.9681899641577061,-0.07037819078878582,0.17972921918979928,126141.91903008369,2621.712070041251,128763.63110012494,8,0,4.064516129032258,31,0,23,40.07898574206092,0.5924059139784945,48.86067708333334,1004.5572916666679,32.40507392473122,0
10,4,8,7,25,0.25,0.21875,0.78125,32,600,300,300,0.5,9,3,6,337.7851553491414,0.9650957661290324,-0.04663425403983501,0.1772872383400525,126996.54571281014,2179.5095844811967,129176.05529729134,9,0,4.46875,32,0,21,39.49956156833268,0.5986328125,48.01136363636365,1007.9545454545473,31.498579545454604,0
11,4,4,2,27,0.13793103448275862,0.06896551724137931,0.9310344827586207,29,900,500,400,0.5555555555555556,13,5,8,365.8881334039711,0.9591543513957307,-0.018551904900081073,0.19067743199463585,126707.17833719119,3472.130594135781,130179.30893132697,10,0,5.689655172413793,29,0,23,39.08915597553687,0.603807471264368,48.2986111111111,1006.8055555555541,34.71743295019152,0
12,4,4,7,24,0.12903225806451613,0.22580645161290322,0.7741935483870968,31,750,500,250,0.6666666666666666,10,5,5,345.55132153135173,0.9620967741935483,-0.022176114754714815,0.1793200175602926,126534.62939792218,2544.8416815863766,129079.47107950856,11,0,6.193548387096774,31,0,18,39.778401492601674,0.5964381720430108,48.470052083333336,1006.1197916666674,32.45547715053766,2
