firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,attraction_res,attraction_no_res,attraction_inn,attraction_imi,wealth,previous_wealth,profits,previous_profits,output,previous_output,revenues,previous_revenues,technology,mag_tech_shock,deg_tech_div
35377,2000,1115,3,47.981770833333336,0.5729166666666667,42.708333333333336,0.0209248256264531,100,1,1,0,131,266,215,182,43943.55039094966,44132.31381868404,-188.763427734375,-119.281005859375,21.09375,17.96875,1012.115478515625,866.851806640625,73887463637025041502552118889,0,0.44644062078272606
39768,2000,1005,3,47.981770833333336,0.625,37.5,0.04159132007233271,100,1,1,0,161,246,232,175,65539.81931572703,65400.34923651696,139.47007921006963,261.578369140625,41.92708333333334,42.96875,2011.73570421007,2072.906494140625,49475927839149343195046272553,0,0.44644062078272606
41527,2000,961,3,47.981770833333336,0.5520833333333333,44.791666666666664,0.012658227848101276,100,1,1,0,116,232,209,139,88178.94350555504,88438.23644717831,-259.2929416232638,-202.3756239149305,12.760416666666686,13.802083333333343,612.2673882378482,665.8426920572921,54101335153453733096812155563,0,0.44644062078272606
41747,2000,956,2,47.981770833333336,0.5,50.0,0.0,0,0,0,0,140,258,231,167,41341.992869232214,41541.992869232214,-200.0,-200.0,0,0,0.0,0.0,28742592540143892027217977001,0,0.44644062078272606
46019,2000,849,3,47.981770833333336,0.5833333333333333,41.666666666666664,0.02505812451562904,0,0,0,0,105,205,171,139,50000.840296354654,50041.31813381125,-40.47783745659697,-127.05010308159709,25.260416666666686,26.302083333333343,1212.0395236545148,1268.8700358072922,49052893543715742859898329145,0,0.44644062078272606
59191,2000,520,3,47.981770833333336,0.59375,40.625,0.02919142340480495,0,0,0,0,74,135,110,99,37543.25881176385,37526.77050338712,16.488308376736256,32.086181640625,29.427083333333343,30.46875,1411.9635687934033,1469.879150390625,69591347879488335960767699625,0,0.44644062078272606
67070,2000,323,3,47.981770833333336,0.6041666666666667,39.583333333333336,0.03332472229398086,0,0,0,0,43,102,82,63,41984.59223410625,41902.45722434062,82.135009765625,99.9030219184026,33.59375,34.63541666666666,1611.8876139322917,1670.8882649739578,47849089391742452016023052285,0,0.44644062078272606
69045,2000,273,3,47.981770833333336,0.59375,40.625,0.02919142340480495,0,0,0,0,37,81,65,53,49844.72478258599,49828.236474209254,16.488308376736256,32.086181640625,29.427083333333343,30.46875,1411.9635687934033,1469.879150390625,37344730560148154395364153001,0,0.44644062078272606
70942,2000,226,3,47.981770833333336,0.5729166666666667,42.708333333333336,0.0209248256264531,100,1,1,0,44,64,59,49,37319.670949493644,37508.43437722802,-188.763427734375,-119.281005859375,21.09375,17.96875,1012.115478515625,866.851806640625,57558653541375431444517292681,0,0.44644062078272606
71813,2000,204,3,47.981770833333336,0.5833333333333333,41.666666666666664,0.02505812451562904,0,0,0,0,39,54,47,46,8136.931231342034,8177.409068798631,-40.47783745659697,-77.05010308159709,25.260416666666686,26.302083333333343,1212.0395236545148,1268.8700358072922,68009162648766085179133894329,0,0.44644062078272606
72558,2000,186,3,47.981770833333336,0.6041666666666667,39.583333333333336,0.03332472229398086,0,0,0,0,34,51,45,40,16724.917836503042,16642.782826737417,82.135009765625,49.9030219184026,33.59375,34.63541666666666,1611.8876139322917,1670.8882649739578,45934717878074015701863308443,0,0.44644062078272606
72990,2000,175,3,47.981770833333336,0.53125,46.875,0.0043916300697494255,0,0,0,0,30,50,40,40,3302.611613743751,3497.711847033682,-195.10023328993054,-192.523193359375,4.427083333333343,5.46875,212.4192979600699,263.824462890625,44047641841115200507561087161,0,0.44644062078272606
73382,2000,165,2,47.981770833333336,0.46875,53.125,0.0,0,0,0,0,35,52,48,39,9390.121919107913,9590.121919107913,-200.0,-200.0,0,0,0.0,0.0,56005126363789953834522505893,0,0.44644062078272606
74000,2000,150,2,47.981770833333336,0.5,50.0,0.0,50,1,0,1,29,54,47,36,40607.93827275283,40857.93827275283,-250.0,-200.0,0,0,0.0,0.0,48585755089228172202109023977,0,0.44644062078272606
74247,2000,143,3,47.981770833333336,0.5520833333333333,44.791666666666664,0.012658227848101276,50,1,0,1,34,49,49,34,57825.035425882386,58034.32836750565,-209.29294162326377,-152.3756239149305,12.760416666666686,13.802083333333343,612.2673882378482,665.8426920572921,62146730066461296845118720641,0,0.44644062078272606
74365,2000,140,3,47.981770833333336,0.53125,46.875,0.0043916300697494255,50,1,0,1,30,54,52,32,4433.192939178375,4678.293172468306,-245.10023328993054,-192.523193359375,4.427083333333343,5.46875,212.4192979600699,263.824462890625,6483712364085911836455526057,0,0.44644062078272606
74386,2000,140,3,47.981770833333336,0.5729166666666667,42.708333333333336,0.0209248256264531,0,0,0,0,26,48,42,32,12969.91796209412,13058.681389828495,-88.763427734375,-177.505832248264,21.09375,22.135416666666657,1012.115478515625,1067.8609212239578,21644721165336957152347805833,0,0.44644062078272606
74621,2000,134,2,47.981770833333336,0.5,50.0,0.0,0,0,0,0,23,55,36,42,12381.647000135225,12581.647000135225,-200.0,-200.0,0,0,0.0,0.0,48566752594310042371597113361,0,0.44644062078272606
74817,2000,129,2,47.981770833333336,0.5104166666666667,48.958333333333336,0.0,0,0,0,0,22,49,41,30,9623.033425659863,9823.033425659863,-200.0,-200.0,0,0,0.0,0.0,27843792609689283048836308139,0,0.44644062078272606
75589,2000,110,2,47.981770833333336,0.5,50.0,0.0,0,0,0,0,29,43,42,30,2983.686432574691,3183.686432574691,-200.0,-300.0,0,0,0.0,0.0,77007502550873137917074983661,0,0.44644062078272606
