firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,attraction_res,attraction_no_res,attraction_inn,attraction_imi,wealth,previous_wealth,profits,previous_profits,output,previous_output,revenues,previous_revenues,technology,magtechshock
1056,2100,2073,2,42.1577380952381,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,316,503,460,359,9258.877708900469,9458.877708900469,-200.0,-200.0,0,0,0.0,0.0,43602478411905272233243420578,0
1429,2100,2064,3,42.1577380952381,0.6041666666666667,39.583333333333336,0.009984417383274654,50,1,0,1,364,570,539,395,52174.9115737995,52221.56358570282,-46.652011903319135,-58.787972067620416,78.988351445647,85.90260607656388,3329.970232820208,3641.5235184630337,73457331854264651013746770154,0
3299,2100,2017,3,42.1577380952381,0.6354166666666667,36.458333333333336,0.022104230391873925,50,1,0,1,299,515,452,362,28819.118932941376,28072.463079892026,746.6558530493489,826.8573390602451,174.87016533920678,181.50389348435309,7372.130631041263,7694.186789010619,79066139152814188143929961806,0
5415,2100,1964,2,42.1577380952381,0.5208333333333333,47.916666666666664,0.0,0,0,0,0,267,468,405,330,23377.131610788303,23577.131610788303,-200.0,-200.0,0,0,0.0,0.0,7051361701473573511593831418,0
7912,2100,1902,2,42.1577380952381,0.53125,46.875,0.0,50,1,0,1,349,480,490,339,173605.11558154033,173855.11558154033,-250.0,-300.0,0,0,0.0,0.0,68295375137817698987789107690,0
9837,2100,1854,2,42.1577380952381,0.5208333333333333,47.916666666666664,0.0,0,0,0,0,278,458,446,290,109553.82355520071,109753.82355520071,-200.0,-300.0,0,0,0.0,0.0,34558012154921727178639621346,0
11664,2100,1808,2,42.1577380952381,0.5208333333333333,47.916666666666664,0.0,0,0,0,0,268,446,422,292,47908.27816372688,48108.27816372688,-200.0,-200.0,0,0,0.0,0.0,53300974095968004295303804078,0
11821,2100,1804,2,42.1577380952381,0.48958333333333337,51.041666666666664,0.0,0,0,0,0,280,458,403,335,93746.82613263388,93946.82613263388,-200.0,-200.0,0,0,0.0,0.0,6125949188225849525596053902,0
12198,2100,1795,2,42.1577380952381,0.5625,43.75,0.0,0,0,0,0,272,481,428,325,80133.15325785709,80333.15325785709,-200.0,-250.0,0,0,0.0,0.0,13509815482704728478924469282,0
12327,2100,1791,3,42.1577380952381,0.6666666666666667,33.333333333333336,0.03422404340047319,100,1,1,0,256,414,377,293,212449.87983386338,210360.6547790266,2089.225054836765,2260.0106964867928,270.75197923276653,277.10518089214224,11414.291029262316,11746.8500595582,48958455242842029621777196284,0
15307,2100,1717,2,42.1577380952381,0.47916666666666663,52.083333333333336,0.0,100,1,1,0,270,418,406,282,300844.37086477695,301144.37086477695,-300.0,-250.0,0,0,0.0,0.0,50624154083651999974265191410,0
15696,2100,1707,2,42.1577380952381,0.5208333333333333,47.916666666666664,0.0,50,1,0,1,272,449,407,314,42905.252238046545,43155.252238046545,-250.0,-200.0,0,0,0.0,0.0,73805343213306254857259899498,0
19075,2100,1623,3,42.1577380952381,0.5833333333333333,41.666666666666664,0.0019045420442084923,0,0,0,0,314,407,422,299,20019.333449822956,20211.934406786528,-192.6009569635707,-283.93593154248475,15.06714218327396,22.168414471371232,635.1966340061776,939.7480047646499,8023804747996127752578462968,0
20266,2100,1593,2,42.1577380952381,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,235,385,352,268,84611.72697436258,84811.72697436258,-200.0,-200.0,0,0,0.0,0.0,42422190198943681340089710890,0
24614,2100,1484,2,42.1577380952381,0.45833333333333337,54.166666666666664,0.0,0,0,0,0,242,376,357,261,5566.313235473229,5766.313235473229,-200.0,-200.0,0,0,0.0,0.0,70408777016027426527134998510,0
26133,2100,1446,2,42.1577380952381,0.5625,43.75,0.0,0,0,0,0,220,377,341,256,67350.36014540556,67550.36014540556,-200.0,-200.0,0,0,0.0,0.0,25244917480824587746134622248,0
27365,2100,1415,2,42.1577380952381,0.53125,46.875,0.0,100,1,1,0,239,370,338,271,33232.176906546396,33532.176906546396,-300.0,-250.0,0,0,0.0,0.0,19408596701987427511128796398,0
27580,2100,1410,2,42.1577380952381,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,230,345,320,255,53012.499812605995,53212.499812605995,-200.0,-300.0,0,0,0.0,0.0,52860249004551852666115813286,0
28645,2100,1383,2,42.1577380952381,0.53125,46.875,0.0,0,0,0,0,238,372,337,273,24278.544055886374,24478.544055886374,-200.0,-200.0,0,0,0.0,0.0,45926690887565340193026179438,0
29016,2100,1374,3,42.1577380952381,0.59375,40.625,0.005944479713741573,0,0,0,0,235,335,331,239,110256.24073292007,110384.15951384432,-127.91878092426413,-104.55684326609034,47.02774681446048,54.03551027396756,1982.5834334131928,2290.6357616138416,58010056252957298240051198056,0
29747,2100,1356,3,42.1577380952381,0.59375,40.625,0.005944479713741573,50,1,0,1,201,329,314,216,25278.41399840772,25456.332779331984,-177.91878092426413,-204.55684326609034,47.02774681446048,54.03551027396756,1982.5834334131928,2290.6357616138416,58186730646667448545068900374,0
31587,2100,1310,2,42.1577380952381,0.5208333333333333,47.916666666666664,0.0,0,0,0,0,166,291,268,189,44323.76140635349,44523.76140635349,-200.0,-250.0,0,0,0.0,0.0,57459007895982375652194237858,0
32818,2100,1279,3,42.1577380952381,0.5833333333333333,41.666666666666664,0.0019045420442084923,0,0,0,0,180,298,260,218,54358.465551303976,54551.06650826755,-192.6009569635707,-183.93593154248475,15.06714218327396,22.168414471371232,635.1966340061776,939.7480047646499,64656067730653519740701437104,0
32882,2100,1277,2,42.1577380952381,0.48958333333333337,51.041666666666664,0.0,0,0,0,0,170,290,258,202,64134.30797591436,64334.30797591436,-200.0,-300.0,0,0,0.0,0.0,252221682262633082430415182,0
33443,2100,1263,2,42.1577380952381,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,198,320,307,211,108918.74230208664,109118.74230208664,-200.0,-200.0,0,0,0.0,0.0,14058665473129363763909061192,0
33881,2100,1252,2,42.1577380952381,0.46875,53.125,0.0,100,1,1,0,195,325,294,226,76432.5891888404,76732.5891888404,-300.0,-300.0,0,0,0.0,0.0,69863313401776793546333287794,0
33980,2100,1250,3,42.1577380952381,0.6354166666666667,36.458333333333336,0.022104230391873925,0,0,0,0,225,352,311,266,82752.52535809354,81955.86950504419,796.6558530493489,826.8573390602451,174.87016533920678,181.50389348435309,7372.130631041263,7694.186789010619,36046401739033616095856221870,0
34416,2100,1239,3,42.1577380952381,0.65625,34.375,0.030184105730940113,0,0,0,0,168,291,273,186,137145.32978803958,135486.8790601136,1658.450727925989,1715.903127755869,238.79137460158003,245.23808508954593,10066.904229855303,10395.962302709011,72186101004790685180436947562,0
