period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,4,40,22,18,1.0,0.55,0.44999999999999996,40,0,0,0,0,0,0,0,355.2954563654448,0.9979700854700855,-0.03229707885925359,0.15424631316196025,118910.48723977314,1249.6711660984865,120160.15840587163,0,0,0.0,36,4,18,47.50221298541357,0.5060763888888891,56.16554054054052,975.3378378378343,27.09271771771762,0
2,4,32,33,17,0.64,0.66,0.33999999999999997,50,50,0,50,0.0,1,0,1,321.888591321823,1.0020408163265306,-0.12330396475770922,0.1491198167960282,121760.39697542532,-1161.3434677588768,120599.05350766644,1,0,0.36,45,5,16,45.31861845325502,0.5222222222222221,53.26086956521739,986.9565217391303,21.932367149758452,0
3,4,31,28,20,0.6458333333333334,0.5833333333333334,0.41666666666666663,48,550,500,50,0.9090909090909091,6,5,1,318.02240387083424,0.9963615543735225,-0.2546320596262859,0.1519298605453142,123080.34396701382,28.461371527767255,123108.80533854158,2,0,0.5416666666666666,39,9,17,44.03780880397508,0.5443376068376069,51.92708333333333,992.2916666666661,25.443376068376054,0
4,4,17,14,23,0.4594594594594595,0.3783783783783784,0.6216216216216216,37,700,500,200,0.7142857142857143,9,5,4,332.5037809284305,0.9871746746746747,-0.03340292275574119,0.16419516604610102,124479.70920138867,877.9947916666423,125357.70399305531,3,0,1.135135135135135,37,0,16,42.22555671537925,0.5622184684684686,50.52083333333332,997.9166666666648,26.97072072072067,0
5,4,11,12,22,0.3235294117647059,0.35294117647058826,0.6470588235294117,34,700,400,300,0.5714285714285714,10,4,6,335.5610109281387,0.9797979797979799,-0.0357672816865916,0.16826102242482557,125119.07596371877,1597.0167233560055,126716.09268707478,4,0,1.7058823529411764,34,0,19,41.48793233380929,0.5747549019607843,49.88095238095238,1000.4761904761901,29.42577030812324,0
6,4,14,13,23,0.3888888888888889,0.3611111111111111,0.6388888888888888,36,300,100,200,0.3333333333333333,5,1,4,313.872006335979,0.976686507936508,-0.07365145228215764,0.16094287984461894,126043.83680555549,712.3263888888787,126756.16319444437,5,0,1.8333333333333333,36,0,17,41.078838174273855,0.580150462962963,48.95833333333333,1004.1666666666661,27.8935185185185,0
7,4,7,6,24,0.23333333333333334,0.2,0.8,30,750,600,150,0.8,9,6,3,365.03653801218127,0.9702107279693487,-0.04381821434961497,0.18429893504517447,125403.55098855359,3155.3756214591353,128558.92661001273,6,0,2.8333333333333335,30,0,19,40.456141528001474,0.5874999999999999,49.59677419354839,1001.6129032258065,33.38709677419355,0
8,4,4,3,25,0.14285714285714285,0.10714285714285714,0.8928571428571429,28,750,600,150,0.8,9,6,3,382.3309420849822,0.9638447971781304,0.01131277460682445,0.19083634828029436,124928.17124124707,3952.7810807239866,128880.95232197105,7,0,3.7857142857142856,28,0,22,40.51631215866628,0.5885416666666667,50.07183908045976,999.7126436781599,35.70402298850571,1
9,4,8,12,21,0.24242424242424243,0.36363636363636365,0.6363636363636364,33,900,500,400,0.5555555555555556,13,5,8,330.18444309547476,0.9619633838383839,-0.03617301874037182,0.17045330312851997,126320.87305663704,1741.8374243079809,128062.71048094501,8,0,3.6666666666666665,33,0,17,40.38448839855339,0.589330808080808,48.6825980392157,1005.2696078431386,30.46271538918602,0
10,4,7,7,21,0.25,0.25,0.75,28,1000,700,300,0.7,13,7,6,387.05743250671895,0.9626873897707231,-0.06396229504841111,0.19674244875924185,125683.40279842108,4129.33903917292,129812.741837594,9,0,4.392857142857143,28,0,19,39.6146773654296,0.5963541666666667,49.31752873563217,1002.7298850574704,35.81178160919537,0
11,4,9,7,23,0.3,0.23333333333333334,0.7666666666666666,30,350,100,250,0.2857142857142857,6,1,5,375.70062054963,0.9628352490421457,-0.06271836007130138,0.19407739238337204,126347.69915597155,3493.781795583276,129841.48095155483,10,0,4.666666666666667,30,0,20,39.21290106951872,0.5972222222222223,48.65591397849461,1005.3763440860196,33.51254480286732,0
