period,entries,exits,firms,maxage,minage,avgage,actfirms,inactfirms,surviv,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,40,21,40,0,0,0.0,35,5,19,47.24567871868061,0.5023809523809523,56.71296296296297,973.148148148149,27.80423280423283,0
2,32,34,51,1,0,0.37254901960784315,45,6,17,45.89239641537663,0.5270833333333331,52.78532608695654,988.8586956521763,21.97463768115947,0
3,34,30,51,2,0,0.5686274509803921,43,8,21,44.88680694882329,0.5356104651162791,52.20170454545455,991.1931818181823,23.05100422832982,0
4,20,19,41,3,0,1.024390243902439,41,0,22,44.21057548579972,0.5495426829268293,51.11607142857142,995.5357142857131,24.281358885017394,0
5,16,15,38,4,0,1.5263157894736843,38,0,23,43.741737235144875,0.5572916666666669,50.827991452991434,996.6880341880308,26.228632478632388,0
6,14,15,37,5,0,1.945945945945946,37,0,22,42.87101867105985,0.5633445945945947,50.41118421052631,998.3552631578935,26.98257467994307,0
7,15,12,37,6,0,2.2162162162162162,37,0,25,42.73416355789627,0.5658783783783784,50.16447368421052,999.3421052631569,27.00924608819343,0
8,6,3,31,7,0,3.4516129032258065,31,0,28,42.25356520792512,0.5722446236559138,50.81380208333335,996.7447916666683,32.15305779569898,0
9,7,7,35,8,0,3.857142857142857,35,0,28,41.870235620235604,0.576785714285714,49.479166666666686,1002.0833333333359,28.630952380952454,0
10,9,9,37,9,0,3.7567567567567566,37,0,28,41.54796987557299,0.5793918918918918,48.84868421052632,1004.6052631578962,27.151493598862057,0
11,5,6,33,10,0,4.454545454545454,33,0,27,41.225256598240456,0.5833333333333335,49.26470588235293,1002.9411764705866,30.392156862745047,0
12,9,8,36,11,0,4.25,36,0,28,40.9684130004851,0.5847800925925928,48.50788288288287,1005.9684684684664,27.943568568568512,0
13,6,6,34,12,0,5.147058823529412,34,0,28,40.51596688350088,0.5903799019607844,48.36309523809523,1006.5476190476177,29.604341736694636,0
14,5,7,33,13,0,5.606060606060606,33,0,26,40.30737538561457,0.5921717171717171,48.406862745098046,1006.3725490196084,30.496137849079044,0
15,7,8,33,14,0,5.666666666666667,33,0,25,39.95261348424,0.59375,48.25367647058824,1006.9852941176475,30.514705882352956,0
16,4,3,29,15,0,6.344827586206897,29,0,26,39.67321165191739,0.5977011494252873,48.8888888888889,1004.4444444444459,34.63601532567055,0
17,5,7,31,16,0,6.774193548387097,31,0,24,39.75085716134039,0.5971102150537633,48.404947916666686,1006.3802083333356,32.46387768817212,0
18,3,2,27,17,0,7.851851851851852,27,0,25,39.500494559841755,0.6003086419753085,49.25595238095238,1002.9761904761904,37.147266313932974,0
19,2,2,27,18,0,8.777777777777779,27,0,25,39.48922637590861,0.6006944444444444,49.21875,1003.125,37.15277777777778,0
20,6,5,31,19,0,8.451612903225806,31,0,26,39.448599086875966,0.6004704301075269,48.079427083333336,1007.6822916666675,32.505880376344116,0
21,5,2,31,20,0,9.290322580645162,31,0,29,39.31646005509641,0.6021505376344085,47.91666666666667,1008.3333333333339,32.526881720430126,0
22,3,3,32,21,0,9.90625,32,0,29,39.29438677672169,0.6028645833333333,47.601010101010104,1009.59595959596,31.54987373737375,0
23,2,2,31,22,0,11.161290322580646,31,0,29,39.199816105303924,0.6038306451612903,47.75390625,1008.9843750000001,32.547883064516135,0
24,3,3,32,23,0,11.25,32,0,29,39.13214404732152,0.6048177083333333,47.411616161616166,1010.3535353535359,31.573547979797997,0
25,1,1,30,24,0,12.766666666666667,30,0,29,39.08880892087608,0.6052083333333333,47.88306451612903,1008.4677419354838,33.61559139784946,0
26,2,1,31,25,0,13.290322580645162,31,0,30,39.0925286985683,0.6051747311827957,47.62369791666667,1009.5052083333339,32.564684139784966,0
27,1,2,31,26,0,14.258064516129032,31,0,29,39.008509541000514,0.6061827956989246,47.52604166666667,1009.8958333333339,32.57728494623658,0
28,1,1,30,27,0,14.3,30,0,29,38.93411239845519,0.6072916666666666,47.681451612903224,1009.2741935483868,33.64247311827956,0
29,2,3,31,28,0,14.774193548387096,31,0,28,39.008509541000514,0.6061827956989246,47.52604166666667,1009.8958333333339,32.57728494623658,0
30,7,3,35,29,0,13.2,35,0,32,39.34872587167162,0.600595238095238,47.164351851851855,1011.3425925925931,28.89550264550266,2
31,3,3,35,30,0,14.114285714285714,35,0,32,39.368609553241015,0.600297619047619,47.19328703703704,1011.226851851852,28.89219576719577,0
32,4,3,36,31,0,14.61111111111111,36,0,33,38.93140904544947,0.6038773148148147,46.649774774774784,1013.4009009009021,28.15002502502506,0
33,3,3,36,32,0,15.36111111111111,36,0,33,38.882253823649236,0.6044560185185184,46.59346846846848,1013.6261261261276,28.156281281281323,0
34,1,1,34,33,0,16.647058823529413,34,0,33,38.74505309353082,0.6063112745098038,46.81547619047619,1012.7380952380952,29.78641456582633,0
35,3,3,36,34,0,16.194444444444443,36,0,33,38.72622483718181,0.6064814814814814,46.396396396396405,1014.4144144144153,28.178178178178204,0
36,2,0,35,35,0,16.857142857142858,35,0,35,38.59158679446221,0.6083333333333333,46.41203703703704,1014.3518518518521,28.981481481481488,0
37,1,2,36,36,0,17.36111111111111,36,0,34,38.60291398565194,0.6082175925925926,46.227477477477485,1015.0900900900918,28.196946946946994,0
38,0,0,34,37,2,19.08823529411765,34,0,34,38.55695830886673,0.6087622549019608,46.577380952380956,1013.6904761904764,29.81442577030813,0
39,0,1,34,38,3,20.08823529411765,34,0,33,39.18602822659906,0.5977328431372548,47.648809523809526,1009.4047619047618,29.688375350140053,4
40,2,2,35,39,0,19.65714285714286,35,0,33,39.206194622670345,0.5976190476190475,47.45370370370371,1010.1851851851857,28.862433862433875,0
41,4,6,37,40,0,19.486486486486488,37,0,31,39.24830623306235,0.5971283783783783,47.121710526315795,1011.5131578947373,27.338193456614523,0
42,4,2,35,41,0,20.485714285714284,35,0,33,39.05689707789731,0.600595238095238,47.16435185185186,1011.3425925925937,28.895502645502678,0
43,3,5,36,42,0,20.833333333333332,36,0,31,39.03004932502596,0.6006944444444443,46.95945945945948,1012.1621621621654,28.115615615615706,0
44,5,3,36,43,0,19.52777777777778,36,0,33,38.81841003408923,0.6030092592592591,46.73423423423425,1013.0630630630651,28.140640640640697,0
45,1,1,34,44,0,21.41176470588235,34,0,33,38.64776915235632,0.6047794117647058,46.96428571428572,1012.1428571428582,29.76890756302524,0
46,1,1,34,45,0,22.08823529411765,34,0,33,38.62215296561999,0.6050857843137254,46.93452380952381,1012.2619047619044,29.772408963585423,0
47,3,4,36,46,0,20.77777777777778,36,0,32,38.46744358120606,0.6070601851851851,46.340090090090094,1014.6396396396398,28.184434434434436,0
48,2,1,34,47,0,21.41176470588235,34,0,33,38.371216570734966,0.6081495098039215,46.636904761904766,1013.4523809523812,29.807422969187684,0
49,1,2,34,48,0,22.38235294117647,34,0,32,38.31718535917008,0.6087622549019608,46.577380952380956,1013.6904761904768,29.81442577030814,0
50,0,0,32,49,1,22.15625,32,0,32,38.203534031413604,0.611328125,46.78030303030303,1012.8787878787882,31.65246212121213,0
