firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,attraction_res,attraction_no_res,attraction_inn,attraction_imi,wealth,previous_wealth,profits,previous_profits,output,previous_output,revenues,previous_revenues,technology,mag_tech_shock,deg_tech_div
18,2100,2099,2,37.643348623853186,0.6041666666666667,39.583333333333336,0.0,0,0,0,0,263,500,414,349,684997.6155575622,685197.6155575622,-200.0,-300.0,0,0,0.0,0.0,17714629381839613238896172998,0,0.43079564516480406
19,2100,2099,3,37.643348623853186,0.625,37.5,0.0005463883728553348,0,0,0,0,272,499,437,334,1007081.2577786079,1007278.673207142,-197.41542853414964,-289.19655009019436,18.029970545775402,36.83603886488583,678.708466932428,1392.1549073430242,36344837647711016064196612286,0,0.43079564516480406
20,2100,2099,2,37.643348623853186,0.6041666666666667,39.583333333333336,0.0,100,1,1,0,268,496,447,317,840631.7911655353,840931.7911655353,-300.0,-200.0,0,0,0.0,0.0,60484497126639795349028597460,0,0.43079564516480406
21,2100,2099,2,37.643348623853186,0.5625,43.75,0.0,0,0,0,0,257,494,427,324,1022897.525920515,1023097.525920515,-200.0,-250.0,0,0,0.0,0.0,30300757178189607754766775430,0,0.43079564516480406
29,2100,2099,2,37.643348623853186,0.53125,46.875,0.0,0,0,0,0,284,495,450,329,647107.9242223634,647307.9242223634,-200.0,-200.0,0,0,0.0,0.0,23361832657144851852607946892,0,0.43079564516480406
34,2100,2099,2,37.643348623853186,0.6041666666666667,39.583333333333336,0.0,50,1,0,1,273,496,416,353,1039725.2030794895,1039975.2030794895,-250.0,-250.0,0,0,0.0,0.0,3089641234548538930193520260,0,0.43079564516480406
36,2100,2099,2,37.643348623853186,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,294,502,430,366,1664522.346239954,1664722.346239954,-200.0,-250.0,0,0,0.0,0.0,10416791870476716983188527494,0,0.43079564516480406
44,2100,2098,3,37.643348623853186,0.6354166666666667,36.458333333333336,0.00451681054893813,0,0,0,0,220,466,398,288,56822.230511920105,56845.60664143598,-23.376129515877437,23.82795627643543,149.04775651176627,167.6674872470792,5610.6566599756015,6336.705095492865,42416631002415917549123732004,0,0.43079564516480406
66,2100,2098,2,37.643348623853186,0.59375,40.625,0.0,0,0,0,0,266,494,419,341,519287.11582032766,519487.11582032766,-200.0,-200.0,0,0,0.0,0.0,45620264252070972841371335892,0,0.43079564516480406
67,2100,2098,2,37.643348623853186,0.53125,46.875,0.0,0,0,0,0,247,469,415,301,363579.60002739925,363779.60002739925,-200.0,-200.0,0,0,0.0,0.0,30923959645422107710336406836,0,0.43079564516480406
79,2100,2098,2,37.643348623853186,0.5520833333333333,44.791666666666664,0.0,100,1,1,0,293,541,471,363,1545401.332740966,1545701.332740966,-300.0,-200.0,0,0,0.0,0.0,24964275237575754236704347904,0,0.43079564516480406
85,2100,2097,2,37.643348623853186,0.5416666666666667,45.833333333333336,0.0,100,1,1,0,242,482,419,305,1200462.1295475853,1200762.1295475853,-300.0,-200.0,0,0,0.0,0.0,11113739657146796616624381108,0,0.43079564516480406
105,2100,2097,2,37.643348623853186,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,279,504,461,322,1497196.7188839787,1497396.7188839787,-200.0,-300.0,0,0,0.0,0.0,9901818794954663267756562240,0,0.43079564516480406
114,2100,2097,2,37.643348623853186,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,291,487,431,347,271693.74277632654,271893.74277632654,-200.0,-200.0,0,0,0.0,0.0,15314858398431019683403634116,0,0.43079564516480406
130,2100,2096,2,37.643348623853186,0.5729166666666667,42.708333333333336,0.0,100,1,1,0,274,523,455,342,1404242.54935396,1404542.54935396,-300.0,-200.0,0,0,0.0,0.0,25969183129981150585972382152,0,0.43079564516480406
141,2100,2096,2,37.643348623853186,0.59375,40.625,0.0,100,1,1,0,265,471,400,336,139092.00002455598,139392.00002455598,-300.0,-200.0,0,0,0.0,0.0,20399072949952840345286111368,0,0.43079564516480406
163,2100,2095,2,37.643348623853186,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,248,495,415,328,557874.5485234204,558074.5485234204,-200.0,-200.0,0,0,0.0,0.0,23146900368736240551320523434,0,0.43079564516480406
168,2100,2095,2,37.643348623853186,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,293,497,434,356,388536.2262454545,388736.2262454545,-200.0,-250.0,0,0,0.0,0.0,5387577487488461304921008900,0,0.43079564516480406
176,2100,2095,2,37.643348623853186,0.6041666666666667,39.583333333333336,0.0,100,1,1,0,273,505,434,344,1853229.5107494306,1853529.5107494306,-300.0,-250.0,0,0,0.0,0.0,49996632376996698733424031338,0,0.43079564516480406
183,2100,2095,2,37.643348623853186,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,260,494,426,328,1147061.9679337866,1147261.9679337866,-200.0,-200.0,0,0,0.0,0.0,39109633021052160467821479968,0,0.43079564516480406
191,2100,2095,2,37.643348623853186,0.5520833333333333,44.791666666666664,0.0,50,1,0,1,269,523,427,365,606994.0527316504,607244.0527316504,-250.0,-250.0,0,0,0.0,0.0,33242988975528864011486584088,0,0.43079564516480406
215,2100,2094,2,37.643348623853186,0.6041666666666667,39.583333333333336,0.0,0,0,0,0,279,497,435,341,379460.4573166661,379660.4573166661,-200.0,-300.0,0,0,0.0,0.0,2566525803393882292317656198,0,0.43079564516480406
222,2100,2094,2,37.643348623853186,0.59375,40.625,0.0,100,1,1,0,254,500,421,333,1736965.7830868254,1737265.7830868254,-300.0,-200.0,0,0,0.0,0.0,53070223677960515231121826852,0,0.43079564516480406
246,2100,2093,2,37.643348623853186,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,268,492,425,335,1268455.6775765752,1268655.6775765752,-200.0,-200.0,0,0,0.0,0.0,2757503099765589259615190404,0,0.43079564516480406
264,2100,2093,3,37.643348623853186,0.6770833333333333,32.291666666666664,0.020398499253269364,0,0,0,0,272,519,436,355,1228600.3095121533,1225197.9912379712,3402.3182741820337,3501.5811563719967,673.1189003757315,690.9932807758545,25338.44943214836,26114.905848092298,20246176979081298954854616172,0,0.43079564516480406
268,2100,2093,2,37.643348623853186,0.6041666666666667,39.583333333333336,0.0,0,0,0,0,222,464,377,309,469065.1762537075,469265.1762537075,-200.0,-200.0,0,0,0.0,0.0,69525016564048724501295709588,0,0.43079564516480406
286,2100,2092,3,37.643348623853186,0.6354166666666667,36.458333333333336,0.00451681054893813,0,0,0,0,240,486,399,327,1194888.3876932585,1194911.7638227744,-23.376129515877437,-76.17204372356457,149.04775651176627,167.6674872470792,5610.6566599756015,6336.705095492865,26592991121365272727949218436,0,0.43079564516480406
302,2100,2092,2,37.643348623853186,0.5520833333333333,44.791666666666664,0.0,50,1,0,1,277,492,444,325,571454.9139091016,571704.9139091016,-250.0,-200.0,0,0,0.0,0.0,33092420543434386991516616676,0,0.43079564516480406
334,2100,2091,3,37.643348623853186,0.6770833333333333,32.291666666666664,0.020398499253269364,50,1,0,1,253,476,408,321,1291292.328568842,1287940.01029466,3352.3182741820337,3601.5811563719967,673.1189003757315,690.9932807758545,25338.44943214836,26114.905848092298,39975790812392170799538280198,0,0.43079564516480406
357,2100,2091,2,37.643348623853186,0.59375,40.625,0.0,50,1,0,1,256,488,418,326,2031496.550917326,2031746.550917326,-250.0,-300.0,0,0,0.0,0.0,20746318074250668941780538516,0,0.43079564516480406
362,2100,2090,2,37.643348623853186,0.5625,43.75,0.0,100,1,1,0,261,470,401,330,1012453.2326415903,1012753.2326415903,-300.0,-200.0,0,0,0.0,0.0,69528499848358780811419426598,0,0.43079564516480406
378,2100,2090,2,37.643348623853186,0.6041666666666667,39.583333333333336,0.0,100,1,1,0,244,465,407,302,166171.95404676753,166471.95404676753,-300.0,-200.0,0,0,0.0,0.0,9748432539281095037790400174,0,0.43079564516480406
411,2100,2089,2,37.643348623853186,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,288,516,450,354,448560.7440226712,448760.7440226712,-200.0,-200.0,0,0,0.0,0.0,50418517087729924076057162942,0,0.43079564516480406
416,2100,2089,2,37.643348623853186,0.48958333333333337,51.041666666666664,0.0,0,0,0,0,227,464,402,289,210861.0210556967,211061.0210556967,-200.0,-200.0,0,0,0.0,0.0,23111273170206534953560779808,0,0.43079564516480406
424,2100,2089,3,37.643348623853186,0.625,37.5,0.0005463883728553348,0,0,0,0,286,479,443,322,646773.2697416978,646970.685170232,-197.41542853414964,-189.19655009019434,18.029970545775402,36.83603886488583,678.708466932428,1392.1549073430242,14749644570990629490603201700,0,0.43079564516480406
526,2100,2086,2,37.643348623853186,0.5833333333333333,41.666666666666664,0.0,50,1,0,1,232,457,396,293,106199.97466559194,106449.97466559194,-250.0,-200.0,0,0,0.0,0.0,23793107093063604745034403168,0,0.43079564516480406
596,2100,2085,2,37.643348623853186,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,268,482,426,324,852092.5165476343,852292.5165476343,-200.0,-250.0,0,0,0.0,0.0,2607136668709188778592515472,0,0.43079564516480406
603,2100,2084,3,37.643348623853186,0.6354166666666667,36.458333333333336,0.00451681054893813,0,0,0,0,264,506,439,331,1252368.3694582214,1252391.7455877373,-23.376129515877437,-26.17204372356457,149.04775651176627,167.6674872470792,5610.6566599756015,6336.705095492865,62478773797211801217223692356,0,0.43079564516480406
619,2100,2084,2,37.643348623853186,0.5625,43.75,0.0,0,0,0,0,265,465,421,309,1227794.6329972774,1227994.6329972774,-200.0,-200.0,0,0,0.0,0.0,13281499811833497844086479522,0,0.43079564516480406
641,2100,2083,2,37.643348623853186,0.48958333333333337,51.041666666666664,0.0,0,0,0,0,293,498,456,335,607434.657716343,607634.657716343,-200.0,-200.0,0,0,0.0,0.0,20882088458077764434704466926,0,0.43079564516480406
680,2100,2083,2,37.643348623853186,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,273,502,445,330,220882.2439604377,221082.2439604377,-200.0,-200.0,0,0,0.0,0.0,45657099352018828611772532868,0,0.43079564516480406
710,2100,2082,2,37.643348623853186,0.6041666666666667,39.583333333333336,0.0,100,1,1,0,234,491,410,315,710751.5577933447,711051.5577933447,-300.0,-300.0,0,0,0.0,0.0,1162016138811559283501735302,0,0.43079564516480406
769,2100,2080,3,37.643348623853186,0.6458333333333333,35.416666666666664,0.00848723272502095,0,0,0,0,255,493,432,316,353252.55882331653,352828.9419330516,423.616890264879,459.41798010597165,280.065542477758,298.4989356292735,10542.604853018807,11281.25528364274,41371349289682321203838522772,0,0.43079564516480406
893,2100,2077,2,37.643348623853186,0.6145833333333333,38.541666666666664,0.0,0,0,0,0,271,515,435,351,847128.9711283282,847328.9711283282,-200.0,-250.0,0,0,0.0,0.0,23845103046166615967074505968,0,0.43079564516480406
