period,entries,exits,firms,maxage,minage,avgage,actfirms,inactfirms,surviv,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
42,1,1,30,41,0,22.133333333333333,30,0,29,36.437687191684304,0.6277777777777778,45.6989247311828,1017.2043010752691,33.906810035842305,0
43,0,0,29,42,1,22.96551724137931,29,0,29,36.37833652181833,0.6285919540229885,45.90277777777777,1016.3888888888883,35.04789272030649,0
44,1,2,30,43,0,23.166666666666668,30,0,28,36.39063188022897,0.6284722222222221,45.63172043010753,1017.47311827957,33.915770609319004,0
45,1,0,29,44,0,22.03448275862069,29,0,29,36.290198689061874,0.6303879310344828,45.729166666666664,1017.083333333333,35.07183908045976,0
46,0,0,29,45,1,23.03448275862069,29,0,29,36.290198689061874,0.6303879310344828,45.729166666666664,1017.083333333333,35.07183908045976,0
47,0,0,29,46,2,24.03448275862069,29,0,29,36.290198689061874,0.6303879310344828,45.729166666666664,1017.083333333333,35.07183908045976,0
48,1,1,30,47,0,24.2,30,0,29,36.33400448904147,0.6298611111111111,45.49731182795699,1018.0107526881725,33.93369175627242,0
49,1,2,30,48,0,25.166666666666668,30,0,28,36.352007130595524,0.6295138888888889,45.53091397849462,1017.876344086021,33.92921146953403,0
50,1,0,29,49,0,25.724137931034484,29,0,29,36.27173220462408,0.6307471264367817,45.69444444444444,1017.2222222222221,35.07662835249042,0
51,1,2,30,50,0,25.833333333333332,30,0,28,36.25610399894418,0.6309027777777778,45.39650537634409,1018.4139784946241,33.94713261648747,0
52,0,0,28,51,1,27.214285714285715,28,0,28,36.14241803278688,0.632440476190476,45.833333333333336,1016.6666666666673,36.30952380952383,0
53,1,1,29,52,0,27.24137931034483,29,0,28,36.19247873163186,0.6318247126436782,45.59027777777777,1017.6388888888882,35.09099616858235,0
54,0,0,28,53,3,29.214285714285715,28,0,28,36.14241803278688,0.632440476190476,45.833333333333336,1016.6666666666673,36.30952380952383,0
55,1,1,29,54,0,29.17241379310345,29,0,28,36.19247873163186,0.6318247126436782,45.59027777777777,1017.6388888888882,35.09099616858235,0
56,3,3,31,55,0,28.193548387096776,31,0,28,36.29918242207461,0.6303763440860215,45.18229166666667,1019.2708333333338,32.879704301075286,0
57,3,4,31,56,0,29.096774193548388,31,0,27,36.27445501766934,0.6307123655913978,45.149739583333336,1019.4010416666673,32.88390456989249,0
58,1,0,28,57,0,32.214285714285715,28,0,28,36.089526231515485,0.6331845238095237,45.76149425287357,1016.9540229885066,36.319786535303805,0
59,0,0,28,58,1,33.214285714285715,28,0,28,36.089526231515485,0.6331845238095237,45.76149425287357,1016.9540229885066,36.319786535303805,0
60,1,0,29,59,0,33.03448275862069,29,0,29,36.11584811277852,0.6329022988505747,45.48611111111111,1018.0555555555555,35.10536398467433,0
61,3,3,32,60,0,30.84375,32,0,29,36.22778258897275,0.6311848958333333,44.854797979797986,1020.5808080808089,31.893150252525277,0
62,0,0,29,61,1,34.275862068965516,29,0,29,36.05769230769232,0.6336206896551724,45.416666666666664,1018.3333333333328,35.11494252873561,0
63,0,0,29,62,2,35.275862068965516,29,0,29,36.05769230769232,0.6336206896551724,45.416666666666664,1018.3333333333328,35.11494252873561,0
64,2,2,31,63,0,33.935483870967744,31,0,29,36.169757223711656,0.6320564516129032,45.01953125,1019.921875,32.90070564516129,0
65,1,1,30,64,0,36.03333333333333,30,0,29,36.12338433131101,0.6326388888888889,45.22849462365592,1019.0860215053771,33.969534050179234,0
66,1,1,30,65,0,37.0,30,0,29,36.12338433131101,0.6326388888888889,45.22849462365592,1019.0860215053771,33.969534050179234,0
67,1,1,30,66,0,37.96666666666667,30,0,29,36.12338433131101,0.6326388888888889,45.22849462365592,1019.0860215053771,33.969534050179234,0
68,2,0,31,67,0,37.67741935483871,31,0,31,35.9608843537415,0.6344086021505376,44.79166666666667,1020.833333333334,32.93010752688174,0
69,1,0,32,68,0,37.46875,32,0,32,35.92089819619472,0.634765625,44.50757575757576,1021.9696969696969,31.936553030303028,0
70,0,0,32,69,1,38.46875,32,0,32,35.92089819619472,0.634765625,44.50757575757576,1021.9696969696969,31.936553030303028,0
71,0,0,32,70,2,39.46875,32,0,32,35.92089819619472,0.634765625,44.50757575757576,1021.9696969696969,31.936553030303028,0
72,0,0,32,71,3,40.46875,32,0,32,35.92089819619472,0.634765625,44.50757575757576,1021.9696969696969,31.936553030303028,0
73,0,0,32,72,4,41.46875,32,0,32,35.92089819619472,0.634765625,44.50757575757576,1021.9696969696969,31.936553030303028,0
74,1,2,33,73,0,41.18181818181818,33,0,31,35.947360012780564,0.634469696969697,44.3014705882353,1022.7941176470596,30.993761140819988,0
75,0,0,31,74,6,43.45161290322581,31,0,31,35.87182306940372,0.6354166666666667,44.694010416666664,1021.2239583333328,32.942708333333314,0
76,0,0,31,75,7,44.45161290322581,31,0,31,35.87182306940372,0.6354166666666667,44.694010416666664,1021.2239583333328,32.942708333333314,0
77,1,1,32,76,0,44.03125,32,0,31,35.90076178711137,0.6350911458333334,44.4760101010101,1022.0959595959592,31.940498737373726,0
78,2,3,33,77,0,43.63636363636363,33,0,30,35.947360012780564,0.634469696969697,44.3014705882353,1022.7941176470596,30.993761140819988,0
79,1,1,31,78,0,45.70967741935484,31,0,30,35.87182306940372,0.6354166666666667,44.694010416666664,1021.2239583333328,32.942708333333314,0
80,2,1,32,79,0,45.21875,32,0,31,35.872395833333314,0.6354166666666666,44.44444444444445,1022.2222222222232,31.944444444444475,0
81,0,0,31,80,1,47.67741935483871,31,0,31,35.822312513278106,0.6360887096774194,44.62890625,1021.4843749999999,32.95110887096774,0
82,0,0,31,81,2,48.67741935483871,31,0,31,35.822312513278106,0.6360887096774194,44.62890625,1021.4843749999999,32.95110887096774,0
83,0,0,31,82,3,49.67741935483871,31,0,31,35.822312513278106,0.6360887096774194,44.62890625,1021.4843749999999,32.95110887096774,0
84,1,0,32,83,0,49.09375,32,0,32,35.82494648884497,0.6360677083333334,44.38131313131313,1022.4747474747475,31.952335858585858,0
85,0,0,32,84,1,50.09375,32,0,32,35.82494648884497,0.6360677083333334,44.38131313131313,1022.4747474747475,31.952335858585858,0
86,0,0,32,85,2,51.09375,32,0,32,35.82494648884497,0.6360677083333334,44.38131313131313,1022.4747474747475,31.952335858585858,0
87,0,0,32,86,3,52.09375,32,0,32,35.82494648884497,0.6360677083333334,44.38131313131313,1022.4747474747475,31.952335858585858,0
88,0,0,32,87,4,53.09375,32,0,32,35.82494648884497,0.6360677083333334,44.38131313131313,1022.4747474747475,31.952335858585858,0
89,0,1,32,88,5,54.09375,32,0,31,35.82494648884497,0.6360677083333334,44.38131313131313,1022.4747474747475,31.952335858585858,0
90,1,1,32,89,0,52.8125,32,0,31,35.82494648884497,0.6360677083333334,44.38131313131313,1022.4747474747475,31.952335858585858,0
91,1,1,32,90,0,53.78125,32,0,31,35.805860805860796,0.6363932291666666,44.34974747474748,1022.6010101010114,31.956281565656607,0
92,1,1,32,91,0,54.75,32,0,31,35.805860805860796,0.6363932291666666,44.34974747474748,1022.6010101010114,31.956281565656607,0
93,0,0,31,92,9,57.516129032258064,31,0,31,35.773889172082754,0.636760752688172,44.563802083333336,1021.7447916666673,32.95950940860217,0
94,0,0,31,93,10,58.516129032258064,31,0,31,35.773889172082754,0.636760752688172,44.563802083333336,1021.7447916666673,32.95950940860217,0
95,0,0,31,94,11,59.516129032258064,31,0,31,35.773889172082754,0.636760752688172,44.563802083333336,1021.7447916666673,32.95950940860217,0
96,0,0,31,95,12,60.516129032258064,31,0,31,35.773889172082754,0.636760752688172,44.563802083333336,1021.7447916666673,32.95950940860217,0
97,0,0,31,96,13,61.516129032258064,31,0,31,35.773889172082754,0.636760752688172,44.563802083333336,1021.7447916666673,32.95950940860217,0
98,1,1,32,97,0,60.5625,32,0,31,35.82494648884497,0.6360677083333334,44.38131313131313,1022.4747474747475,31.952335858585858,0
99,1,1,32,98,0,61.53125,32,0,31,35.805860805860796,0.6363932291666666,44.34974747474748,1022.6010101010114,31.956281565656607,0
100,2,1,33,99,0,60.60606060606061,33,0,32,35.827420867760345,0.6360479797979798,44.14828431372549,1023.4068627450985,31.012329174093892,0
