firm_id,period,age,status,price,closer_tech,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,attraction_res,attraction_not_res,attraction_inn,attraction_imi,wealth,previous_wealth,profits,previous_profits,output,previous_output,revenues,previous_revenues,technology,mag_tech_shock,deg_tech_div,mkt_size,mean_mkt_size
185482,4966,328,3,42.613636363636374,3,0.5833333333333333,41.666666666666664,0.0036791758646063737,100,1,1,0,50,92,77,65,12385.095965482968,12681.508959055052,-296.41299357208436,-250.0,3.7878787878788387,0,161.41528925620054,0.0,58921898360064124365408095014,0.0,0.4839943553178847,4,4
185482,4967,329,3,42.675781250000014,3,0.59375,40.625,0.007969639468690743,100,1,1,0,51,92,78,65,12101.918780424374,12385.095965482968,-283.1771850585935,-296.41299357208436,8.203125000000057,3.7878787878788387,350.0747680664088,161.41528925620054,58921898360064124364334353190,0.0,0.4836647727272727,4,4
185482,4968,330,3,42.61067708333334,3,0.6041666666666667,39.583333333333336,0.01176173011255851,100,1,1,0,52,92,79,65,11838.57802114703,12101.918780424374,-263.3407592773436,-283.1771850585935,12.109375000000028,8.203125000000057,515.9886678059909,350.0747680664088,58921898360064124364334615334,0.0,0.4836253156565657,4,4
185482,4969,331,3,42.26641414141415,3,0.6041666666666667,39.583333333333336,0.01041028781383958,0,0,0,0,52,92,79,65,11667.373711637796,11838.57802114703,-171.20430950923355,-263.3407592773436,10.732323232323267,12.109375000000028,453.6168184368958,515.9886678059909,58921898360064124364334615334,0.0,0.48486705288175874,4,4
185482,4970,332,3,41.94240196078432,3,0.6041666666666667,39.583333333333336,0.009141635996675786,0,0,0,0,52,92,79,65,11489.63453079389,11667.373711637796,-177.73918084390604,-171.20430950923355,9.436274509803951,10.732323232323267,395.78001850250035,453.6168184368958,58921898360064124364334615334,0.0,0.48567927170868347,4,4
185482,4971,333,3,41.577380952380956,3,0.6041666666666667,39.583333333333336,0.0077162271104457,0,0,0,0,52,92,79,65,11305.539434422008,11489.63453079389,-184.09509637188205,-177.73918084390604,7.976190476190482,9.436274509803951,331.6291099773245,395.78001850250035,58921898360064124364334615334,0.0,0.48578042328042326,4,4
185482,4972,334,3,41.6360294117647,3,0.6041666666666667,39.583333333333336,0.00794497806237399,50,1,0,1,52,93,80,65,11072.393679183639,11305.539434422008,-233.14575523836993,-184.09509637188205,8.210784313725469,7.976190476190482,341.8644571799299,331.6291099773245,58921898360064124364334615334,0.0,0.4851190476190476,4,4
185482,4973,335,3,41.57475490196079,3,0.6145833333333333,38.541666666666664,0.011736810906935406,100,1,1,0,53,93,81,65,10809.192176155957,11072.393679183639,-263.2015030276815,-233.14575523836993,12.132352941176492,8.210784313725469,504.39959991349576,341.8644571799299,58921898360352354740486327078,0.0,0.48480392156862745,4,4
185482,4974,336,3,41.571969696969695,3,0.6145833333333333,38.541666666666664,0.011725906925613786,0,0,0,0,53,93,81,65,10645.923121977812,10809.192176155957,-163.26905417814507,-263.2015030276815,12.121212121212125,12.132352941176492,503.9026629935722,504.39959991349576,58921898360352354740486327078,0.0,0.4852384135472371,4,4
185482,4975,337,3,41.41414141414141,3,0.625,37.5,0.01513671875,100,1,1,0,54,93,82,65,10407.2051340174,10645.923121977812,-238.71798796041227,-163.26905417814507,15.656565656565647,12.121212121212125,648.4032241607995,503.9026629935722,57683958321066974465587202854,0.0,0.4849970291146762,4,4
185482,4976,338,3,40.99264705882353,3,0.6354166666666667,36.458333333333336,0.017506505796072856,100,1,1,0,55,93,83,65,10189.445137862076,10407.2051340174,-217.75999615532498,-238.71798796041227,18.137254901960773,15.656565656565647,743.494088811995,648.4032241607995,57683960682250215900409809702,0.0,0.48445378151260504,4,4
185482,4977,339,3,40.931372549019606,3,0.6354166666666667,36.458333333333336,0.017265846736045396,0,0,0,0,55,93,83,65,10069.477457162346,10189.445137862076,-119.967680699731,-217.75999615532498,17.892156862745082,18.137254901960773,732.3505382545168,743.494088811995,57683960682250215900409809702,0.0,0.4843487394957983,4,4
