period,entries,exits,firms,maxage,minage,avgage,actfirms,inactfirms,surviv,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,40,23,40,0,0,0.0,34,6,17,45.142852805440825,0.522671568627451,54.94047619047619,980.2380952380954,28.83053221288516,0
2,35,35,52,1,0,0.3269230769230769,41,11,17,43.56071951544196,0.5447154471544715,51.58730158730159,993.6507936507942,24.23538521099498,0
3,32,28,49,2,0,0.6326530612244898,44,5,21,42.262180616059574,0.5542140151515151,50.25462962962963,998.981481481482,22.704124579124592,0
4,15,10,36,3,0,1.2777777777777777,36,0,26,41.402909070447905,0.5711805555555554,49.831081081081095,1000.6756756756776,27.796546546546598,0
5,5,7,31,4,0,2.3225806451612905,31,0,24,40.91835849384,0.581989247311828,49.86979166666667,1000.5208333333339,32.27486559139787,0
6,9,14,33,5,0,2.4242424242424243,33,0,19,40.11065006915627,0.586489898989899,48.95833333333333,1004.1666666666661,30.42929292929291,0
7,7,5,26,6,0,3.1538461538461537,26,0,21,39.802054299576746,0.5873397435897437,50.84876543209875,996.6049382716037,38.33095916429245,0
8,10,10,31,7,0,3.3225806451612905,31,0,21,39.901763278745335,0.5853494623655914,49.544270833333336,1001.8229166666672,32.31686827956991,0
9,11,11,32,8,0,3.8125,32,0,21,39.69905952829792,0.5901692708333334,48.832070707070706,1004.6717171717169,31.395991161616152,0
10,10,10,31,9,0,4.096774193548387,31,0,21,39.63884026967456,0.591733870967742,48.92578124999999,1004.2968749999992,32.39667338709675,0
11,13,12,34,10,0,4.352941176470588,34,0,22,39.715761126893945,0.588235294117647,48.57142857142857,1005.7142857142853,29.579831932773097,0
12,8,5,30,11,0,5.666666666666667,30,0,25,39.08585824879873,0.601388888888889,48.25268817204301,1006.9892473118276,33.56630824372759,0
13,5,4,30,12,0,6.5,30,0,26,38.99532035036237,0.6031250000000001,48.08467741935483,1007.6612903225798,33.588709677419324,0
14,4,2,30,13,0,7.366666666666666,30,0,28,38.7119697979125,0.6059027777777779,47.81586021505376,1008.7365591397845,33.62455197132615,0
15,0,0,28,14,1,8.892857142857142,28,0,28,38.5679646270147,0.6082589285714286,48.168103448275865,1007.3275862068969,35.97598522167489,0
16,4,5,32,15,0,8.65625,32,0,27,38.07189033009064,0.6100260416666667,46.906565656565654,1012.373737373737,31.63667929292928,0
17,4,3,31,16,0,8.774193548387096,31,0,28,37.79088454615582,0.6135752688172043,46.809895833333336,1012.7604166666672,32.66969086021507,0
18,1,2,29,17,0,10.344827586206897,29,0,27,37.56791924044842,0.6167385057471265,47.0486111111111,1011.8055555555541,34.88984674329497,0
19,3,3,30,18,0,10.233333333333333,30,0,27,37.43975770438168,0.6177083333333334,46.673387096774185,1013.3064516129022,33.77688172043007,0
20,2,1,29,19,0,10.96551724137931,29,0,28,37.33931509666805,0.6196120689655173,46.77083333333333,1012.9166666666658,34.928160919540204,0
21,1,2,29,20,0,11.931034482758621,29,0,27,37.33931509666805,0.6196120689655173,46.77083333333333,1012.9166666666658,34.928160919540204,0
22,1,2,28,21,0,12.642857142857142,28,0,26,37.26312987934706,0.6209077380952381,46.94683908045976,1012.2126436781599,36.15045155993428,0
23,4,2,30,22,0,12.233333333333333,30,0,28,37.21992273730683,0.6215277777777779,46.30376344086021,1014.7849462365582,33.82616487455194,0
24,1,2,29,23,0,13.620689655172415,29,0,27,37.05560879883169,0.6235632183908046,46.38888888888889,1014.4444444444447,34.9808429118774,0
25,4,2,31,24,0,12.96774193548387,31,0,29,36.7831541218638,0.625,45.703125,1017.1875,32.8125,0
26,0,0,29,25,1,14.862068965517242,29,0,29,36.64889253486464,0.627155172413793,46.04166666666667,1015.8333333333337,35.028735632183924,0
27,1,0,30,26,0,15.333333333333334,30,0,30,36.45888375165125,0.6284722222222221,45.63172043010753,1017.47311827957,33.915770609319004,0
28,1,1,31,27,0,15.806451612903226,31,0,30,36.51534526854218,0.6276881720430108,45.442708333333336,1018.2291666666673,32.846102150537654,0
29,2,0,32,28,0,16.25,32,0,32,36.481039963669424,0.6282552083333333,45.13888888888889,1019.4444444444445,31.85763888888889,0
30,1,1,33,29,0,16.727272727272727,33,0,32,36.49111217871726,0.6281565656565655,44.91421568627452,1020.343137254903,30.919489007724334,0
31,1,1,33,30,0,17.181818181818183,33,0,32,36.450828530259365,0.6287878787878787,44.852941176470594,1020.5882352941185,30.926916221033892,0
32,2,2,34,31,0,16.794117647058822,34,0,32,36.20298125072785,0.6308210784313726,44.43452380952381,1022.2619047619048,30.06652661064426,0
33,0,0,32,32,1,18.1875,32,0,32,36.10844875917225,0.6321614583333333,44.76010101010102,1020.9595959595964,31.904987373737388,0
34,2,1,34,33,0,18.058823529411764,34,0,33,36.11870950219221,0.632046568627451,44.31547619047619,1022.7380952380952,30.080532212885153,0
35,0,0,33,34,1,19.606060606060606,33,0,33,36.09882779709799,0.632260101010101,44.51593137254902,1021.9362745098038,30.96776589423648,0
36,2,3,35,35,0,19.428571428571427,35,0,32,36.128976780127395,0.631845238095238,44.12615740740741,1023.4953703703715,29.2427248677249,0
37,0,3,32,36,1,21.90625,32,0,29,36.04723046488625,0.6328125,44.6969696969697,1021.2121212121219,31.91287878787881,0
38,1,0,30,37,0,20.966666666666665,30,0,30,35.879050316122225,0.6361111111111111,44.892473118279575,1020.4301075268826,34.01433691756275,0
39,1,0,31,38,0,21.258064516129032,31,0,31,35.910674825769185,0.6357526881720429,44.66145833333334,1021.3541666666678,32.94690860215057,0
40,2,2,33,39,0,20.90909090909091,33,0,31,35.86134894024667,0.6360479797979798,44.14828431372549,1023.4068627450985,31.012329174093892,0
41,1,1,32,40,0,22.5,32,0,31,35.80401234567901,0.63671875,44.31818181818183,1022.7272727272739,31.96022727272731,0
42,0,0,31,41,1,24.129032258064516,31,0,31,35.77132178049608,0.6370967741935483,44.53125000000001,1021.8750000000009,32.96370967741938,0
43,2,2,33,42,0,23.606060606060606,33,0,31,35.87125748502992,0.6357323232323232,44.17892156862745,1023.2843137254904,31.008615567439104,0
44,0,2,31,43,3,26.129032258064516,31,0,29,35.77132178049608,0.6370967741935483,44.53125000000001,1021.8750000000009,32.96370967741938,0
45,0,0,29,44,4,27.896551724137932,29,0,29,35.69921023965142,0.6379310344827587,45.0,1019.9999999999999,35.172413793103445,0
