period,entries,exits,firms,maxage,minage,avgage,actfirms,inactfirms,surviv,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
32,2,3,29,31,0,15.551724137931034,29,0,26,38.69871485112063,0.6016522988505746,48.50694444444445,1005.972222222223,34.68869731800769,0
33,4,3,30,32,0,15.133333333333333,30,0,27,38.69063500533617,0.6027777777777779,48.11827956989247,1007.5268817204302,33.58422939068101,0
34,6,5,33,33,0,14.575757575757576,33,0,28,38.65489405151846,0.6019570707070707,47.45710784313725,1010.1715686274504,30.611259655377285,0
35,0,1,28,34,1,17.214285714285715,28,0,27,38.330361388492605,0.6078869047619049,48.20402298850574,1007.1839080459768,35.970853858784885,0
36,4,4,31,35,0,15.806451612903226,31,0,27,38.466993295513156,0.6061827956989247,47.526041666666664,1009.8958333333327,32.57728494623654,0
37,3,2,30,36,0,17.233333333333334,30,0,28,37.98215553189603,0.6090277777777777,47.513440860215056,1009.9462365591398,33.66487455197133,0
38,2,2,30,37,0,18.166666666666668,30,0,28,37.633167220376535,0.6128472222222222,47.14381720430107,1011.4247311827951,33.71415770609317,0
39,0,1,28,38,1,19.142857142857142,28,0,27,37.51629687574076,0.6156994047619048,47.44971264367816,1010.2011494252876,36.07861247947456,0
40,4,1,31,39,0,16.93548387096774,31,0,30,38.2785229476406,0.5991263440860215,48.209635416666664,1007.1614583333329,32.48907930107526,7
41,4,5,34,40,0,15.882352941176471,34,0,29,38.3197847942193,0.6004901960784313,47.38095238095239,1010.4761904761912,29.71988795518209,0
42,1,1,30,41,0,17.7,30,0,29,38.165076929918165,0.6027777777777779,48.118279569892465,1007.5268817204293,33.584229390680974,0
43,2,0,31,42,0,18.06451612903226,31,0,31,38.110910342453955,0.603494623655914,47.786458333333336,1008.8541666666672,32.54368279569894,0
44,3,3,34,43,0,17.38235294117647,34,0,31,38.190357072787904,0.6026348039215685,47.17261904761906,1011.3095238095254,29.74439775910369,0
45,1,1,32,44,0,19.4375,32,0,31,38.139041723979815,0.6031901041666666,47.56944444444445,1009.722222222223,31.553819444444468,0
46,2,2,33,45,0,19.78787878787879,33,0,31,38.1568841458485,0.6029040404040403,47.36519607843138,1010.5392156862756,30.622400475341685,0
47,1,2,32,46,0,21.1875,32,0,30,39.90576020450926,0.5891927083333335,48.92676767676766,1004.2929292929273,31.384154040403978,5
48,7,5,37,47,0,18.62162162162162,37,0,32,39.595098465102836,0.5923423423423424,47.5877192982456,1009.6491228070154,27.287814129919333,0
49,1,1,33,48,0,21.818181818181817,33,0,32,39.47849478722971,0.5937500000000002,48.25367647058822,1006.985294117645,30.514705882352878,0
50,4,2,36,49,0,20.88888888888889,36,0,34,39.32500743383884,0.5949074074074074,47.522522522522515,1009.9099099099085,28.053053053053013,0
