period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,4,40,23,17,1.0,0.575,0.42500000000000004,40,0,0,0,0,0,0,0,389.08567027615015,1.0049412393162394,-0.014114031885116063,0.17161121592373155,119612.89859693851,2507.932964852576,122120.83156179108,0,0,0.0,34,6,17,45.93119954565737,0.5174632352941178,55.446428571428555,978.2142857142835,28.77100840336128,0
2,4,34,34,17,0.6666666666666666,0.6666666666666666,0.33333333333333337,51,800,600,200,0.75,10,6,4,303.57692580743833,0.9911764705882354,-0.13831047998165402,0.14562591631559355,123255.24468242259,-1716.5103459333275,121538.73433648926,1,0,0.3333333333333333,46,5,13,44.214616254501095,0.5364583333333335,51.75088652482268,992.9964539007066,21.586879432624055,0
3,4,23,18,22,0.575,0.45,0.55,40,700,500,200,0.7142857142857143,9,5,4,356.56514155687273,0.9896367521367522,-0.15677405119152688,0.17190991718465368,123469.6252693134,1404.9928824253366,124874.61815173874,2,0,0.725,37,3,19,42.67569505736981,0.5518018018018018,51.53508771929823,993.8596491228051,26.86107159791365,0
4,4,8,6,24,0.26666666666666666,0.2,0.8,30,450,300,150,0.6666666666666666,6,3,3,371.41977065715764,0.9761973180076629,-0.07024823174302841,0.17973413231473584,123626.10787735585,3183.436127008911,126809.54400436477,3,0,1.6333333333333333,30,0,21,42.14336396810379,0.5690972222222221,51.377688172043015,994.4892473118286,33.149641577060954,0
5,4,10,11,23,0.29411764705882354,0.3235294117647059,0.6764705882352942,34,850,700,150,0.8235294117647058,10,7,3,320.9750184058356,0.9809491978609626,-0.04472506774403573,0.16060221141318803,125029.76367630396,1226.2861394557956,126256.04981575976,4,0,2.1470588235294117,34,0,17,41.944907352299325,0.5738357843137254,49.9702380952381,1000.1190476190485,29.4152661064426,0
6,4,14,16,21,0.3783783783783784,0.43243243243243246,0.5675675675675675,37,750,600,150,0.8,9,6,3,316.03068358901476,0.9755380380380381,-0.07614262704475938,0.16065039474272058,125686.24630896065,544.1420677516358,126230.38837671228,5,0,2.3513513513513513,37,0,13,41.39226808820847,0.5746058558558558,49.31469298245615,1002.7412280701772,27.10111427216695,0
7,4,12,9,24,0.36363636363636365,0.2727272727272727,0.7272727272727273,33,600,500,100,0.8333333333333334,7,5,2,347.2813702651918,0.9745896464646465,-0.09203636956940953,0.17518415788932987,125367.91738754316,2107.5884275278613,127475.50581507102,6,0,2.8181818181818183,33,0,17,40.937550987110434,0.5795454545454546,49.632352941176464,1001.4705882352933,30.347593582887676,0
8,4,8,6,26,0.25,0.1875,0.8125,32,500,300,200,0.6,7,3,4,349.35137059451773,0.9631216397849464,-0.051367924528301745,0.178722226269396,125948.76320018356,2400.0746097336882,128348.83780991724,7,0,3.5,32,0,19,40.28616352201258,0.587890625,49.0530303030303,1003.7878787878781,31.36837121212119,0
9,4,4,3,27,0.13333333333333333,0.1,0.9,30,200,100,100,0.5,3,1,2,358.92180761039043,0.9567528735632185,0.010647218876845388,0.1843452005685531,126111.33015738812,3052.8213160480955,129164.15147343621,8,0,4.6,30,0,21,39.87828404478344,0.5947916666666666,48.891129032258064,1004.4354838709676,33.48118279569892,0
10,4,2,5,24,0.06896551724137931,0.1724137931034483,0.8275862068965517,29,700,400,300,0.5714285714285714,10,4,6,371.8396541542618,0.958128078817734,0.0011451310459336117,0.19018295686998232,125939.25781249993,3565.842013888873,129505.0998263888,9,0,5.448275862068965,29,0,21,39.731648678566465,0.5959051724137931,49.06249999999999,1003.7499999999994,34.612068965517224,0
