period,entries,exits,firms,maxage,minage,avgage,actfirms,inactfirms,surviv,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,40,26,40,0,0,0.0,38,2,14,47.37384233938599,0.5060307017543859,55.822649572649574,976.7094017094018,25.70287899235268,0
2,38,38,52,1,0,0.2692307692307692,42,10,14,45.222944253719135,0.5285218253968255,53.02810077519379,987.8875968992237,23.521133259505326,0
3,38,35,52,2,0,0.4230769230769231,39,13,17,43.30198071683087,0.548611111111111,51.51041666666668,993.9583333333353,25.48611111111116,0
4,30,25,47,3,0,0.7021276595744681,41,6,22,42.26558618976651,0.5571646341463415,50.372023809523796,998.5119047619023,24.353948896631763,0
5,12,14,34,4,0,1.6176470588235294,34,0,20,41.851432431358525,0.5701593137254901,50.327380952380956,998.6904761904766,29.3732492997199,0
6,14,10,34,5,0,1.7941176470588236,34,0,24,41.09623310743868,0.5768995098039216,49.672619047619044,1001.3095238095234,29.450280112044805,0
7,8,9,32,6,0,2.65625,32,0,23,41.02560063844088,0.5833333333333334,49.494949494949495,1002.0202020202019,31.313131313131308,0
8,9,8,32,7,0,3.1875,32,0,24,40.723775343155786,0.5849609375,49.337121212121204,1002.6515151515139,31.33285984848481,0
9,12,13,36,8,0,3.5,36,0,23,40.730787892359935,0.5842013888888891,48.56418918918918,1005.7432432432417,27.937312312312272,0
10,8,7,31,9,0,4.483870967741935,31,0,24,40.46382831429559,0.5887096774193548,49.21875,1003.125,32.358870967741936,0
11,8,7,32,10,0,5.09375,32,0,25,40.04431956130436,0.5921223958333333,48.642676767676775,1005.429292929294,31.419665404040437,0
12,1,0,26,11,0,6.923076923076923,26,0,26,39.01217948717948,0.6041666666666666,49.22839506172839,1003.0864197530864,38.58024691358025,0
13,2,1,28,12,0,7.357142857142857,28,0,27,39.129735525375274,0.6023065476190477,48.742816091954026,1005.0287356321843,35.893883415435155,0
14,4,1,31,13,0,7.516129032258065,31,0,30,39.0528860634224,0.6031586021505376,47.81901041666667,1008.7239583333342,32.53948252688175,0
15,5,6,35,14,0,7.514285714285714,35,0,29,38.83874162096281,0.6047619047619047,46.75925925925926,1012.9629629629633,28.94179894179895,0
16,3,4,32,15,0,8.125,32,0,28,38.561943681890014,0.6087239583333335,47.03282828282828,1011.8686868686865,31.620896464646453,0
17,2,3,30,16,0,9.166666666666666,30,0,27,38.34624163453444,0.6114583333333334,47.2782258064516,1010.887096774192,33.696236559139734,0
18,2,2,29,17,0,9.586206896551724,29,0,27,38.297579757975775,0.6120689655172414,47.49999999999999,1009.9999999999993,34.82758620689653,0
19,1,2,28,18,0,10.892857142857142,28,0,26,38.211743772242,0.613467261904762,47.665229885057464,1009.3390804597693,36.04782430213462,0
20,5,2,31,19,0,10.096774193548388,31,0,29,38.20230136281822,0.6135752688172044,46.80989583333332,1012.760416666665,32.669690860215,0
21,0,0,29,20,1,11.793103448275861,29,0,29,38.07047056669415,0.6156609195402301,47.152777777777764,1011.3888888888875,34.87547892720302,0
22,3,2,32,21,0,11.59375,32,0,30,38.15648862881809,0.6145833333333335,46.46464646464646,1014.1414141414127,31.691919191919148,0
23,0,0,30,22,1,13.366666666666667,30,0,30,38.07441700960221,0.6156250000000001,46.874999999999986,1012.4999999999985,33.74999999999995,0
24,1,0,31,23,0,13.903225806451612,31,0,31,39.768491507843876,0.5917338709677418,48.92578125000001,1004.2968750000011,32.39667338709681,8
25,2,0,33,24,0,14.0,33,0,33,39.59360417934673,0.5931186868686869,48.31495098039217,1006.740196078433,30.507278669043423,0
26,4,6,37,25,0,13.378378378378379,37,0,31,39.66387923544747,0.5923423423423424,47.5877192982456,1009.6491228070158,27.287814129919347,0
27,2,3,33,26,0,15.636363636363637,33,0,30,39.54745750679488,0.5937499999999998,48.253676470588246,1006.9852941176484,30.514705882352985,0
28,4,4,34,27,0,14.647058823529411,34,0,30,39.56907234745663,0.5958946078431371,47.82738095238096,1008.6904761904775,29.66736694677875,0
29,4,4,34,28,0,15.294117647058824,34,0,30,39.31122048017605,0.5989583333333331,47.52976190476192,1009.8809523809545,29.702380952381013,0
30,3,2,33,29,0,15.878787878787879,33,0,31,38.96116367459163,0.6022727272727272,47.4264705882353,1010.2941176470591,30.614973262032095,0
31,3,2,34,30,0,16.323529411764707,34,0,32,38.77696078431374,0.6041666666666665,47.02380952380953,1011.9047619047628,29.761904761904788,0
32,1,1,33,31,0,17.666666666666668,33,0,32,38.74921726659396,0.6044823232323232,47.212009803921575,1011.1519607843144,30.640968508615586,0
33,1,2,33,32,0,18.636363636363637,33,0,31,38.74921726659396,0.6044823232323232,47.212009803921575,1011.1519607843144,30.640968508615586,0
34,4,3,35,33,0,17.97142857142857,35,0,32,38.75304692260816,0.6047619047619046,46.75925925925927,1012.962962962964,28.94179894179897,0
35,2,0,34,34,0,19.441176470588236,34,0,34,38.56798683746623,0.6069240196078431,46.75595238095238,1012.9761904761903,29.793417366946773,0
36,1,1,35,35,0,19.857142857142858,35,0,34,38.59947095988428,0.606547619047619,46.58564814814815,1013.657407407408,28.961640211640226,0
37,2,1,36,36,0,20.25,36,0,35,38.35089665372527,0.6085069444444444,46.19932432432432,1015.2027027027024,28.200075075075066,0
38,1,0,36,37,0,21.166666666666668,36,0,36,38.28370485379467,0.6090856481481483,46.14301801801801,1015.4279279279269,28.206331331331302,0
39,0,1,36,38,1,22.166666666666668,36,0,35,38.28370485379467,0.6090856481481483,46.14301801801801,1015.4279279279269,28.206331331331302,0
40,0,0,35,39,2,23.257142857142856,35,0,35,38.24893552311437,0.6095238095238096,46.29629629629628,1014.8148148148126,28.994708994708933,0
41,4,2,39,40,0,21.76923076923077,39,0,37,38.12708887524726,0.6105769230769231,45.46875,1018.1250000000001,26.105769230769234,0
42,1,2,38,41,0,23.31578947368421,38,0,36,38.13771045538872,0.6104714912280702,45.64636752136751,1017.4145299145275,26.774066576698093,0
43,1,2,37,42,0,23.83783783783784,37,0,35,37.98950923331178,0.6120495495495497,45.66885964912279,1017.324561403506,27.49525841631097,0
44,1,1,36,43,0,23.416666666666668,36,0,35,37.916805063478044,0.613425925925926,45.720720720720706,1017.1171171171145,28.25325325325318,0
45,1,0,36,44,0,24.38888888888889,36,0,36,37.8913889811432,0.613715277777778,45.69256756756755,1017.2297297297274,28.256381381381317,0
46,0,0,36,45,1,25.38888888888889,36,0,36,37.8913889811432,0.613715277777778,45.69256756756755,1017.2297297297274,28.256381381381317,0
47,0,0,36,46,2,26.38888888888889,36,0,36,37.8913889811432,0.613715277777778,45.69256756756755,1017.2297297297274,28.256381381381317,0
48,0,0,36,47,3,27.38888888888889,36,0,36,37.8913889811432,0.613715277777778,45.69256756756755,1017.2297297297274,28.256381381381317,0
49,2,2,38,48,0,26.894736842105264,38,0,36,37.91168449758758,0.6134868421052634,45.35256410256408,1018.5897435897405,26.80499325236159,0
50,2,2,38,49,0,27.842105263157894,37,1,36,38.439144855432964,0.6030405405405403,46.54605263157896,1013.8157894736861,27.400426742532055,5
