period,entries,exits,firms,maxage,minage,avgage,actfirms,inactfirms,surviv,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
41,0,1,33,37,5,21.21212121212121,33,0,32,36.65386461833894,0.630050505050505,44.730392156862756,1021.0784313725503,30.94177064765304,0
42,1,1,33,38,0,21.515151515151516,33,0,32,36.599572034237276,0.6306818181818181,44.66911764705883,1021.3235294117658,30.9491978609626,0
43,0,0,32,39,1,22.15625,32,0,32,36.544924129968656,0.6315104166666665,44.82323232323233,1020.7070707070716,31.897095959595987,0
44,0,1,32,40,2,23.15625,32,0,31,36.544924129968656,0.6315104166666665,44.82323232323233,1020.7070707070716,31.897095959595987,0
45,0,0,31,41,3,23.741935483870968,31,0,31,36.48678835843755,0.6323924731182795,44.98697916666667,1020.0520833333342,32.904905913978524,0
46,0,1,31,42,4,24.741935483870968,31,0,30,36.48678835843755,0.6323924731182795,44.98697916666667,1020.0520833333342,32.904905913978524,0
47,0,0,30,43,5,25.633333333333333,30,0,30,36.4400632994857,0.6329861111111111,45.19489247311827,1019.2204301075258,33.97401433691753,0
48,0,1,30,44,6,26.633333333333333,30,0,29,36.4400632994857,0.6329861111111111,45.19489247311827,1019.2204301075258,33.97401433691753,0
49,0,0,29,45,7,27.103448275862068,29,0,29,36.27173220462405,0.6307471264367815,45.69444444444445,1017.222222222223,35.076628352490445,3
50,0,0,29,46,8,28.103448275862068,29,0,29,36.27173220462405,0.6307471264367815,45.69444444444445,1017.222222222223,35.076628352490445,0
