period,entries,exits,firms,maxage,minage,avgage,actfirms,inactfirms,surviv,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
62,0,0,35,61,2,37.714285714285715,35,0,35,36.945254406824425,0.6282738095238094,44.47337962962964,1022.1064814814836,29.203042328042386,0
63,0,1,35,62,3,38.714285714285715,35,0,34,36.945254406824425,0.6282738095238094,44.47337962962964,1022.1064814814836,29.203042328042386,0
64,1,1,35,63,0,38.57142857142857,35,0,34,36.89160440016609,0.6288690476190475,44.415509259259274,1022.3379629629642,29.20965608465612,0
65,2,2,36,64,0,36.77777777777778,36,0,34,36.888940861398495,0.6290509259259258,44.20045045045046,1023.1981981981996,28.42217217217221,0
66,0,0,34,65,2,39.94117647058823,34,0,34,36.8434211037322,0.6295955882352939,44.55357142857144,1021.7857142857156,30.0525210084034,0
67,1,2,35,66,0,39.77142857142857,35,0,33,36.8558998302207,0.6294642857142856,44.3576388888889,1022.5694444444462,29.21626984126989,0
68,2,1,35,67,0,38.885714285714286,35,0,34,36.77443991853362,0.6303571428571426,44.27083333333335,1022.9166666666683,29.226190476190524,0
69,1,1,35,68,0,39.857142857142854,35,0,34,36.64093719369674,0.6315476190476189,44.15509259259261,1023.379629629632,29.239417989418055,0
70,1,1,35,69,0,40.2,35,0,34,36.64093719369674,0.6315476190476189,44.15509259259261,1023.379629629632,29.239417989418055,0
71,0,0,34,70,2,42.38235294117647,34,0,34,36.62325378346917,0.6317401960784312,44.34523809523811,1022.619047619049,30.07703081232497,0
72,0,0,34,71,3,43.38235294117647,34,0,34,36.62325378346917,0.6317401960784312,44.34523809523811,1022.619047619049,30.07703081232497,0
73,1,1,35,72,0,43.114285714285714,35,0,34,36.64093719369674,0.6315476190476189,44.15509259259261,1023.379629629632,29.239417989418055,0
74,0,1,34,73,5,45.38235294117647,34,0,33,36.62325378346917,0.6317401960784312,44.34523809523811,1022.619047619049,30.07703081232497,0
75,2,2,35,74,0,44.2,35,0,33,36.68174962292609,0.6309523809523808,44.212962962962976,1023.1481481481503,29.232804232804295,0
76,0,2,33,75,7,47.878787878787875,33,0,31,36.60450147917167,0.6319444444444444,44.54656862745099,1021.8137254901972,30.964052287581733,0
77,0,0,31,76,8,48.16129032258065,31,0,31,36.517355793772325,0.6330645161290323,44.92187500000001,1020.312500000001,32.91330645161294,0
78,0,0,31,77,9,49.16129032258065,31,0,31,36.517355793772325,0.6330645161290323,44.92187500000001,1020.312500000001,32.91330645161294,0
79,0,0,31,78,10,50.16129032258065,31,0,31,36.517355793772325,0.6330645161290323,44.92187500000001,1020.312500000001,32.91330645161294,0
80,1,0,32,79,0,49.5625,32,0,32,36.540244807121645,0.6328125,44.6969696969697,1021.2121212121219,31.91287878787881,0
81,0,0,32,80,1,50.5625,32,0,32,36.540244807121645,0.6328125,44.6969696969697,1021.2121212121219,31.91287878787881,0
82,2,2,34,81,0,48.529411764705884,34,0,32,36.57350830229668,0.6323529411764705,44.2857142857143,1022.857142857145,30.084033613445442,0
83,1,0,33,82,0,50.90909090909091,33,0,33,36.465574933077626,0.6335227272727271,44.39338235294119,1022.4264705882367,30.98262032085566,0
84,1,0,34,83,0,50.38235294117647,34,0,34,36.460029858849076,0.6335784313725488,44.166666666666686,1023.3333333333358,30.098039215686345,0
85,0,0,34,84,1,51.38235294117647,34,0,34,36.460029858849076,0.6335784313725488,44.166666666666686,1023.3333333333358,30.098039215686345,0
86,0,0,34,85,2,52.38235294117647,34,0,34,36.460029858849076,0.6335784313725488,44.166666666666686,1023.3333333333358,30.098039215686345,0
87,1,2,35,86,0,51.857142857142854,35,0,33,36.48187914406269,0.6333333333333331,43.981481481481495,1024.0740740740757,29.259259259259306,0
88,0,0,33,87,4,54.696969696969695,33,0,33,36.43686081815277,0.6338383838383838,44.36274509803923,1022.5490196078445,30.986333927510437,0
89,0,0,33,88,5,55.696969696969695,33,0,33,36.43686081815277,0.6338383838383838,44.36274509803923,1022.5490196078445,30.986333927510437,0
90,0,0,33,89,6,56.696969696969695,33,0,33,36.43686081815277,0.6338383838383838,44.36274509803923,1022.5490196078445,30.986333927510437,0
91,0,0,33,90,7,57.696969696969695,33,0,33,36.43686081815277,0.6338383838383838,44.36274509803923,1022.5490196078445,30.986333927510437,0
92,0,0,33,91,8,58.696969696969695,33,0,33,36.43686081815277,0.6338383838383838,44.36274509803923,1022.5490196078445,30.986333927510437,0
93,1,0,34,92,0,57.94117647058823,34,0,34,36.3963034038924,0.6341911764705881,44.10714285714287,1023.5714285714297,30.105042016806756,0
94,1,1,35,93,0,57.25714285714286,35,0,34,36.41949152542374,0.6339285714285712,43.92361111111113,1024.3055555555582,29.26587301587309,0
95,1,0,35,94,0,58.22857142857143,35,0,35,36.35807350504595,0.6345238095238093,43.865740740740755,1024.5370370370388,29.272486772486822,0
96,0,0,35,95,1,59.22857142857143,35,0,35,36.35807350504595,0.6345238095238093,43.865740740740755,1024.5370370370388,29.272486772486822,0
97,1,2,36,96,0,58.55555555555556,36,0,34,36.381215216754555,0.6342592592592591,43.69369369369372,1025.2252252252285,28.47847847847857,0
98,0,0,34,97,3,60.411764705882355,34,0,34,36.31530248420725,0.635110294117647,44.01785714285715,1023.9285714285729,30.115546218487438,0
99,0,0,34,98,4,61.411764705882355,34,0,34,36.31530248420725,0.635110294117647,44.01785714285715,1023.9285714285729,30.115546218487438,0
100,3,3,37,99,0,57.351351351351354,37,0,34,36.017863498843205,0.6365427927927926,43.28399122807019,1026.8640350877217,27.753082029397884,0
