period,entries,exits,firms,maxage,minage,avgage,actfirms,inactfirms,surviv,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,40,25,40,0,0,0.0,35,5,15,47.425132526307436,0.5077380952380952,56.19212962962962,975.23148148148,27.86375661375657,0
2,38,38,53,1,0,0.2830188679245283,43,10,15,45.29476759055017,0.5259205426356588,53.14867424242425,987.4053030303044,22.96291402396057,0
3,33,25,48,2,0,0.5,38,10,23,43.01235296220817,0.5556469298245614,50.988247863247864,996.0470085470085,26.211763382816013,0
4,16,18,39,3,0,1.0512820512820513,39,0,21,42.8419360444908,0.5614316239316239,50.260416666666664,998.9583333333323,25.614316239316214,0
5,16,14,37,4,0,1.5405405405405406,37,0,23,42.24084249084248,0.5619369369369369,50.54824561403509,997.8070175438602,26.96775723091514,0
6,11,8,34,5,0,2.1176470588235294,34,0,26,41.37655091766759,0.5762867647058822,49.73214285714287,1001.0714285714298,29.443277310924405,0
7,7,7,33,6,0,2.9696969696969697,33,0,26,41.089688747657455,0.5827020202020202,49.32598039215686,1002.6960784313718,30.38472964943551,0
8,2,1,28,7,0,4.25,28,0,27,40.68461796567924,0.5870535714285715,50.2155172413793,999.1379310344819,35.68349753694578,0
9,8,8,35,8,0,4.171428571428572,35,0,27,40.537046090724324,0.5872023809523811,48.46643518518517,1006.1342592592572,28.746693121693063,0
10,5,5,32,9,0,5.03125,32,0,27,40.389793395356634,0.5891927083333335,48.92676767676767,1004.2929292929282,31.384154040404006,0
11,12,13,39,10,0,4.666666666666667,39,0,26,39.90087538619978,0.5934829059829061,47.13541666666666,1011.458333333332,25.934829059829024,0
12,6,7,32,11,0,5.25,32,0,25,39.46976817042608,0.59765625,48.10606060606061,1007.575757575758,31.486742424242436,0
13,5,4,30,12,0,5.333333333333333,30,0,26,39.29965959150979,0.6010416666666667,48.28629032258063,1006.8548387096764,33.56182795698921,0
14,3,3,29,13,0,6.413793103448276,29,0,26,39.22048946545221,0.6027298850574713,48.40277777777777,1006.3888888888881,34.70306513409959,0
15,2,2,28,14,0,7.571428571428571,28,0,26,39.13452380952381,0.6041666666666667,48.56321839080459,1005.7471264367812,35.919540229885044,0
16,6,5,32,15,0,7.4375,32,0,27,39.150412603150784,0.603515625,47.53787878787878,1009.8484848484841,31.557765151515127,0
17,8,7,35,16,0,7.285714285714286,35,0,28,39.008862917666775,0.6038690476190476,46.84606481481481,1012.61574074074,28.931878306878286,0
18,1,1,29,17,0,9.758620689655173,29,0,28,38.72845223339302,0.608117816091954,47.88194444444445,1008.4722222222229,34.774904214559406,0
19,0,1,28,18,2,11.107142857142858,28,0,27,38.664801083701704,0.609002976190476,48.0962643678161,1007.614942528736,35.986247947454856,0
20,5,4,32,19,0,10.09375,32,0,28,38.85401049475263,0.60546875,47.348484848484844,1010.60606060606,31.581439393939377,0
21,3,4,31,20,0,11.32258064516129,31,0,27,38.667782929761294,0.6088709677419356,47.26562499999999,1010.9374999999989,32.61088709677416,0
22,2,1,29,21,0,11.793103448275861,29,0,28,38.5201712752786,0.6109913793103449,47.604166666666664,1009.5833333333328,34.81321839080458,0
23,3,2,31,22,0,11.935483870967742,31,0,29,38.56848609680742,0.610215053763441,47.13541666666666,1011.4583333333322,32.62768817204297,0
24,6,5,35,23,0,11.4,35,0,30,38.216917350349426,0.611904761904762,46.06481481481481,1015.7407407407402,29.021164021164005,0
25,1,2,31,24,0,13.483870967741936,31,0,29,38.007046174933606,0.6149193548387097,46.67968749999999,1013.2812499999991,32.68649193548384,0
26,1,3,30,25,0,13.633333333333333,30,0,27,37.35534716679968,0.6104166666666665,47.37903225806453,1010.4838709677432,33.68279569892477,7
27,1,1,28,26,0,14.321428571428571,28,0,27,37.25711743772242,0.6134672619047619,47.66522988505747,1009.33908045977,36.04782430213464,0
28,1,1,28,27,0,15.285714285714286,28,0,27,37.24084353354209,0.6138392857142856,47.629310344827594,1009.4827586206904,36.05295566502466,0
29,3,1,30,28,0,15.166666666666666,30,0,29,36.64707314913214,0.6138888888888887,47.04301075268818,1011.8279569892485,33.72759856630828,3
30,3,0,32,29,0,15.125,31,1,32,36.43882046018304,0.6189516129032258,46.28906250000001,1014.8437500000009,32.73689516129035,0
31,1,3,33,30,0,15.636363636363637,32,1,30,36.45328361301014,0.6188151041666665,46.05429292929294,1015.7828282828299,31.743213383838434,0
32,1,0,31,31,0,15.870967741935484,31,0,31,36.35687662864709,0.6219758064516129,45.99609375,1016.0156250000001,32.77469758064517,0
33,1,1,32,32,0,16.34375,32,0,31,36.379180117539924,0.6217447916666666,45.77020202020202,1016.9191919191921,31.778724747474755,0
34,1,2,32,33,0,16.65625,32,0,30,36.3608387123469,0.6223958333333333,45.70707070707071,1017.1717171717179,31.786616161616184,0
35,4,5,34,34,0,15.588235294117647,34,0,29,36.36208776233305,0.6228553921568627,45.208333333333336,1019.1666666666672,29.975490196078447,0
36,2,2,31,35,0,17.612903225806452,31,0,29,36.24466495945371,0.6243279569892473,45.76822916666667,1016.9270833333338,32.804099462365606,0
37,1,1,30,36,0,18.666666666666668,30,0,29,36.17990345192435,0.6253472222222222,45.93413978494624,1016.2634408602155,33.87544802867385,0
38,1,1,30,37,0,19.633333333333333,30,0,29,36.17990345192435,0.6253472222222222,45.93413978494624,1016.2634408602155,33.87544802867385,0
39,1,0,30,38,0,20.6,30,0,30,36.09118852459016,0.6263888888888889,45.833333333333336,1016.6666666666672,33.88888888888891,0
40,1,2,31,39,0,20.903225806451612,31,0,29,36.12510663254427,0.626008064516129,45.60546875000001,1017.5781250000009,32.825100806451644,0
41,2,4,31,40,0,21.06451612903226,31,0,27,36.11159971856209,0.6266801075268816,45.54036458333334,1017.8385416666679,32.83350134408606,0
42,0,0,27,40,3,22.59259259259259,27,0,27,38.095304105673016,0.6091820987654322,48.40029761904761,1006.3988095238092,37.2740299823633,7
43,3,5,30,41,0,21.233333333333334,30,0,25,38.06810620175673,0.6090277777777777,47.513440860215056,1009.94623655914,33.66487455197133,0
44,7,4,32,42,0,19.71875,32,0,28,37.864317171465366,0.6116536458333335,46.74873737373736,1013.0050505050491,31.656407828282784,0
45,2,1,30,43,0,20.766666666666666,30,0,29,37.613083388630834,0.6163194444444444,46.80779569892473,1012.7688172043008,33.75896057347669,0
46,2,2,31,44,0,20.322580645161292,31,0,29,37.59574240479248,0.6176075268817205,46.41927083333333,1014.3229166666657,32.720094086021476,0
47,2,1,31,45,0,21.225806451612904,31,0,30,37.50815368493093,0.6186155913978495,46.32161458333333,1014.7135416666657,32.732694892473084,0
48,1,0,31,46,0,22.096774193548388,31,0,31,37.44828415651058,0.6192876344086022,46.256510416666664,1014.9739583333328,32.74109543010751,0
49,2,1,33,47,0,21.696969696969695,33,0,32,37.50000000000001,0.6186868686868687,45.83333333333332,1016.666666666665,30.80808080808076,0
50,1,0,33,48,0,22.666666666666668,33,0,33,37.476271543931546,0.6190025252525254,45.80269607843136,1016.7892156862727,30.811794414735534,0
