period,entries,exits,firms,maxage,minage,avgage,actfirms,inactfirms,surviv,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,40,25,40,0,0,0.0,37,3,15,46.56122668311463,0.5104166666666667,55.56469298245613,977.7412280701739,26.425438596491187,0
2,38,34,53,1,0,0.2830188679245283,41,12,19,43.7629089213139,0.5421747967479675,51.83531746031745,992.6587301587278,24.211188540456778,0
3,22,20,41,2,0,0.7560975609756098,41,0,21,43.10648332669057,0.5497967479674797,51.09126984126984,995.634920634921,24.283778552071244,0
4,17,18,38,3,0,1.263157894736842,38,0,20,42.20935002853879,0.56140350877193,50.42735042735042,998.290598290597,26.270805218173606,0
5,19,16,39,4,0,1.4102564102564104,39,0,23,41.44125398807048,0.5673076923076923,49.68750000000001,1001.2500000000011,25.67307692307695,0
6,11,8,34,5,0,2.2058823529411766,34,0,26,40.967770655270634,0.5808823529411765,49.28571428571428,1002.8571428571419,29.4957983193277,0
7,5,4,31,6,0,3.096774193548387,31,0,27,40.35272009517628,0.5890456989247314,49.18619791666665,1003.2552083333316,32.36307123655908,0
8,2,1,29,7,0,4.0344827586206895,29,0,28,40.065423419679526,0.5930316091954024,49.340277777777764,1002.6388888888875,34.57375478927199,0
9,3,1,31,8,0,4.67741935483871,31,0,30,39.79852026939519,0.5944220430107527,48.66536458333333,1005.3385416666657,32.43027553763438,0
10,2,1,32,9,0,5.46875,32,0,31,39.67528735632185,0.5960286458333333,48.26388888888889,1006.9444444444448,31.4670138888889,0
11,4,8,35,10,0,5.628571428571429,35,0,27,39.67503438789546,0.5964285714285715,47.569444444444436,1009.7222222222208,28.84920634920631,0
12,4,7,31,11,0,6.225806451612903,31,0,24,39.55207794447319,0.5981182795698925,48.307291666666664,1006.7708333333328,32.47647849462364,0
13,9,9,33,12,0,5.848484848484849,33,0,24,39.78522441360279,0.5928030303030304,48.34558823529411,1006.6176470588225,30.50356506238856,0
14,8,5,32,13,0,6.78125,32,0,27,39.26890238810956,0.5989583333333333,47.979797979797986,1008.0808080808088,31.502525252525274,0
15,3,1,30,14,0,7.533333333333333,30,0,29,38.958972137048406,0.6045138888888888,47.950268817204304,1008.198924731183,33.606630824372765,0
16,1,4,30,15,0,8.5,30,0,26,38.958972137048406,0.6045138888888888,47.950268817204304,1008.198924731183,33.606630824372765,0
17,1,0,27,16,0,8.851851851851851,27,0,27,38.66028295376121,0.6087962962962963,48.4375,1006.2499999999999,37.26851851851851,0
18,4,3,31,17,0,8.580645161290322,31,0,28,38.81940862987794,0.6061827956989249,47.52604166666666,1009.8958333333321,32.57728494623652,0
19,2,1,30,18,0,9.8,30,0,29,38.566200931470384,0.609375,47.47983870967741,1010.080645161289,33.66935483870963,0
20,4,4,33,19,0,9.787878787878787,33,0,29,38.34821968323057,0.6107954545454546,46.59926470588235,1013.6029411764699,30.71524064171121,0
21,1,2,30,20,0,10.433333333333334,30,0,28,38.148412592986205,0.6138888888888889,47.04301075268817,1011.8279569892466,33.72759856630822,0
22,5,7,33,21,0,9.909090909090908,33,0,26,38.25116803608827,0.6123737373737375,46.44607843137254,1014.2156862745088,30.733808674985116,0
23,5,3,31,22,0,9.774193548387096,31,0,28,37.92758369723437,0.6162634408602152,46.54947916666666,1013.8020833333322,32.70329301075265,0
24,2,2,30,23,0,11.033333333333333,30,0,28,37.804446801927234,0.6184027777777779,46.60618279569893,1013.5752688172048,33.785842293906825,0
25,1,1,29,24,0,11.862068965517242,29,0,28,37.74398884622419,0.6192528735632183,46.80555555555556,1012.7777777777776,34.92337164750957,0
26,1,1,29,25,0,12.827586206896552,29,0,28,37.74398884622419,0.6192528735632183,46.80555555555556,1012.7777777777776,34.92337164750957,0
27,0,0,28,26,3,14.285714285714286,28,0,28,37.679255998864114,0.6201636904761905,47.01867816091954,1011.9252873563221,36.14018883415436,0
28,1,0,29,27,0,14.758620689655173,29,0,29,37.72495886466476,0.6196120689655172,46.770833333333336,1012.9166666666672,34.92816091954025,0
29,1,1,30,28,0,15.233333333333333,30,0,29,37.741085630965,0.6194444444444445,46.505376344086024,1013.9784946236562,33.79928315412187,0
30,2,1,31,29,0,15.64516129032258,31,0,30,37.6298409848679,0.6202956989247311,46.15885416666667,1015.364583333334,32.753696236559165,0
31,1,2,31,30,0,16.612903225806452,31,0,29,37.6298409848679,0.6202956989247311,46.15885416666667,1015.364583333334,32.753696236559165,0
32,2,1,31,31,0,17.225806451612904,31,0,30,37.12582201725169,0.6229838709677418,45.89843750000001,1016.4062500000009,32.787298387096804,0
33,1,0,31,32,0,18.193548387096776,31,0,31,36.974699142235316,0.6246639784946235,45.73567708333334,1017.0572916666679,32.808299731182835,0
34,1,0,32,33,0,18.59375,32,0,32,36.93731398809525,0.6249999999999998,45.45454545454547,1018.1818181818198,31.81818181818187,0
35,0,0,32,34,1,19.59375,32,0,32,36.93731398809525,0.6249999999999998,45.45454545454547,1018.1818181818198,31.81818181818187,0
36,0,0,32,35,2,20.59375,32,0,32,36.93731398809525,0.6249999999999998,45.45454545454547,1018.1818181818198,31.81818181818187,0
37,3,1,35,36,0,19.742857142857144,35,0,34,36.63749150237933,0.6267857142857142,44.618055555555564,1021.5277777777794,29.186507936507983,0
38,0,2,34,37,1,21.323529411764707,34,0,32,36.607142857142854,0.6271446078431371,44.791666666666686,1020.833333333336,30.024509803921646,0
39,0,1,32,38,2,22.15625,32,0,31,36.50670794633644,0.6285807291666665,45.107323232323246,1019.5707070707084,31.861584595959638,0
40,2,2,33,39,0,22.12121212121212,33,0,31,36.54215709824646,0.6281565656565655,44.914215686274524,1020.3431372549038,30.91948900772436,0
41,0,0,31,40,4,24.548387096774192,31,0,31,36.46898432174505,0.6290322580645162,45.3125,1018.75,32.86290322580645,0
42,1,1,32,41,0,24.75,32,0,31,36.50670794633644,0.6285807291666665,45.107323232323246,1019.5707070707084,31.861584595959638,0
43,1,2,32,42,0,25.71875,32,0,30,36.44814493830218,0.6292317708333333,45.044191919191924,1019.8232323232329,31.869476010101028,0
44,1,2,31,43,0,25.387096774193548,31,0,29,36.318114091102586,0.6310483870967742,45.1171875,1019.53125,32.88810483870968,0
45,0,0,29,43,1,25.17241379310345,29,0,29,36.177032187670505,0.6336206896551724,45.416666666666664,1018.3333333333327,35.11494252873561,0
46,0,0,29,44,2,26.17241379310345,29,0,29,36.177032187670505,0.6336206896551724,45.416666666666664,1018.3333333333327,35.11494252873561,0
47,1,0,30,45,0,26.266666666666666,30,0,30,36.13125054925739,0.6340277777777779,45.094086021505376,1019.6236559139785,33.98745519713262,0
48,1,0,31,46,0,26.387096774193548,31,0,31,36.08843537414965,0.6344086021505377,44.791666666666664,1020.8333333333329,32.930107526881706,0
49,0,0,31,47,1,27.387096774193548,31,0,31,36.08843537414965,0.6344086021505377,44.791666666666664,1020.8333333333329,32.930107526881706,0
50,1,0,32,48,0,27.5,32,0,32,37.51139849125425,0.6178385416666667,46.148989898989896,1015.40404040404,31.73137626262625,5
