period,entries,exits,firms,maxage,minage,avgage,actfirms,inactfirms,surviv,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
40,0,0,31,39,4,23.161290322580644,31,0,31,37.658119658119666,0.6209677419354838,46.09375000000001,1015.6250000000008,32.76209677419357,0
41,0,0,31,40,5,24.161290322580644,31,0,31,37.658119658119666,0.6209677419354838,46.09375000000001,1015.6250000000008,32.76209677419357,0
42,2,1,33,41,0,23.636363636363637,33,0,32,37.543021272325895,0.6215277777777777,45.55759803921569,1017.7696078431381,30.841503267973884,0
43,3,6,35,42,0,23.2,35,0,29,37.59983723219019,0.6208333333333333,45.19675925925925,1019.2129629629615,29.120370370370328,0
44,3,1,32,43,0,23.0,32,0,31,37.410027302060065,0.623046875,45.643939393939405,1017.4242424242441,31.794507575757628,0
45,0,0,31,44,1,24.741935483870968,31,0,31,37.35019955606778,0.6239919354838709,45.80078125000001,1016.7968750000008,32.79989919354841,0
46,2,2,33,45,0,24.181818181818183,33,0,31,37.37267404555662,0.6237373737373737,45.34313725490196,1018.6274509803925,30.867498514557347,0
47,2,1,33,44,0,23.757575757575758,33,0,32,37.314466827019444,0.6246843434343433,45.251225490196084,1018.9950980392165,30.87863933452171,0
48,0,0,32,45,1,25.5,32,0,32,37.28686135912699,0.6249999999999998,45.45454545454547,1018.1818181818201,31.818181818181877,0
49,2,0,34,46,0,24.941176470588236,34,0,34,37.158246801228984,0.6259191176470588,44.91071428571429,1020.3571428571433,30.010504201680686,0
50,0,2,34,47,1,25.941176470588236,34,0,32,37.158246801228984,0.6259191176470588,44.91071428571429,1020.3571428571433,30.010504201680686,0
51,0,0,32,48,2,26.75,32,0,32,37.07946096654272,0.626953125,45.26515151515152,1018.9393939393955,31.84185606060611,0
52,1,0,33,49,0,26.90909090909091,33,0,33,37.08543619322276,0.6268939393939392,45.03676470588236,1019.8529411764723,30.90463458110522,0
53,0,1,33,50,1,27.90909090909091,33,0,32,37.08543619322276,0.6268939393939392,45.03676470588236,1019.8529411764723,30.90463458110522,0
54,0,0,32,51,2,29.0625,32,0,32,37.05292611407098,0.6272786458333333,45.23358585858586,1019.0656565656567,31.84580176767677,0
55,0,0,32,52,3,30.0625,32,0,32,37.05292611407098,0.6272786458333333,45.23358585858586,1019.0656565656567,31.84580176767677,0
56,0,0,32,53,4,31.0625,32,0,32,37.05292611407098,0.6272786458333333,45.23358585858586,1019.0656565656567,31.84580176767677,0
57,0,0,32,54,5,32.0625,32,0,32,37.05292611407098,0.6272786458333333,45.23358585858586,1019.0656565656567,31.84580176767677,0
58,3,1,35,55,0,30.228571428571428,35,0,34,36.99137784573567,0.6276785714285713,44.53125000000001,1021.8750000000009,29.196428571428598,0
59,2,1,36,56,0,30.333333333333332,36,0,35,36.906694921473665,0.6284722222222221,44.25675675675677,1022.9729729729753,28.41591591591598,0
60,1,1,36,57,0,31.305555555555557,36,0,35,36.906694921473665,0.6284722222222221,44.25675675675677,1022.9729729729753,28.41591591591598,0
61,0,1,35,58,2,33.2,35,0,34,36.89707880434782,0.6285714285714284,44.44444444444446,1022.2222222222241,29.20634920634926,0
62,0,3,34,59,3,34.088235294117645,34,0,31,36.8636619663598,0.6289828431372548,44.61309523809525,1021.5476190476203,30.04551820728295,0
63,1,1,32,60,0,33.5,32,0,31,36.79059908404506,0.6298828125,44.98106060606061,1020.0757575757582,31.877367424242443,0
64,0,0,31,61,5,35.58064516129032,31,0,31,36.750553568387,0.6303763440860215,45.182291666666664,1019.2708333333327,32.87970430107525,0
65,1,0,32,62,0,35.4375,32,0,32,36.73405725364021,0.6305338541666666,44.917929292929294,1020.3282828282837,31.885258838383866,0
66,1,2,33,63,0,35.333333333333336,33,0,31,36.631277991042836,0.6313131313131313,44.6078431372549,1021.5686274509808,30.956625074272146,0
67,0,0,31,64,1,35.58064516129032,31,0,31,36.546357756786676,0.6323924731182796,44.986979166666664,1020.0520833333326,32.90490591397847,0
68,2,2,33,65,0,34.36363636363637,33,0,31,36.60926692255406,0.6316287878787878,44.57720588235295,1021.6911764705899,30.960338680926967,0
69,0,0,31,66,1,35.96774193548387,31,0,31,36.523213146139135,0.632728494623656,44.95442708333333,1020.1822916666658,32.909106182795675,0
70,1,0,32,67,0,35.8125,32,0,32,36.51474406528191,0.6328125,44.696969696969695,1021.2121212121209,31.91287878787878,0
71,2,1,34,68,0,34.64705882352941,34,0,33,36.44560791157647,0.6332720588235293,44.19642857142858,1023.214285714287,30.09453781512609,0
72,0,1,33,69,1,36.696969696969695,33,0,32,36.42312417595592,0.6335227272727273,44.393382352941174,1022.4264705882347,30.982620320855595,0
73,1,1,33,70,0,37.54545454545455,33,0,32,36.443598657396294,0.6332070707070707,44.42401960784314,1022.3039215686283,30.978906714200857,0
74,0,0,32,71,3,39.71875,32,0,32,36.39923989618094,0.6337890625,44.60227272727273,1021.5909090909087,31.924715909090896,0
75,0,0,32,72,4,40.71875,32,0,32,36.39923989618094,0.6337890625,44.60227272727273,1021.5909090909087,31.924715909090896,0
76,1,0,33,73,0,40.45454545454545,33,0,33,36.394415148609774,0.6338383838383839,44.36274509803922,1022.5490196078438,30.98633392751042,0
77,0,0,33,74,1,41.45454545454545,33,0,33,36.394415148609774,0.6338383838383839,44.36274509803922,1022.5490196078438,30.98633392751042,0
78,0,0,33,75,2,42.45454545454545,33,0,33,36.394415148609774,0.6338383838383839,44.36274509803922,1022.5490196078438,30.98633392751042,0
79,1,0,34,76,0,42.1764705882353,34,0,34,36.389874374781904,0.6338848039215685,44.136904761904766,1023.4523809523815,30.101540616246517,0
80,1,1,35,77,0,41.94285714285714,35,0,34,36.41242419105738,0.6336309523809522,43.952546296296305,1024.189814814816,29.262566137566168,0
81,0,0,34,78,2,44.1764705882353,34,0,34,36.389874374781904,0.6338848039215685,44.136904761904766,1023.4523809523815,30.101540616246517,0
82,0,0,34,79,3,45.1764705882353,34,0,34,36.389874374781904,0.6338848039215685,44.136904761904766,1023.4523809523815,30.101540616246517,0
83,1,0,35,80,0,44.857142857142854,35,0,35,36.25571840054219,0.6348214285714285,43.83680555555556,1024.6527777777778,29.275793650793652,0
84,0,0,35,81,1,45.857142857142854,35,0,35,36.25571840054219,0.6348214285714285,43.83680555555556,1024.6527777777778,29.275793650793652,0
85,0,0,35,82,2,46.857142857142854,35,0,35,36.25571840054219,0.6348214285714285,43.83680555555556,1024.6527777777778,29.275793650793652,0
86,2,3,37,83,0,45.270270270270274,37,0,34,36.30203323714866,0.6342905405405403,43.50328947368422,1025.9868421052645,27.729374110953096,0
87,0,0,34,84,4,49.26470588235294,34,0,34,36.23052552028835,0.635110294117647,44.01785714285714,1023.9285714285708,30.115546218487374,0
88,0,1,34,85,5,50.26470588235294,34,0,33,36.23052552028835,0.635110294117647,44.01785714285714,1023.9285714285708,30.115546218487374,0
89,2,3,35,86,0,48.65714285714286,35,0,32,36.25571840054219,0.6348214285714285,43.83680555555556,1024.6527777777778,29.275793650793652,0
90,1,0,33,87,0,50.121212121212125,33,0,33,36.028150187534905,0.6369949494949496,44.056372549019606,1023.7745098039213,31.02346999405822,0
91,1,1,34,88,0,49.61764705882353,34,0,33,35.99945786864931,0.6372549019607843,43.8095238095238,1024.761904761904,30.140056022408938,0
92,0,1,33,89,1,50.78787878787879,33,0,32,35.968166586883676,0.6376262626262628,43.99509803921568,1024.0196078431363,31.03089720736777,0
93,0,1,32,90,2,51.9375,32,0,31,35.93492925304376,0.6380208333333335,44.19191919191918,1023.232323232322,31.97601010101006,0
94,2,1,33,91,0,48.696969696969695,33,0,32,35.85127591706541,0.638888888888889,43.87254901960784,1024.509803921568,31.045751633986907,0
95,0,0,32,92,1,51.21875,32,0,32,35.81544976155239,0.6393229166666667,44.06565656565656,1023.7373737373728,31.9917929292929,0
96,0,0,32,93,2,52.21875,32,0,32,35.81544976155239,0.6393229166666667,44.06565656565656,1023.7373737373728,31.9917929292929,0
97,2,4,34,94,0,50.088235294117645,34,0,30,35.78907912555619,0.6393995098039216,43.60119047619047,1025.5952380952374,30.164565826330513,0
98,0,0,30,95,1,51.2,30,0,30,35.61601822642831,0.6416666666666668,44.3548387096774,1022.5806451612885,34.08602150537629,0
99,0,0,30,96,2,52.2,30,0,30,35.61601822642831,0.6416666666666668,44.3548387096774,1022.5806451612885,34.08602150537629,0
100,0,0,30,97,3,53.2,30,0,30,35.61601822642831,0.6416666666666668,44.3548387096774,1022.5806451612885,34.08602150537629,0
101,0,0,30,98,4,54.2,30,0,30,35.61601822642831,0.6416666666666668,44.3548387096774,1022.5806451612885,34.08602150537629,0
102,0,0,30,99,5,55.2,30,0,30,35.61601822642831,0.6416666666666668,44.3548387096774,1022.5806451612885,34.08602150537629,0
103,1,0,31,100,0,54.38709677419355,31,0,31,35.60215805986602,0.6418010752688175,44.075520833333314,1023.6979166666644,33.02251344086014,0
104,1,1,32,101,0,53.65625,32,0,31,35.64415413688273,0.6412760416666669,43.87626262626261,1024.4949494949478,32.01546717171712,0
105,2,1,33,102,0,52.96969696969697,33,0,32,35.660805346400544,0.641098484848485,43.6580882352941,1025.3676470588211,31.071746880570338,0
106,0,0,32,103,1,55.625,32,0,32,35.620764017252,0.6416015625000002,43.844696969696955,1024.6212121212097,32.019412878787804,0
107,2,1,34,104,0,53.294117647058826,34,0,33,35.64624173529754,0.6412377450980393,43.42261904761903,1026.3095238095214,30.185574229691806,0
108,1,1,34,105,0,54.26470588235294,34,0,33,35.64624173529754,0.6412377450980393,43.42261904761903,1026.3095238095214,30.185574229691806,0
109,1,0,34,106,0,55.23529411764706,34,0,34,35.557021103896076,0.6421568627450982,43.333333333333314,1026.6666666666642,30.196078431372477,0
110,0,1,34,107,1,56.23529411764706,34,0,33,35.557021103896076,0.6421568627450982,43.333333333333314,1026.6666666666642,30.196078431372477,0
111,2,1,35,108,0,55.42857142857143,35,0,34,35.54620034542312,0.6422619047619049,43.11342592592591,1027.5462962962943,29.35846560846555,0
112,0,1,34,109,1,58.05882352941177,34,0,33,35.52777777777777,0.6424632352941178,43.303571428571416,1026.7857142857129,30.19957983193273,0
113,0,0,33,109,2,57.515151515151516,33,0,33,35.47438500119418,0.6433080808080811,43.44362745098037,1026.2254901960762,31.097742127153822,0
114,1,1,34,110,0,56.794117647058826,34,0,33,35.49539237278313,0.6430759803921571,43.2440476190476,1027.0238095238067,30.206582633053138,0
115,0,0,33,111,4,59.515151515151516,33,0,33,35.47438500119418,0.6433080808080811,43.44362745098037,1026.2254901960762,31.097742127153822,0
116,0,0,33,112,5,60.515151515151516,33,0,33,35.47438500119418,0.6433080808080811,43.44362745098037,1026.2254901960762,31.097742127153822,0
117,0,0,33,113,6,61.515151515151516,33,0,33,35.47438500119418,0.6433080808080811,43.44362745098037,1026.2254901960762,31.097742127153822,0
118,0,0,33,114,7,62.515151515151516,33,0,33,35.47438500119418,0.6433080808080811,43.44362745098037,1026.2254901960762,31.097742127153822,0
119,0,0,33,115,8,63.515151515151516,33,0,33,35.47438500119418,0.6433080808080811,43.44362745098037,1026.2254901960762,31.097742127153822,0
120,2,1,35,116,0,60.82857142857143,35,0,34,35.24963898578447,0.6449404761904765,42.85300925925924,1028.58796296296,29.38822751322743,0
121,1,1,35,117,0,59.22857142857143,35,0,34,35.129742623626875,0.6461309523809525,42.7372685185185,1029.0509259259234,29.401455026454954,0
122,0,0,34,118,1,59.26470588235294,34,0,34,35.08532044603928,0.6467524509803924,42.886904761904745,1028.452380952379,30.24859943977585,0
123,0,0,34,119,2,60.26470588235294,34,0,34,35.08532044603928,0.6467524509803924,42.886904761904745,1028.452380952379,30.24859943977585,0
124,0,0,34,120,3,61.26470588235294,34,0,34,35.08532044603928,0.6467524509803924,42.886904761904745,1028.452380952379,30.24859943977585,0
125,0,1,34,121,4,62.26470588235294,34,0,33,35.08532044603928,0.6467524509803924,42.886904761904745,1028.452380952379,30.24859943977585,0
126,0,0,33,122,5,62.15151515151515,33,0,33,35.03822880648623,0.6474116161616162,43.04534313725489,1027.8186274509787,31.146019013666024,0
127,0,0,33,123,6,63.15151515151515,33,0,33,35.03822880648623,0.6474116161616162,43.04534313725489,1027.8186274509787,31.146019013666024,0
128,0,0,33,124,7,64.15151515151516,33,0,33,35.03822880648623,0.6474116161616162,43.04534313725489,1027.8186274509787,31.146019013666024,0
129,0,0,33,125,8,65.15151515151516,33,0,33,35.03822880648623,0.6474116161616162,43.04534313725489,1027.8186274509787,31.146019013666024,0
130,0,0,33,126,9,66.15151515151516,33,0,33,35.03822880648623,0.6474116161616162,43.04534313725489,1027.8186274509787,31.146019013666024,0
131,0,0,33,127,10,67.15151515151516,33,0,33,35.03822880648623,0.6474116161616162,43.04534313725489,1027.8186274509787,31.146019013666024,0
132,1,0,34,128,0,66.1470588235294,34,0,34,35.04296377734059,0.6473651960784315,42.827380952380935,1028.6904761904739,30.25560224089629,0
133,0,0,34,129,1,67.1470588235294,34,0,34,35.04296377734059,0.6473651960784315,42.827380952380935,1028.6904761904739,30.25560224089629,0
134,0,0,34,130,2,68.1470588235294,34,0,34,35.04296377734059,0.6473651960784315,42.827380952380935,1028.6904761904739,30.25560224089629,0
135,0,0,34,131,3,69.1470588235294,34,0,34,35.04296377734059,0.6473651960784315,42.827380952380935,1028.6904761904739,30.25560224089629,0
136,0,0,34,132,4,70.1470588235294,34,0,34,35.04296377734059,0.6473651960784315,42.827380952380935,1028.6904761904739,30.25560224089629,0
137,0,0,34,133,5,71.1470588235294,34,0,34,35.04296377734059,0.6473651960784315,42.827380952380935,1028.6904761904739,30.25560224089629,0
138,1,0,35,134,0,70.08571428571429,35,0,35,35.01480065947239,0.6476190476190478,42.592592592592574,1029.6296296296273,29.41798941798935,0
139,0,1,35,135,1,71.08571428571429,35,0,34,35.01480065947239,0.6476190476190478,42.592592592592574,1029.6296296296273,29.41798941798935,0
140,0,1,34,136,2,72.41176470588235,34,0,33,34.984717883450955,0.6479779411764707,42.76785714285713,1028.9285714285702,30.26260504201677,0
141,0,0,33,137,3,71.84848484848484,33,0,33,34.93611706987647,0.6486742424242424,42.92279411764705,1028.3088235294103,31.16087344028516,0
142,0,0,33,138,4,72.84848484848484,33,0,33,34.93611706987647,0.6486742424242424,42.92279411764705,1028.3088235294103,31.16087344028516,0
143,1,2,34,139,0,71.67647058823529,34,0,32,34.9686198519204,0.6482843137254903,42.73809523809522,1029.047619047616,30.266106442576945,0
144,0,0,32,140,6,75.0625,32,0,32,34.90159334807897,0.6490885416666666,43.11868686868687,1027.5252525252527,32.110164141414145,0
145,0,1,32,141,7,76.0625,32,0,31,34.90159334807897,0.6490885416666666,43.11868686868687,1027.5252525252527,32.110164141414145,0
146,1,1,32,142,0,72.9375,32,0,31,34.8845066961543,0.6494140625,43.08712121212121,1027.6515151515152,32.11410984848485,0
147,1,0,32,143,0,73.90625,32,0,32,34.73433214621966,0.6507161458333333,42.960858585858595,1028.156565656567,32.12989267676772,0
148,0,0,32,144,1,74.90625,32,0,32,34.73433214621966,0.6507161458333333,42.960858585858595,1028.156565656567,32.12989267676772,0
149,0,0,32,145,2,75.90625,32,0,32,34.73433214621966,0.6507161458333333,42.960858585858595,1028.156565656567,32.12989267676772,0
150,0,0,32,146,3,76.90625,32,0,32,34.73433214621966,0.6507161458333333,42.960858585858595,1028.156565656567,32.12989267676772,0
151,0,0,32,147,4,77.90625,32,0,32,34.73433214621966,0.6507161458333333,42.960858585858595,1028.156565656567,32.12989267676772,0
152,0,0,32,148,5,78.90625,32,0,32,34.73433214621966,0.6507161458333333,42.960858585858595,1028.156565656567,32.12989267676772,0
153,0,0,32,149,6,79.90625,32,0,32,34.73433214621966,0.6507161458333333,42.960858585858595,1028.156565656567,32.12989267676772,0
154,1,1,33,150,0,78.45454545454545,33,0,32,34.748397245047826,0.6505681818181817,42.7389705882353,1029.0441176470595,31.183155080213922,0
155,2,0,34,151,0,74.61764705882354,34,0,34,34.739077669902905,0.650735294117647,42.5,1030.0000000000002,30.29411764705883,0
156,0,0,34,152,1,75.61764705882354,34,0,34,34.739077669902905,0.650735294117647,42.5,1030.0000000000002,30.29411764705883,0
157,0,1,34,153,2,76.61764705882354,34,0,33,34.739077669902905,0.650735294117647,42.5,1030.0000000000002,30.29411764705883,0
158,0,0,33,154,3,75.48484848484848,33,0,33,34.687500000000014,0.6515151515151514,42.64705882352942,1029.4117647058836,31.19429590017829,0
159,0,0,33,155,4,76.48484848484848,33,0,33,34.687500000000014,0.6515151515151514,42.64705882352942,1029.4117647058836,31.19429590017829,0
160,0,0,33,156,5,77.48484848484848,33,0,33,34.687500000000014,0.6515151515151514,42.64705882352942,1029.4117647058836,31.19429590017829,0
161,0,0,33,157,6,78.48484848484848,33,0,33,34.687500000000014,0.6515151515151514,42.64705882352942,1029.4117647058836,31.19429590017829,0
162,0,1,33,158,7,79.48484848484848,33,0,32,34.687500000000014,0.6515151515151514,42.64705882352942,1029.4117647058836,31.19429590017829,0
163,1,0,33,159,0,77.51515151515152,33,0,33,34.66489604412173,0.651830808080808,42.61642156862745,1029.5343137254906,31.19800950683305,0
164,1,1,34,160,0,76.20588235294117,34,0,33,34.7031237963177,0.6513480392156863,42.44047619047619,1030.2380952380954,30.301120448179276,0
165,0,0,33,161,2,79.51515151515152,33,0,33,34.66489604412173,0.651830808080808,42.61642156862745,1029.5343137254906,31.19800950683305,0
166,0,0,33,162,3,80.51515151515152,33,0,33,34.66489604412173,0.651830808080808,42.61642156862745,1029.5343137254906,31.19800950683305,0
167,0,0,33,163,4,81.51515151515152,33,0,33,34.66489604412173,0.651830808080808,42.61642156862745,1029.5343137254906,31.19800950683305,0
168,0,0,33,164,5,82.51515151515152,33,0,33,34.66489604412173,0.651830808080808,42.61642156862745,1029.5343137254906,31.19800950683305,0
169,0,0,33,165,6,83.51515151515152,33,0,33,34.66489604412173,0.651830808080808,42.61642156862745,1029.5343137254906,31.19800950683305,0
170,1,0,34,166,0,82.02941176470588,34,0,34,34.61312617919987,0.6522671568627452,42.351190476190474,1030.595238095238,30.311624649859944,0
171,0,1,34,167,1,83.02941176470588,34,0,33,34.61312617919987,0.6522671568627452,42.351190476190474,1030.595238095238,30.311624649859944,0
172,1,1,34,168,0,80.67647058823529,34,0,33,34.61312617919987,0.6522671568627452,42.351190476190474,1030.595238095238,30.311624649859944,0
173,0,0,33,169,3,84.12121212121212,33,0,33,34.573318261145495,0.6527777777777777,42.524509803921575,1029.9019607843147,31.209150326797417,0
174,1,1,34,170,0,82.61764705882354,34,0,33,34.61312617919987,0.6522671568627452,42.351190476190474,1030.595238095238,30.311624649859944,0
175,1,1,34,171,0,83.58823529411765,34,0,33,34.42598899407372,0.6537990196078431,42.202380952380956,1031.190476190477,30.32913165266109,0
176,0,0,33,172,1,86.75757575757575,33,0,33,34.404238027275625,0.654040404040404,42.40196078431374,1030.3921568627463,31.224004753416555,0
177,0,0,33,173,2,87.75757575757575,33,0,33,34.404238027275625,0.654040404040404,42.40196078431374,1030.3921568627463,31.224004753416555,0
178,0,0,33,174,3,88.75757575757575,33,0,33,34.404238027275625,0.654040404040404,42.40196078431374,1030.3921568627463,31.224004753416555,0
179,0,0,33,175,4,89.75757575757575,33,0,33,34.404238027275625,0.654040404040404,42.40196078431374,1030.3921568627463,31.224004753416555,0
180,0,0,33,176,5,90.75757575757575,33,0,33,34.404238027275625,0.654040404040404,42.40196078431374,1030.3921568627463,31.224004753416555,0
181,0,0,33,177,6,91.75757575757575,33,0,33,34.404238027275625,0.654040404040404,42.40196078431374,1030.3921568627463,31.224004753416555,0
182,0,0,33,178,7,92.75757575757575,33,0,33,34.404238027275625,0.654040404040404,42.40196078431374,1030.3921568627463,31.224004753416555,0
183,0,0,33,179,8,93.75757575757575,33,0,33,34.404238027275625,0.654040404040404,42.40196078431374,1030.3921568627463,31.224004753416555,0
184,0,0,33,180,9,94.75757575757575,33,0,33,34.404238027275625,0.654040404040404,42.40196078431374,1030.3921568627463,31.224004753416555,0
185,0,2,33,181,10,95.75757575757575,33,0,31,34.404238027275625,0.654040404040404,42.40196078431374,1030.3921568627463,31.224004753416555,0
186,0,0,31,182,11,101.0,31,0,31,34.35654008438817,0.6545698924731183,42.83854166666668,1028.645833333335,33.18212365591403,0
187,0,0,31,183,12,102.0,31,0,31,34.35654008438817,0.6545698924731183,42.83854166666668,1028.645833333335,33.18212365591403,0
188,0,0,31,184,13,103.0,31,0,31,34.35654008438817,0.6545698924731183,42.83854166666668,1028.645833333335,33.18212365591403,0
189,0,0,31,185,14,104.0,31,0,31,34.35654008438817,0.6545698924731183,42.83854166666668,1028.645833333335,33.18212365591403,0
190,0,0,31,186,15,105.0,31,0,31,34.35654008438817,0.6545698924731183,42.83854166666668,1028.645833333335,33.18212365591403,0
191,0,0,31,187,16,106.0,31,0,31,34.35654008438817,0.6545698924731183,42.83854166666668,1028.645833333335,33.18212365591403,0
192,0,0,31,188,17,107.0,31,0,31,34.35654008438817,0.6545698924731183,42.83854166666668,1028.645833333335,33.18212365591403,0
193,0,0,31,189,18,108.0,31,0,31,34.35654008438817,0.6545698924731183,42.83854166666668,1028.645833333335,33.18212365591403,0
194,0,0,31,190,19,109.0,31,0,31,34.35654008438817,0.6545698924731183,42.83854166666668,1028.645833333335,33.18212365591403,0
195,0,0,31,191,20,110.0,31,0,31,34.35654008438817,0.6545698924731183,42.83854166666668,1028.645833333335,33.18212365591403,0
196,0,0,31,192,21,111.0,31,0,31,34.35654008438817,0.6545698924731183,42.83854166666668,1028.645833333335,33.18212365591403,0
197,0,0,31,193,22,112.0,31,0,31,34.35654008438817,0.6545698924731183,42.83854166666668,1028.645833333335,33.18212365591403,0
198,1,1,32,194,0,109.46875,32,0,31,34.40272496831431,0.6539713541666665,42.64520202020203,1029.4191919191928,32.169349747474776,0
199,1,0,32,195,0,110.4375,32,0,32,34.38113195977435,0.6542968749999998,42.61363636363638,1029.5454545454568,32.173295454545524,0
200,0,0,32,196,1,111.4375,32,0,32,34.38113195977435,0.6542968749999998,42.61363636363638,1029.5454545454568,32.173295454545524,0
201,0,0,32,197,2,112.4375,32,0,32,34.38113195977435,0.6542968749999998,42.61363636363638,1029.5454545454568,32.173295454545524,0
202,0,0,32,198,3,113.4375,32,0,32,34.38113195977435,0.6542968749999998,42.61363636363638,1029.5454545454568,32.173295454545524,0
