period,mktsize,meanmktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,avgmagtechshock
616.0,4.0,4.0,0.492,0.454,40.084,0.011485076459641665,0.01061605565315989,0.9893839443468404,40.538,1167.0,814.0,353.0,0.6894000030631477,15.2,8.14,7.06,358.7647394191051,0.432003893255515,0.3715081692893717,0.20403028320143515,130078.76820700127,61.71078485538504,130140.47899185674,592.024,4.61,197.87084057212513,35.596,4.942,16.408,35.82786482994714,0.6109735476964683,44.9784945630116,1020.0860217479534,28.907570142792274,0.726
617.0,4.0,4.0,0.512,0.472,40.124,0.01187655932365791,0.010961431724640019,0.9890385682753602,40.596,1155.9,811.6,344.3,0.6913551698457568,15.002,8.116,6.886,358.7797244802946,0.4320006172531488,0.37221151777462325,0.20406513978596796,130082.62833451814,61.720084365812546,130144.34841888411,593.008,4.452,197.96108447784945,35.616,4.98,16.376,35.823959612473274,0.6108980895170769,44.97501795816957,1020.0999281673219,28.890298220207182,0.836
618.0,4.0,4.0,0.486,0.516,40.094,0.011344397705393505,0.011955470509035407,0.988044529490965,40.61,1166.3,825.0,341.3,0.6980222449592471,15.076,8.25,6.826,358.43158497748,0.4320780767578442,0.3719808181048139,0.20402115174635008,130113.1638030935,41.555828401302456,130154.71963149487,593.986,4.276,197.91994665668543,35.636,4.974,16.388,35.80187709364279,0.6111646918019517,44.94508352365661,1020.2196659053733,28.87250713102514,0.844
619.0,4.0,4.0,0.476,0.474,40.096,0.011068849002122641,0.011180839552670761,0.9888191604473289,40.57,1150.0,789.6,360.4,0.6741732715043032,15.104,7.896,7.208,358.4459400794038,0.4319879283791789,0.37153449636541647,0.20413164091909072,130136.71884486926,67.8714937708216,130204.59033864013,594.954,4.428,198.20319521203618,35.644,4.926,16.526,35.77724478873107,0.6114615973465929,44.92163518134924,1020.3134592746032,28.860051828264744,0.648
620.0,4.0,4.0,0.45,0.5,40.046,0.010686641293274228,0.011910982888870906,0.9880890171111293,40.546,1136.1,794.2,341.9,0.6865169873033448,14.78,7.942,6.838,358.1903995764037,0.43187447091651976,0.3707709875081343,0.2038940053040527,130124.27345091873,78.7015961861952,130202.97504710488,595.952,4.728,198.65523984079834,35.702,4.844,16.502,35.79646900050872,0.6113717208261966,44.93374602161549,1020.2650159135382,28.808996582082973,0.916
621.0,4.0,4.0,0.496,0.424,40.118,0.01163394605723975,0.009832852869598112,0.9901671471304023,40.542,1152.8,805.4,347.4,0.6904946940285988,15.002,8.054,6.948,358.3536301482498,0.43184889831488565,0.3708338774757054,0.2039791180808961,130123.81444043691,66.77796732388765,130190.59240776087,596.95,4.53,198.82113214132445,35.634,4.908,16.434,35.79314646582824,0.6113703048257273,44.93444476561714,1020.2622209375313,28.861067501060614,0.722
622.0,4.0,4.0,0.554,0.486,40.186,0.013045732277836786,0.011222304117523358,0.988777695882477,40.672,1153.3,802.8,350.5,0.6865859851974991,15.038,8.028,7.01,357.3680026562476,0.432067853154438,0.3712255458831663,0.20372798407861417,130184.23856730261,19.02298212251901,130203.26154942514,597.88,4.18,198.43840501361785,35.77,4.902,16.428,35.756677847810586,0.6117646974118893,44.87499827894674,1020.5000068842121,28.770843665769274,0.708
623.0,4.0,4.0,0.488,0.476,40.198,0.011522086558102827,0.01121513497262486,0.9887848650273758,40.674,1159.3,818.2,341.1,0.6982089093149231,15.004,8.182,6.822,356.662942935836,0.43212113711063027,0.3702206328064318,0.20351912672718747,130215.82878245649,-3.243030176903841,130212.5857522797,598.374,4.278,198.54218580085913,35.772,4.902,16.454,35.742724229554156,0.6120839268692179,44.84427092672827,1020.6229162930877,28.76784931681145,0.666
624.0,4.0,4.0,0.464,0.532,40.13,0.010808717615672807,0.012514975380188706,0.9874850246198116,40.662,1166.9,820.6,346.3,0.6956537596705527,15.132,8.206,6.926,357.17883289961327,0.43197663077254295,0.37096483815859815,0.20385346897304366,130226.30305620156,5.879423670139385,130232.18247987183,599.302,4.432,198.7226776443899,35.778,4.884,16.534,35.71838760829818,0.6122301841148571,44.83354867241322,1020.6658053103471,28.761282357886387,0.782
625.0,4.0,4.0,0.37,0.47,40.03,0.0087177085764761,0.010959381289866576,0.9890406187101332,40.5,1153.5,797.4,356.1,0.6810400629223725,15.096,7.974,7.122,357.81386403434624,0.43165630674072786,0.36978560761694074,0.20434184329207344,130251.79838218224,69.75041940935665,130321.54880159156,599.628,4.438,199.44380135876787,35.598,4.902,16.514,35.67671452407847,0.6127275568646551,44.808819613795386,1020.764721544818,28.910535758665873,0.614
626.0,4.0,4.0,0.472,0.47,40.032,0.011045513935454072,0.010966806448891999,0.9890331935511084,40.502,1140.3,795.4,344.9,0.6853082756070221,14.852,7.954,6.898,357.72012178712345,0.4316477956213221,0.3696248743301131,0.20435533196742525,130267.56589950236,81.18981426578168,130348.75571376822,600.53,4.304,199.60153450188358,35.672,4.83,16.51,35.66292880194555,0.6128624967611978,44.79317879430557,1020.8272848227774,28.851293883118082,0.786
627.0,4.0,4.0,0.45,0.556,39.926,0.010531973418234293,0.01315649878511818,0.9868435012148823,40.482,1150.6,800.4,350.2,0.6856596763761827,15.008,8.004,7.004,357.6152482521558,0.4315361648525723,0.36903693969476536,0.20436405749539405,130280.4925567362,72.8018790303078,130353.29443576674,601.296,4.168,199.92411357838063,35.628,4.854,16.4,35.65298920884654,0.6130235687589275,44.78086385550729,1020.8765445779703,28.887271035933576,0.674
628.0,4.0,4.0,0.462,0.444,39.944,0.010843665933475886,0.010456862055608248,0.989543137944392,40.388,1137.7,790.2,347.5,0.6830099497410459,14.852,7.902,6.95,357.9855175943208,0.43138044575934464,0.36829621198960705,0.20464079821950173,130294.14143243598,115.13994173714153,130409.28137417333,602.296,4.238,200.40589606912465,35.578,4.81,16.552,35.62950141274674,0.6133398410877685,44.76731710851409,1020.930731565943,28.91976679524558,0.6
629.0,4.0,4.0,0.406,0.434,39.916,0.009699097213627496,0.010161560930551355,0.989838439069449,40.35,1131.6,789.8,341.8,0.685252696048726,14.734,7.898,6.836,358.2001704470134,0.43142322192285776,0.3680884413489986,0.20457568594675105,130254.33088007961,131.72301294469992,130386.05389302433,602.748,4.13,200.50697139368432,35.594,4.756,16.508,35.66458978569913,0.6130167408248889,44.80654829104867,1020.7738068358053,28.910548584832146,0.966
630.0,4.0,4.0,0.4,0.442,39.874,0.009414383306606803,0.010572309904975959,0.9894276900950244,40.316,1143.4,800.4,343.0,0.6914898104199426,14.864,8.004,6.86,358.11610512335477,0.4313262179821293,0.36747853546034714,0.2045370842503508,130257.30707535212,124.67810023113314,130381.98517558328,603.63,4.43,200.7203394669429,35.59,4.726,16.394,35.663732771405584,0.6130908521815764,44.80361834964985,1020.7855266014005,28.926062101374484,0.682
631.0,4.0,4.0,0.436,0.424,39.886,0.010201751323948271,0.010027598526243135,0.9899724014737574,40.31,1158.0,806.0,352.0,0.6863027991769272,15.1,8.06,7.04,357.91176885811376,0.4312188835914754,0.3670982488976149,0.20436477947010762,130249.73068144743,105.258469514903,130354.98915096238,604.63,4.314,201.0615282487187,35.606,4.704,16.5,35.676669123174385,0.6130604911349088,44.81100123825338,1020.755995046986,28.903311589185336,0.732
632.0,4.0,4.0,0.388,0.482,39.792,0.00915303601860128,0.011415668496940406,0.9885843315030592,40.274,1142.9,812.4,330.5,0.6972810201243098,14.734,8.124,6.61,358.43554612164763,0.43116489972321076,0.36738118813343446,0.2044585159500697,130211.51221495133,138.2686794150926,130349.78089436647,605.63,4.518,201.37810391756744,35.55,4.724,16.53,35.702349013379816,0.6127230275876787,44.84860388490692,1020.6055844603724,28.94094669868626,0.832
633.0,4.0,4.0,0.428,0.43,39.79,0.010184860498159292,0.010199886146241387,0.9898001138537592,40.22,1155.5,809.2,346.3,0.6920144658410838,15.018,8.092,6.926,358.4780144551389,0.4311616960031481,0.3665051690041026,0.2042582414843426,130160.20874255791,134.31772041328273,130294.52646297117,606.608,4.584,201.6211086476072,35.516,4.704,16.258,35.75340164990752,0.6123156739153036,44.899135739776554,1020.4034570408935,28.968574940328185,1.016
634.0,4.0,4.0,0.432,0.418,39.804,0.010296924046807331,0.009986284188288886,0.9900137158117114,40.222,1125.1,790.2,334.9,0.693083914778121,14.6,7.902,6.698,358.21661466168626,0.4311648256080651,0.36633896460607623,0.20427713829990324,130189.57872780424,159.9718730256075,130349.55060082974,607.602,4.766,201.85532959938055,35.53,4.692,16.488,35.729891919645944,0.6126176749320367,44.870169871277156,1020.5193205148908,28.95414404015279,0.656
635.0,4.0,4.0,0.484,0.496,39.792,0.011489522877144871,0.0117110472588097,0.9882889527411909,40.288,1153.8,800.0,353.8,0.6837608350807286,15.076,8.0,7.076,358.22788314186175,0.4312294079912356,0.3672319643645561,0.2043156603759241,130195.16976040474,118.64730470441117,130313.81706510922,608.366,4.694,201.81157965004448,35.592,4.696,16.48,35.724192979880264,0.6126022512807933,44.864889026025104,1020.5404438958996,28.906373524589334,0.778
636.0,4.0,4.0,0.488,0.44,39.84,0.011371424964439422,0.010462839277291481,0.9895371607227089,40.28,1145.5,797.2,348.3,0.68435960679041,14.938,7.972,6.966,358.1297381313473,0.43116147664771626,0.36681132384430803,0.20450943420108506,130244.16144377997,129.5818561932666,130373.74329997346,609.366,4.696,201.9083857319565,35.558,4.722,16.572,35.676666349915905,0.6131430593330872,44.8166271954133,1020.7334912183476,28.946971399504942,0.638
637.0,4.0,4.0,0.488,0.49,39.838,0.011562550142540042,0.0116223326843284,0.9883776673156723,40.328,1148.5,800.2,348.3,0.6843598560623545,14.968,8.002,6.966,358.0177212788928,0.4313512312543534,0.3674710628346302,0.20431549902642693,130212.15577906439,112.0638253780863,130324.21960444262,610.366,4.42,202.00481553108006,35.666,4.662,16.702,35.71217036022841,0.6127194606603472,44.84828225158682,1020.6068709936521,28.860522325408336,0.872
638.0,4.0,4.0,0.444,0.456,39.826,0.010324202989566458,0.010801849003396913,0.9891981509966032,40.282,1138.0,791.0,347.0,0.6849359699258303,14.85,7.91,6.94,357.99690474257346,0.4311849409826377,0.3665147112065346,0.20434796274882508,130220.20721168278,132.01459128699156,130352.2218029698,611.344,4.544,202.23582485498142,35.638,4.644,16.6,35.704166859737356,0.6128825082587719,44.8401458629167,1020.6394165483326,28.893706627737917,0.71
639.0,4.0,4.0,0.458,0.438,39.846,0.010581973291524202,0.010397156908879343,0.989602843091121,40.284,1149.4,798.2,351.2,0.6849434796640659,15.006,7.982,7.024,358.36892911962093,0.4310796031249465,0.3667687871873492,0.20452346077788,130214.86039610131,129.34952761124885,130344.20992371261,612.344,4.722,202.4548814074466,35.546,4.738,16.54,35.700198441827574,0.612883435080077,44.845396362895194,1020.6184145484192,28.96899099931475,0.922
640.0,4.0,4.0,0.46,0.488,39.818,0.010828729501546426,0.011517426521956229,0.9884825734780438,40.306,1136.2,792.8,343.4,0.6892021926935639,14.796,7.928,6.868,357.9407997330541,0.43102276425285807,0.3660296125156745,0.2042580826174955,130214.59078670488,126.90816580586835,130341.49895251074,613.344,4.844,202.5026776034627,35.556,4.75,16.514,35.71114852426693,0.6128655678114724,44.84538690735162,1020.6184523705939,28.96217981221614,0.798
641.0,4.0,4.0,0.462,0.428,39.852,0.010855190010195177,0.009982540654798016,0.9900174593452021,40.28,1125.9,783.2,342.7,0.6856268497185941,14.686,7.832,6.854,357.8519457037804,0.43091800003719544,0.36553779608363385,0.20435629062153177,130239.20763007022,141.93737593652747,130381.14500600698,614.344,4.682,202.83195909685355,35.546,4.734,16.568,35.688627971381386,0.6131567459665788,44.821492767152286,1020.7140289313916,28.970144053268662,0.646
642.0,4.0,4.0,0.494,0.49,39.856,0.011433910707365833,0.01150245707729426,0.9884975429227053,40.346,1139.8,787.2,352.6,0.6795054406689202,14.924,7.872,7.052,357.63327884424825,0.43095652371752247,0.3661286131614732,0.20418504594705544,130228.1371597479,108.43008669729416,130336.56724644537,615.344,4.496,202.84516819887276,35.642,4.704,16.446,35.7054962365618,0.6129340392208142,44.832429106491304,1020.6702835740363,28.89581828057249,0.938
643.0,4.0,4.0,0.47,0.488,39.838,0.01104165406851441,0.011531605674884619,0.9884683943251162,40.326,1140.3,799.6,340.7,0.6924822537712625,14.81,7.996,6.814,357.04425035886163,0.43092464055793767,0.36493563826150965,0.203929993632924,130247.08520083988,98.05027247769895,130345.13547331779,616.078,4.642,203.12218369050677,35.706,4.62,16.452,35.700806021124066,0.6131684522987411,44.813441439937264,1020.7462342402509,28.832946097615444,0.746
644.0,4.0,4.0,0.452,0.46,39.83,0.01063301549057011,0.010850218577618968,0.9891497814223815,40.29,1141.3,799.6,341.7,0.6916653919357063,14.83,7.996,6.834,357.72207322753445,0.43082707352737204,0.3656571429561073,0.20406701872464142,130200.19982240154,118.23416759838312,130318.43398999987,616.926,4.728,203.61775161913718,35.598,4.692,16.474,35.73162579444163,0.6127288506885535,44.85974569515612,1020.5610172193744,28.921741864750935,0.912
645.0,4.0,4.0,0.442,0.502,39.77,0.01041180077649058,0.011862253364258923,0.9881377466357416,40.272,1147.0,804.4,342.6,0.6911718036982759,14.896,8.044,6.852,357.2462025436985,0.43085571567337155,0.3646390462351074,0.2038172009997673,130209.39989113773,104.2880655788728,130313.68795671647,617.916,4.602,203.6917047165137,35.644,4.628,16.424,35.73413969057505,0.6128832595967101,44.85039800246719,1020.5984079901301,28.87538030521291,0.818
646.0,4.0,4.0,0.426,0.446,39.75,0.010090954454917492,0.010541857695751286,0.9894581423042493,40.196,1149.4,804.6,344.8,0.6919064560278092,14.942,8.046,6.896,357.76479757776207,0.43062797505709444,0.3644699963239924,0.20407516876679044,130200.81914126272,129.8527764977011,130330.67191776026,618.688,4.726,204.28190673978875,35.576,4.62,16.544,35.72999476054225,0.6129225682441785,44.85911151826098,1020.563553926955,28.933458504927085,0.664
647.0,4.0,4.0,0.476,0.422,39.804,0.011264215173098113,0.009978081484979598,0.9900219185150203,40.226,1139.0,794.4,344.6,0.6883430186698859,14.836,7.944,6.892,357.681677107211,0.430665906485653,0.364769165748788,0.20412353384990925,130213.12992992678,133.34403124097454,130346.47396116775,619.62,4.532,204.24599357346767,35.59,4.636,16.542,35.71953103825944,0.6129982593026966,44.84713970941048,1020.6114411623572,28.926664292306423,0.884
648.0,4.0,4.0,0.45,0.488,39.766,0.010395913933061399,0.011478932903388413,0.9885210670966121,40.254,1130.6,784.8,345.8,0.682865379104448,14.764,7.848,6.916,357.3696295738487,0.43062554979251694,0.3643171232179046,0.20392230150436153,130207.79588693712,127.49550461673347,130335.29139155385,620.592,4.794,204.57301963158855,35.548,4.706,16.526,35.73327082716949,0.6128769811607553,44.85265086578186,1020.5893965368737,28.948830111450313,0.794
649.0,4.0,4.0,0.506,0.466,39.806,0.01193989885851743,0.010951395196346806,0.9890486048036536,40.272,1148.2,804.6,343.6,0.6889909276839169,14.918,8.046,6.872,357.5552355215437,0.4306439412958469,0.3649241623826233,0.20389955792555525,130187.35176955459,109.30550372327386,130296.6572732779,621.384,4.902,204.48468728520123,35.578,4.694,16.484,35.749517735840335,0.6126479063477024,44.87273697261056,1020.5090521095583,28.928528406021325,0.848
650.0,4.0,4.0,0.496,0.488,39.814,0.011712866858810102,0.011369231834811177,0.9886307681651889,40.302,1124.5,781.2,343.3,0.6842783856147623,14.678,7.812,6.866,357.29915268003657,0.4306846712832877,0.36502152247684116,0.20402446039166816,130235.69034618686,124.24040235511173,130359.93074854193,622.314,4.788,204.3750028292876,35.598,4.704,16.648,35.70648206653908,0.6130775049973107,44.8250909260549,1020.69963629578,28.916811965647227,0.714
651.0,4.0,4.0,0.438,0.468,39.784,0.010480775948602144,0.011080058090403603,0.9889199419095968,40.252,1133.7,796.4,337.3,0.693650049496616,14.71,7.964,6.746,357.43194584471746,0.4306369288029947,0.3646952723499488,0.2042643044860984,130269.58310529236,130.81119407940648,130400.39429937195,623.314,4.46,204.68111489061454,35.554,4.698,16.636,35.66863480749364,0.6134580386262001,44.79176873290412,1020.8329250683842,28.941477281033816,0.718
652.0,4.0,4.0,0.476,0.43,39.83,0.011182780086690616,0.010272494931550824,0.9897275050684501,40.26,1150.7,808.4,342.3,0.6916295483387398,14.93,8.084,6.846,357.33487268955116,0.4305993009674374,0.3645119744104532,0.20428637287419976,130285.46187151909,110.65774302799706,130396.11961454712,624.26,4.318,204.78892149365734,35.548,4.712,16.476,35.6552411980363,0.6136339582195466,44.77637034745879,1020.8945186101645,28.945587101485923,0.694
653.0,4.0,4.0,0.488,0.45,39.868,0.011371300670115936,0.010695871133182532,0.9893041288668174,40.318,1140.6,796.2,344.4,0.6867118436798813,14.85,7.962,6.888,356.5566245092165,0.43062511003928067,0.3640679346245722,0.2040125662237103,130313.65463923715,91.32884738061468,130404.98348661783,624.806,4.318,204.63791214251685,35.62,4.698,16.572,35.64608663049817,0.6138414184682384,44.748560584603375,1021.0057576615869,28.9057675851324,0.778
654.0,4.0,4.0,0.426,0.488,39.806,0.010040812765080507,0.011484917347833789,0.9885150826521666,40.294,1136.2,792.0,344.2,0.6849436147457351,14.804,7.92,6.884,356.8485683725232,0.4305047713294394,0.36413461800318886,0.20411305573141256,130299.69836251697,107.27785765637273,130406.9762201735,625.762,4.226,205.0568569814584,35.568,4.726,16.544,35.65266672180444,0.6137540462527623,44.76217366485408,1020.9513053405831,28.948340241158675,0.766
655.0,4.0,4.0,0.382,0.444,39.744,0.008931630767763887,0.010480880704913355,0.9895191192950868,40.188,1170.8,816.4,354.4,0.6890793515786663,15.252,8.164,7.088,357.16629952712793,0.4303080414631328,0.3631313355835569,0.204187922499128,130282.17211452968,100.64240865425174,130382.81452318397,626.6,4.694,205.57206271663435,35.522,4.666,16.478,35.662561198448564,0.6137822721907606,44.779431549190946,1020.8822738032355,28.986973165590975,0.774
656.0,4.0,4.0,0.438,0.456,39.726,0.010340377668801259,0.010839715563339344,0.9891602844366609,40.182,1122.8,771.4,351.4,0.675950540413549,14.742,7.714,7.028,357.48027283870294,0.43038507753067007,0.36342863579779516,0.20424061479925062,130262.76068299248,156.35064955689435,130419.11133254942,627.536,4.594,205.70973130014735,35.54,4.642,16.378,35.6742863830169,0.6135798256359057,44.79835349990547,1020.8065860003784,28.969245403187458,0.9
657.0,4.0,4.0,0.414,0.436,39.704,0.009806594165349927,0.010390170449469719,0.9896098295505308,40.14,1149.9,812.0,337.9,0.6963705062161185,14.878,8.12,6.758,358.5664553790828,0.4302902960118311,0.36451500348119353,0.2045131289738837,130195.20142144412,161.08882280418274,130356.29024424833,628.482,4.842,206.0769769899853,35.468,4.672,16.342,35.7153088599876,0.6130056250813757,44.864708760282454,1020.5411649588689,29.01854607414541,0.95
658.0,4.0,4.0,0.468,0.456,39.716,0.011007901607421927,0.010888609937890727,0.9891113900621097,40.172,1135.9,791.4,344.5,0.6842607488003776,14.804,7.914,6.89,358.3841753366504,0.4302613886985961,0.3645599728610264,0.20466258815471314,130241.19264339024,167.57563234391503,130408.76827573418,629.438,4.954,206.19521280307157,35.462,4.71,16.428,35.672853679290334,0.613446351098006,44.81939164690577,1020.7224334123769,29.03334105577955,0.614
659.0,4.0,4.0,0.512,0.498,39.73,0.011985734592800765,0.011751962349289042,0.988248037650711,40.228,1144.2,806.2,338.0,0.6957654820838701,14.822,8.062,6.76,357.66051837225257,0.43042389902965167,0.3640609808158783,0.20435514289343004,130259.21583241959,130.5917340932267,130389.8075665127,630.278,4.866,206.0790241080851,35.526,4.702,16.316,35.6730559093235,0.6135620836960058,44.80179414976124,1020.792823400955,28.982647615617818,0.852
660.0,4.0,4.0,0.426,0.422,39.734,0.010080913176443631,0.009823519007020082,0.9901764809929802,40.156,1131.1,793.2,337.9,0.6885430321143446,14.69,7.932,6.758,357.7471750484333,0.43033189387622733,0.36319377958555427,0.20421975473836257,130227.28727243515,157.96595147702885,130385.25322391235,631.278,4.934,206.42536700605828,35.514,4.642,16.398,35.70310296208804,0.6133951269138268,44.83289283419828,1020.6684286632071,28.986363204800945,0.776
661.0,4.0,4.0,0.414,0.408,39.74,0.009773124925717816,0.009725854581251263,0.990274145418749,40.148,1145.3,808.8,336.5,0.6949679146349129,14.818,8.088,6.73,357.9518825299739,0.4303085747698802,0.3634516691427533,0.2044416600723644,130248.61104363039,151.91810099985244,130400.52914463019,632.272,4.916,206.7139855286244,35.552,4.596,16.376,35.67666688990118,0.6135657314072314,44.812268212424094,1020.7509271503031,28.96034224727777,0.69
662.0,4.0,4.0,0.414,0.422,39.732,0.00974614557865235,0.009967740631615539,0.9900322593683843,40.154,1146.4,805.6,340.8,0.6932269894152499,14.872,8.056,6.816,358.23102745795364,0.430235067557674,0.36385574444764496,0.2044929533199892,130230.05880077375,155.2051120722652,130385.2639128461,633.226,4.766,206.8981564987856,35.562,4.592,16.292,35.68881720652705,0.6133671211351306,44.83070675010543,1020.6771729995783,28.94674169919346,0.82
663.0,4.0,4.0,0.368,0.454,39.646,0.008890835478415779,0.010844987489450411,0.9891550125105497,40.1,1145.7,806.6,339.1,0.6911781892320006,14.848,8.066,6.782,358.5541396292816,0.4301133626642824,0.36395130880593707,0.2045715029483596,130208.13602240238,173.72242709392168,130381.85844949626,634.148,4.75,207.23228558873413,35.532,4.568,16.306,35.70269366732511,0.6132322863411168,44.852144099642196,1020.591423601431,28.96062777701772,0.774
664.0,4.0,4.0,0.512,0.47,39.688,0.01196766301371181,0.011154338470650728,0.9888456615293494,40.158,1141.0,797.2,343.8,0.6886218911305716,14.848,7.972,6.876,358.36759057883864,0.43020436237879395,0.36416681093058917,0.20430618945659604,130181.2677409353,160.00729279097536,130341.27503372653,635.142,4.802,207.07782373412053,35.59,4.568,16.298,35.734464470258125,0.6128965089288151,44.878205307013125,1020.4871787719494,28.92095400722905,0.962
665.0,4.0,4.0,0.44,0.502,39.626,0.0102855227647794,0.011802420629188836,0.9881975793708114,40.128,1120.3,796.0,324.3,0.701518889172551,14.446,7.96,6.486,358.3591590545524,0.4301155305841153,0.3637205748913389,0.20438318331463248,130194.07943639137,187.69674007401022,130381.77617646534,636.062,5.096,207.40626233988857,35.594,4.534,16.388,35.72140671044977,0.6130832044828253,44.86552977237399,1020.5378809105031,28.912676190911007,0.63
666.0,4.0,4.0,0.448,0.496,39.578,0.01055366585575093,0.011912392030003174,0.9880876079699973,40.074,1117.7,775.6,342.1,0.6834522209268556,14.598,7.756,6.842,358.4116334781984,0.43001414249218617,0.36316642270353383,0.20450149659405656,130211.82916501781,203.81778285411244,130415.64694787185,637.062,5.12,207.84588295556966,35.568,4.506,16.534,35.70187312971701,0.6133432316611626,44.848004618641724,1020.6079815254327,28.937827003661287,0.7
667.0,4.0,4.0,0.45,0.482,39.546,0.010464792049630812,0.011336269175927775,0.9886637308240722,40.028,1140.7,804.8,335.9,0.6968030263907463,14.766,8.048,6.718,358.7774578599762,0.4299369972942296,0.3629304004907662,0.20457915392617018,130183.66918742744,197.77645000433984,130381.44563743185,637.818,5.318,208.16046173264033,35.518,4.51,16.622,35.72097425554073,0.6131459540363003,44.87557498213086,1020.4977000714762,28.987512182706983,0.94
668.0,4.0,4.0,0.414,0.41,39.55,0.009903670246882528,0.009559562355522985,0.9904404376444776,39.96,1139.2,798.8,340.4,0.6922750753567993,14.796,7.988,6.808,359.6762836546144,0.4298562034618296,0.36367738361620294,0.2048812343923915,130145.35656994575,233.2646820881971,130378.62125203408,638.812,5.274,208.51428157078618,35.414,4.546,16.472,35.7372648556708,0.6128725940672888,44.91331284895589,1020.3467486041767,29.060302165856626,0.984
669.0,4.0,4.0,0.424,0.428,39.546,0.00994374252169423,0.010164353661435109,0.9898356463385659,39.974,1139.4,805.6,333.8,0.6943998530254025,14.732,8.056,6.676,359.3538047318464,0.4297674741484307,0.36337225880468765,0.20468191442265918,130141.83172150778,221.80484118507488,130363.63656269311,639.812,5.296,208.8032806876991,35.47,4.504,16.53,35.7487498355639,0.6128081982239302,44.91654743673151,1020.3338102530736,29.01321881960356,0.794
670.0,4.0,4.0,0.428,0.446,39.528,0.010134751038479392,0.010559394648102297,0.9894406053518979,39.974,1129.7,777.6,352.1,0.6800240110846538,14.818,7.776,7.042,359.638466880154,0.42974149761259156,0.36362698017109835,0.2043508908999078,130044.11461357705,231.89001955259184,130276.00463312959,640.812,5.28,208.9861563572154,35.45,4.524,16.532,35.841078479339686,0.6117980641148922,45.012681440752424,1019.9492742369907,29.02407024098926,1.07
671.0,4.0,4.0,0.43,0.434,39.524,0.010226367221836957,0.010351595609699867,0.9896484043903007,39.958,1112.9,772.6,340.3,0.684408671971734,14.532,7.726,6.806,359.96218441794633,0.42974043980963017,0.36413290793419156,0.20441765868512535,130022.77913200192,258.6265275525982,130281.40565955466,641.33,4.784,209.32201562837432,35.422,4.536,16.538,35.85470834725862,0.6115681005239331,45.03373621338952,1019.8650551464415,29.034706741800697,0.748
672.0,4.0,4.0,0.468,0.444,39.548,0.010800511883187779,0.010547729090071019,0.9894522709099296,39.992,1142.9,799.0,343.9,0.6890821039981225,14.868,7.99,6.878,359.5876456742932,0.4297785139924498,0.3637892814781155,0.20429674780607524,130039.5375517866,213.3553610612439,130252.89291284786,642.046,4.91,209.34334481006738,35.406,4.586,16.568,35.84717531103045,0.6116965026945025,45.01727671484579,1019.9308931406179,29.044312507633833,0.69
673.0,4.0,4.0,0.522,0.496,39.574,0.012345370514899832,0.01180837101135448,0.9881916289886462,40.07,1133.7,789.8,343.9,0.6889732380440757,14.776,7.898,6.878,359.0135286396825,0.42996163242879826,0.36394280034864807,0.20423474808678496,130086.78632432569,195.70031256631006,130282.48663689209,642.956,4.538,209.1659374882573,35.488,4.582,16.522,35.81361222570413,0.6120479087260084,44.970879379864776,1020.1164824805411,28.980606214848773,0.676
674.0,4.0,4.0,0.462,0.398,39.638,0.011106844547808093,0.00947819710153576,0.9905218028984649,40.036,1131.6,787.2,344.4,0.6878729529913323,14.76,7.872,6.888,359.3154879254394,0.42992493550621125,0.3640439372346307,0.20440276200897944,130085.4277301144,212.3530293629496,130297.78075947752,643.876,4.646,209.37599698213072,35.44,4.596,16.676,35.80733254843915,0.6120730052782263,44.97224809141799,1020.1110076343281,29.022565519499654,0.732
675.0,4.0,4.0,0.552,0.512,39.678,0.012839552074175956,0.012021610725011568,0.987978389274988,40.19,1120.9,792.4,328.5,0.6996881119702875,14.494,7.924,6.57,358.492781756807,0.43012071111655,0.36462238092168753,0.20438906622820013,130168.03185694793,177.15003283907606,130345.18188978697,644.876,4.372,208.95661613318305,35.528,4.662,16.57,35.74410870936346,0.6126824498336885,44.891136025573125,1020.4354558977071,28.970896530250833,0.612
676.0,4.0,4.0,0.468,0.466,39.68,0.010994046037360742,0.011094880783844916,0.9889051192161555,40.146,1148.9,802.8,346.1,0.6888156729439397,14.95,8.028,6.922,358.88782890530473,0.43004404235696414,0.36471158170179707,0.20445495450743517,130142.61882808794,166.05881090149413,130308.6776389895,645.432,4.634,209.35973750527072,35.518,4.628,16.602,35.759998450542035,0.6124918876850537,44.916037275491426,1020.3358508980349,28.976658026886955,0.846
677.0,4.0,4.0,0.462,0.494,39.648,0.010810434042786168,0.011451556270358904,0.9885484437296412,40.142,1130.9,794.2,336.7,0.6916760144379555,14.676,7.942,6.734,359.2658978494888,0.42995302102711985,0.3652544983687352,0.20462184084953908,130129.16368892956,193.55815620273847,130322.72184513218,646.422,4.44,209.65939759395184,35.528,4.614,16.534,35.764774409959315,0.6123804885336419,44.929874176049324,1020.2805032958028,28.97642667437316,0.788
