firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,wealth,previous_wealth,profits,previous_profits,profits_growthrate,output,previous_output,output_growthrate,revenues,previous_revenues,revenues_growthrate,pcm
3,100,99,3,38.586956521739125,0.7291666666666667,27.083333333333332,0.04400554400554401,50,0,0,0,17833.08750079812,17553.75411495481,279.3333858433099,291.9111662465864,-0.04308769878522445,46.01449275362317,46.557971014492736,-0.011673151750972721,1775.5592312539375,1802.8562145557646,-0.015140965253600869,0.29812206572769945
11,100,99,3,38.586956521739125,0.7604166666666666,23.958333333333332,0.05595980595980597,100,0,0,0,22589.576074387423,22033.58960883397,555.9864655534548,571.960985087166,-0.02792938670681666,58.51449275362317,59.057971014492736,-0.009202453987730008,2257.8961877756765,2286.891540642721,-0.012678936605316826,0.37910798122065725
18,100,99,3,38.586956521739125,0.78125,21.875,0.06392931392931393,100,1,1,0,40347.18479655816,39530.02683342017,817.1579631379955,699.33870247847,0.16847238718802737,66.8478260869565,63.22463768115939,0.057306590257879764,2579.454158790169,2448.236649338373,0.053596742572764366,0.4330985915492957
103,100,97,3,38.586956521739125,0.7604166666666666,23.958333333333332,0.05595980595980597,100,0,0,0,66103.67080511432,65547.68433956087,555.9864655534548,571.960985087166,-0.02792938670681666,58.51449275362317,59.057971014492736,-0.009202453987730008,2257.8961877756765,2286.891540642721,-0.012678936605316826,0.37910798122065725
107,100,97,3,38.586956521739125,0.7395833333333333,26.041666666666668,0.047990297990297984,100,0,0,0,14317.694611287878,13988.157421096743,329.53719019113566,343.2472169712238,-0.039942135295557235,50.18115942028983,50.72463768115939,-0.010714285714285676,1936.3382167611835,1964.2013232514164,-0.014185463659147746,0.32511737089201864
120,100,97,3,38.586956521739125,0.75,25.0,0.05197505197505198,50,1,0,1,26888.214866705457,26399.79331661094,488.42155009451744,393.2472169712238,0.24202163172653335,54.3478260869565,50.72463768115939,0.07142857142857162,2097.11720226843,1964.2013232514164,0.0676691729323311,0.35211267605633795
157,100,96,3,38.586956521739125,0.6979166666666667,30.208333333333332,0.03205128205128205,50,0,0,0,3226.102946945392,3195.2976408122267,30.80530613316506,39.98634740600687,-0.2296043992120822,33.51449275362317,34.057971014492736,-0.015957446808510523,1293.2222747321985,1318.820888468808,-0.019410227696901594,0.21713615023474173
204,100,94,3,38.586956521739125,0.75,25.0,0.05197505197505198,100,0,0,0,50106.27831285626,49667.85676276174,438.42155009451744,453.2638232514172,-0.03274532931049079,54.3478260869565,54.891304347826065,-0.00990099009900991,2097.11720226843,2125.546431947069,-0.013375021712697555,0.35211267605633795
241,100,93,3,38.586956521739125,0.7291666666666667,27.083333333333332,0.04400554400554401,100,0,0,0,17083.729481293645,16854.396095450335,229.33338584330988,241.9111662465864,-0.05199338500338446,46.01449275362317,46.557971014492736,-0.011673151750972721,1775.5592312539375,1802.8562145557646,-0.015140965253600869,0.29812206572769945
263,100,93,3,38.586956521739125,0.6979166666666667,30.208333333333332,0.03205128205128205,50,0,0,0,5415.725821264584,5384.920515131419,30.80530613316506,39.98634740600687,-0.2296043992120822,33.51449275362317,34.057971014492736,-0.015957446808510523,1293.2222747321985,1318.820888468808,-0.019410227696901594,0.21713615023474173
326,100,91,3,38.586956521739125,0.7708333333333334,22.916666666666668,0.059944559944559946,100,1,1,0,27863.366647282168,27181.13471071422,682.2319365679472,749.33870247847,-0.08955465090561099,62.68115942028983,63.22463768115939,-0.008595988538681931,2418.6751732829225,2448.236649338373,-0.012074599105212802,0.4061032863849764
455,100,88,3,38.586956521739125,0.71875,28.125,0.040020790020790016,100,0,0,0,16398.582002530253,16260.771865479213,137.8101370510393,149.25567107750425,-0.07668408137417837,41.8478260869565,42.391304347826065,-0.012820512820512775,1614.780245746691,1641.5111058601124,-0.016284300494826764,0.2711267605633802
486,100,87,3,38.586956521739125,0.7708333333333334,22.916666666666668,0.059944559944559946,100,0,0,0,43962.619150382045,43280.387213814094,682.2319365679472,699.33870247847,-0.024461345911353405,62.68115942028983,63.22463768115939,-0.008595988538681931,2418.6751732829225,2448.236649338373,-0.012074599105212802,0.4061032863849764
490,100,87,3,38.586956521739125,0.6875,31.25,0.028066528066528058,50,0,0,0,6196.388065629259,6231.064341621697,-34.67627599243886,-26.627481096408644,0,29.347826086956502,29.891304347826065,-0.018181818181818077,1132.4432892249517,1157.4757797731559,-0.021626794258373216,0.19014084507042242
739,100,81,3,38.586956521739125,0.6979166666666667,30.208333333333332,0.03205128205128205,100,0,0,0,1681.3928673216353,1700.5875611884703,-19.19469386683494,-10.013652593993129,0,33.51449275362317,34.057971014492736,-0.015957446808510523,1293.2222747321985,1318.820888468808,-0.019410227696901594,0.21713615023474173
794,100,80,3,38.586956521739125,0.7395833333333333,26.041666666666668,0.047990297990297984,100,1,1,0,14263.461618735471,13933.924428544336,329.53719019113566,393.2472169712238,-0.16201011483509153,50.18115942028983,50.72463768115939,-0.010714285714285676,1936.3382167611835,1964.2013232514164,-0.014185463659147746,0.32511737089201864
849,100,78,3,38.586956521739125,0.7604166666666666,23.958333333333332,0.05595980595980597,50,1,0,1,46626.1226574865,46020.136191933045,605.9864655534548,453.2638232514172,0.3369398448932137,58.51449275362317,54.891304347826065,0.06600660066006614,2257.8961877756765,2125.546431947069,0.062266226622662346,0.37910798122065725
884,100,77,3,38.586956521739125,0.7395833333333333,26.041666666666668,0.047990297990297984,50,1,0,1,12157.445090697942,11777.907900506807,379.53719019113566,343.2472169712238,0.1057254696487584,50.18115942028983,50.72463768115939,-0.010714285714285676,1936.3382167611835,1964.2013232514164,-0.014185463659147746,0.32511737089201864
944,100,76,3,38.586956521739125,0.6979166666666667,30.208333333333332,0.03205128205128205,100,0,0,0,2214.1298412662786,2233.3245351331134,-19.19469386683494,-10.013652593993129,0,33.51449275362317,34.057971014492736,-0.015957446808510523,1293.2222747321985,1318.820888468808,-0.019410227696901594,0.21713615023474173
1047,100,73,3,38.586956521739125,0.7083333333333333,29.166666666666668,0.03603603603603603,50,0,0,0,7401.671119860519,7296.703676046194,104.96744381432427,115.28073146397765,-0.08946237171366334,37.68115942028983,38.22463768115939,-0.01421800947867291,1454.0012602394443,1480.16599716446,-0.017676893655940717,0.2441314553990609
