firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,wealth,previous_wealth,profits,previous_profits,profits_growthrate,output,previous_output,output_growthrate,revenues,previous_revenues,revenues_growthrate,pcm
3,1000,999,3,16.90340909090909,0.9583333333333334,4.166666666666667,0.04499080113731393,100,0,0,0,471244.0554706874,470895.15704036143,348.89843032598696,348.89843032598696,0.0,50.94696969696969,50.94696969696969,0.0,861.1774707300274,861.1774707300274,0.0,0.753501400560224
11,1000,999,3,16.90340909090909,0.9583333333333334,4.166666666666667,0.04499080113731393,50,0,0,0,402166.2911896441,401767.3927593181,398.89843032598696,398.89843032598696,0.0,50.94696969696969,50.94696969696969,0.0,861.1774707300274,861.1774707300274,0.0,0.753501400560224
18,1000,999,3,16.90340909090909,0.96875,3.125,0.04867034621174109,100,0,0,0,577032.2902005682,576572.9119722623,459.378228305785,459.378228305785,0.0,55.11363636363636,55.11363636363636,0.0,931.6083419421486,931.6083419421486,0.0,0.8151260504201681
103,1000,997,3,16.90340909090909,0.9583333333333334,4.166666666666667,0.04499080113731393,50,0,0,0,383288.1620512446,382889.2636209186,398.89843032598696,398.89843032598696,0.0,50.94696969696969,50.94696969696969,0.0,861.1774707300274,861.1774707300274,0.0,0.753501400560224
107,1000,997,3,16.90340909090909,0.9791666666666666,2.0833333333333335,0.05234989128616826,100,0,0,0,680380.2950745922,679801.7564927511,578.5385818411385,578.5385818411385,0.0,59.280303030303024,59.280303030303024,0.0,1002.0392131542698,1002.0392131542698,0.0,0.876750700280112
120,1000,997,3,16.90340909090909,0.9479166666666666,5.208333333333333,0.04131125606288678,100,0,0,0,167739.2348513083,167492.13566340657,247.0991879017447,247.0991879017447,0.0,46.78030303030303,46.78030303030303,0.0,790.7465995179064,790.7465995179064,0.0,0.6918767507002802
204,1000,994,3,16.90340909090909,0.9895833333333334,1.0416666666666667,0.056029436360595423,50,0,0,0,372674.8748784867,371918.49538755463,756.3794909320477,756.3794909320477,0.0,63.446969696969695,63.446969696969695,0.0,1072.4700843663911,1072.4700843663911,0.0,0.938375350140056
241,1000,993,3,16.90340909090909,0.96875,3.125,0.04867034621174109,100,0,0,0,368947.27622808353,368487.89799977775,459.378228305785,459.378228305785,0.0,55.11363636363636,55.11363636363636,0.0,931.6083419421486,931.6083419421486,0.0,0.8151260504201681
263,1000,993,3,16.90340909090909,0.9479166666666666,5.208333333333333,0.04131125606288678,100,1,1,0,119153.63233419399,118906.53314629225,247.0991879017447,297.0991879017447,-0.16829396388836904,46.78030303030303,46.78030303030303,0.0,790.7465995179064,790.7465995179064,0.0,0.6918767507002802
326,1000,991,3,16.90340909090909,0.9583333333333334,4.166666666666667,0.04499080113731393,100,1,1,0,666924.0258227041,666575.127392378,348.89843032598696,398.89843032598696,-0.12534519115339482,50.94696969696969,50.94696969696969,0.0,861.1774707300274,861.1774707300274,0.0,0.753501400560224
455,1000,988,3,16.90340909090909,0.9895833333333334,1.0416666666666667,0.056029436360595423,100,1,1,0,810491.0655356653,809784.6860447332,706.3794909320477,756.3794909320477,-0.06610438357918402,63.446969696969695,63.446969696969695,0.0,1072.4700843663911,1072.4700843663911,0.0,0.938375350140056
486,1000,987,3,16.90340909090909,0.96875,3.125,0.04867034621174109,50,1,0,1,718765.9118622585,718256.5336339526,509.378228305785,509.378228305785,0.0,55.11363636363636,55.11363636363636,0.0,931.6083419421486,931.6083419421486,0.0,0.8151260504201681
490,1000,987,3,16.90340909090909,0.9375,6.25,0.03763171098845961,50,0,0,0,179883.25359810147,179679.27309706842,203.98050103305775,203.98050103305775,0.0,42.61363636363636,42.61363636363636,0.0,720.315728305785,720.315728305785,0.0,0.6302521008403361
739,1000,981,3,16.90340909090909,0.9583333333333334,4.166666666666667,0.04499080113731393,50,0,0,0,225475.8815058556,225076.9830755296,398.89843032598696,398.89843032598696,0.0,50.94696969696969,50.94696969696969,0.0,861.1774707300274,861.1774707300274,0.0,0.753501400560224
794,1000,980,3,16.90340909090909,0.9791666666666666,2.0833333333333335,0.05234989128616826,50,0,0,0,567151.9623894581,566523.4238076169,628.5385818411385,628.5385818411385,0.0,59.280303030303024,59.280303030303024,0.0,1002.0392131542698,1002.0392131542698,0.0,0.876750700280112
849,1000,978,3,16.90340909090909,0.9375,6.25,0.03763171098845961,100,0,0,0,232726.70827120703,232572.72777017398,153.98050103305775,153.98050103305775,0.0,42.61363636363636,42.61363636363636,0.0,720.315728305785,720.315728305785,0.0,0.6302521008403361
884,1000,977,3,16.90340909090909,0.9270833333333334,7.291666666666667,0.033952165914032446,50,0,0,0,174147.45895430754,174027.91658458763,119.5423697199264,119.5423697199264,0.0,38.44696969696969,38.44696969696969,0.0,649.8848570936638,649.8848570936638,0.0,0.568627450980392
944,1000,976,3,16.90340909090909,1.0,0.0,0.05970898143502258,100,0,0,0,488646.7882206859,487803.8872651074,842.9009555785124,842.9009555785124,0.0,67.61363636363636,67.61363636363636,0.0,1142.9009555785124,1142.9009555785124,0.0,1.0
1047,1000,973,3,16.90340909090909,0.9791666666666666,2.0833333333333335,0.05234989128616826,50,0,0,0,440334.0591325684,439705.52055072726,628.5385818411385,628.5385818411385,0.0,59.280303030303024,59.280303030303024,0.0,1002.0392131542698,1002.0392131542698,0.0,0.876750700280112
1278,1000,968,3,16.90340909090909,1.0,0.0,0.05970898143502258,100,0,0,0,415601.1549040239,414758.25394844543,842.9009555785124,842.9009555785124,0.0,67.61363636363636,67.61363636363636,0.0,1142.9009555785124,1142.9009555785124,0.0,1.0
2301,1000,942,3,16.90340909090909,0.96875,3.125,0.04867034621174109,100,0,0,0,402029.2497945355,401569.87156622973,459.378228305785,459.378228305785,0.0,55.11363636363636,55.11363636363636,0.0,931.6083419421486,931.6083419421486,0.0,0.8151260504201681
