period,mktsize,meanmktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,avgmagtechshock
1.0,4.0,4.0,40.0,23.932,16.068,1.0,0.5983000000000005,0.40170000000000006,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.6093421685637,0.5000302083333332,0.4091270944581919,0.16790337530847613,119261.03880955925,1150.1299445170318,120411.16875407625,0.0,0.0,0.0,35.052,4.948,16.068,46.44010647269044,0.49979322916666696,55.807655250554156,976.7693789977832,27.945705767188525,0.858
2.0,4.0,4.0,27.924,26.046,17.946,0.6292320837666361,0.5868097797904283,0.4131902202095717,43.992,418.2,280.0,138.2,0.6372392801385068,5.564,2.8,2.764,317.64902728270425,0.4976307474179483,0.34279957789483295,0.15050018477368923,122723.43273472934,-1420.2674812261414,121303.16525350318,1.0,0.0,0.37076791623336375,41.886,2.106,13.022,44.4195100791283,0.5335164133125686,52.28792702766499,990.8482918893388,23.815979300417375,0.756
3.0,4.0,4.0,18.75,16.544,20.152,0.5008273591799871,0.4392195612804103,0.5607804387195895,36.696,486.0,330.8,155.2,0.6553560710187653,6.412,3.308,3.104,334.85531059634116,0.4935981846272389,0.25284971681922536,0.1621191056788044,123654.93468305885,454.9523010263016,124109.8869840851,2.0,0.0,0.8048716609096068,36.414,0.282,14.896,43.02412239822093,0.5551902494930036,51.349730207733074,994.6010791690686,27.661640394728984,0.758
4.0,4.0,4.0,12.304,10.58,21.876,0.3689215671455324,0.31305284296186603,0.6869471570381336,32.456,556.4,376.4,180.0,0.6515283787285552,7.364,3.764,3.6,352.0322909376671,0.4901223706648959,0.19338714791687897,0.17242563755175822,124157.1467245292,1691.6088851253116,125848.7556096545,3.0,0.0,1.3661665021030514,32.426,0.03,16.578,42.07568911461245,0.569364908420472,50.84559567889732,996.6176172844114,31.15202605929652,0.768
5.0,4.0,4.0,8.58,7.052,23.404,0.27378325605137127,0.22124206655883802,0.7787579334411622,30.456,617.5,409.2,208.3,0.6428292417054844,8.258,4.092,4.166,364.56085370269653,0.4874043568614544,0.16826534888981962,0.18020347882451654,124545.95748268023,2369.453660339109,126915.41114301946,4.0,0.0,1.9774948458144388,30.442,0.014,17.582,41.359896982441505,0.5782866054825415,50.4559128541488,998.1763485834049,33.154505546057905,0.732
6.0,4.0,4.0,5.854,4.702,24.556,0.1951688270018468,0.15358818648822525,0.8464118135117747,29.258,687.2,460.2,227.0,0.6508302572817936,9.142,4.602,4.54,373.8979398792896,0.48516536565803436,0.1556841873514713,0.18617820927201267,124849.92827465024,2794.7323542687686,127644.66062891917,5.0,0.014,2.6484730206829936,29.246,0.012,18.544,40.811205133488016,0.5846098124423265,50.15163509472652,999.3934596210937,34.46287886382309,0.822
7.0,4.0,4.0,4.77,4.124,25.202,0.1587681976979974,0.13515846963691594,0.8648415303630835,29.326,730.0,489.6,240.4,0.6552299395278752,9.704,4.896,4.808,372.73254414356325,0.4834744805964646,0.15546860871998539,0.18754692444359408,125284.75954203276,2741.711940464763,128026.47148249751,6.0,0.01,3.2609922956274375,29.302,0.024,18.392,40.38929365067352,0.5888050786760238,49.716847075200164,1001.1326116991997,34.419228053483835,0.876
8.0,4.0,4.0,3.804,3.35,25.656,0.12782902850696992,0.11095610588825977,0.8890438941117399,29.006,776.1,527.8,248.3,0.6613365402719117,10.244,5.278,4.966,376.02291027141047,0.4819586640306375,0.1532188312505391,0.1905051092889362,125566.42823999659,2863.5074804422743,128429.93572043885,7.0,0.044,3.889028442073921,28.978,0.028,18.78,40.01492447719868,0.5926468832802092,49.43554285970297,1002.2578285611885,34.83615582232279,0.848
9.0,4.0,4.0,3.35,2.942,26.064,0.11221091864696048,0.09662491338357901,0.9033750866164215,29.006,788.3,527.6,260.7,0.6542053441095035,10.49,5.276,5.214,375.6673779939418,0.48051586204066593,0.15236643132645666,0.19177683996434974,125877.65668763561,2865.9209361131666,128743.5776237489,8.0,0.05,4.499945597925003,28.98,0.026,18.948,39.70181523970153,0.5958546674913874,49.12526147335757,1003.4989541065684,34.873954434339055,0.648
10.0,4.0,4.0,2.91,2.484,26.49,0.09735734680511787,0.08177528003293424,0.9182247199670655,28.974,818.2,556.8,261.4,0.6674993330226271,10.796,5.568,5.228,375.7012603063032,0.4791179748862775,0.15099318880347853,0.19305915934544202,126151.46609412512,2863.5152996826573,129014.98139380798,9.0,0.076,5.114514269591893,28.934,0.04,19.142,39.41829807765515,0.5987862806225739,48.852670632157476,1004.5893174713693,34.96921368734048,0.646
