period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,4,40,25,15,1.0,0.625,0.375,40,0,0,0,0,0,0,0,415.75727924577797,1.0040064102564104,-0.018445510873526638,0.18507832155067577,120020.83510487516,3179.9071712018,123200.74227607697,0,0,0.0,34,6,15,44.84494593609524,0.5217524509803921,55.0297619047619,979.8809523809514,28.820028011204453,0
2,4,36,32,19,0.7058823529411765,0.6274509803921569,0.37254901960784315,51,250,200,50,0.8,3,2,1,322.21368989101165,0.9964379084967321,-0.12677053689187157,0.15680252184985144,123864.0267731057,-417.8629777357059,123446.16379536998,1,0,0.29411764705882354,42,9,14,43.11990979590512,0.5478670634920635,51.13856589147287,995.4457364341094,23.70108896271689,0
3,4,20,22,17,0.5128205128205128,0.5641025641025641,0.4358974358974359,39,300,100,200,0.3333333333333333,5,1,4,335.91147678005944,0.9849302744039586,-0.17106521861459678,0.16475330196352597,124194.01177300357,543.6387803819521,124737.65055338552,2,0,0.7692307692307693,39,0,14,42.43662260075938,0.5558226495726495,50.80729166666667,996.7708333333342,25.55822649572652,0
4,4,29,26,20,0.6304347826086957,0.5652173913043478,0.4347826086956522,46,600,500,100,0.8333333333333334,7,5,2,365.49861667306266,0.9892512077294686,-0.2944365457664775,0.18070179765836242,124529.21395699454,903.0510873330502,125432.26504432759,3,0,0.8043478260869565,41,5,19,41.35098813901865,0.55614837398374,50.471230158730144,998.115079365077,24.344270228416512,0
5,4,16,15,21,0.4444444444444444,0.4166666666666667,0.5833333333333333,36,650,300,350,0.46153846153846156,10,3,7,348.24654008543064,0.979133597883598,-0.1585727484985826,0.17638280934662773,125535.48216713355,1543.4594645321213,127078.94163166567,4,0,1.4722222222222223,36,0,15,40.74029853541596,0.5749421296296295,49.4650900900901,1002.1396396396412,27.837212212212258,0
6,4,15,12,24,0.4166666666666667,0.3333333333333333,0.6666666666666667,36,750,600,150,0.8,9,6,3,336.83612661408324,0.9748015873015874,-0.14718735992828313,0.17355228602217546,126241.80768606444,1304.560303546791,127546.36798961123,5,0,1.9444444444444444,36,0,20,40.298632900044815,0.5821759259259259,48.76126126126126,1004.9549549549549,27.915415415415413,0
7,4,7,10,21,0.22580645161290322,0.3225806451612903,0.6774193548387097,31,400,300,100,0.75,5,3,2,360.20295846868396,0.9597670250896058,-0.062309877987631435,0.1858801363220748,126305.47417534718,2899.1210937499955,129204.59526909718,6,0,2.838709677419355,31,0,16,39.64594127806565,0.5940860215053764,48.697916666666664,1005.2083333333329,32.42607526881719,0
8,4,10,9,22,0.3225806451612903,0.2903225806451613,0.7096774193548387,31,300,300,0,1.0,3,3,0,362.4096289987419,0.9627240143369176,-0.09412118604058495,0.18716821040129014,126338.19792005759,2957.235887315542,129295.43380737313,7,0,3.096774193548387,31,0,18,39.55675538574449,0.5944220430107526,48.665364583333336,1005.3385416666673,32.43027553763443,0
9,4,11,9,24,0.3333333333333333,0.2727272727272727,0.7272727272727273,33,600,400,200,0.6666666666666666,8,4,4,357.778096510222,0.9625157828282829,-0.05259729685718939,0.1826363500140708,125859.31492695113,2405.9412245290246,128265.25615148016,8,0,3.393939393939394,33,0,16,40.167012701514416,0.5845959595959596,49.1421568627451,1003.4313725490192,30.40701128936422,8
10,4,11,10,25,0.3142857142857143,0.2857142857142857,0.7142857142857143,35,800,700,100,0.875,9,7,2,336.6845294939843,0.9674369747899159,-0.055783719899542006,0.17598591352469306,126829.56271701367,1540.3103298610858,128369.87304687475,9,0,3.5428571428571427,35,0,16,39.698595311961384,0.5901785714285714,48.17708333333332,1007.2916666666649,28.779761904761855,0
11,4,6,7,24,0.1935483870967742,0.22580645161290322,0.7741935483870968,31,850,700,150,0.8235294117647058,10,7,3,365.85522677880215,0.9577956989247312,-0.04568222801041888,0.1900086822947973,126567.38281250001,3061.0677083333344,129628.45052083334,10,0,4.516129032258065,31,0,18,39.23395445134575,0.5967741935483871,48.4375,1006.2500000000001,32.45967741935484,0
12,4,5,5,24,0.1724137931034483,0.1724137931034483,0.8275862068965517,29,700,500,200,0.7142857142857143,9,5,4,392.92527794195325,0.9526888341543513,-0.027715737491011305,0.20337183256452357,126427.6644483025,4135.325038580255,130562.98948688275,11,0,5.172413793103448,29,0,17,38.6973196611886,0.600933908045977,48.57638888888889,1005.6944444444447,34.67911877394637,8
13,4,5,6,23,0.1724137931034483,0.20689655172413793,0.7931034482758621,29,800,500,300,0.625,11,5,6,385.1718217046372,0.9524835796387521,-0.02451178323222991,0.20245925081491395,127057.00472608028,3987.755594135809,131044.7603202161,12,0,5.586206896551724,29,0,19,38.24318661890986,0.6073994252873562,47.95138888888889,1008.1944444444447,34.76532567049809,0
14,4,7,7,23,0.23333333333333334,0.23333333333333334,0.7666666666666666,30,1000,800,200,0.8,12,8,4,376.79276935831183,0.9561302681992337,-0.0791910590739755,0.20056476306636503,127566.80685628406,3613.2500867152403,131180.0569429993,13,0,5.3,30,0,17,37.93019336526521,0.6097222222222222,47.44623655913979,1010.2150537634416,33.67383512544805,0
15,4,3,0,26,0.11538461538461539,0.0,1.0,26,800,500,300,0.625,11,5,6,413.32800269337594,0.9448717948717948,-0.008574453069865928,0.21870268103678625,127325.53155006857,5325.441529492452,132650.97307956102,14,0,6.884615384615385,26,0,20,37.25630733944955,0.6201923076923077,47.68518518518518,1009.2592592592591,38.817663817663814,0
16,4,1,2,25,0.037037037037037035,0.07407407407407407,0.9259259259259259,27,700,500,200,0.7142857142857143,9,5,4,401.7200272992551,0.9445631528964863,-0.020151463107447087,0.21470370931894883,127730.52466429277,4862.38197101757,132592.90663531033,15,0,7.592592592592593,27,0,22,37.13212743510477,0.6207561728395061,47.28422619047619,1010.8630952380951,37.43937389770723,0
17,4,1,1,25,0.038461538461538464,0.038461538461538464,0.9615384615384616,26,750,400,350,0.5333333333333333,11,4,7,413.8749854216469,0.9439102564102564,-0.003965409876513837,0.2204751447970319,127598.23971669718,5361.94392051517,132960.18363721235,16,0,8.73076923076923,26,0,23,36.96126724708518,0.6229967948717948,47.41512345679013,1010.3395061728397,38.85921177587845,0
18,4,2,1,26,0.07407407407407407,0.037037037037037035,0.962962962962963,27,800,300,500,0.375,13,3,10,402.0234073899718,0.9374406457739791,-0.03748877459384414,0.21729700455033824,128182.2014287486,4906.449077026646,133088.65050577524,17,0,8.74074074074074,27,0,24,36.660084496693614,0.6253858024691358,46.83779761904762,1012.6488095238096,37.505511463844805,0
19,4,3,5,24,0.10344827586206896,0.1724137931034483,0.8275862068965517,29,600,400,200,0.6666666666666666,8,4,4,379.69538882682787,0.937807881773399,-0.049254343959502234,0.20850440247447688,128813.37046682111,3981.968557098781,132795.3390239199,18,0,9.03448275862069,29,0,19,36.579188899530266,0.6253591954022988,46.215277777777786,1015.1388888888898,35.004789272030685,0
20,4,3,2,25,0.1111111111111111,0.07407407407407407,0.9259259259259259,27,650,400,250,0.6153846153846154,9,4,5,416.42448453626855,0.9387464387464388,-0.0036812437344901916,0.21607413199921038,126529.95068470093,5138.033898455214,131667.98458315615,19,0,10.037037037037036,27,0,19,38.000573140068035,0.6084104938271604,48.47470238095238,1006.1011904761903,37.263007054673714,8
21,4,2,2,25,0.07407407407407407,0.07407407407407407,0.9259259259259259,27,850,700,150,0.8235294117647058,10,7,3,415.55589088409346,0.9386277302943971,0.008887137728744943,0.21701252079502656,126792.09183673463,5137.840136054407,131929.93197278903,20,0,10.962962962962964,27,0,21,37.7511820330969,0.6111111111111112,48.21428571428571,1007.1428571428567,37.30158730158728,0
22,4,2,3,24,0.07407407407407407,0.1111111111111111,0.8888888888888888,27,850,500,350,0.5882352941176471,12,5,7,412.51440819633,0.9361348528015195,0.01928944001574706,0.21661803109472377,127017.00015943866,5079.268530328787,132096.26868976746,21,0,11.62962962962963,27,0,22,37.59534002558805,0.6134259259259259,47.99107142857142,1008.0357142857133,37.33465608465605,0
23,4,3,3,24,0.1111111111111111,0.1111111111111111,0.8888888888888888,27,600,400,200,0.6666666666666666,8,4,4,403.6203386436453,0.9379154795821463,-0.013757861635220303,0.21391877948113194,127392.29024943303,4883.623866213139,132275.91411564618,22,0,11.592592592592593,27,0,20,37.432439072327035,0.617283950617284,47.61904761904761,1009.523809523809,37.389770723104036,0
24,4,4,3,25,0.14285714285714285,0.10714285714285714,0.8928571428571429,28,850,600,250,0.7058823529411765,11,6,5,393.84488118174545,0.9347993827160493,-0.026345439412087224,0.21075942424912092,127781.10394784638,4465.186740322355,132246.29068816872,23,0,12.035714285714286,28,0,21,37.27914357443987,0.6179315476190477,47.234195402298845,1011.0632183908037,36.10940065681442,0
25,4,3,2,26,0.10714285714285714,0.07142857142857142,0.9285714285714286,28,850,500,350,0.5882352941176471,12,5,7,387.48177869519276,0.9311618165784832,0.0016162373588957113,0.2096208026110833,128217.27864067254,4336.371837428994,132553.65047810154,24,0,12.928571428571429,28,0,22,36.99224476285052,0.6223958333333333,46.80316091954023,1012.7873563218395,36.170977011494266,0
26,4,1,1,26,0.037037037037037035,0.037037037037037035,0.962962962962963,27,400,200,200,0.5,6,2,4,396.1117038391843,0.9267568850902185,0.025301021185794692,0.2139003200731596,128144.53125000001,4751.9097222222235,132896.44097222225,25,0,14.37037037037037,27,0,23,36.848422496570635,0.625,46.875,1012.5000000000001,37.50000000000001,0
27,4,4,2,28,0.13333333333333333,0.06666666666666667,0.9333333333333333,30,1050,700,350,0.6666666666666666,14,7,7,357.39491143555256,0.9252394636015326,0.007237566627020797,0.19870736920153023,129303.89577191007,3242.510875534748,132546.40664744482,26,0,13.266666666666667,30,0,24,36.6451367781155,0.6274305555555555,45.73252688172043,1017.0698924731186,33.90232974910395,0
28,4,1,0,29,0.034482758620689655,0.0,1.0,29,1050,900,150,0.8571428571428571,12,9,3,369.5388136674434,0.9242610837438423,0.01695178629448102,0.20547704878410683,129307.31336805547,3756.814236111106,133064.12760416657,27,0,14.655172413793103,29,0,25,36.33287245664347,0.6303879310344828,45.729166666666664,1017.0833333333327,35.071839080459746,0
29,4,3,4,28,0.09375,0.125,0.875,32,900,700,200,0.7777777777777778,11,7,4,345.689296126614,0.9244371639784947,0.015178571428571708,0.19696250593260556,130262.58680555549,2606.0763888888837,132868.66319444438,28,0,14.1875,32,0,21,35.96938775510204,0.6318359375,44.791666666666664,1020.8333333333328,31.90104166666665,0
30,4,0,0,28,0.0,0.0,1.0,28,700,400,300,0.5714285714285714,10,4,6,388.1831085763494,0.9124779541446207,0.047051354401805634,0.21767736341686433,129639.97886114422,4464.809998018241,134104.78885916245,29,1,17.107142857142858,28,0,21,35.519246143717076,0.6369047619047619,45.40229885057472,1018.3908045977017,36.37110016420363,0
31,4,0,0,28,0.0,0.0,1.0,28,1250,1000,250,0.8,15,10,5,389.66726113586833,0.909887566137566,0.05415785764622982,0.21994345407788266,129896.16620838284,4523.256663694013,134419.42287207686,30,2,18.107142857142858,28,0,22,35.22022551092319,0.6395089285714286,45.150862068965516,1019.3965517241377,36.40701970443349,0
32,4,1,0,29,0.034482758620689655,0.0,1.0,29,900,600,300,0.6666666666666666,12,6,6,380.64547380805806,0.9080459770114943,0.0514920018570888,0.2174736727980302,130368.94531249999,4124.869791666667,134493.81510416666,31,0,18.448275862068964,29,0,23,34.96914524683803,0.6411637931034482,44.6875,1021.2499999999999,35.21551724137931,0
33,4,2,1,30,0.06451612903225806,0.03225806451612903,0.967741935483871,31,800,300,500,0.375,13,3,10,357.3347836502665,0.910573476702509,0.03256997455470767,0.2071276843282518,130928.03955078124,3157.0285373263896,134085.06808810763,32,0,18.193548387096776,31,0,19,34.99787955894826,0.6411290322580645,44.140625,1023.4374999999999,33.0141129032258,0
34,4,0,0,30,0.0,0.0,1.0,30,1100,800,300,0.7272727272727273,14,8,6,366.4820101789111,0.9062260536398468,0.046969696969696884,0.21198032382081064,130846.37674875697,3590.5686351023073,134436.94538385927,33,1,19.8,30,0,20,34.84656901383778,0.6430555555555557,44.22043010752687,1023.1182795698916,34.10394265232972,0
35,4,0,1,29,0.0,0.03333333333333333,0.9666666666666667,30,600,400,200,0.6666666666666666,8,4,4,366.72201788857683,0.9057950191570882,0.044656070756162736,0.21230834389245115,130880.75798141383,3599.3711339460924,134480.12911535992,34,2,20.8,30,0,20,34.80559569158019,0.643402777777778,44.186827956989234,1023.2526881720414,34.10842293906805,0
36,4,0,0,29,0.0,0.0,1.0,29,1050,600,450,0.5714285714285714,15,6,9,377.1761358215703,0.9032224958949097,0.04691340684036782,0.2178746855157541,130794.81336805549,4066.5364583333244,134861.34982638882,35,3,22.17241379310345,29,0,21,34.62533944331296,0.6454741379310346,44.27083333333333,1022.9166666666661,35.27298850574711,0
37,4,0,1,28,0.0,0.034482758620689655,0.9655172413793104,29,600,500,100,0.8333333333333334,7,5,2,376.88086028473646,0.9016830870279146,0.046881579562999764,0.21870960159830757,130972.4633487653,4072.2029320987494,135044.66628086404,36,4,23.17241379310345,29,0,21,34.45273631840796,0.6472701149425288,44.097222222222214,1023.6111111111102,35.296934865900354,0
38,4,0,0,28,0.0,0.0,1.0,28,1100,700,400,0.6363636363636364,15,7,8,386.3501291624046,0.8979828042328042,0.05105121672317292,0.2234930357242471,130849.93321855592,4510.777719976213,135360.71093853214,37,5,24.642857142857142,28,0,21,34.334772737911344,0.6491815476190477,44.2169540229885,1023.1321839080456,36.540435139573056,0
39,4,0,1,27,0.0,0.03571428571428571,0.9642857142857143,28,750,600,150,0.8,9,6,3,386.45702876470205,0.8955026455026455,0.04621907702177119,0.22462420774692232,131033.74991742638,4527.782732197128,135561.53264962352,38,6,25.642857142857142,28,0,22,34.14550004677706,0.6510416666666666,44.037356321839084,1023.850574712644,36.566091954023,0
40,4,0,0,27,0.0,0.0,1.0,27,350,100,250,0.2857142857142857,6,1,5,399.9445685950413,0.8957739791073125,0.04977777777777792,0.2312547442465021,130832.87107160575,5065.179235756812,135898.05030736257,39,7,26.703703703703702,27,0,22,34.00439393939394,0.652391975308642,44.233630952380956,1023.0654761904765,37.89131393298061,0
41,4,0,0,27,0.0,0.0,1.0,27,1050,800,250,0.7619047619047619,13,8,5,397.32069563470225,0.893281101614435,0.05457296226303354,0.23064717850389146,130985.15724649228,5008.622758999423,135993.7800054917,40,8,27.703703703703702,27,0,23,33.916781751223546,0.6539351851851851,44.08482142857142,1023.6607142857137,37.91335978835976,0
42,4,1,1,27,0.03571428571428571,0.03571428571428571,0.9642857142857143,28,1150,900,250,0.782608695652174,14,9,5,387.0050895630908,0.894510582010582,0.05081300813008105,0.22667440960123883,131328.125,4564.930555555557,135893.05555555556,41,0,27.678571428571427,28,0,23,33.8329945799458,0.6540178571428571,43.75,1025.0,36.607142857142854,0
43,4,0,0,27,0.0,0.0,1.0,27,800,500,300,0.625,11,5,6,401.2831179773598,0.8901946818613485,0.0677703553102913,0.23457008067844645,131251.8711911848,5133.832022392285,136385.70321357707,42,10,29.703703703703702,27,0,23,33.544510601219855,0.6566358024691359,43.82440476190476,1024.7023809523807,37.95194003527336,0
44,4,0,0,27,0.0,0.0,1.0,27,800,400,400,0.5,12,4,8,410.53990965400834,0.8900759734093068,0.06570010871086152,0.23903008952951646,131099.43000637754,5364.309630102039,136463.7396364796,43,11,30.703703703703702,27,0,23,33.462292938099395,0.6550925925925926,43.973214285714285,1024.1071428571427,37.92989417989417,2
