period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,4,40,23,17,1.0,0.575,0.42500000000000004,40,0,0,0,0,0,0,0,401.896543438057,0.4992654914529915,-0.04111144760751073,0.18178936800444728,120721.77047902507,1703.5324546485401,122425.3029336736,0,0,0.0,34,6,17,44.44150010094893,0.5291053921568627,54.3154761904762,982.7380952380963,28.90406162464989,8
2,4,22,21,18,0.5641025641025641,0.5384615384615384,0.46153846153846156,39,450,400,50,0.8888888888888888,5,4,1,347.4416116421839,0.49597953216374274,-0.14215741621906397,0.16719970190934194,123390.63042534752,774.2078993055886,124164.83832465312,1,0,0.4358974358974359,39,0,14,42.98464038582513,0.5475427350427351,51.61458333333335,993.5416666666691,25.475427350427413,0
3,4,9,5,22,0.3333333333333333,0.18518518518518517,0.8148148148148149,27,750,600,150,0.8,9,6,3,412.40388983777035,0.4919278252611586,-0.0034194866329155804,0.19766945064637953,123220.6632653061,4763.336167800451,127983.99943310654,2,0,1.1851851851851851,27,0,19,41.54926059152679,0.5740740740740741,51.785714285714285,992.8571428571425,36.77248677248676,0
4,4,9,10,21,0.2903225806451613,0.3225806451612903,0.6774193548387097,31,900,700,200,0.7777777777777778,11,7,4,370.0041091651292,0.48539426523297496,0.019866605142833338,0.18645685448753904,125325.73276095926,3074.207221137164,128399.93998209643,3,0,1.6774193548387097,31,0,15,40.41233203294322,0.584005376344086,49.67447916666667,1001.3020833333339,32.300067204301094,0
5,4,4,2,23,0.16,0.08,0.92,25,650,300,350,0.46153846153846156,10,3,7,429.39071027769853,0.48409722222222223,0.03673731535003211,0.21224169393726236,124519.69304733729,5693.519888231432,130213.21293556872,4,0,2.56,25,0,22,39.76664525797474,0.595,50.48076923076923,998.0769230769232,39.92307692307693,0
6,4,4,0,27,0.14814814814814814,0.0,1.0,27,750,400,350,0.5333333333333333,11,4,7,396.38820982363166,0.4833214624881292,0.03878500049470701,0.20142260616829794,125670.53970025512,4562.864051870756,130233.40375212587,5,0,3.074074074074074,27,0,22,39.394108043929954,0.599537037037037,49.330357142857146,1002.6785714285716,37.13624338624339,0
7,4,2,5,24,0.06896551724137931,0.1724137931034483,0.8275862068965517,29,1050,800,250,0.7619047619047619,13,8,5,374.90310191852984,0.4813218390804597,0.025994182254447384,0.19437531619154713,126497.51398533961,3684.8620756172963,130182.3760609569,6,0,3.793103448275862,29,0,18,39.07839178056973,0.6016522988505747,48.50694444444445,1005.9722222222231,34.68869731800769,0
8,4,1,0,25,0.04,0.0,1.0,25,750,400,350,0.5333333333333333,11,4,7,426.5899539954511,0.47833333333333333,0.01295432769083349,0.21788795203258698,125882.96402449055,5740.081566403698,131623.04559089424,7,0,4.56,25,0,24,38.41624081763017,0.6091666666666666,49.11858974358975,1003.5256410256417,40.141025641025664,0
9,4,6,5,26,0.1935483870967742,0.16129032258064516,0.8387096774193549,31,900,700,200,0.7777777777777778,11,7,4,366.0088191211047,0.4767921146953405,0.04323873469983486,0.19115990654299428,126796.77539401593,3081.7476060655476,129878.52300008148,8,0,4.483870967741935,31,0,20,38.993886015944824,0.5991263440860215,48.20963541666667,1007.1614583333342,32.48907930107529,7
10,4,0,1,25,0.0,0.038461538461538464,0.9615384615384616,26,1100,800,300,0.7272727272727273,14,8,6,417.444362407932,0.4722435897435897,0.03447705076970342,0.21384984423826808,126005.09878448397,5320.0236244474745,131325.12240893143,9,1,5.730769230769231,26,0,22,38.518931242955226,0.6065705128205128,48.996913580246904,1004.0123456790116,38.615859449192754,0
