period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,4,40,23,17,1.0,0.575,0.42500000000000004,40,0,0,0,0,0,0,0,367.1224732461357,0.5000133547008547,-0.01293103448275823,0.15209359605911324,116805.55555555547,576.3888888888796,117381.94444444435,0,0,0.0,34,6,17,49.46120689655172,0.48774509803921573,58.33333333333333,966.666666666666,28.431372549019585,0
2,4,33,31,19,0.66,0.62,0.38,50,500,300,200,0.6,7,3,4,261.65814621166146,0.4992602040816327,-0.03477593045826666,0.12153615736816865,121873.95920138911,-3622.137152777759,118251.82204861136,1,0,0.34,49,1,11,46.68669296987088,0.5189200680272108,53.14583333333334,987.4166666666684,20.151360544217724,0
3,4,21,22,18,0.525,0.55,0.44999999999999996,40,250,200,50,0.8,3,2,1,292.8814327874078,0.49732905982905984,-0.01892695937628197,0.1385926313986242,122673.52848833405,-814.2402422499437,121859.2882460841,2,0,0.725,40,0,14,45.083820612775284,0.5385416666666667,52.33739837398376,990.6504065040683,24.766260162601707,0
4,4,20,17,21,0.5263157894736842,0.4473684210526316,0.5526315789473684,38,250,100,150,0.4,4,1,3,309.82444129297255,0.49399893314367,-0.09926389400073654,0.14867414464729886,123269.91705246911,38.406635802462546,123308.32368827157,3,0,0.868421052631579,38,0,14,44.04428904428901,0.5479714912280702,51.73611111111111,993.0555555555554,26.13304093567251,0
5,4,12,10,23,0.36363636363636365,0.30303030303030304,0.696969696969697,33,450,400,50,0.8888888888888888,5,4,1,324.57401034593397,0.4886363636363636,-0.0708976558033162,0.1563856595303136,123442.38281249988,1413.237847222209,124855.62065972209,4,0,1.3636363636363635,33,0,16,43.4988644304682,0.5596590909090908,51.56249999999999,993.7499999999991,30.113636363636335,0
6,4,8,7,24,0.25806451612903225,0.22580645161290322,0.7741935483870968,31,650,400,250,0.6153846153846154,9,4,5,342.04019628979967,0.4869623655913979,0.010260477753495367,0.1665757541931089,123895.67905002183,2275.460476345505,126171.13952636733,5,0,2.193548387096774,31,0,21,42.59362193739645,0.5692204301075269,51.10677083333334,995.5729166666678,32.11525537634412,0
7,4,6,3,27,0.2,0.1,0.9,30,550,300,250,0.5454545454545454,8,3,5,351.75255289146173,0.4863984674329502,0.06395766056691765,0.17474765862896657,124731.32732107744,2774.912562145892,127506.23988322333,6,0,2.6666666666666665,30,0,22,41.48445909580193,0.5805555555555555,50.268817204301065,998.9247311827945,33.29749103942648,0
8,4,2,1,28,0.06896551724137931,0.034482758620689655,0.9655172413793104,29,700,600,100,0.8571428571428571,8,6,2,360.88667091687716,0.4843493431855501,0.03590956535062073,0.18074449262471123,125069.4540895061,3227.1797839506053,128296.63387345671,7,0,3.1379310344827585,29,0,25,40.905882625196696,0.5869252873563218,49.93055555555555,1000.2777777777771,34.492337164750936,0
9,4,2,4,26,0.06666666666666667,0.13333333333333333,0.8666666666666667,30,850,700,150,0.8235294117647058,10,7,3,350.1923681593247,0.48259099616858236,0.021761681198300575,0.1772358523168882,125504.54035509871,2790.146440339902,128294.68679543861,8,0,3.8666666666666667,30,0,18,40.72350771294433,0.5885416666666667,49.49596774193547,1002.0161290322569,33.400537634408565,0
10,4,3,2,27,0.10344827586206896,0.06896551724137931,0.9310344827586207,29,550,300,250,0.5454545454545454,8,3,5,357.75260307484814,0.4837335796387521,0.0051616603340736145,0.1811357916621075,125521.37586805565,3181.1197916666756,128702.49565972232,9,0,4.344827586206897,29,0,21,40.51671864171862,0.5915948275862069,49.47916666666667,1002.0833333333342,34.554597701149454,0
11,4,4,6,25,0.12903225806451613,0.1935483870967742,0.8064516129032258,31,650,400,250,0.6153846153846154,9,4,5,338.51124307453824,0.48279569892473123,0.02859588683578651,0.17538560380622464,126469.13528442394,2362.244839138468,128831.38012356241,10,0,4.806451612903226,31,0,18,40.02278856526429,0.595766129032258,48.53515625000001,1005.8593750000009,32.44707661290325,0
12,4,3,3,25,0.10714285714285714,0.10714285714285714,0.8928571428571429,28,550,400,150,0.7272727272727273,7,4,3,395.7235609360124,0.4813712522045855,0.06525357553838562,0.19650501397336828,124712.8088254722,4270.35936054959,128983.16818602178,11,0,5.107142857142857,28,0,20,40.40563866513232,0.5863095238095238,50.28735632183907,998.8505747126426,35.673234811165806,7
13,4,3,0,28,0.10714285714285714,0.0,1.0,28,1050,700,350,0.6666666666666666,14,7,7,411.3758043929281,0.4820601851851852,0.026411385761623496,0.20236424226019228,124318.46026968557,4628.321318866434,128946.78158855201,12,0,5.535714285714286,28,0,19,40.42615137108007,0.5822172619047619,50.68247126436782,997.2701149425288,35.61678981937603,8
14,4,4,3,29,0.125,0.09375,0.90625,32,750,400,350,0.5333333333333333,11,4,7,367.05038045354445,0.4817918346774193,0.042847519802623246,0.18657788646024712,125684.52835083002,2826.5107896592867,128511.0391404893,13,0,5.71875,31,1,22,40.115055404060094,0.5877016129032258,49.31640625,1002.7343749999995,32.346270161290306,0
