period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,4,40,22,18,1.0,0.55,0.44999999999999996,40,0,0,0,0,0,0,0,369.19372644226746,0.4992922008547009,-0.0577699917559763,0.16701246303789533,120725.83275730883,914.2440147033658,121640.0767720122,0,0,0.0,35,5,18,45.24067149530877,0.5270833333333333,54.311342592592595,982.7546296296298,28.07870370370371,0
2,4,22,20,20,0.55,0.5,0.5,40,400,200,200,0.5,6,2,4,306.8309051758827,0.49632745726495725,-0.1109498207885301,0.1466570626060941,123101.77396267134,-445.71425325530686,122656.05970941603,1,0,0.45,40,0,19,44.2931814302782,0.54296875,51.905487804878064,992.3780487804904,24.809451219512262,0
3,4,13,13,20,0.3939393939393939,0.3939393939393939,0.6060606060606061,33,250,100,150,0.4,4,1,3,346.01155950573747,0.4879261363636364,-0.04112580778836761,0.16767616886615344,123686.06913506828,1959.361934111887,125645.43106918017,2,0,0.9393939393939394,33,0,16,42.71269660383558,0.5621843434343434,51.317401960784316,994.730392156863,30.143345216874636,0
4,4,14,13,21,0.4117647058823529,0.38235294117647056,0.6176470588235294,34,400,100,300,0.25,7,1,6,330.8286718096812,0.4919971776589424,-0.08241681113442889,0.16319453198569409,124435.16333616807,1433.3439625850629,125868.50729875313,3,0,1.2941176470588236,34,0,11,42.31346696893769,0.5677083333333333,50.565476190476204,997.7380952380975,29.34523809523816,0
5,4,13,11,23,0.38235294117647056,0.3235294117647059,0.6764705882352942,34,450,300,150,0.6666666666666666,6,3,3,332.18960084006966,0.4880793226381462,-0.014185289226167352,0.16825343320527694,125536.28826530586,1540.3698979591577,127076.65816326502,4,0,1.8235294117647058,34,0,18,41.14174982181042,0.5790441176470589,49.4642857142857,1002.142857142855,29.474789915966323,0
6,4,7,8,22,0.23333333333333334,0.26666666666666666,0.7333333333333334,30,300,200,100,0.6666666666666666,4,2,2,361.7607459715173,0.48453065134099615,-0.00027688460164343454,0.18443867540515055,125807.75234131113,3102.461267198523,128910.21360850966,5,0,2.3,30,0,21,40.12035548410146,0.5916666666666667,49.193548387096776,1003.2258064516129,33.44086021505377,0
7,4,5,4,23,0.18518518518518517,0.14814814814814814,0.8518518518518519,27,450,300,150,0.6666666666666666,6,3,3,392.2695651683304,0.48243114909781576,-0.0301750681798183,0.19897046618779163,125595.9467120181,4453.493480725625,130049.44019274373,6,0,2.740740740740741,27,0,23,39.574673396674584,0.5987654320987654,49.404761904761905,1002.3809523809521,37.12522045855378,0
8,4,5,4,24,0.17857142857142858,0.14285714285714285,0.8571428571428572,28,1150,700,450,0.6086956521739131,16,7,9,376.02244897959207,0.4766865079365079,-0.030183673469387662,0.1946861792054098,126440.91029198028,3908.9241478398512,130349.83443982013,7,0,3.25,28,0,20,39.10863095238095,0.6041666666666667,48.563218390804586,1005.7471264367803,35.91954022988501,0
9,4,0,0,24,0.0,0.0,1.0,24,850,400,450,0.47058823529411764,13,4,9,431.8813722560047,0.47407155797101447,-0.0022528142849216337,0.2183380091363199,125458.75347222216,6036.659722222217,131495.41319444438,8,1,4.666666666666667,24,0,24,38.7248377973715,0.6089409722222222,49.541666666666664,1001.8333333333328,41.743055555555536,0
10,4,2,0,26,0.07692307692307693,0.0,1.0,26,950,600,350,0.631578947368421,13,6,7,403.21943553696224,0.47532051282051285,-0.029032258064515926,0.20734269552493068,126160.08659122077,4974.039780521253,131134.12637174202,9,0,5.230769230769231,26,0,26,38.71543778801844,0.6081730769230769,48.84259259259259,1004.6296296296289,38.63960113960111,0
