firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,attraction_res,attraction_no_res,attraction_inn,attraction_imi,wealth,previous_wealth,profits,previous_profits,output,previous_output,revenues,previous_revenues,technology,mag_tech_shock,deg_tech_div,mkt_size,mean_mkt_size
117800,2966,21,3,42.45283018867923,0.6145833333333333,38.541666666666664,0.015186202686202683,0,0,0,0,14,18,16,16,5826.487919514581,5797.018892475877,29.469027038704496,18.229505615737764,58.670271837835806,53.1415459528666,2490.7190874552925,2266.3932558824713,14664843181607673308114044999,0,0.4471347307579749,15.000720759342192,15.580174867603553
117800,2967,22,3,44.001436781609186,0.6145833333333333,38.541666666666664,0.021327346709695553,0,0,0,0,14,18,16,16,6121.83621756906,5826.487919514581,295.34829805447885,29.469027038704496,90.72695143313624,58.670271837835806,3992.116217873271,2490.7190874552925,14664843181607673308114044999,8,0.4469929762949956,16.617357420384973,16.04758011363166
117800,2968,23,3,43.8029661016949,0.625,37.5,0.024602026049204077,100,1,1,0,15,18,17,16,6463.604532002265,6121.83621756906,341.76831443320486,295.34829805447885,101.82004854200788,90.72695143313624,4460.020134758501,3992.116217873271,14664843181607673308114045007,0,0.4489023870417732,16.154306861118602,16.52900751704061
117800,2969,24,3,43.60632183908046,0.625,37.5,0.023816195012608586,100,1,1,0,15,19,17,17,6715.310524980856,6463.604532002265,251.7059929785911,341.76831443320486,90.34996967367047,101.82004854200788,3939.8298557412336,4460.020134758501,14664843181607673308114045007,0,0.4494796106848537,14.796136210088157,17.02487774255183
117800,2970,25,3,43.15972222222223,0.625,37.5,0.022035960524536966,0,0,0,0,15,19,17,17,7034.3650578578845,6715.310524980856,319.05453287702846,251.7059929785911,91.71024875373254,90.34996967367047,3958.188861141999,3939.8298557412336,14664843181607673308114045007,0,0.45142521797451374,16.20401941170242,17.535624074828384
117800,2971,26,3,43.04986338797816,0.625,37.5,0.021598989831860163,0,0,0,0,15,19,17,17,7306.9046418812795,7034.3650578578845,272.5395840233952,319.05453287702846,85.14436320126138,91.71024875373254,3665.453204070697,3958.188861141999,14664843181607673308114045007,0,0.45309647235263434,15.341704335587242,18.061692797073235
117800,2972,27,3,43.03819444444445,0.625,37.5,0.02155259779744611,50,1,0,1,15,20,18,17,7514.592634441002,7306.9046418812795,207.68799255972266,272.5395840233952,82.64209520827586,85.14436320126138,3556.7665628700674,3665.453204070697,14664843181607673308114045007,0,0.45237256874580817,14.92220904074196,18.60354358098543
117800,2973,28,3,43.01364942528737,0.625,37.5,0.0214550283038647,0,0,0,0,15,20,18,17,7818.738968118357,7514.592634441002,304.1463336773549,207.68799255972266,91.43605165848552,82.64209520827586,3932.998270870562,3556.7665628700674,14664843181607673308114045007,0,0.4493433567456833,16.583580965291407,19.161649888414996
117800,2974,29,3,42.72569444444445,0.625,37.5,0.020311761927255555,50,1,0,1,15,21,19,17,8068.200257173795,7818.738968118357,249.46128905543782,304.1463336773549,95.57797425114016,91.43605165848552,4083.6353234731937,3932.998270870562,14664843181607673308114045007,0,0.451074016563147,18.290004374968994,19.736499385067447
117800,2975,30,3,42.613636363636346,0.625,37.5,0.019867549668874166,0,0,0,0,15,21,19,17,8320.879784741215,8068.200257173795,252.6795275674197,249.46128905543782,88.5239965020735,95.57797425114016,3772.329396395176,4083.6353234731937,14664843181607673308114045007,0,0.4490355924978687,17.311359315961102,20.32859436661947
