firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,attraction_res,attraction_no_res,attraction_inn,attraction_imi,wealth,previous_wealth,profits,previous_profits,output,previous_output,revenues,previous_revenues,technology,mag_tech_shock,deg_tech_div,mkt_size,mean_mkt_size
95784,3000,605,2,41.26275510204082,0.5520833333333333,44.791666666666664,0.0,50,1,0,1,93,163,143,113,45465.08541431476,45715.08541431476,-250.0,-200.0,0,0,0.0,0.0,71291268900581452527491565743,0,0.44047688422688425,45.365999771242834,42.563562225720865
100911,3000,477,2,41.26275510204082,0.5729166666666667,42.708333333333336,0.0,50,1,0,1,57,136,103,90,8275.594019914151,8525.594019914151,-250.0,-200.0,0,0,0.0,0.0,57596059168531624457237135489,0,0.44047688422688425,45.365999771242834,42.563562225720865
101747,3000,456,2,41.26275510204082,0.53125,46.875,0.0,50,1,0,1,60,122,97,85,32509.77740731516,32759.77740731516,-250.0,-200.0,0,0,0.0,0.0,50391492724110793120920345315,0,0.44047688422688425,45.365999771242834,42.563562225720865
104914,3000,377,3,41.26275510204082,0.59375,40.625,0.0024648755237860628,100,1,1,0,50,106,89,67,908.0518302821832,1189.600045962481,-281.54821568029786,-200.0,28.932397813292813,0,1193.8304454847228,0.0,855341569339587612534884615,0,0.44047688422688425,45.365999771242834,42.563562225720865
105098,3000,372,3,41.26275510204082,0.6041666666666667,39.583333333333336,0.0064908388793032635,0,0,0,0,49,95,81,63,10634.770029070452,10706.817155804609,-72.04712673415555,-71.17754707815197,76.188647575004,73.0097371740207,3143.7535064430863,3018.7912160601677,39652054009149137292933452395,0,0.44047688422688425,45.365999771242834,42.563562225720865
105292,3000,367,3,41.26275510204082,0.6354166666666667,36.458333333333336,0.01856872894585489,0,0,0,0,61,94,86,69,121556.3307190596,120709.17145693394,847.1592621256625,789.215816456052,217.95739686013783,202.31613915692458,8993.522689318188,8365.325056552261,45372932342973926038165998987,0,0.44047688422688425,45.365999771242834,42.563562225720865
105592,3000,360,2,41.26275510204082,0.5104166666666667,48.958333333333336,0.0,100,1,1,0,45,101,78,68,28965.85871392623,29265.85871392623,-300.0,-200.0,0,0,0.0,0.0,43080721770225474080750660641,0,0.44047688422688425,45.365999771242834,42.563562225720865
108040,3000,299,3,41.26275510204082,0.6145833333333333,38.541666666666664,0.01051680223482049,0,0,0,0,48,78,64,62,57270.78406097301,57134.87957842412,135.9044825488865,125.82412827845616,123.44489733671548,116.1118711683222,5093.676567401462,4800.969162890874,45718049071986880739618825445,0,0.44047688422688425,45.365999771242834,42.563562225720865
108184,3000,295,3,41.26275510204082,0.6875,31.25,0.03869854572344095,50,1,0,1,57,88,80,65,47019.37978509483,42721.1994681315,4298.180316963332,4019.1270054422803,454.2386456686944,417.8268091284311,18743.13799411003,17276.21479070575,57016616823669710947174798411,0,0.44047688422688425,45.365999771242834,42.563562225720865
109059,3000,273,2,41.26275510204082,0.5625,43.75,0.0,0,0,0,0,36,61,47,50,19011.696297624698,19211.696297624698,-200.0,-200.0,0,0,0.0,0.0,44017637762289521488173632648,0,0.44047688422688425,45.365999771242834,42.563562225720865
111117,3000,222,3,41.26275510204082,0.6145833333333333,38.541666666666664,0.01051680223482049,0,0,0,0,33,62,46,49,47250.03137674726,47114.12689419837,135.9044825488865,125.82412827845616,123.44489733671548,116.1118711683222,5093.676567401462,4800.969162890874,53423091687044682029980638919,0,0.44047688422688425,45.365999771242834,42.563562225720865
113677,3000,158,2,41.26275510204082,0.46875,53.125,0.0,0,0,0,0,28,52,40,40,-39.36130440240049,160.6386955975995,-200.0,-200.0,0,0,0.0,0.0,73841321066567887129339307565,0,0.44047688422688425,45.365999771242834,42.563562225720865
114095,3000,147,3,41.26275510204082,0.6458333333333333,35.416666666666664,0.02259469230137212,0,0,0,0,35,44,47,32,20528.033219679288,19177.570787259887,1350.4624324194017,1205.6058292770444,265.21364662184936,245.41827315122606,10943.445750276565,10147.503003382966,16356992060260987139093304841,0,0.44047688422688425,45.365999771242834,42.563562225720865
114489,3000,137,2,41.26275510204082,0.5520833333333333,44.791666666666664,0.0,100,1,1,0,32,52,45,39,17899.124433608395,18199.124433608395,-300.0,-200.0,0,0,0.0,0.0,76746360556633863825784029743,0,0.44047688422688425,45.365999771242834,42.563562225720865
115195,3000,120,3,41.26275510204082,0.6666666666666667,33.333333333333336,0.030646619012406517,0,0,0,0,30,49,43,36,56040.00487007253,53387.584536054965,2652.4203340175673,2457.7741923834055,359.7261461452717,331.62254113982846,14843.291872193291,13711.858897044354,59131437063074006096177950601,0,0.44047688422688425,45.365999771242834,42.563562225720865
115700,3000,107,3,41.26275510204082,0.625,37.5,0.014542765590337691,0,0,0,0,21,43,34,30,4982.974763036424,4540.668150867598,442.3066121688256,412.62191612319043,170.70114709842667,159.21400516262338,7043.599628359826,6583.147109721567,56430886353978732155075190697,0,0.44047688422688425,45.365999771242834,42.563562225720865
115893,3000,102,3,41.26275510204082,0.6875,31.25,0.03869854572344095,0,0,0,0,21,41,27,35,167779.46729722552,163431.2869802622,4348.180316963332,4019.1270054422803,454.2386456686944,417.8268091284311,18743.13799411003,17276.21479070575,16284517754538030318933952973,0,0.44047688422688425,45.365999771242834,42.563562225720865
116083,3000,97,3,41.26275510204082,0.65625,34.375,0.02662065565688932,50,1,0,1,26,41,33,34,67261.88181065678,65359.665687606735,1902.2161230500355,1811.7919545861612,312.4698963835605,288.52040714552726,12893.368811234928,11929.68095021366,70599156530302711459999829704,0,0.44047688422688425,45.365999771242834,42.563562225720865
116325,3000,91,3,41.26275510204082,0.59375,40.625,0.0024648755237860628,0,0,0,0,22,35,29,28,21219.655699414263,21401.20391509456,-181.54821568029783,-178.38310994663112,28.932397813292813,29.907603179719516,1193.8304454847228,1236.613269229474,69162799041767455154797483567,0,0.44047688422688425,45.365999771242834,42.563562225720865
116481,3000,87,3,41.26275510204082,0.6145833333333333,38.541666666666664,0.01051680223482049,0,0,0,0,15,35,25,25,47184.28413981057,47048.37965726168,135.9044825488865,125.82412827845616,123.44489733671548,116.1118711683222,5093.676567401462,4800.969162890874,3136603150231642512239400845,0,0.44047688422688425,45.365999771242834,42.563562225720865
116892,3000,77,2,41.26275510204082,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,20,32,30,22,17179.583814861027,17379.583814861027,-200.0,-250.0,0,0,0.0,0.0,34986093756168511011336444495,0,0.44047688422688425,45.365999771242834,42.563562225720865
117097,3000,72,3,41.26275510204082,0.6145833333333333,38.541666666666664,0.01051680223482049,0,0,0,0,22,35,26,31,12911.080893855862,12775.176411306975,135.9044825488865,125.82412827845616,123.44489733671548,116.1118711683222,5093.676567401462,4800.969162890874,56093885535832343223704742953,0,0.44047688422688425,45.365999771242834,42.563562225720865
117179,3000,70,3,41.26275510204082,0.6354166666666667,36.458333333333336,0.01856872894585489,100,1,1,0,22,30,26,26,28192.787944074185,27445.62868194852,747.1592621256625,689.215816456052,217.95739686013783,202.31613915692458,8993.522689318188,8365.325056552261,47499180793425470132999252280,0,0.44047688422688425,45.365999771242834,42.563562225720865
117226,3000,69,3,41.26275510204082,0.6666666666666667,33.333333333333336,0.030646619012406517,0,0,0,0,23,28,29,22,79506.10027094936,76853.67993693179,2652.4203340175673,2457.7741923834055,359.7261461452717,331.62254113982846,14843.291872193291,13711.858897044354,51754870790130380186752089165,0,0.44047688422688425,45.365999771242834,42.563562225720865
117361,3000,65,3,41.26275510204082,0.625,37.5,0.014542765590337691,0,0,0,0,19,29,26,22,10421.684275228274,9979.377663059448,442.3066121688256,312.62191612319043,170.70114709842667,159.21400516262338,7043.599628359826,6583.147109721567,6451181328752382420812252825,0,0.44047688422688425,45.365999771242834,42.563562225720865
117366,3000,65,3,41.26275510204082,0.6145833333333333,38.541666666666664,0.01051680223482049,100,1,1,0,22,28,28,22,28311.98559879427,28276.081116245383,35.904482548886506,-171.17754707815197,123.44489733671548,73.0097371740207,5093.676567401462,3018.7912160601677,42084665018682049800974808301,0,0.44047688422688425,45.365999771242834,42.563562225720865
117391,3000,65,3,41.26275510204082,0.625,37.5,0.014542765590337691,50,1,0,1,21,29,28,22,10648.701386901512,10256.394774732686,392.3066121688256,412.62191612319043,170.70114709842667,159.21400516262338,7043.599628359826,6583.147109721567,44979598804874156037563151397,0,0.44047688422688425,45.365999771242834,42.563562225720865
117395,3000,65,3,41.26275510204082,0.59375,40.625,0.0024648755237860628,100,1,1,0,16,27,23,20,10343.759169549778,10625.307385230075,-281.54821568029786,-228.38310994663112,28.932397813292813,29.907603179719516,1193.8304454847228,1236.613269229474,6873964317589392703450386093,0,0.44047688422688425,45.365999771242834,42.563562225720865
117406,3000,64,3,41.26275510204082,0.6666666666666667,33.333333333333336,0.030646619012406517,0,0,0,0,18,28,27,19,35523.21035998859,32870.79002597102,2652.4203340175673,2457.7741923834055,359.7261461452717,331.62254113982846,14843.291872193291,13711.858897044354,49593482204558067946946271821,0,0.44047688422688425,45.365999771242834,42.563562225720865
117421,3000,64,3,41.26275510204082,0.6354166666666667,36.458333333333336,0.01856872894585489,0,0,0,0,21,31,24,28,56832.35571413261,55985.196452006945,847.1592621256625,789.215816456052,217.95739686013783,202.31613915692458,8993.522689318188,8365.325056552261,14955958517775731440073431405,0,0.44047688422688425,45.365999771242834,42.563562225720865
117717,3000,57,3,41.26275510204082,0.6354166666666667,36.458333333333336,0.01856872894585489,100,1,1,0,20,29,23,26,26147.118532577002,25399.959270451338,747.1592621256625,412.62191612319043,217.95739686013783,159.21400516262338,8993.522689318188,6583.147109721567,61311451658843827075541589531,0,0.44047688422688425,45.365999771242834,42.563562225720865
117781,3000,55,3,41.26275510204082,0.625,37.5,0.014542765590337691,50,1,0,1,20,26,24,22,6140.388851008475,5748.08223883965,392.3066121688256,412.62191612319043,170.70114709842667,159.21400516262338,7043.599628359826,6583.147109721567,75972829557712058783672764267,0,0.44047688422688425,45.365999771242834,42.563562225720865
117800,3000,55,3,41.26275510204082,0.65625,34.375,0.02662065565688932,0,0,0,0,22,24,26,20,13241.360616205575,11289.14449315554,1952.2161230500355,1811.7919545861612,312.4698963835605,288.52040714552726,12893.368811234928,11929.68095021366,12807895334524293134958188623,0,0.44047688422688425,45.365999771242834,42.563562225720865
117881,3000,52,2,41.26275510204082,0.5729166666666667,42.708333333333336,0.0,50,1,0,1,13,29,22,20,2034.1470029036986,2284.1470029036986,-250.0,-200.0,0,0,0.0,0.0,26251149729130178866251992421,0,0.44047688422688425,45.365999771242834,42.563562225720865
118102,3000,47,3,41.26275510204082,0.6875,31.25,0.03869854572344095,0,0,0,0,19,23,19,23,42017.18945527691,37669.00913831357,4348.180316963332,4019.1270054422803,454.2386456686944,417.8268091284311,18743.13799411003,17276.21479070575,40593646373089351702838445337,0,0.44047688422688425,45.365999771242834,42.563562225720865
118179,3000,45,3,41.26275510204082,0.625,37.5,0.014542765590337691,50,1,0,1,14,26,18,22,20305.58767825884,19913.281066090014,392.3066121688256,312.62191612319043,170.70114709842667,159.21400516262338,7043.599628359826,6583.147109721567,41041834168091554230446572139,0,0.44047688422688425,45.365999771242834,42.563562225720865
118343,3000,41,3,41.26275510204082,0.59375,40.625,0.0024648755237860628,0,0,0,0,14,23,21,16,7104.219646170929,7285.767861851227,-181.54821568029783,-278.3831099466311,28.932397813292813,29.907603179719516,1193.8304454847228,1236.613269229474,13725559463442089858622053223,0,0.44047688422688425,45.365999771242834,42.563562225720865
118436,3000,39,2,41.26275510204082,0.5833333333333333,41.666666666666664,0.0,0,0,0,0,14,20,16,18,3475.6972947637614,3675.6972947637614,-200.0,-250.0,0,0,0.0,0.0,46531868538406777889927417099,0,0.44047688422688425,45.365999771242834,42.563562225720865
118574,3000,35,3,41.26275510204082,0.6770833333333333,32.291666666666664,0.03467258236792375,0,0,0,0,20,19,21,18,46160.553486886245,42709.47842156424,3451.0750653220034,3093.552542668782,406.9823959069832,374.72467513412994,16793.214933151667,15494.036843875061,45053236748668197072590260555,0,0.44047688422688425,45.365999771242834,42.563562225720865
118701,3000,32,3,41.26275510204082,0.6041666666666667,39.583333333333336,0.0064908388793032635,0,0,0,0,16,18,15,19,952.6057535272502,1024.6528802614057,-72.04712673415555,-71.17754707815197,76.188647575004,73.0097371740207,3143.7535064430863,3018.7912160601677,25605810766231253138072092120,0,0.44047688422688425,45.365999771242834,42.563562225720865
118796,3000,30,3,41.26275510204082,0.6666666666666667,33.333333333333336,0.030646619012406517,100,1,1,0,15,21,19,17,20198.019231137292,17645.598897119726,2552.4203340175673,1811.7919545861612,359.7261461452717,288.52040714552726,14843.291872193291,11929.68095021366,40262811521543081975801673052,0,0.44047688422688425,45.365999771242834,42.563562225720865
118797,3000,30,3,41.26275510204082,0.6458333333333333,35.416666666666664,0.02259469230137212,100,1,1,0,15,19,20,14,28113.856260637735,26863.393828218334,1250.4624324194017,1155.6058292770444,265.21364662184936,245.41827315122606,10943.445750276565,10147.503003382966,40966325775975273260885188185,0,0.44047688422688425,45.365999771242834,42.563562225720865
118926,3000,26,3,41.26275510204082,0.6979166666666667,30.208333333333332,0.04272450907895816,50,1,0,1,14,17,15,16,49835.40482371199,44541.66873477043,5293.736088941563,4884.497580703911,501.49489543040573,460.92894312273245,20693.061055068403,19058.392737536455,44683180902203823401168163278,0,0.44047688422688425,45.365999771242834,42.563562225720865
119180,3000,20,3,41.26275510204082,0.6875,31.25,0.03869854572344095,100,1,1,0,13,20,13,20,29017.716080842492,24769.53576387916,4248.180316963332,3969.1270054422803,454.2386456686944,417.8268091284311,18743.13799411003,17276.21479070575,48080063809501447208090230184,0,0.44047688422688425,45.365999771242834,42.563562225720865
119186,3000,20,3,41.26275510204082,0.65625,34.375,0.02662065565688932,0,0,0,0,16,17,18,15,18263.14702719245,16310.930904142415,1952.2161230500355,1811.7919545861612,312.4698963835605,288.52040714552726,12893.368811234928,11929.68095021366,76551848900961751417991790181,0,0.44047688422688425,45.365999771242834,42.563562225720865
119193,3000,20,3,41.26275510204082,0.6770833333333333,32.291666666666664,0.03467258236792375,100,1,1,0,15,14,13,16,32374.006820825714,29022.931755503712,3351.0750653220034,3093.552542668782,406.9823959069832,374.72467513412994,16793.214933151667,15494.036843875061,20564341094287970799507347397,0,0.44047688422688425,45.365999771242834,42.563562225720865
119254,3000,18,3,41.26275510204082,0.625,37.5,0.014542765590337691,50,1,0,1,12,15,14,13,9569.508516793814,9177.201904624988,392.3066121688256,412.62191612319043,170.70114709842667,159.21400516262338,7043.599628359826,6583.147109721567,11482914843718505262835682763,0,0.44047688422688425,45.365999771242834,42.563562225720865
119261,3000,18,3,41.26275510204082,0.6770833333333333,32.291666666666664,0.03467258236792375,0,0,0,0,14,17,16,15,58577.73942953703,55126.66436421503,3451.0750653220034,3093.552542668782,406.9823959069832,374.72467513412994,16793.214933151667,15494.036843875061,39984174670193408103099391437,0,0.44047688422688425,45.365999771242834,42.563562225720865
119263,3000,18,2,41.26275510204082,0.5729166666666667,42.708333333333336,0.0,0,0,0,0,10,20,15,15,5598.128008111569,5798.128008111569,-200.0,-250.0,0,0,0.0,0.0,49735901779827705613300976585,0,0.44047688422688425,45.365999771242834,42.563562225720865
119365,3000,15,3,41.26275510204082,0.6458333333333333,35.416666666666664,0.02259469230137212,100,1,1,0,15,13,16,12,6171.70837983319,4921.245947413788,1250.4624324194017,789.215816456052,265.21364662184936,202.31613915692458,10943.445750276565,8365.325056552261,35075782203294911924616813934,0,0.44047688422688425,45.365999771242834,42.563562225720865
119524,3000,11,3,41.26275510204082,0.6458333333333333,35.416666666666664,0.02259469230137212,0,0,0,0,12,15,16,11,7420.310783417256,6069.848350997854,1350.4624324194017,1255.6058292770444,265.21364662184936,245.41827315122606,10943.445750276565,10147.503003382966,26375941216117202008955638670,0,0.44047688422688425,45.365999771242834,42.563562225720865
119691,3000,7,3,41.26275510204082,0.625,37.5,0.014542765590337691,0,0,0,0,10,13,12,11,2627.287391061442,2184.9807788926164,442.3066121688256,412.62191612319043,170.70114709842667,159.21400516262338,7043.599628359826,6583.147109721567,8048294598042531664282104307,0,0.44047688422688425,45.365999771242834,42.563562225720865
119847,3000,3,3,41.26275510204082,0.625,37.5,0.014542765590337691,0,0,0,0,10,11,11,10,1799.598770484859,1357.2921583160335,442.3066121688256,362.62191612319043,170.70114709842667,159.21400516262338,7043.599628359826,6583.147109721567,21792461192989186538991736716,0,0.44047688422688425,45.365999771242834,42.563562225720865
