period,mktsize,meanmktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,avgmagtechshock
4345.0,4.0,4.0,0.806,0.878,39.07,0.0191422915571127,0.020898036806006933,0.9791019631939932,39.948,1113.6,783.4,330.2,0.6933083194411781,14.438,7.834,6.604,339.0545966390024,0.48433178921835923,0.3267072496678149,0.20256843775918404,131994.1372356976,-149.68835720896737,131844.44887848865,946.662,2.48,158.52033129119434,37.018,2.93,16.536,34.39358234305995,0.6329076330468442,43.105113263967155,1027.5795469441305,28.04560318307371,0.7908000000000004
4346.0,4.0,4.0,0.772,0.78,39.062,0.018530078954884892,0.01886014597834885,0.9811398540216523,39.842,1073.2,755.6,317.6,0.6937567852492416,13.908,7.556,6.352,339.9478702979999,0.48434431342593925,0.32699492291077337,0.20280466792068588,131945.10191457497,-68.24956488902895,131876.85234968594,946.256,2.548,158.74636073610532,36.988,2.854,16.532,34.42016564784596,0.6325867698867934,43.15282398388903,1027.3887040644443,28.044554932042903,0.8360000000000001
4347.0,4.0,4.0,0.786,0.76,39.088,0.018766856342273947,0.01831800973843839,0.981681990261562,39.848,1122.8,792.4,330.4,0.6965453650894078,14.532,7.924,6.608,339.74352761864196,0.4843797202016549,0.3265140557048262,0.20272332622404324,131947.93721178157,-123.99236136539868,131823.94485041616,947.256,2.44,158.62565307142992,37.006,2.842,16.456,34.42252195771528,0.6326353294383659,43.150147631323506,1027.3994094747052,28.051384771227703,0.8376000000000001
4348.0,4.0,4.0,0.832,0.862,39.058,0.019822973244843833,0.020605096426042333,0.9793949035739574,39.92,1104.8,774.2,330.6,0.688766470158922,14.354,7.742,6.612,339.43036843903803,0.4844203756122903,0.3270563554845303,0.20259236855532903,131949.0293928088,-128.1191809832545,131820.91021182574,944.052,2.236,158.2425185506849,36.994,2.926,16.54,34.42947273508353,0.6325550024801394,43.149309041783035,1027.402763832868,28.064193743960633,0.7948000000000002
4349.0,4.0,4.0,0.758,0.738,39.078,0.018049271220112253,0.01759809718407426,0.982401902815926,39.816,1096.2,767.6,328.6,0.6920144033314412,14.248,7.676,6.572,340.4486365014176,0.484370960839312,0.3272833952773903,0.20281321555546955,131876.2917859613,-76.92768027285217,131799.36410568847,944.848,2.368,158.59681558039884,36.948,2.868,16.658,34.47678534064921,0.632033309718444,43.220296309227706,1027.1188147630883,28.094585404801997,0.9652000000000003
4350.0,4.0,4.0,0.912,0.818,39.172,0.021648169759321878,0.019510328403386467,0.980489671596614,39.99,1087.8,758.0,329.8,0.6856594631762711,14.176,7.58,6.596,339.34149311429786,0.48446781468258576,0.3278271325343207,0.20263284571075016,131965.76692041417,-126.38163105451889,131839.38528935963,945.032,2.386,157.8954367882859,37.046,2.944,16.544,34.41501425017469,0.6326080883790631,43.133090807532554,1027.4676367698705,28.02193921196899,0.5368000000000002
4351.0,4.0,4.0,0.862,0.684,39.35,0.02062493024887207,0.0163112209743607,0.9836887790256399,40.034,1119.6,786.6,333.0,0.6920214542548548,14.526,7.866,6.66,339.25269588085683,0.48439670383103706,0.3283692316210306,0.2028346649984379,132011.82739013908,-166.1212984569772,131845.70609168234,945.96,2.232,157.8123873612406,37.058,2.976,16.36,34.370956362929064,0.6329888578273376,43.08830964149454,1027.6467614340222,28.01313778020996,0.6796000000000001
4352.0,4.0,4.0,0.746,0.9,39.196,0.017534881300719944,0.021413811584844702,0.978586188415156,40.096,1118.5,786.4,332.1,0.6946845335271775,14.506,7.864,6.642,339.2140591892898,0.4843728270510888,0.3292339977491298,0.20284179828255186,132019.58481354982,-177.97983766307408,131841.60497588682,945.98,2.404,157.79629873905674,37.108,2.988,16.484,34.36407811644849,0.6329769498341934,43.0806669465386,1027.6773322138451,27.98751946973385,0.7912
4353.0,4.0,4.0,0.708,0.738,39.166,0.01685848163355269,0.017613127305856614,0.9823868726941447,39.904,1101.6,769.8,331.8,0.6903459949556414,14.334,7.698,6.636,339.9413694218463,0.48429555427937265,0.32772462852808926,0.20331075248902725,132027.3236161307,-103.04275037502211,131924.28086575583,943.7,2.638,158.30642844717545,36.916,2.988,16.664,34.3376418013725,0.6333494421550133,43.073127549209396,1027.7074898031626,28.13276456827966,0.6324000000000002
4354.0,4.0,4.0,0.698,0.782,39.082,0.016584081754986386,0.018711222296717123,0.9812887777032828,39.864,1081.2,759.2,322.0,0.6911074144730508,14.032,7.592,6.44,339.9467892884485,0.48431385898111523,0.32686375764853326,0.20333407622711297,132035.14427653476,-74.23298458037404,131960.9112919545,944.214,2.71,158.43590747453254,36.866,2.998,16.708,34.32970908172637,0.6334843431996856,43.06546491119831,1027.7381403552083,28.166676186122416,0.6516000000000002
