period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1.0,4.0,40.0,24.078,15.922,1.0,0.6019499999999998,0.3980500000000002,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.77062054001595,0.49995189636752135,-0.004454716084261962,0.17025406677935984,119284.67427594084,1275.0996115825453,120559.77388752335,0.0,0.0,0.0,34.854,5.146,15.922,46.28891927429741,0.5124217697838298,55.78345566233465,976.8661773506602,28.10253056287052,0.788
2.0,4.0,27.864,25.888,17.898,0.6318195468651947,0.5866426917257129,0.41335730827428674,43.786,423.2,281.0,142.2,0.6280194348135534,5.654,2.81,2.844,320.4096229171709,0.4974988379152667,-0.09732605136882182,0.15190295439802048,122748.94046406788,-891.4130878321081,121857.52737623568,1.0,0.0,0.3681804531348053,41.834,1.952,14.108,44.324550619261224,0.5369698522746177,52.26220624868626,990.9511750052555,23.836765904592202,0.712
3.0,4.0,18.434,16.318,20.014,0.4973655842579978,0.43798171359450666,0.5620182864054929,36.332,476.7,312.2,164.5,0.627042653751478,6.412,3.122,3.29,337.9715577652767,0.4937010326253987,-0.07565792671885135,0.16338386370397132,123595.45196176939,1086.5579893264317,124682.00995109581,2.0,0.0,0.8157150920602737,36.126,0.206,16.106,43.00856956479986,0.5556507513116409,51.40952098526521,994.3619160589394,27.89838446571729,0.812
4.0,4.0,12.368,10.52,21.862,0.3727604551512568,0.31251185242765683,0.6874881475723432,32.382,561.9,378.0,183.9,0.6502329233889614,7.458,3.78,3.678,353.1966457655467,0.4899223972614758,-0.040479310056232135,0.17300604115973714,124160.32251418477,2291.999128116296,126452.32164230125,3.0,0.0,1.3754331378898899,32.348,0.034,17.82,42.04317431854325,0.5696037785769142,50.8422370506813,996.6310517972751,31.210459633490924,0.692
5.0,4.0,8.508,6.82,23.55,0.2724744161106807,0.21489860351255213,0.7851013964874487,30.37,631.1,427.2,203.9,0.6560727597479918,8.35,4.272,4.078,366.22296867640097,0.4872547291747077,-0.015440425231722487,0.18109202022594564,124561.44868256625,3046.796785708955,127608.24546827523,4.0,0.0,1.9962771954650835,30.336,0.034,19.292,41.302081050023155,0.5787271373609392,50.4402024821731,998.2391900713071,33.25166487306785,0.792
6.0,4.0,6.21,5.278,24.482,0.2033636149267974,0.17055992889462057,0.8294400711053797,29.76,706.9,468.2,238.7,0.6441678601364537,9.456,4.682,4.774,369.2466716897046,0.4849233553812009,-0.0006461650498431104,0.18455651748976687,125012.55772627608,3277.1822281737514,128289.73995444986,5.0,0.008,2.6236536783612503,29.744,0.016,19.842,40.75860425007815,0.5848969317851325,49.98873009935596,1000.0450796025752,33.9136931114768,0.858
7.0,4.0,4.622,3.84,25.264,0.15493799626374308,0.12662941858690155,0.8733705814130982,29.104,725.7,482.8,242.9,0.6528343638324953,9.686,4.828,4.858,375.3808303628455,0.48312684829193553,0.006037229303422488,0.18886865130627614,125286.7464746683,3582.3079497212334,128869.05442438966,6.0,0.014,3.2628210169905913,29.082,0.022,20.578,40.32104754147428,0.5895929972893235,49.71480384841733,1001.140784606331,34.69641430939882,0.854
8.0,4.0,3.832,3.236,25.86,0.1279471512903027,0.1064182826053141,0.8935817173946857,29.096,775.0,517.8,257.2,0.6520999697686857,10.322,5.178,5.144,374.9872859726528,0.48162877444338703,0.009863794590545389,0.1904114573621503,125666.8467544139,3602.6478572432566,129269.4946116572,7.0,0.042,3.8735663941229537,29.058,0.038,20.734,39.93715372358331,0.593594206035404,49.33533971375605,1002.6586411449762,34.77904126918587,0.674
9.0,4.0,3.178,2.886,26.152,0.10664864900158356,0.09517405895340508,0.9048259410465952,29.038,786.5,527.6,258.9,0.6544261821353764,10.454,5.276,5.178,375.0589523591532,0.4802993244813453,0.011440621865184944,0.19175119394914722,125946.42372194688,3637.0171498830928,129583.44087183,8.0,0.074,4.502154624474161,28.996,0.042,20.928,39.64642671003114,0.5965523721897955,49.056853293280525,1003.7725868268788,34.8483620490405,0.746
10.0,4.0,2.744,2.402,26.494,0.09219685801249658,0.07947541271943806,0.9205245872805614,28.896,805.6,531.2,274.4,0.6455221115938056,10.8,5.312,5.488,376.6576845429807,0.47904366744646176,0.012766353070081317,0.1935185795692602,126144.11894631451,3720.8596265245274,129864.97857283922,9.0,0.102,5.129806537485774,28.864,0.032,21.204,39.40197462213468,0.5989546950615696,48.86007171369033,1004.5597131452382,35.0221648793893,0.776
