firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,attraction_res,attraction_no_res,attraction_inn,attraction_imi,wealth,previous_wealth,profits,previous_profits,output,previous_output,revenues,previous_revenues,technology,mag_tech_shock,deg_tech_div
124284,5000,1892,3,42.44123931623932,0.6354166666666667,36.458333333333336,0.023229285492066775,100,1,1,0,232,450,395,287,70881.76296474783,71038.58230874666,-156.8193439988312,-98.06767751479332,23.931623931623932,20.19230769230765,1015.6877785082914,859.1438609467435,23996375286651693371449314031,0,0.4178552350427351
125712,5000,1857,2,42.44123931623932,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,208,401,347,262,11958.185102924886,12158.185102924886,-200.0,-200.0,0,0,0.0,0.0,28931200989679238218550906007,0,0.4178552350427351
154162,5000,1145,3,42.44123931623932,0.65625,34.375,0.03131805454734003,0,0,0,0,151,286,245,192,20488.391323169213,20428.13445634183,60.25686682737978,67.19674556212948,32.264957264957275,32.69230769230765,1369.364772810286,1390.994822485205,64074759541007540652024300281,0,0.4178552350427351
155347,5000,1116,3,42.44123931623932,0.625,37.5,0.01918490096443016,0,0,0,0,128,264,226,166,34090.275811846324,34192.61242792493,-102.33661607860316,-98.06767751479332,19.764957264957275,20.19230769230765,838.8492813572947,859.1438609467435,9614958337766741127257229981,0,0.4178552350427351
159619,5000,1009,3,42.44123931623932,0.6041666666666667,39.583333333333336,0.011096131909156896,0,0,0,0,133,247,219,161,60157.608638513215,60324.938132084695,-167.32949357148075,-164.8411817882975,11.431623931623932,11.858974358974308,485.17228705529993,504.57655325443557,9627083893396092539366276573,0,0.4178552350427351
166666,5000,833,3,42.44123931623932,0.625,37.5,0.01918490096443016,50,1,0,1,118,215,180,153,62145.99248280442,62298.32909888302,-152.33661607860316,-198.06767751479333,19.764957264957275,20.19230769230765,838.8492813572947,859.1438609467435,23911450551484395044264153821,0,0.4178552350427351
168768,5000,780,3,42.44123931623932,0.6354166666666667,36.458333333333336,0.023229285492066775,0,0,0,0,96,194,178,112,57893.26653008934,57950.085874088174,-56.81934399883119,-51.66009204470805,23.931623931623932,24.358974358974308,1015.6877785082914,1036.427514792897,4046681919304648814953992797,0,0.4178552350427351
171180,5000,720,3,42.44123931623932,0.6354166666666667,36.458333333333336,0.023229285492066775,0,0,0,0,91,183,150,124,39520.01077916314,39576.83012316197,-56.81934399883119,-51.66009204470805,23.931623931623932,24.358974358974308,1015.6877785082914,1036.427514792897,9080639007798012442334640749,0,0.4178552350427351
175533,5000,611,3,42.44123931623932,0.6979166666666667,30.208333333333332,0.04749559265788654,0,0,0,0,78,163,137,104,39398.600088075436,39000.02413292897,398.57595514646835,309.0770874424711,48.931623931623946,49.35897435897432,2076.718761414275,2100.1294378698203,22606117469040852422201564041,0,0.4178552350427351
184205,5000,394,3,42.44123931623932,0.59375,40.625,0.00705174738152028,50,1,0,1,66,103,101,68,33323.604193309715,33560.4092922943,-236.80509898458612,-185.20710059171614,7.264957264957275,7.692307692307651,308.33378990430316,327.29289940828215,7825477048163373437818527993,0,0.4178552350427351
186879,5000,328,3,42.44123931623932,0.6145833333333333,38.541666666666664,0.01514051643679354,50,1,0,1,51,97,90,58,3263.7145695501126,3452.8879021529324,-189.17333260281964,-185.79470742932307,15.598290598290617,16.025641025640994,662.0107842062979,681.8602071005902,24334770361267590118887461775,0,0.4178552350427351
186894,5000,327,3,42.44123931623932,0.6458333333333333,35.416666666666664,0.02727367001970342,100,1,1,0,49,99,88,60,52721.227372117115,52823.84888848062,-102.62151636350328,3.4280489809331414,28.098290598290617,28.525641025640994,1192.5262756592895,1213.7111686390515,29492796221836390854253500573,0,0.4178552350427351
187026,5000,324,3,42.44123931623932,0.65625,34.375,0.03131805454734003,50,1,0,1,53,85,83,55,40899.878269034896,40889.621402207515,10.256866827379781,17.19674556212948,32.264957264957275,32.69230769230765,1369.364772810286,1390.994822485205,3233985308827904402517725771,0,0.4178552350427351
187426,5000,314,3,42.44123931623932,0.5833333333333333,41.666666666666664,0.0030073628538836634,0,0,0,0,52,90,83,59,76758.62475104185,76956.22489988398,-197.60014884213598,-196.89246383957928,3.0982905982906175,3.5256410256409936,131.4952927533064,150.00924556212877,27635432965609807310940117481,0,0.4178552350427351
187592,5000,310,3,42.44123931623932,0.6145833333333333,38.541666666666664,0.01514051643679354,0,0,0,0,42,92,77,57,3876.1453915641055,4015.318724166925,-139.17333260281964,-135.79470742932307,15.598290598290617,16.025641025640994,662.0107842062979,681.8602071005902,23360197182815175335828651225,0,0.4178552350427351
188220,5000,294,2,42.44123931623932,0.5520833333333333,44.791666666666664,0.0,100,1,1,0,50,86,76,60,19061.33503925618,19361.33503925618,-300.0,-200.0,0,0,0.0,0.0,17652121274153315877732821341,0,0.4178552350427351
189673,5000,258,3,42.44123931623932,0.6041666666666667,39.583333333333336,0.011096131909156896,0,0,0,0,48,95,78,65,57310.17186218483,57477.50135575631,-167.32949357148075,-164.8411817882975,11.431623931623932,11.858974358974308,485.17228705529993,504.57655325443557,62945500709815563261679934609,0,0.4178552350427351
191007,5000,224,3,42.44123931623932,0.6354166666666667,36.458333333333336,0.023229285492066775,0,0,0,0,42,63,62,43,1987.9704037502129,2044.7897477490442,-56.81934399883119,-51.66009204470805,23.931623931623932,24.358974358974308,1015.6877785082914,1036.427514792897,23349788977979643208553802429,0,0.4178552350427351
