firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,attraction_res,attraction_no_res,attraction_inn,attraction_imi,wealth,previous_wealth,profits,previous_profits,output,previous_output,revenues,previous_revenues,technology,magtechshock
70757,5000,3231,2,44.69838308457713,0.5208333333333333,47.916666666666664,0.0,0,0,0,0,455,766,693,528,42883.47299897052,43083.47299897052,-200.0,-200.0,0,0,0.0,0.0,4808632092633103164536540994,8
101549,5000,2461,2,44.69838308457713,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,346,602,536,412,105645.43242733943,105845.43242733943,-200.0,-199.1508355865438,0,5.204724651091961,0.0,233.9774560769503,74056340909728377529498495378,8
120401,5000,1989,2,44.69838308457713,0.5104166666666667,48.958333333333336,0.0,100,1,1,0,296,478,439,335,30939.01678401894,31239.01678401894,-300.0,-200.0,0,0,0.0,0.0,21327837434896239740828478638,8
130537,5000,1736,2,44.69838308457713,0.47916666666666663,52.083333333333336,0.0,100,1,1,0,344,471,485,330,68048.25429303979,68348.25429303979,-300.0,-250.0,0,0,0.0,0.0,62532996487345070961732136382,8
132678,5000,1683,3,44.69838308457713,0.6041666666666667,39.583333333333336,0.020035320626027607,50,1,0,1,257,407,366,298,36276.30516557807,35697.43284103315,578.8723245449245,620.4339284886555,162.0457991329161,171.35555005134646,7243.1852068895205,7703.257784687787,71038565274423605151577232364,8
137977,5000,1550,2,44.69838308457713,0.5208333333333333,47.916666666666664,0.0,50,1,0,1,268,400,380,288,22098.50315106414,22348.50315106414,-250.0,-300.0,0,0,0.0,0.0,28329563638095929006262868950,8
138872,5000,1528,3,44.69838308457713,0.5625,43.75,0.0037147554960112517,0,0,0,0,257,391,356,292,46281.26012589217,46452.7659885539,-171.50586266172934,670.4339284886555,30.04496579668093,171.35555005134646,1342.9613909430614,7703.257784687787,63527957712935675756464994110,8
140289,5000,1492,3,44.69838308457713,0.5625,43.75,0.0037147554960112517,100,1,1,0,253,366,370,249,137652.16661363986,137923.67247630158,-271.50586266172934,-300.0,30.04496579668093,0,1342.9613909430614,0.0,51842342091433502216860780158,8
142207,5000,1444,2,44.69838308457713,0.47916666666666663,52.083333333333336,0.0,50,1,0,1,235,363,328,270,6494.37816451988,6744.37816451988,-250.0,-200.0,0,0,0.0,0.0,16643328638385992260395757816,8
142651,5000,1433,2,44.69838308457713,0.48958333333333337,51.041666666666664,0.0,0,0,0,0,245,370,355,260,18085.595719818233,18285.595719818233,-200.0,-200.0,0,0,0.0,0.0,69977178809324251190838634650,8
143742,5000,1406,2,44.69838308457713,0.53125,46.875,0.0,0,0,0,0,273,367,379,261,56250.536435978225,56450.536435978225,-200.0,-200.0,0,0,0.0,0.0,6070394699636288316978554610,8
144763,5000,1380,2,44.69838308457713,0.5104166666666667,48.958333333333336,0.0,0,0,0,0,219,351,335,235,33364.72874829789,33564.72874829789,-200.0,-299.1508355865438,0,5.204724651091961,0.0,233.9774560769503,69164273368401801506581220690,8
148671,5000,1283,2,44.69838308457713,0.48958333333333337,51.041666666666664,0.0,0,0,0,0,188,299,271,216,25122.683665958437,25322.683665958437,-200.0,-200.0,0,0,0.0,0.0,55043550119445652057835226162,8
149124,5000,1271,2,44.69838308457713,0.4375,56.25,0.0,50,1,0,1,195,316,281,230,8865.599225956212,9115.599225956212,-250.0,-200.0,0,0,0.0,0.0,3144066950996759725622272482,8
151575,5000,1210,2,44.69838308457713,0.5208333333333333,47.916666666666664,0.0,50,1,0,1,189,282,275,196,38375.70532780172,38625.70532780172,-250.0,-299.1508355865438,0,5.204724651091961,0.0,233.9774560769503,77251850377010904007154623368,8
157792,5000,1055,2,44.69838308457713,0.5416666666666667,45.833333333333336,0.0,50,1,0,1,216,281,299,198,17177.9178073847,17427.9178073847,-250.0,-200.0,0,0,0.0,0.0,9474391941025500799953303416,8
163033,5000,924,3,44.69838308457713,0.5729166666666667,42.708333333333336,0.007794896778515334,0,0,0,0,147,234,203,178,78536.93983103504,78611.47679793903,-74.53696690399978,348.05795450673736,63.04517413073967,138.1253849712956,2818.0173449296735,6209.4017189656215,43204125725837502856716507396,8
164253,5000,893,3,44.69838308457713,0.5729166666666667,42.708333333333336,0.007794896778515334,0,0,0,0,188,231,229,190,86339.89069764198,86414.42766454598,-74.53696690399978,-199.1508355865438,63.04517413073967,5.204724651091961,2818.0173449296735,233.9774560769503,40997839263892897858416368058,8
166829,5000,829,3,44.69838308457713,0.59375,40.625,0.015955179343523525,0,0,0,0,121,192,165,148,13569.405907682747,13243.75378098342,325.6521266993278,398.05795450673736,129.04559079885738,138.1253849712956,5768.129252902909,6209.4017189656215,34620734468705501974843775166,8
169846,5000,753,2,44.69838308457713,0.5208333333333333,47.916666666666664,0.0,50,1,0,1,122,208,191,139,30345.898690269525,30595.898690269525,-250.0,-153.69290393838267,0,38.43488973114282,0.0,1727.8335217991155,60948068834648733631709929738,8
171591,5000,710,2,44.69838308457713,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,98,178,160,116,112472.1810698587,112672.1810698587,-200.0,-200.0,0,0,0.0,0.0,15173364121969772238117290872,8
171602,5000,709,2,44.69838308457713,0.53125,46.875,0.0,0,0,0,0,112,175,158,129,2417.158632247455,2617.158632247455,-200.0,-300.0,0,0,0.0,0.0,50937489504087244833487702138,8
172080,5000,698,2,44.69838308457713,0.5,50.0,0.0,0,0,0,0,138,201,195,144,114267.18812734772,114467.18812734772,-200.0,-200.0,0,0,0.0,0.0,72343357209701287377396329216,8
173079,5000,673,2,44.69838308457713,0.47916666666666663,52.083333333333336,0.0,100,1,1,0,136,172,188,120,4673.539287173015,4973.539287173015,-300.0,-200.0,0,0,0.0,0.0,76042974539978279059027854016,8
173394,5000,665,3,44.69838308457713,0.6145833333333333,38.541666666666664,0.024115461908531716,0,0,0,0,120,187,158,149,90064.11224273841,89063.2692863186,1000.8429564198127,398.05795450673736,195.04600746697506,138.1253849712956,8718.241160876143,6209.4017189656215,58715172407337573572734908194,8
173745,5000,656,2,44.69838308457713,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,110,177,164,123,10387.150164288,10587.150164288,-200.0,-39.00546170678243,0,71.66505481119367,0.0,3221.689587521281,7390591023144887604261177884,8
173795,5000,655,2,44.69838308457713,0.47916666666666663,52.083333333333336,0.0,50,1,0,1,109,161,159,111,47655.94490288771,47905.94490288771,-250.0,-250.0,0,0,0.0,0.0,69150358931635627093867505858,8
174133,5000,646,2,44.69838308457713,0.4375,56.25,0.0,100,1,1,0,118,173,162,129,24672.137683298373,24972.137683298373,-300.0,-250.0,0,0,0.0,0.0,46127464185079889578991319904,8
175212,5000,619,3,44.69838308457713,0.5833333333333333,41.666666666666664,0.011875038061019444,0,0,0,0,116,176,155,137,45895.60080449684,45804.41844161382,91.18236288302006,-200.0,96.04538246479864,0,4293.073298916296,0.0,3154314823703509031799954890,8
175380,5000,615,3,44.69838308457713,0.59375,40.625,0.015955179343523525,100,1,1,0,132,170,180,122,146599.05628191403,146373.4041552147,225.65212669932782,1572.8744082028124,129.04559079885738,237.8158802114484,5768.129252902909,10690.969916132128,67754666121296243375919493776,8
177312,5000,567,2,44.69838308457713,0.5,50.0,0.0,0,0,0,0,114,151,165,100,88904.08280972594,89104.08280972594,-200.0,-200.0,0,0,0.0,0.0,44322509467540774194402096998,8
178983,5000,525,2,44.69838308457713,0.5,50.0,0.0,100,1,1,0,91,129,134,86,32738.107111810525,33038.107111810525,-300.0,-300.0,0,0,0.0,0.0,62053108689448413269409830984,8
179396,5000,515,3,44.69838308457713,0.6354166666666667,36.458333333333336,0.03227574447353988,0,0,0,0,98,136,144,90,50434.003797116544,48482.96827485909,1951.0355222574517,4815.4920426983945,261.04642413509254,403.9667056117031,11668.353068849368,18160.250244742972,62445645921117760419108311834,8
179875,5000,503,3,44.69838308457713,0.5625,43.75,0.0037147554960112517,100,1,1,0,113,149,133,129,132846.21423471512,133117.72009737685,-271.50586266172934,-200.0,30.04496579668093,0,1342.9613909430614,0.0,19266551143610658019958483784,8
180460,5000,488,2,44.69838308457713,0.53125,46.875,0.0,0,0,0,0,76,133,123,86,8731.016574897792,8931.016574897792,-200.0,-200.0,0,0,0.0,0.0,33532976669364095819231334470,8
180469,5000,488,2,44.69838308457713,0.48958333333333337,51.041666666666664,0.0,0,0,0,0,101,132,130,103,60340.334401720494,60540.334401720494,-200.0,-200.0,0,0,0.0,0.0,18263835098880976997077486032,8
180832,5000,479,3,44.69838308457713,0.625,37.5,0.028195603191035798,0,0,0,0,81,119,113,87,31344.321678845423,29902.757656521437,1441.5640223239877,620.4339284886555,228.0462158010338,171.35555005134646,10193.297114862755,7703.257784687787,60582942525871861295315242986,8
181257,5000,468,3,44.69838308457713,0.5833333333333333,41.666666666666664,0.011875038061019444,0,0,0,0,81,113,112,82,26097.97922426007,26006.79686137705,91.18236288302006,2602.232930250728,96.04538246479864,304.27621037155035,4293.073298916296,13678.682047576469,44521232593364075896463298572,8
181776,5000,455,2,44.69838308457713,0.47916666666666663,52.083333333333336,0.0,0,0,0,0,75,123,103,95,18845.16766045767,19045.16766045767,-200.0,-200.0,0,0,0.0,0.0,56287517721379651930761029866,8
181886,5000,452,2,44.69838308457713,0.48958333333333337,51.041666666666664,0.0,50,1,0,1,106,123,129,100,5244.0175786821,5494.0175786821,-250.0,-200.0,0,0,0.0,0.0,64328732891769093028576766836,8
182183,5000,445,2,44.69838308457713,0.5208333333333333,47.916666666666664,0.0,100,1,1,0,81,123,120,84,50481.04937942551,50781.04937942551,-300.0,-200.0,0,0,0.0,0.0,78602820037291226717444786648,8
182833,5000,429,3,44.69838308457713,0.6041666666666667,39.583333333333336,0.020035320626027607,100,1,1,0,77,112,112,77,134172.45768329097,133643.58535874603,528.8723245449245,1572.8744082028124,162.0457991329161,237.8158802114484,7243.1852068895205,10690.969916132128,22999929498279194847982344282,8
182985,5000,425,3,44.69838308457713,0.5833333333333333,41.666666666666664,0.011875038061019444,0,0,0,0,85,112,118,79,34017.772723026916,33926.5903601439,91.18236288302006,-153.69290393838267,96.04538246479864,38.43488973114282,4293.073298916296,1727.8335217991155,48559361437289694437812749770,8
183135,5000,421,3,44.69838308457713,0.5625,43.75,0.0037147554960112517,0,0,0,0,70,112,100,82,6358.07973363996,6529.585596301689,-171.50586266172934,-253.69290393838267,30.04496579668093,38.43488973114282,1342.9613909430614,1727.8335217991155,155033302791019202804267988,8
183694,5000,407,3,44.69838308457713,0.5625,43.75,0.0037147554960112517,50,1,0,1,93,116,119,90,18617.203201024156,18838.709063685885,-221.50586266172934,-203.69290393838267,30.04496579668093,38.43488973114282,1342.9613909430614,1727.8335217991155,65786475190010249560170064088,8
183811,5000,404,2,44.69838308457713,0.5208333333333333,47.916666666666664,0.0,100,1,1,0,62,100,90,72,19028.060817200185,19328.060817200185,-300.0,-200.0,0,0,0.0,0.0,28143248578069130119288088042,8
183933,5000,401,2,44.69838308457713,0.53125,46.875,0.0,0,0,0,0,63,117,95,85,22907.827756124112,23107.827756124112,-200.0,-200.0,0,0,0.0,0.0,4741682877310006334958357198,8
183988,5000,400,3,44.69838308457713,0.5729166666666667,42.708333333333336,0.007794896778515334,0,0,0,0,70,99,97,72,1254.9791792888539,1329.5161461928537,-74.53696690399978,-299.1508355865438,63.04517413073967,5.204724651091961,2818.0173449296735,233.9774560769503,19204739215651971879838308094,8
183992,5000,400,2,44.69838308457713,0.5520833333333333,44.791666666666664,0.0,50,1,0,1,89,115,116,88,19528.69440360381,19778.69440360381,-250.0,620.4339284886555,0,171.35555005134646,0.0,7703.257784687787,68985360336331728860932608866,8
