firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,attraction_res,attraction_no_res,attraction_inn,attraction_imi,wealth,previous_wealth,profits,previous_profits,output,previous_output,revenues,previous_revenues,technology,magtechshock
4523,2100,1986,2,45.37202380952382,0.48958333333333337,51.041666666666664,0.0,100,1,1,0,323,487,475,335,115365.95575678293,115665.95575678293,-300.0,-300.0,0,0,0.0,0.0,12422911118514537723711639620,0
6742,2100,1931,2,45.37202380952382,0.5,50.0,0.0,0,0,0,0,273,447,415,305,58586.42677235651,58786.42677235651,-200.0,-200.0,0,0,0.0,0.0,24979121686487016867799165680,0
7380,2100,1915,3,45.37202380952382,0.5833333333333333,41.666666666666664,0.014552042545730823,100,1,1,0,350,502,485,367,112423.47564550392,112278.8456596795,144.6299858244102,196.7569857437424,119.99652629478025,126.55839513717493,5444.48524810692,5770.023449792698,6910144018903951894511267744,0
8030,2100,1899,2,45.37202380952382,0.5208333333333333,47.916666666666664,0.0,50,1,0,1,307,487,451,343,106303.49691498834,106553.49691498834,-250.0,-200.0,0,0,0.0,0.0,20000288972767646545414205358,0
8758,2100,1881,3,45.37202380952382,0.5520833333333333,44.791666666666664,0.0022792355794518495,0,0,0,0,336,492,475,353,26993.5430570831,27182.635455456693,-189.09239837359158,-179.35813057760092,18.79463664858032,25.798442085654937,852.7507015107351,1176.1970878423597,43060418554247832152249470272,0
30445,2100,1338,2,45.37202380952382,0.48958333333333337,51.041666666666664,0.0,0,0,0,0,246,327,340,233,4706.084043335668,4906.084043335668,-200.0,-200.0,0,0,0.0,0.0,25699912885989420637212259278,0
34697,2100,1232,2,45.37202380952382,0.47916666666666663,52.083333333333336,0.0,50,1,0,1,213,318,301,230,130594.4460813078,130844.4460813078,-250.0,-300.0,0,0,0.0,0.0,38294817216256512442477203504,0
37112,2100,1172,2,45.37202380952382,0.5,50.0,0.0,100,1,1,0,204,307,302,209,87475.04615561136,87775.04615561136,-300.0,-300.0,0,0,0.0,0.0,41684848334450981414161784766,0
40792,2100,1080,3,45.37202380952382,0.5625,43.75,0.006370171234878165,100,1,1,0,138,239,216,161,92609.1148533289,92823.91221366856,-214.79736033967453,-279.35813057760095,52.52859986398022,25.798442085654937,2383.32888370946,1176.1970878423597,6864381360371481825794470274,0
40936,2100,1076,2,45.37202380952382,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,173,271,263,181,87413.71964611353,87613.71964611353,-200.0,-200.0,0,0,0.0,0.0,26095841633990958427803679650,0
41603,2100,1059,2,45.37202380952382,0.5,50.0,0.0,0,0,0,0,121,232,197,156,50829.156002455915,51029.156002455915,-200.0,-200.0,0,0,0.0,0.0,53736051489235515497696066076,0
42582,2100,1035,2,45.37202380952382,0.48958333333333337,51.041666666666664,0.0,0,0,0,0,172,261,268,165,16400.192011724695,16600.192011724695,-200.0,-200.0,0,0,0.0,0.0,4459166853739869642238267064,0
44496,2100,987,2,45.37202380952382,0.53125,46.875,0.0,50,1,0,1,181,259,258,182,33394.66821129316,33644.66821129316,-250.0,-200.0,0,0,0.0,0.0,31963234892442487596635349648,0
44611,2100,984,2,45.37202380952382,0.46875,53.125,0.0,0,0,0,0,160,233,234,159,1827.360173713385,2027.360173713385,-200.0,-200.0,0,0,0.0,0.0,62503235452319180965380563054,0
47747,2100,906,2,45.37202380952382,0.44791666666666663,55.208333333333336,0.0,0,0,0,0,153,234,217,170,77809.37436676679,78009.37436676679,-200.0,-200.0,0,0,0.0,0.0,20428261751055160041286083126,0
48798,2100,880,2,45.37202380952382,0.5,50.0,0.0,0,0,0,0,129,228,191,166,13934.203143986917,14134.203143986917,-200.0,-300.0,0,0,0.0,0.0,75746143059186765230636962640,0
51260,2100,818,3,45.37202380952382,0.5729166666666667,42.708333333333336,0.01046110689030448,0,0,0,0,190,231,251,170,45958.87119705094,45929.094429324614,29.776767726325517,68.07975735084932,86.26256307938013,92.97174412000145,3913.9070659081854,4238.7479958092445,64865282763335650573718532704,0
51433,2100,814,2,45.37202380952382,0.46875,53.125,0.0,0,0,0,0,98,198,165,131,435.6836235606461,635.6836235606461,-200.0,-250.0,0,0,0.0,0.0,60574358044015112870210874552,0
52464,2100,788,3,45.37202380952382,0.5729166666666667,42.708333333333336,0.01046110689030448,0,0,0,0,137,205,198,144,112648.50801601594,112618.73124828961,29.776767726325517,68.07975735084932,86.26256307938013,92.97174412000145,3913.9070659081854,4238.7479958092445,3449888284066741400384838586,0
54117,2100,747,2,45.37202380952382,0.48958333333333337,51.041666666666664,0.0,50,1,0,1,145,182,189,138,53441.9780477888,53691.9780477888,-250.0,-200.0,0,0,0.0,0.0,455266520197508126254744246,0
54507,2100,737,2,45.37202380952382,0.47916666666666663,52.083333333333336,0.0,0,0,0,0,152,206,212,146,51692.23334925548,51892.23334925548,-200.0,-200.0,0,0,0.0,0.0,36005233026430162407306700790,0
55193,2100,720,2,45.37202380952382,0.5104166666666667,48.958333333333336,0.0,100,1,1,0,153,196,209,140,35890.030288922986,36190.030288922986,-300.0,-250.0,0,0,0.0,0.0,46442835658909459410804582176,0
58719,2100,632,2,45.37202380952382,0.5,50.0,0.0,0,0,0,0,97,147,146,98,19178.55938493297,19378.55938493297,-200.0,-200.0,0,0,0.0,0.0,31450156972524424483537861730,0
58980,2100,625,2,45.37202380952382,0.5,50.0,0.0,0,0,0,0,124,179,177,126,17559.801237680957,17759.801237680957,-200.0,-200.0,0,0,0.0,0.0,24144821081623187994876911858,0
59514,2100,612,2,45.37202380952382,0.4375,56.25,0.0,0,0,0,0,85,165,143,107,29414.574122440856,29614.574122440856,-200.0,-200.0,0,0,0.0,0.0,11499884427810138693142337758,0
60721,2100,581,2,45.37202380952382,0.44791666666666663,55.208333333333336,0.0,50,1,0,1,105,157,155,107,133728.02619307124,133978.02619307124,-250.0,-300.0,0,0,0.0,0.0,60161658754608858713739985378,0
61183,2100,570,2,45.37202380952382,0.5208333333333333,47.916666666666664,0.0,100,1,1,0,88,147,139,96,30461.823994553648,30761.823994553648,-300.0,-200.0,0,0,0.0,0.0,78638400572046023901422170692,0
62921,2100,526,2,45.37202380952382,0.44791666666666663,55.208333333333336,0.0,0,0,0,0,93,141,129,105,52604.705443570274,52804.705443570274,-200.0,-200.0,0,0,0.0,0.0,14461372205833710115784673662,0
63724,2100,506,3,45.37202380952382,0.5625,43.75,0.006370171234878165,50,1,0,1,115,154,153,116,9602.750814623427,9767.548174963102,-164.79736033967453,-140.6252814229312,52.52859986398022,59.38509310282819,2383.32888370946,2707.472541825802,18656125717936403641800879344,0
63732,2100,506,3,45.37202380952382,0.5833333333333333,41.666666666666664,0.014552042545730823,50,1,0,1,75,130,108,97,63621.709267235485,63427.079281411075,194.6299858244102,296.7569857437424,119.99652629478025,126.55839513717493,5444.48524810692,5770.023449792698,1110986909831964624891321453,0
64064,2100,498,2,45.37202380952382,0.5208333333333333,47.916666666666664,0.0,0,0,0,0,73,126,107,92,48746.263778246146,48946.263778246146,-200.0,-300.0,0,0,0.0,0.0,12527725602807426810540237774,0
65009,2100,474,2,45.37202380952382,0.5,50.0,0.0,100,1,1,0,72,109,101,80,71128.00842890186,71428.00842890186,-300.0,-200.0,0,0,0.0,0.0,46778440305087873973671330400,0
65857,2100,453,2,45.37202380952382,0.5,50.0,0.0,100,1,1,0,113,137,145,105,5153.0392503815,5453.0392503815,-300.0,-200.0,0,0,0.0,0.0,23692057481776831277272559458,0
66144,2100,446,2,45.37202380952382,0.5208333333333333,47.916666666666664,0.0,0,0,0,0,90,114,124,80,17352.657507804488,17552.657507804488,-200.0,-200.0,0,0,0.0,0.0,6421777587180117796833314798,0
66202,2100,444,2,45.37202380952382,0.5,50.0,0.0,50,1,0,1,72,131,105,98,45186.69450430091,45436.69450430091,-250.0,-200.0,0,0,0.0,0.0,59490744640940062633989140658,0
66375,2100,440,2,45.37202380952382,0.5104166666666667,48.958333333333336,0.0,0,0,0,0,106,121,133,94,78405.61117715968,78605.61117715968,-200.0,-300.0,0,0,0.0,0.0,41445360259001518884648019716,0
66517,2100,437,2,45.37202380952382,0.46875,53.125,0.0,0,0,0,0,55,128,99,84,26834.71444571537,27034.71444571537,-200.0,-300.0,0,0,0.0,0.0,60986312651503270183983716950,0
66527,2100,436,3,45.37202380952382,0.6041666666666667,39.583333333333336,0.022733913856583455,50,1,0,1,101,119,124,96,126523.56795309884,125688.39426098202,835.173692116826,964.0280113868582,187.46445272558006,193.73169717152143,8505.64161250437,8832.574357759582,77867940404655206167556980728,0
66605,2100,434,2,45.37202380952382,0.5104166666666667,48.958333333333336,0.0,0,0,0,0,62,110,92,80,11924.70894988941,12124.70894988941,-200.0,-200.0,0,0,0.0,0.0,9793476220840106459240512046,0
66652,2100,433,2,45.37202380952382,0.5104166666666667,48.958333333333336,0.0,100,1,1,0,77,110,111,76,9977.55711646578,10277.55711646578,-300.0,-200.0,0,0,0.0,0.0,31259168094680231876957889464,0
67076,2100,423,2,45.37202380952382,0.5416666666666667,45.833333333333336,0.0,50,1,0,1,82,124,109,97,4563.4233066758325,4813.4233066758325,-250.0,-200.0,0,0,0.0,0.0,2633936680487965892855986100,0
67121,2100,421,2,45.37202380952382,0.5,50.0,0.0,50,1,0,1,62,111,103,70,41035.66602652725,41285.66602652725,-250.0,-250.0,0,0,0.0,0.0,20811321987495204490817494006,0
67206,2100,419,2,45.37202380952382,0.5104166666666667,48.958333333333336,0.0,100,1,1,0,91,127,138,80,51805.7940999955,52105.7940999955,-300.0,-250.0,0,0,0.0,0.0,30030836726936631582870996856,0
67430,2100,414,2,45.37202380952382,0.47916666666666663,52.083333333333336,0.0,0,0,0,0,107,136,142,101,83354.23833017545,83554.23833017545,-200.0,-200.0,0,0,0.0,0.0,28823018018826517526576742518,0
68513,2100,387,2,45.37202380952382,0.45833333333333337,54.166666666666664,0.0,50,1,0,1,74,99,94,79,11634.465494986733,11884.465494986733,-250.0,-300.0,0,0,0.0,0.0,68223292126981985844867686178,0
69378,2100,365,2,45.37202380952382,0.46875,53.125,0.0,0,0,0,0,65,99,95,69,36681.20761959716,36881.20761959716,-200.0,-200.0,0,0,0.0,0.0,3709907082576136173560844014,0
69440,2100,364,3,45.37202380952382,0.5625,43.75,0.006370171234878165,100,1,1,0,80,101,107,74,48479.54821377593,48694.34557411561,-214.79736033967453,-229.35813057760092,52.52859986398022,25.798442085654937,2383.32888370946,1176.1970878423597,5735116525289935921667556512,0
69463,2100,363,2,45.37202380952382,0.5104166666666667,48.958333333333336,0.0,0,0,0,0,86,106,111,81,25351.1795818728,25551.1795818728,-200.0,-200.0,0,0,0.0,0.0,46414914319947950184413105594,0
69473,2100,363,2,45.37202380952382,0.5208333333333333,47.916666666666664,0.0,0,0,0,0,74,109,108,75,26132.39008682983,26332.39008682983,-200.0,-300.0,0,0,0.0,0.0,1512861129881925345090757164,0
69790,2100,355,2,45.37202380952382,0.5104166666666667,48.958333333333336,0.0,0,0,0,0,44,99,78,65,52894.113033588306,53094.113033588306,-200.0,-300.0,0,0,0.0,0.0,60623490452712385609765965782,0
69977,2100,350,2,45.37202380952382,0.5208333333333333,47.916666666666664,0.0,0,0,0,0,62,104,89,77,56638.97298962932,56838.97298962932,-200.0,-300.0,0,0,0.0,0.0,4705124535509352079096530866,0
70144,2100,346,2,45.37202380952382,0.5208333333333333,47.916666666666664,0.0,50,1,0,1,63,108,101,70,1106.2851045896532,1356.2851045896532,-250.0,-250.0,0,0,0.0,0.0,29943530789325892106824984044,0
70192,2100,345,2,45.37202380952382,0.45833333333333337,54.166666666666664,0.0,0,0,0,0,72,97,99,70,51375.99021927853,51575.99021927853,-200.0,-200.0,0,0,0.0,0.0,47273307745938494190614949046,0
70246,2100,343,2,45.37202380952382,0.5,50.0,0.0,0,0,0,0,61,92,92,61,12923.300952645497,13123.300952645497,-200.0,-200.0,0,0,0.0,0.0,24633808667045789895563549662,0
