firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,attraction_res,attraction_no_res,attraction_inn,attraction_imi,wealth,previous_wealth,profits,previous_profits,output,previous_output,revenues,previous_revenues,technology,magtechshock
4523,2100,1986,2,45.37202380952382,0.48958333333333337,51.041666666666664,0.0,100,1,1,0,323,487,475,335,115365.95575678293,115665.95575678293,-300.0,-300.0,0,0,0.0,0.0,12422911118514537723711639620,0
4523,2101,1987,2,44.88168724279836,0.53125,46.875,0.0,0,0,0,0,323,487,475,335,115165.95575678293,115365.95575678293,-200.0,-300.0,0,0,0.0,0.0,12422911118514537723711639620,8
4523,2102,1988,2,45.68910256410258,0.5104166666666667,48.958333333333336,0.0,100,1,1,0,323,488,475,336,114865.95575678293,115165.95575678293,-300.0,-200.0,0,0,0.0,0.0,12422911118514537723711639620,8
4523,2103,1989,2,45.24647887323946,0.5104166666666667,48.958333333333336,0.0,50,1,0,1,323,489,476,336,114615.95575678293,114865.95575678293,-250.0,-300.0,0,0,0.0,0.0,12422911118514537723711639620,0
4523,2104,1990,2,44.8998917748918,0.5104166666666667,48.958333333333336,0.0,0,0,0,0,323,489,476,336,114415.95575678293,114615.95575678293,-200.0,-250.0,0,0,0.0,0.0,12422911118514537723711639620,0
4523,2105,1991,2,44.75806451612902,0.5104166666666667,48.958333333333336,0.0,0,0,0,0,323,489,476,336,114215.95575678293,114415.95575678293,-200.0,-200.0,0,0,0.0,0.0,12422911118514537723711639620,0
4523,2106,1992,2,45.15224358974359,0.5104166666666667,48.958333333333336,0.0,0,0,0,0,323,489,476,336,114015.95575678293,114215.95575678293,-200.0,-200.0,0,0,0.0,0.0,12422911118514537723711639620,8
4523,2107,1993,2,44.554924242424214,0.5104166666666667,48.958333333333336,0.0,0,0,0,0,323,489,476,336,113815.95575678293,114015.95575678293,-200.0,-200.0,0,0,0.0,0.0,12422911118514537723711639620,0
4523,2108,1994,2,44.301470588235276,0.5104166666666667,48.958333333333336,0.0,50,1,0,1,323,490,477,336,113565.95575678293,113815.95575678293,-250.0,-200.0,0,0,0.0,0.0,12422911118514537723711639620,0
4523,2109,1995,2,44.11231884057969,0.5104166666666667,48.958333333333336,0.0,0,0,0,0,323,490,477,336,113365.95575678293,113565.95575678293,-200.0,-250.0,0,0,0.0,0.0,12422911118514537723711639620,8
4523,2110,1996,2,43.80787037037035,0.5208333333333333,47.916666666666664,0.0,100,1,1,0,324,490,478,336,113065.95575678293,113365.95575678293,-300.0,-200.0,0,0,0.0,0.0,12422908757331296288889032772,0
4523,2111,1997,2,44.18402777777779,0.5208333333333333,47.916666666666664,0.0,0,0,0,0,324,490,478,336,112865.95575678293,113065.95575678293,-200.0,-300.0,0,0,0.0,0.0,12422908757331296288889032772,8
4523,2112,1998,2,44.021118721461185,0.5208333333333333,47.916666666666664,0.0,50,1,0,1,324,491,479,336,112615.95575678293,112865.95575678293,-250.0,-200.0,0,0,0.0,0.0,12422908757331296288889032772,0
4523,2113,1999,2,44.69313063063065,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,324,491,479,336,112415.95575678293,112615.95575678293,-200.0,-250.0,0,0,0.0,0.0,12422908757331296288889032772,8
4523,2114,2000,2,44.33434959349596,0.5520833333333333,44.791666666666664,0.0,50,1,0,1,325,491,479,337,112165.95575678293,112415.95575678293,-250.0,-200.0,0,0,0.0,0.0,12422908757403353882926960708,0
4523,2115,2001,2,44.14215686274511,0.5520833333333333,44.791666666666664,0.0,50,1,0,1,325,492,480,337,111915.95575678293,112165.95575678293,-250.0,-250.0,0,0,0.0,0.0,12422908757403353882926960708,0
4523,2116,2002,2,44.24818840579711,0.5416666666666667,45.833333333333336,0.0,100,1,1,0,326,492,481,337,111615.95575678293,111915.95575678293,-300.0,-250.0,0,0,0.0,0.0,12422908757405605682740645956,8
4523,2117,2003,3,44.36274509803921,0.5833333333333333,41.666666666666664,0.010546500479386389,0,0,0,0,326,492,481,337,111645.25949970253,111615.95575678293,29.30374291959461,-300.0,85.05084282835875,0,3773.0888607678758,0.0,12422908757405605682740645956,8
4523,2118,2004,3,43.791666666666686,0.5833333333333333,41.666666666666664,0.00829403154984554,0,0,0,0,326,492,481,337,111586.57001203622,111645.25949970253,-58.689487666316296,29.30374291959461,66.4990646276152,85.05084282835875,2912.1048718176503,3773.0888607678758,12422908757405605682740645956,0
4523,2119,2005,3,43.65671641791044,0.5833333333333333,41.666666666666664,0.007763221737020855,0,0,0,0,326,492,481,337,111510.59443138035,111586.57001203622,-75.97558065586782,-58.689487666316296,62.32227072042665,66.4990646276152,2720.7856993619093,2912.1048718176503,12422908757405605682740645956,0
4523,2120,2006,3,43.36309523809522,0.5833333333333333,41.666666666666664,0.0066102284587730206,0,0,0,0,326,492,481,337,111400.05682233833,111510.59443138035,-110.5376090420187,-75.97558065586782,52.735725196284214,62.32227072042665,2286.7842741364902,2720.7856993619093,12422908757405605682740645956,0
4523,2121,2007,2,44.082125603864725,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,326,492,481,337,111200.05682233833,111400.05682233833,-200.0,-110.5376090420187,0,52.735725196284214,0.0,2286.7842741364902,12422908757405605682740645956,8
4523,2122,2008,2,44.905995934959336,0.5208333333333333,47.916666666666664,0.0,0,0,0,0,326,492,481,337,111000.05682233833,111200.05682233833,-200.0,-200.0,0,0,0.0,0.0,12422908757405605682740645956,8
4523,2123,2009,2,44.44962686567164,0.5208333333333333,47.916666666666664,0.0,0,0,0,0,326,492,481,337,110800.05682233833,111000.05682233833,-200.0,-200.0,0,0,0.0,0.0,12422908757405605682740645956,0
4523,2124,2010,2,45.05522088353411,0.5208333333333333,47.916666666666664,0.0,100,1,1,0,326,493,481,338,110500.05682233833,110800.05682233833,-300.0,-200.0,0,0,0.0,0.0,12422908757405605682740645956,8
4523,2125,2011,2,44.515931372549005,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,326,493,481,338,110300.05682233833,110500.05682233833,-200.0,-300.0,0,0,0.0,0.0,12422908757405605682740645956,8
4523,2126,2012,2,45.031130268199206,0.5416666666666667,45.833333333333336,0.0,50,1,0,1,326,494,482,338,110050.05682233833,110300.05682233833,-250.0,-200.0,0,0,0.0,0.0,12422908757405605682740645956,6
4523,2127,2013,2,44.74571078431372,0.5416666666666667,45.833333333333336,0.0,100,1,1,0,326,495,482,339,109750.05682233833,110050.05682233833,-300.0,-250.0,0,0,0.0,0.0,12422908757405605682740645956,0
4523,2128,2014,2,43.84722222222222,0.5520833333333333,44.791666666666664,0.0,0,0,0,0,326,495,482,339,109550.05682233833,109750.05682233833,-200.0,-300.0,0,0,0.0,0.0,12422908757405605682740645956,7
4523,2129,2015,2,45.470328282828305,0.5208333333333333,47.916666666666664,0.0,100,1,1,0,327,495,483,339,109250.05682233833,109550.05682233833,-300.0,-200.0,0,0,0.0,0.0,12422908757405605407862739012,8
4523,2130,2016,2,45.04166666666667,0.5416666666666667,45.833333333333336,0.0,100,1,1,0,327,496,483,340,108950.05682233833,109250.05682233833,-300.0,-300.0,0,0,0.0,0.0,12422908757405605407862739012,8
4523,2131,2017,2,44.54656862745099,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,327,496,483,340,108750.05682233833,108950.05682233833,-200.0,-300.0,0,0,0.0,0.0,12422908757405605407862739012,0
4523,2132,2018,2,44.28571428571429,0.5416666666666667,45.833333333333336,0.0,0,0,0,0,327,496,483,340,108550.05682233833,108750.05682233833,-200.0,-200.0,0,0,0.0,0.0,12422908757405605407862739012,0
4523,2133,2019,2,44.84649122807018,0.5104166666666667,48.958333333333336,0.0,100,1,1,0,328,496,484,340,108250.05682233833,108550.05682233833,-300.0,-200.0,0,0,0.0,0.0,12422908757405605407862739028,8
4523,2134,2020,2,44.95614035087719,0.5104166666666667,48.958333333333336,0.0,0,0,0,0,328,496,484,340,108050.05682233833,108250.05682233833,-200.0,-300.0,0,0,0.0,0.0,12422908757405605407862739028,8
4523,2135,2021,2,44.59252450980393,0.5104166666666667,48.958333333333336,0.0,0,0,0,0,328,496,484,340,107850.05682233833,108050.05682233833,-200.0,-200.0,0,0,0.0,0.0,12422908757405605407862739028,0
4523,2136,2022,2,45.05843495934959,0.53125,46.875,0.0,0,0,0,0,328,496,484,340,107650.05682233833,107850.05682233833,-200.0,-200.0,0,0,0.0,0.0,12422908757405605407862739028,8
4523,2137,2023,2,44.776348039215705,0.5416666666666667,45.833333333333336,0.0,100,1,1,0,329,496,485,340,107350.05682233833,107650.05682233833,-300.0,-200.0,0,0,0.0,0.0,12732393767226950476587520084,0
