period,mktsize,meanmktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,avgmagtechshock
961,4,4,0,0,37,0.0,0.0,1.0,37,1350,1100,250,0.8148148148148148,16,11,5,359.02919924411776,0.4274587087087087,0.3280566135125971,0.20915400817058596,131120.5970963007,665.2245959790985,131785.8216922798,605,1,182.59459459459458,35,2,18,34.7596950691227,0.6278153153153153,43.952546296296305,1024.189814814816,29.262566137566168,0.0
962,4,4,0,0,37,0.0,0.0,1.0,37,1050,900,150,0.8571428571428571,12,9,3,361.91881804291245,0.4269894894894895,0.33345953273653195,0.21132621222400155,131209.51753257896,1047.4387002743624,132256.95623285332,606,2,183.59459459459458,35,2,17,34.595759903599955,0.6286599099099099,43.86574074074075,1024.5370370370379,29.272486772486797,0.0
963,4,4,1,0,38,0.02631578947368421,0.0,1.0,38,750,600,150,0.8,9,6,3,356.6076820431906,0.42820945945945943,0.34171328795923417,0.2098444407879654,131506.13667052487,1029.2197145061948,132535.35638503107,607,0,179.73684210526315,35,3,19,34.4321259309411,0.6296600877192983,43.5763888888889,1025.694444444446,29.3055555555556,0.0
964,4,4,0,1,37,0.0,0.02631578947368421,0.9736842105263158,38,1050,800,250,0.7619047619047619,13,8,5,356.3924808953219,0.42791311047889996,0.3404421191226914,0.2106459838443559,131674.63705259335,735.57011403298,132410.20716662632,608,1,180.73684210526315,36,2,16,34.2675645527028,0.6313048245614035,43.412162162162176,1026.351351351353,28.509759759759806,0.0
965,4,4,0,0,37,0.0,0.0,1.0,37,1100,900,200,0.8181818181818182,13,9,4,366.50899437963005,0.4263638638638639,0.34126882468114705,0.2156708305572566,131506.13667052484,1139.6363811728625,132645.7730516977,609,5,186.59459459459458,35,2,19,34.17823290453624,0.6314752252252251,43.5763888888889,1025.6944444444457,29.305555555555593,0.0
966,4,4,0,1,36,0.0,0.02702702702702703,0.972972972972973,37,1100,800,300,0.7272727272727273,14,8,6,362.2405051546257,0.4260197697697698,0.33355068710198355,0.21449087321238544,131743.6731074247,1044.578939471889,132788.25204689658,610,6,187.59459459459458,35,2,17,34.04782036828258,0.6337274774774775,43.34490740740741,1026.6203703703713,29.33201058201061,0.0
967,4,4,0,1,35,0.0,0.027777777777777776,0.9722222222222222,36,1200,1000,200,0.8333333333333334,14,10,4,355.8384805364712,0.4260085978835979,0.29849758679744687,0.20101588042970564,129928.59977324255,846.7191043083752,130775.31887755092,611,7,190.52777777777777,34,2,16,36.049402537754936,0.6171875,45.11904761904761,1019.5238095238088,29.985994397759082,8.0
968,4,4,0,1,34,0.0,0.02857142857142857,0.9714285714285714,35,800,400,400,0.5,12,4,8,377.2080884101214,0.4265406162464986,0.3232959303299283,0.2075861286540862,128898.9866780046,1924.34807256237,130823.33475056697,612,8,195.54285714285714,34,1,18,36.55480656506449,0.6101190476190477,46.13095238095239,1015.4761904761909,29.866946778711498,8.0
969,4,4,0,0,34,0.0,0.0,1.0,34,700,400,300,0.5714285714285714,10,4,6,384.72469719921105,0.4240567439096851,0.3162297270429182,0.21134346098131707,128827.88470780458,2412.6537870049865,131240.53849480956,613,19,202.05882352941177,33,1,18,36.43670529534847,0.6115196078431373,46.20098039215686,1015.1960784313716,30.76351752822338,0.0
970,4,4,1,1,34,0.02857142857142857,0.02857142857142857,0.9714285714285714,35,1200,700,500,0.5833333333333334,17,7,10,372.95720845797854,0.4260504201680672,0.31613619541080706,0.1994428598378559,127753.08956916085,1329.287131519253,129082.37670068009,614,0,197.25714285714287,34,1,15,37.83585531480607,0.5982142857142857,47.26190476190475,1010.9523809523797,29.73389355742293,7.0
971,4,4,2,0,36,0.05555555555555555,0.0,1.0,36,1200,900,300,0.75,15,9,6,360.26922609902715,0.43430886243386246,0.31179468626629614,0.19525922823806696,128291.0574872469,843.8639992712361,129134.92148651814,615,0,184.08333333333334,35,1,19,37.6057970600556,0.6015625,46.73032407407406,1013.0787037037022,28.945105820105777,0.0
972,4,4,0,1,35,0.0,0.027777777777777776,0.9722222222222222,36,950,600,350,0.631578947368421,13,6,7,360.00798538969457,0.4343419312169312,0.31189334246888256,0.19569149149953774,128408.33875868034,1095.6054687499764,129503.94422743031,616,1,185.08333333333334,35,1,17,37.49250599520384,0.6027199074074074,46.61458333333332,1013.5416666666649,28.958333333333282,0.0
973,4,4,0,0,35,0.0,0.0,1.0,35,700,400,300,0.5714285714285714,10,4,6,364.7783023894648,0.4335434173669468,0.30121327046030477,0.19817215623749287,128385.71605725618,1666.4647108843478,130052.18076814053,617,2,180.28571428571428,34,1,16,37.39476878499549,0.6044642857142857,46.63690476190476,1013.4523809523805,29.807422969187662,0.0
974,4,4,4,1,38,0.10256410256410256,0.02564102564102564,0.9743589743589743,39,950,800,150,0.8421052631578947,11,8,3,337.6439591590105,0.4414642375168691,0.322109176564074,0.18819328630485266,129401.82317029878,-11.651220477221614,129390.17194982157,618,0,162.69230769230768,36,3,20,37.047823279837665,0.6071047008547008,45.63626126126127,1017.4549549549558,28.262637637637663,0.0
975,4,4,2,3,37,0.05,0.075,0.925,40,1200,900,300,0.75,15,9,6,325.9520776085311,0.44111912393162395,0.31390502312573965,0.18399371375388685,129899.05698147517,-731.8264994998353,129167.23048197533,619,0,159.5,37,3,17,36.84107328528916,0.61015625,45.14802631578948,1019.4078947368429,27.551564722617375,0.0
976,4,4,0,0,37,0.0,0.0,1.0,37,1050,800,250,0.7619047619047619,13,8,5,349.8173435091635,0.4354667167167167,0.3079399005931527,0.1951852906211704,129443.5657596372,606.3208616780025,130049.8866213152,620,1,173.35135135135135,34,3,19,36.695718296677576,0.6109234234234234,45.595238095238095,1017.6190476190478,29.929971988795526,0.0
977,4,4,0,1,36,0.0,0.02702702702702703,0.972972972972973,37,1450,1000,450,0.6896551724137931,19,10,9,351.1165085060712,0.43465340340340336,0.30880266446734406,0.19666663374279136,129595.04145408148,250.59169501132146,129845.6331490928,621,2,174.35135135135135,34,3,19,36.50863244865348,0.6123310810810811,45.44642857142856,1018.2142857142844,29.9474789915966,0.0
978,4,4,1,0,37,0.02702702702702703,0.0,1.0,37,950,600,350,0.631578947368421,13,6,7,347.7480527186148,0.4341841841841842,0.30292871708428737,0.19614089771915558,129867.9209183674,682.2633219954691,130550.18424036287,622,0,174.59459459459458,34,3,19,36.31720587090241,0.6148648648648649,45.17857142857143,1019.2857142857148,29.97899159663867,0.0
979,4,4,0,0,37,0.0,0.0,1.0,37,850,700,150,0.8235294117647058,10,7,3,349.52457982514176,0.4337775275275275,0.3061380315641353,0.19775611299750082,129989.29280045338,836.8905895691476,130826.18339002252,623,1,175.59459459459458,34,3,18,36.14872752743404,0.615990990990991,45.0595238095238,1019.7619047619036,29.992997198879518,0.0
980,4,4,0,1,36,0.0,0.02702702702702703,0.972972972972973,37,950,500,450,0.5263157894736842,14,5,9,353.1422876196989,0.43355855855855857,0.314863288025482,0.20042578840402744,130110.72137188181,839.5195578230972,130950.2409297049,624,2,176.59459459459458,34,3,20,35.933245818747565,0.6171171171171171,44.940476190476176,1020.238095238093,30.007002801120382,0.0
981,4,4,0,1,35,0.0,0.027777777777777776,0.9722222222222222,36,800,700,100,0.875,9,7,2,364.1029418590343,0.4302414021164021,0.3166079342196597,0.20645728120126683,130075.00120146085,1472.1381199538498,131547.1393214147,625,3,182.25,33,3,19,35.68997276950185,0.6189236111111112,44.975490196078425,1020.0980392156853,30.912061794414704,0.0
982,4,4,0,0,35,0.0,0.0,1.0,35,1450,1000,450,0.6896551724137931,19,10,9,366.8933201212266,0.42920168067226894,0.3016917744758252,0.20837338221891755,130137.5147178969,1099.3169694348314,131236.83168733172,626,4,184.5142857142857,33,2,18,35.555288654015555,0.6220238095238095,44.91421568627451,1020.3431372549015,30.919489007724287,0.0
983,4,4,0,0,35,0.0,0.0,1.0,35,650,500,150,0.7692307692307693,8,5,3,366.3473552686379,0.42818627450980395,0.3008746355685128,0.2087327954437589,130262.58680555565,1894.2708333333421,132156.857638889,627,5,185.5142857142857,33,2,21,35.442176870748305,0.6235119047619048,44.79166666666667,1020.8333333333342,30.93434343434346,0.0
984,4,4,0,0,35,0.0,0.0,1.0,35,1200,700,500,0.5833333333333334,17,7,10,365.00426145214345,0.42794117647058827,0.2970383059887325,0.2086586198506283,130391.51178770035,1318.6914919396154,131710.20327963997,628,6,186.5142857142857,32,3,19,35.345582478262685,0.624702380952381,44.66540404040405,1021.3383838383847,31.916824494949523,0.0
985,4,4,0,1,34,0.0,0.02857142857142857,0.9714285714285714,35,1050,800,250,0.7619047619047619,13,8,5,365.00426145214345,0.4278011204481793,0.2970383059887325,0.2086586198506283,130391.51178770035,1468.6914919396154,131860.20327963997,629,7,187.5142857142857,32,3,20,35.345582478262685,0.625,44.66540404040405,1021.3383838383847,31.916824494949523,0.0
