period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,4,40,27,13,1.0,0.675,0.32499999999999996,40,0,0,0,0,0,0,0,394.78259006209277,0.5020699786324786,0.42308151968801155,0.17027275140551115,118619.11772214998,1365.7525050461163,119984.8702271961,0,0,0.0,33,7,13,46.85010168994003,0.5091540404040404,56.464460784313715,974.1421568627437,29.519459298871023,0
2,4,38,36,15,0.7450980392156863,0.7058823529411765,0.2941176470588235,51,250,100,150,0.4,4,1,3,318.16181885072996,0.49671568627450985,0.4423112771522404,0.1488402126425493,122181.76421376427,-2675.2855334715423,119506.47868029273,1,0,0.2549019607843137,42,9,10,44.97043353262111,0.5305059523809523,52.8343023255814,988.6627906976751,23.53959025470655,0
3,4,24,18,21,0.6153846153846154,0.46153846153846156,0.5384615384615384,39,500,200,300,0.4,8,2,6,368.59939077891363,0.4929430949167792,0.37233571411316646,0.1790152506411265,123779.03781467004,674.9755859374889,124454.01340060752,2,0,0.6410256410256411,39,0,17,42.054088593461046,0.5515491452991452,51.22395833333333,995.1041666666658,25.51549145299143,0
4,4,7,5,23,0.25,0.17857142857142858,0.8214285714285714,28,900,700,200,0.7777777777777778,11,7,4,390.11386192792247,0.48721340388007056,0.16510521764197206,0.19141513253577944,124211.01904148477,3041.2880664552476,127252.30710794003,3,0,1.4285714285714286,28,0,18,41.06821130008648,0.5811011904761905,50.79022988505746,996.8390804597682,35.60139573070601,0
5,4,5,6,22,0.17857142857142858,0.21428571428571427,0.7857142857142857,28,750,500,250,0.6666666666666666,10,5,5,385.11031697514795,0.4813161375661376,0.15123393421755016,0.19222364315014895,124928.17124124705,2822.2255251684296,127750.39676641548,4,0,2.0357142857142856,28,0,17,40.446847753185786,0.5885416666666667,50.07183908045976,999.7126436781598,35.704022988505706,0
6,4,3,1,24,0.12,0.04,0.96,25,900,700,200,0.7777777777777778,11,7,4,424.9311896713253,0.4798611111111111,0.13530356569225832,0.209637209738009,124439.73177596985,4175.664653188709,128615.39642915856,5,0,2.76,25,0,21,39.96145197558626,0.5941666666666667,50.560897435897445,997.7564102564111,39.910256410256444,0
7,4,3,1,26,0.1111111111111111,0.037037037037037035,0.962962962962963,27,750,400,350,0.5333333333333333,11,4,7,396.01693139891114,0.4796415004748338,0.14231727643282732,0.20032922607880302,125484.09875017716,3088.765545280619,128572.86429545778,6,0,3.4444444444444446,27,0,17,39.596793158077126,0.597608024691358,49.51636904761905,1001.9345238095239,37.1086860670194,0
8,4,4,9,21,0.13333333333333333,0.3,0.7,30,450,400,50,0.8888888888888888,5,4,1,358.9128997130921,0.479477969348659,0.14600098026110575,0.18555821719099125,126381.48422144183,1471.9889943924209,127853.47321583425,7,0,3.8,30,0,12,39.600042329456855,0.5975694444444444,48.62231182795699,1005.5107526881724,33.517025089605745,0
9,4,6,3,24,0.2222222222222222,0.1111111111111111,0.8888888888888888,27,650,400,250,0.6153846153846154,9,4,5,396.318844363833,0.4793447293447293,0.14632566463009633,0.203034414800515,126006.48218271692,3237.748680201263,129244.23086291818,8,0,4.407407407407407,27,0,20,39.047755792698005,0.6030092592592593,48.99553571428572,1004.0178571428579,37.18584656084659,0
10,4,2,1,25,0.07692307692307693,0.038461538461538464,0.9615384615384616,26,650,500,150,0.7692307692307693,8,5,3,406.3157000573387,0.4741666666666667,0.13271889400921721,0.208934850503418,126160.08659122074,3702.1647805212524,129862.251371742,9,0,5.269230769230769,26,0,22,38.63767281105992,0.6081730769230769,48.84259259259259,1004.6296296296287,38.639601139601105,0
11,4,0,0,25,0.0,0.0,1.0,25,900,600,300,0.6666666666666666,12,6,6,422.3412131333826,0.4720138888888889,0.13344398340248942,0.21656219652158562,126043.83680555559,4246.701388888893,130290.53819444448,10,1,6.24,25,0,19,38.355809128630696,0.6108333333333333,48.958333333333336,1004.166666666667,40.16666666666668,0
12,4,2,1,26,0.07407407407407407,0.037037037037037035,0.962962962962963,27,700,500,200,0.7142857142857143,9,5,4,393.06528993492105,0.4725783475783476,0.13947734314272897,0.20489058179504438,126717.16668438214,3061.6239725056794,129778.79065688782,11,0,6.703703703703703,27,0,18,38.39479259040301,0.6103395061728395,48.28869047619048,1006.8452380952385,37.29056437389772,0
13,4,2,1,27,0.07142857142857142,0.03571428571428571,0.9642857142857143,28,650,500,150,0.7692307692307693,8,5,3,380.3033254600208,0.4724977954144621,0.14134106634106658,0.20043013098568654,127164.46195005943,2472.2135519883736,129636.6755020478,12,0,7.071428571428571,28,0,18,38.25528252611588,0.6116071428571428,47.8448275862069,1008.6206896551722,36.02216748768472,0
14,4,1,2,26,0.03571428571428571,0.07142857142857142,0.9285714285714286,28,900,700,200,0.7777777777777778,11,7,4,381.15136580368437,0.47197420634920634,0.14400069121144954,0.20213967150962178,127418.19273104104,2463.123637534671,129881.31636857572,13,0,7.892857142857143,28,0,16,37.972878421327266,0.6142113095238095,47.593390804597696,1009.6264367816088,36.0580870279146,0
15,4,0,0,26,0.0,0.0,1.0,26,1100,800,300,0.7272727272727273,14,8,6,406.1827033543037,0.46737179487179487,0.13056215732875254,0.21450908841118232,127247.66851470814,3437.1603985672955,130684.82891327544,14,1,8.961538461538462,26,0,20,37.51688844702764,0.6193910256410257,47.76234567901235,1008.9506172839508,38.80579297245965,0
16,4,3,3,26,0.10344827586206896,0.10344827586206896,0.896551724137931,29,550,300,250,0.5454545454545454,8,3,5,392.732736834916,0.46926313628899835,0.20832145910515876,0.20661157024793392,127092.0138888888,2482.6388888888823,129574.65277777768,15,0,8.931034482758621,29,0,15,38.01652892561985,0.6077586206896552,47.916666666666664,1008.3333333333326,34.77011494252871,8
17,4,2,3,25,0.07142857142857142,0.10714285714285714,0.8928571428571429,28,850,700,150,0.8235294117647058,10,7,3,394.6017701695051,0.46753747795414463,0.17890682169282068,0.20946081878786105,127454.46062888089,2608.751156031172,130063.21178491206,16,0,9.5,28,0,18,37.59604439385317,0.6145833333333333,47.55747126436781,1009.7701149425282,36.06321839080458,0
18,4,3,3,25,0.10714285714285714,0.10714285714285714,0.8928571428571429,28,950,700,250,0.7368421052631579,12,7,5,387.4582771842829,0.4662698412698412,0.163502879857224,0.20865872358456317,128035.44887039223,2371.6788875676875,130407.12775795991,17,0,9.25,28,0,15,37.17939617641492,0.6205357142857143,46.982758620689644,1012.06896551724,36.145320197044285,0
19,4,1,1,25,0.038461538461538464,0.038461538461538464,0.9615384615384616,26,900,700,200,0.7777777777777778,11,7,4,411.43662956704173,0.46692307692307694,0.14807985907222587,0.2198132074766821,127715.20395137931,3359.34261164456,131074.54656302388,18,0,10.423076923076923,26,0,19,36.90235368956744,0.624198717948718,47.29938271604938,1010.802469135802,38.87701804368469,0
20,4,0,1,24,0.0,0.04,0.96,25,700,500,200,0.7142857142857143,9,5,4,425.40671944652047,0.465625,0.14187817258883273,0.2265003344080121,127577.25180802103,3954.444033530576,131531.6958415516,19,1,11.56,25,0,19,36.69165080372251,0.6266666666666667,47.43589743589744,1010.2564102564102,40.41025641025641,0
21,4,1,0,25,0.04,0.0,1.0,25,800,600,200,0.75,10,6,4,423.76927926140417,0.4646527777777778,0.136798732171157,0.2269935613021613,127820.21747616699,3833.256286982243,131653.47376314923,20,0,12.12,25,0,17,36.482435287902796,0.6291666666666667,47.19551282051282,1011.2179487179486,40.44871794871794,0
