firm_id,period,age,status,price,prox_opt_tech,mc,mkt_share,inv_res,researching,innovating,imitating,attraction_res,attraction_no_res,attraction_inn,attraction_imi,wealth,previous_wealth,profits,previous_profits,output,previous_output,revenues,previous_revenues,technology,mag_tech_shock,deg_tech_div
63,494,492,2,15.770348837209301,0.59375,40.625,0.0,0,0,0,0,13,15,14,14,80.00878258459964,80.00878258459964,-0.0,-0.0,0,0,0.0,0.0,77522496453688593771144804764,0,0.47640550018456995
63,495,493,2,15.721899224806203,0.59375,40.625,0.0,0,0,0,0,13,15,14,14,80.00878258459964,80.00878258459964,-0.0,-0.0,0,0,0.0,0.0,77522496453688593771144804764,0,0.476375046142488
63,496,494,2,15.721899224806203,0.59375,40.625,0.0,0,0,0,0,13,15,14,14,80.00878258459964,80.00878258459964,-0.0,-0.0,0,0,0.0,0.0,77522496453688593771144804764,0,0.476375046142488
63,497,495,2,15.673449612403102,0.59375,40.625,0.0,0,0,0,0,13,15,14,14,80.00878258459964,80.00878258459964,-0.0,-0.0,0,0,0.0,0.0,77522496453688593771144804764,0,0.4763528977482466
63,498,496,2,15.673449612403102,0.59375,40.625,0.0,0,0,0,0,13,15,14,14,80.00878258459964,80.00878258459964,-0.0,-0.0,0,0,0.0,0.0,77522496453688593771144804764,0,0.4763528977482466
63,499,497,2,15.673449612403102,0.59375,40.625,0.0,0,0,0,0,13,15,14,14,80.00878258459964,80.00878258459964,-0.0,-0.0,0,0,0.0,0.0,77522496453688593771144804764,0,0.4763528977482466
63,500,498,2,15.673449612403102,0.59375,40.625,0.0,0,0,0,0,13,15,14,14,80.00878258459964,80.00878258459964,-0.0,-0.0,0,0,0.0,0.0,77522496453688593771144804764,0,0.4763528977482466
64,460,458,2,16.424418604651162,0.47916666666666663,52.083333333333336,0.0,0,0,0,0,10,10,10,10,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,46196472140047205906101960015,0,0.47679817275747505
64,461,459,2,16.35174418604651,0.47916666666666663,52.083333333333336,0.0,0,0,0,0,10,10,10,10,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,46196472140047205906101960015,0,0.47675849021779254
64,462,460,2,16.327519379844958,0.47916666666666663,52.083333333333336,0.0,0,0,0,0,10,10,10,10,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,46196472140047205906101960015,0,0.47673864894795126
64,463,461,2,16.303294573643413,0.47916666666666663,52.083333333333336,0.0,0,0,0,0,10,10,10,10,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,46196472140047205906101960015,0,0.47671788482835
64,464,462,2,16.27906976744186,0.47916666666666663,52.083333333333336,0.0,0,0,0,0,10,10,10,10,0.0,0.0,-0.0,-0.0,0,0,0.0,0.0,46196472140047205906101960015,0,0.47670496493170916
